Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,6867.25,69.4,145522.79,13202.73,2043.0,15.47,15.47,87.14,18.64,2.93,12.83,0.01,22.39,6016.25,351.22,3176.33,3455.65,2052.98,1.62,0.84,-0.65,0.04,1.69
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,438.7,72.94,1052.39,277.91,47.08,16.94,15.84,30.36,4.21,0.39,15.26,0.0,18.44,124.13,6.04,52.77,13.87,52.08,4.89,0.02,0.29,0.02,2.08
Accord Transformer,544710.0,,INE132201018,Electrical Equipment,Heavy Electrical Equipment,63.6,70.79,130.83,79.02,9.16,11.59,11.59,21.39,,0.15,14.17,0.55,44.38,15.4,0.09,28.51,15.11,18.08,6.38,,,1.32,2.15
Adani Energy Sol,539254.0,ADANIENSOL,INE931S01010,Power,Power Distribution,1170.0,71.07,140550.05,26519.34,7801.47,29.42,29.73,62.69,5.94,2.48,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,3.68,0.1,-1.24,6.81,2.73
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1506.4,56.79,347068.46,36486.63,21627.4,59.27,59.53,27.53,5.13,1.01,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.84,-0.03,0.15,3.05,4.9
Adani Power,533096.0,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,183.3,79.89,353488.39,54254.83,19886.27,36.65,38.11,30.86,6.05,0.82,12.46,0.83,26.1,9774.09,2156.96,9437.92,2976.65,3140.31,4.52,0.28,0.09,2.76,1.79
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1045.7,62.17,30200.49,1815.63,1082.18,59.6,64.91,29.69,8.47,2.6,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.0,4.67,0.76,-0.3,0.05,0.88
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,2071.2,72.76,24398.37,3776.23,407.41,10.79,7.96,96.14,15.33,5.18,6.24,0.08,20.87,787.3,11.68,1053.91,1424.28,948.22,1.63,0.13,-0.07,0.34,1.08
Aeroflex,543972.0,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,294.25,70.59,3893.9,407.78,88.59,21.72,21.22,79.35,10.56,3.22,13.14,0.03,16.57,164.45,0.86,123.31,75.0,72.25,1.76,0.25,0.5,0.14,1.59
AGI Infra,539042.0,AGIIL,INE976R01033,Realty,"Residential, Commercial Projects",374.45,71.45,4680.44,347.69,117.58,33.82,28.72,55.8,13.62,2.5,5.86,0.42,25.66,141.76,11.34,2.77,17.75,878.39,2.36,0.0,3.0,1.3,3.17
