Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,7559.85,59.72,160199.53,13476.81,1883.21,13.97,15.49,103.95,17.21,3.49,12.83,0.02,22.39,7488.57,1799.18,3275.59,4062.14,2548.27,1.34,0.61,-0.52,0.07,0.5,4.6
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,594.55,73.96,1426.25,349.03,56.69,16.24,16.24,32.52,5.18,0.61,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.23,-0.05,0.33,0.01,0.17,0.89
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,200.0,67.47,222.32,89.63,14.95,16.68,16.68,22.99,4.06,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,6.19,2.76,0.0,0.88,0.0,0.02
Action Const.Eq.,532762.0,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1182.0,59.58,14075.59,3414.04,529.01,15.5,15.36,32.17,7.01,0.84,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,4.6,0.75,-1.76,0.01,0.18,0.45
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1550.7,61.43,2698.66,1193.54,161.16,13.5,10.82,22.54,4.81,1.61,11.54,0.01,16.42,257.13,12.98,231.85,193.06,151.62,6.35,-2.16,0.68,0.02,1.49,3.07
Aegeus Technolog,544858.0,,INE0WR901013,Commercial Services & Supplies,Diversified Commercial Services,165.5,,138.61,40.92,6.84,16.72,16.72,34.48,,,13.06,0.77,29.98,5.11,0.28,15.77,4.31,4.53,4.71,,,1.76,0.0,0.0
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1547.5,63.3,4441.12,640.4,247.18,38.6,40.05,30.25,6.43,0.28,20.15,0.54,36.01,373.34,7.12,131.25,14.18,29.43,4.41,7.11,0.63,1.83,0.0,2.49
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1742.6,66.25,3631.83,301.16,61.46,20.41,20.41,79.01,15.3,,14.15,0.24,23.6,224.96,7.79,135.47,50.38,103.18,1.79,-0.22,-0.25,0.88,0.0,2.1
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3705.4,72.06,46302.32,5776.17,1467.06,25.4,27.5,40.78,10.3,1.71,20.63,0.06,27.14,1759.83,216.64,1853.88,544.3,938.54,3.23,3.44,-0.58,0.17,0.84,2.41
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,378.7,65.73,407.84,211.32,31.05,14.69,14.51,21.08,6.79,,20.25,0.25,29.43,55.96,0.64,63.24,13.92,0.0,7.45,1.18,0.04,0.5,0.0,0.98
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1399.0,74.13,17175.68,2590.4,836.69,32.3,31.27,27.63,5.17,4.97,14.87,0.02,17.88,1360.94,48.17,1072.96,372.37,691.93,4.84,-0.09,0.24,0.07,0.36,1.34
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,197.0,81.75,222.2,123.25,19.28,15.64,15.64,35.04,4.06,,5.12,0.55,16.5,20.32,0.69,22.63,30.71,51.25,6.43,-3.6,-2.37,2.01,0.0,0.51
Amic Forging,544037.0,,INE0P9J01013,Industrial Products,Castings & Forgings,2003.0,66.11,2313.24,141.78,42.76,30.16,30.16,81.83,10.14,1.91,13.85,0.03,16.79,52.88,1.03,52.97,17.94,27.76,1.74,0.08,0.0,0.14,0.0,2.63
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,2195.0,68.14,36446.06,1155.7,454.72,39.35,47.37,78.78,35.49,2.42,34.03,0.08,45.3,627.41,200.14,41.39,0.13,0.0,1.73,1.3,0.59,0.13,0.3,1.57
Anawil Wire,,ANAWIL,INE1J5V01013,Electrical Equipment,Heavy Electrical Equipment,444.15,,1110.42,143.23,61.45,42.9,42.9,30.27,,0.33,18.06,1.43,56.59,41.48,0.31,38.95,46.67,50.69,4.26,,,2.54,0.0,0.1
Anthem Bioscienc,544449.0,ANTHEM,INE0CZ201020,Pharmaceuticals & Biotechnology,Biotechnology,891.45,74.63,50208.03,2002.34,792.89,39.6,39.26,84.64,16.51,4.07,19.48,0.02,22.28,811.85,133.47,590.59,75.21,124.52,1.61,1.93,1.29,0.07,0.22,1.39
Apex Ecotech,,APEXECO,INE0T4V01015,Other Utilities,Water Supply & Management,285.0,67.0,375.77,148.65,21.77,14.65,14.65,22.07,5.95,0.32,22.87,0.02,31.09,61.72,1.28,16.76,6.66,4.42,6.55,1.87,0.0,0.06,0.0,4.09
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,509.75,81.2,614.35,30.65,11.46,37.39,37.39,81.81,12.57,0.87,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,1.85,,,0.4,0.0,0.0
Archit Organosys,524640.0,,INE078I01011,Chemicals & Petrochemicals,Commodity Chemicals,64.5,69.55,132.36,144.84,15.64,10.8,11.65,17.78,1.73,-2.74,6.43,0.33,11.04,17.7,2.49,24.55,17.49,2.95,7.88,0.0,0.0,2.08,0.78,0.77
Aries Agro,532935.0,ARIES,INE298I01015,Fertilizers & Agrochemicals,Fertilizers,446.0,82.08,579.98,779.21,94.16,12.08,11.8,12.15,1.77,0.34,6.94,0.17,13.74,170.74,0.0,92.3,69.16,143.89,14.06,0.02,-0.12,0.67,0.33,3.02
Artemis Medicare,542919.0,ARTEMISMED,INE025R01021,Healthcare Services,Hospital,311.0,64.68,4923.32,1092.7,199.72,18.28,17.46,42.66,5.21,1.07,7.64,0.28,11.88,151.43,25.28,111.45,95.61,13.01,3.58,-0.49,0.09,1.45,0.14,4.57
Arvind SmartSp.,539301.0,ARVSMART,INE034S01021,Realty,"Residential, Commercial Projects",664.4,66.21,3049.36,779.92,286.85,36.78,26.93,16.55,4.71,0.3,3.3,0.9,15.47,455.34,20.23,15.46,201.9,2222.16,8.54,0.39,0.02,1.96,0.91,4.24
Asian Energy,530355.0,ASIANENE,INE276G01015,Oil,Oil Equipment & Services,455.45,62.4,2215.66,946.87,105.03,11.09,12.05,34.29,4.1,0.66,7.75,0.32,12.93,376.29,4.52,347.73,229.58,0.29,4.83,-0.54,0.05,1.58,0.24,2.14
AU Small Finance,540611.0,AUBANK,INE949L01017,Banks,Other Bank,1076.0,55.07,80692.57,19560.64,10699.71,54.7,55.22,28.31,4.04,1.24,1.51,8.34,14.25,5653.99,2856.55,0.0,314.51,0.0,5.63,1.51,-1.29,12.28,0.09,2.7
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1642.0,56.48,95367.61,34935.29,7081.31,20.27,20.41,25.19,2.52,1.1,6.61,0.21,10.1,13922.5,586.02,7094.37,5567.27,12052.94,6.38,-0.77,1.14,1.37,0.25,2.4
Avalon Tech,543896.0,AVALON,INE0LCL01028,Electrical Equipment,Other Electrical Equipment,2233.0,68.7,14918.99,1764.3,201.41,11.42,10.81,111.75,20.68,3.85,9.81,0.3,16.94,521.51,30.08,381.27,251.27,463.29,1.42,-1.45,1.39,1.08,0.0,0.0
AVT Natural Prod,519105.0,AVTNPL,INE488D01021,Agricultural Food & other Products,Other Agricultural Products,87.87,86.62,1338.23,822.02,113.6,13.82,12.56,16.03,2.37,-3.14,8.14,0.2,12.16,361.53,14.34,240.4,132.14,320.57,8.19,0.0,0.0,0.98,0.94,4.89
Axis Solution,511144.0,,INE520G01024,IT - Software,Computers - Software & Consulting,623.55,92.97,2946.92,259.62,48.63,18.73,18.91,96.97,20.41,2.3,12.11,0.56,22.18,98.9,0.48,136.05,32.24,37.53,1.63,0.0,0.0,1.73,0.1,0.0
B C C Fuba India,517246.0,,INE788D01016,IT - Hardware,Computers Hardware & Equipments,243.0,71.66,479.76,82.29,14.31,17.39,14.84,56.91,10.51,1.55,9.65,0.35,17.03,20.76,0.24,19.04,15.93,14.43,2.75,0.14,0.0,1.25,0.0,2.51
