Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A.K.Capital Serv,530499.0,AKCAPIT,INE701G01012,Finance,Non Banking Financial Company (NBFC),1724.9,59.77,1138.43,571.92,399.51,69.85,69.85,10.32,1.09,1.29,2.68,2.95,10.94,832.75,1.09,6.86,3.61,0.0,9.43,0.0,0.0,7.91,2.2,4.12
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,475.85,63.27,1141.52,349.03,56.69,16.24,16.24,26.06,4.13,0.49,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,5.24,0.02,0.29,0.01,0.21,1.89
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,348.85,74.44,24634.12,2023.38,1781.34,88.04,88.04,49.62,4.23,0.33,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,4.65,0.18,-0.43,11.07,0.06,4.37
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1534.75,65.47,252800.34,12928.0,10785.0,83.42,83.42,138.19,12.72,7.97,1.74,5.19,11.4,-10316.0,1072.0,2129.0,407.0,136.0,2.52,0.25,-0.32,11.87,0.0,0.56
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1826.1,59.81,420726.03,38735.77,22868.19,59.04,59.04,32.37,4.32,1.19,8.17,0.66,16.38,4959.83,2151.73,6382.54,2736.24,685.0,4.18,-0.03,0.15,3.23,0.41,0.92
Advait Energy,543230.0,ADVAIT,INE0ALI01010,Industrial Products,Cables - Electricals,2348.3,57.84,2569.83,714.52,83.79,11.73,11.73,49.7,9.25,0.6,9.5,0.34,21.53,106.56,12.72,147.86,209.79,59.13,3.99,-0.22,0.19,1.02,0.08,2.92
Angel One,543235.0,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,337.45,51.73,30820.95,5137.68,1819.89,35.42,35.42,33.64,4.99,27.57,4.49,1.3,15.59,8225.39,14.56,434.45,9170.28,0.0,8.09,0.77,0.36,4.65,1.44,3.86
Anlon Tech,,ANLON,INE0LR101013,Commercial Services & Supplies,Diversified Commercial Services,691.1,78.7,432.3,105.92,20.93,19.76,19.76,31.16,5.94,0.67,14.62,0.16,21.11,42.4,0.66,35.89,13.76,10.2,4.65,-1.01,0.0,0.57,0.0,4.67
Apcotex Industri,523694.0,APCOTEXIND,INE116A01032,Industrial Products,Rubber,537.0,62.76,2784.08,1441.5,177.41,12.31,12.31,27.77,4.45,-11.72,10.11,0.16,17.09,174.84,18.21,244.49,184.46,128.18,5.3,0.0,0.02,0.67,1.51,4.09
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8530.0,63.6,122648.25,25228.5,3769.3,14.94,14.94,62.68,12.97,1.84,9.42,0.9,22.11,418.5,217.3,3484.9,2251.8,542.4,2.45,1.26,-0.92,2.71,0.23,0.06
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,229.55,86.39,393.68,46.57,7.45,16.0,16.0,85.22,16.91,0.45,14.12,0.31,30.47,15.93,0.13,18.76,8.15,13.57,1.76,0.0,0.0,1.0,0.0,3.87
Arvind Ltd,500101.0,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,500.1,63.44,13109.64,9303.19,1004.42,10.8,10.8,30.79,3.25,5.01,5.21,0.41,10.88,548.16,45.8,1443.79,1972.82,2173.53,5.39,0.74,-0.41,2.14,0.75,2.86
Asian Energy,530355.0,ASIANENE,INE276G01015,Oil,Oil Equipment & Services,384.1,67.23,1867.18,791.05,95.35,12.05,12.05,32.3,3.47,0.62,7.75,0.32,12.93,376.29,3.0,347.73,229.58,0.29,4.82,0.23,0.09,1.78,0.27,2.04
Aster DM Health.,540975.0,ASTERDM,INE914M01019,Healthcare Services,Hospital,790.5,62.92,40957.56,4643.22,864.03,18.61,18.61,100.25,9.03,-76.53,6.11,0.49,10.7,968.63,92.89,307.23,481.51,91.16,1.79,1.45,-1.28,3.06,0.65,2.02
Astra Microwave,532493.0,ASTRAMICRO,INE386C01029,Aerospace & Defense,Aerospace & Defense,1458.8,72.29,13850.69,1162.8,333.76,28.7,28.7,71.73,10.56,1.78,10.05,0.22,15.99,1102.22,26.29,687.64,113.51,616.35,2.35,0.67,1.3,0.91,0.16,1.36
Avalon Tech,543896.0,AVALON,INE0LCL01028,Electrical Equipment,Other Electrical Equipment,1637.0,69.98,10933.13,1603.21,173.34,10.81,10.81,96.84,15.17,3.33,9.81,0.3,16.94,521.51,28.92,381.27,251.27,463.29,1.55,0.77,-1.14,1.26,0.0,3.05
Axis Solution,511144.0,,INE520G01024,IT - Software,Computers - Software & Consulting,336.65,82.63,1591.02,238.38,45.08,18.91,18.91,54.75,11.02,1.3,12.11,0.56,22.18,98.9,0.49,136.05,32.24,37.53,2.64,0.0,0.0,1.85,0.15,0.0
Bagmane Prime REIT,544758.0,BAGMANE,INE2OVN25015,Realty,Real Estate Investment Trusts (REITs),103.5,51.34,35190.0,2370.75,1886.54,79.58,79.58,39.23,,,12.76,2.37,63.66,-1284.76,20.13,50.99,60.46,0.0,4.48,,,2.17,0.0,1.33
Bajaj Consumer,533229.0,BAJAJCON,INE933K01021,Personal Products,Personal Care,582.2,64.24,7604.62,1164.71,220.92,18.97,18.97,39.98,10.09,3.58,20.6,0.02,25.31,433.51,27.41,75.62,42.45,66.12,3.11,-1.48,6.89,0.07,0.0,2.15
Bank of Maha,532525.0,MAHABANK,INE457A01014,Banks,Public Sector Bank,84.01,53.68,64616.79,29281.74,19933.36,68.07,68.07,9.21,1.93,0.24,1.76,11.61,22.66,26342.47,3541.98,0.0,0.0,0.0,5.58,0.43,0.63,16.43,2.59,2.23
Belrise Industri,544405.0,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,234.65,52.81,20880.95,7528.33,1052.69,13.98,13.98,43.29,4.08,2.0,6.7,0.24,12.59,2133.99,89.95,1239.49,1188.05,852.88,4.09,0.89,-0.04,1.54,0.24,0.51
Bio Medica Lab,,BMLL,INE1BKA01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,130.15,,163.64,38.2,15.37,40.24,40.24,16.72,,,33.39,1.02,99.54,14.1,0.13,4.1,4.28,18.14,8.2,,,1.04,0.0,0.84
Blue Water,,BLUEWATER,INE0X3M01010,Transport Services,Logistics Solution Provider,313.0,68.05,344.31,386.02,43.98,11.39,11.39,13.66,4.26,0.09,16.17,1.33,49.8,67.46,0.31,141.43,34.73,0.0,9.17,0.29,-0.23,2.79,0.0,0.11
BMW Industries,542669.0,,INE374E01021,Industrial Products,Iron & Steel Products,63.3,70.69,1424.84,665.23,165.13,24.82,24.82,17.53,1.73,1.07,7.01,0.46,10.57,113.44,14.79,150.16,21.86,67.3,7.36,0.0,0.0,2.89,0.65,2.9
Carysil,524091.0,CARYSIL,INE482D01024,Consumer Durables,Household Appliances,1124.95,56.05,3199.69,923.95,177.17,19.18,19.18,32.37,5.25,1.37,9.85,0.45,17.45,159.64,11.99,160.74,101.59,259.11,4.68,0.39,0.04,1.82,0.22,3.98
Cash UR Drive,,CUDML,INE0WL201014,Media,Advertising & Media Agencies,174.0,63.69,307.04,186.67,33.57,17.98,17.98,10.45,2.25,0.13,19.78,0.01,30.57,90.29,5.71,74.82,58.52,0.0,14.99,0.01,-0.76,0.03,0.0,0.0
CDG Petchem,534796.0,,INE198N01017,Industrial Products,Plastic Products - Industrial,239.4,78.25,221.1,74.88,16.76,22.38,22.38,50.14,4.28,0.32,10.02,0.41,17.18,9.09,1.49,9.18,3.15,0.51,7.49,0.0,0.0,1.27,0.0,0.0
Cemindia Project,509496.0,CEMPRO,INE686A01026,Construction,Civil Construction,1203.7,68.82,20678.11,10060.58,1015.69,10.1,10.1,35.08,8.59,0.51,9.1,0.42,27.8,1123.34,182.83,1294.56,2189.65,750.92,5.41,0.44,-0.88,0.98,0.27,0.0
CG Power & Ind,500093.0,CGPOWER,INE067A01029,Electrical Equipment,Heavy Electrical Equipment,910.8,58.4,143447.07,12417.95,1625.29,13.09,13.09,116.69,18.05,11.34,12.17,0.01,20.82,3804.26,210.65,2923.99,2468.44,1583.91,1.18,0.49,0.01,0.07,0.14,4.34
