Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,380.60,63.77,913.02,277.91,47.08,16.94,15.84,26.33,3.66,0.34,15.26,0.00,18.44,124.13,6.04,52.77,13.87,52.08,5.61,0.28,0.29,0.02,0.89
Aeroflex,543972,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,252.79,60.72,3345.19,407.78,88.59,21.72,21.22,68.10,9.08,2.76,13.14,0.03,16.57,164.45,0.86,123.31,75.00,72.25,2.02,0.07,0.29,0.14,4.32
Anand Rathi Wea.,543415,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,3208.20,65.58,26634.68,1082.97,487.52,45.02,45.01,72.75,32.94,2.17,32.68,0.10,45.33,475.56,55.63,41.11,0.25,0.00,1.92,0.72,1.10,0.16,3.48
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1333.70,64.38,77461.51,33181.86,6814.20,20.54,20.65,21.94,2.21,2.78,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,7.36,0.06,-0.26,1.39,1.93
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,228.65,99.96,1080.61,220.50,31.00,14.06,18.43,39.35,8.81,0.07,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,2.76,0.00,0.00,1.58,0.00
CCL Products,519600,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1093.00,60.34,14594.60,4068.78,704.41,17.31,17.87,38.87,6.99,2.60,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.63,-0.30,0.49,2.82,1.42
GE Shipping Co,500620,GESHIP,INE017A01032,Transport Services,Shipping,1439.60,57.54,20552.76,5120.73,2708.09,52.88,50.30,9.09,1.35,0.19,10.90,0.08,14.09,8111.23,707.70,429.16,297.08,267.73,15.54,0.36,0.82,0.49,4.61
Godawari Power,532734,GPIL,INE177H01039,Industrial Products,Iron & Steel Products,276.75,58.09,18580.02,5238.46,1120.48,21.39,22.23,25.04,3.54,-1.52,13.86,0.04,17.23,1513.51,107.76,98.78,304.89,862.45,5.85,0.10,-0.73,0.18,4.57
Granules India,532482,GRANULES,INE101D01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,613.60,57.09,14890.15,5092.45,1085.39,21.31,21.15,27.40,3.74,5.55,8.21,0.45,13.86,669.59,18.32,760.54,755.08,1488.29,5.11,0.60,-0.30,2.20,4.13
GRE Renew,544682,,INE0U8P01015,Construction,Civil Construction,101.00,57.44,144.31,83.72,9.48,11.32,11.32,20.53,,,14.87,0.04,26.90,21.22,0.66,8.65,2.44,2.36,6.98,,,0.15,4.72
