Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
3M India,523395,3MINDIA,INE470A01017,Diversified,Diversified,36440.00,54.84,41067.88,4888.74,955.02,19.54,17.31,125.35,25.49,5.81,15.20,0.06,23.85,1166.65,-24.30,769.23,623.42,645.65,2.33,0.27,0.07,0.11,4.86
A B B,500002,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,6167.50,70.07,130694.49,13202.73,2043.00,15.47,15.47,78.29,16.68,2.63,12.83,0.01,22.39,6016.25,351.22,3176.33,3455.65,2052.98,1.80,0.84,-0.65,0.04,2.10
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2165.90,69.77,17732.47,1215.10,381.83,31.42,23.05,61.79,12.54,2.05,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.20,-0.89,-0.17,0.02,0.81
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1528.70,53.29,352206.23,36486.63,21627.40,59.27,59.53,27.88,5.25,1.02,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.66,-1.14,-0.51,3.05,3.49
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,911.50,68.15,26322.81,1815.63,1082.18,59.60,64.91,25.85,7.39,2.26,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.17,0.49,-0.13,0.05,2.48
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,353.10,55.42,92480.14,44263.78,15953.88,36.04,35.13,26.06,2.87,1.07,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,6.70,1.85,-0.95,9.64,4.39
Aeroflex,543972,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,227.38,68.85,3008.94,407.78,88.59,21.72,21.22,61.26,8.17,2.49,13.14,0.03,16.57,164.45,0.86,123.31,75.00,72.25,2.25,0.07,0.29,0.14,3.24
AGI Infra,539042,AGIIL,INE976R01033,Realty,"Residential, Commercial Projects",307.35,72.09,3754.81,347.69,117.58,33.82,28.72,44.75,11.14,2.00,5.86,0.42,25.66,141.76,11.34,2.77,17.75,878.39,2.81,-0.01,-0.95,1.30,1.17
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3021.30,69.49,37746.80,5201.63,1358.57,26.12,27.30,37.21,8.75,4.27,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.48,0.68,-0.56,0.19,0.65
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",418.00,80.10,494.69,151.68,22.56,14.87,10.78,38.59,5.79,0.20,12.68,0.30,45.92,77.21,0.14,73.48,33.72,46.54,4.29,,,1.18,0.23
Apollo Hospitals,508869,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,7783.00,75.83,111907.60,24215.20,3528.00,14.57,13.92,61.62,12.31,3.40,7.77,0.88,18.42,3052.40,234.90,3464.80,2323.50,505.40,2.46,0.38,-0.66,2.74,3.91
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,266.65,70.99,182.92,24.56,4.85,19.75,19.75,51.67,8.43,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.64,-2.80,-10.03,1.74,1.42
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),190.00,78.69,222.57,13.29,7.82,58.84,58.51,42.88,4.25,25.52,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,3.46,0.00,0.00,0.49,0.00
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,211.61,64.54,124296.64,53811.19,10427.68,19.38,18.97,34.47,9.88,0.12,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,5.66,0.14,0.09,5.55,1.77
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1683.20,74.05,45219.19,6161.50,980.90,15.92,16.22,87.77,11.98,44.11,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.64,1.70,-1.40,0.35,0.25
Automotive Axles,505010,AUTOAXLES,INE449A01011,Auto Components,Auto Components & Equipments,2051.30,59.57,3099.51,2073.07,222.67,10.74,10.59,18.79,3.08,0.68,11.91,0.01,16.58,765.23,23.38,391.30,245.08,230.12,7.20,0.40,-0.03,0.07,3.51
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1403.00,65.36,435903.96,130819.57,77849.31,59.51,63.58,16.60,2.12,0.65,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.65,-0.22,0.69,14.07,1.08
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,162.65,99.90,768.69,220.50,31.00,14.06,18.43,27.99,6.27,0.05,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.82,0.00,0.00,1.58,0.00
