Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
HDFC AMC,541729,HDFCAMC,Capital Markets,5828.00,124683.45,3690.55,2972.78,80.55,82.62,47.86,15.32,2.29,30.18,0.00,32.35,-141.31,619.81,133.18,39.56,0.00,2.83,-1.35,1.46,0.00,0.71
HDFC Bank,500180,HDFCBANK,Banks,1964.60,1508231.23,342193.10,136606.41,39.92,44.41,21.37,2.88,0.93,1.74,6.41,14.45,270754.86,144781.31,0.00,13653.91,0.00,5.96,0.09,0.54,11.89,3.59
Hindustan Hardy,505893,,Auto Components,1267.30,190.10,91.67,12.61,13.76,11.95,21.65,6.43,0.99,13.25,0.26,24.95,17.12,0.79,26.49,15.90,9.74,6.28,0.00,0.00,0.63,4.35
HLE Glascoat,522215,HLEGLAS,Industrial Manufacturing,523.25,3571.99,1084.47,149.34,13.77,13.00,63.47,7.78,-6.52,4.95,0.83,10.67,80.41,7.82,184.90,108.83,369.50,3.24,0.49,-0.11,3.01,4.52
ICICI Bank,532174,ICICIBANK,Banks,1436.40,1025568.99,190829.78,55519.60,29.09,30.19,19.39,3.26,0.73,2.18,5.93,17.89,147415.67,111063.13,0.00,8970.20,0.00,6.01,-0.86,0.94,11.17,4.24
Iconik Sports,511260,,Finance,65.33,221.09,12.71,1.80,14.16,28.17,204.71,3.47,1.15,9.49,0.12,15.02,6.37,0.17,11.40,0.00,0.00,0.87,-0.05,5.35,2.35,0.00
Indian Bank,532814,INDIANB,Banks,670.25,90280.26,63283.90,43060.82,68.04,68.06,7.87,1.26,0.20,1.35,10.89,17.09,36744.95,9788.23,0.00,1995.02,0.00,6.35,0.27,-0.20,14.52,1.88
Indosolar,533257,WAAREEINDO,Electrical Equipment,397.10,1652.08,518.03,159.03,30.70,29.34,9.36,40.88,0.12,27.99,1.24,420.20,-27.02,2.60,4.66,82.93,74.43,7.47,0.05,0.01,0.40,0.00
InfoBeans Tech.,543644,INFOBEAN,IT - Software,677.05,1655.75,409.67,75.96,18.54,17.32,30.44,4.97,-2.83,9.84,0.06,12.37,115.98,22.74,86.43,3.42,0.00,4.53,0.00,-0.11,0.27,4.17
Interglobe Aviat,539448,INDIGO,Transport Services,6086.50,235270.64,81728.60,18064.70,22.10,22.34,35.18,25.27,0.83,5.89,7.21,103.80,-8296.30,3673.60,739.80,4190.90,820.30,4.38,3.36,2.19,5.40,2.34
Jeena Sikho,544476,JSLL,Pharmaceuticals & Biotechnology,720.10,8950.90,468.84,139.80,29.82,29.82,105.94,32.78,1.07,30.79,0.04,36.32,99.89,6.79,97.63,9.50,11.55,1.32,0.01,0.04,0.09,3.73
Jindal Stain.,532508,JSL,Ferrous Metals,777.55,64052.20,40089.59,4708.56,11.75,11.37,24.86,3.84,-3.76,7.50,0.38,16.15,3551.00,302.14,3107.01,9139.88,9700.28,5.93,0.18,-0.11,1.58,3.17
Karnika Industri,,KARNIKA,Textiles & Apparels,911.65,1130.40,172.55,26.03,15.09,15.09,62.70,15.92,1.07,13.14,0.85,29.05,55.93,3.73,74.57,20.96,50.01,2.41,0.00,0.01,2.10,1.44
Kilburn Engg.,522101,,Industrial Manufacturing,568.95,2790.01,468.23,115.87,24.75,23.79,38.69,5.72,,10.26,0.19,17.17,223.42,5.04,105.48,63.50,47.98,3.93,1.82,-0.34,0.78,0.69
Kingfa Science,524019,KINGFA,Industrial Products,4509.10,5460.73,1790.18,225.56,12.60,12.90,35.56,7.49,0.75,14.22,0.06,23.21,431.94,11.36,446.09,348.80,301.15,3.91,-0.02,-0.01,0.20,4.06
Knowledge Realty,544481,KRT,,107.06,47474.68,3930.10,3100.08,78.88,78.88,149.30,,,1.29,9.36,13.98,-1013.80,-157.27,157.88,124.75,5.67,4.34,,,6.82,2.11
Kovai Medical,523323,KOVAI,Healthcare Services,6381.20,6981.03,1429.93,405.25,28.34,28.46,31.67,6.43,1.22,12.94,0.38,21.23,61.44,22.65,30.84,29.49,16.40,4.61,0.49,0.17,1.26,2.20
Krishana Phosch.,,KRISHANA,Fertilizers & Agrochemicals,601.95,3644.96,1473.01,206.25,14.00,13.57,36.19,9.50,0.84,9.20,0.98,25.29,183.41,13.27,378.44,166.68,148.90,4.72,0.00,1.33,1.99,0.49
L&T Finance Ltd,533519,LTF,Finance,222.70,55651.62,16399.41,9927.89,60.54,60.41,20.93,2.17,0.47,2.37,3.61,10.79,9911.02,16.56,116.95,1371.70,0.00,7.14,0.82,0.71,9.43,1.23
Lemon Tree Hotel,541233,LEMONTREE,Leisure Services,169.45,13424.62,1333.84,658.53,49.37,49.29,62.41,11.54,1.01,6.00,1.85,18.45,-50.66,3.86,78.62,61.61,13.84,3.38,0.30,0.44,4.10,3.17
M & M,500520,M&M,Automobiles,3403.00,423172.86,167522.29,31502.87,18.81,19.17,30.82,5.49,1.13,5.51,1.67,18.05,14303.79,4380.32,8279.70,30855.30,20330.93,5.55,-0.20,0.23,4.37,0.84
M B Agro Prod.,,MBAPL,Fertilizers & Agrochemicals,444.50,3895.02,1268.51,168.76,13.30,13.75,52.49,9.64,201.88,6.57,0.79,15.23,158.90,12.70,256.28,94.01,166.97,3.49,0.00,0.08,2.17,4.41
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,316.25,489.87,149.73,18.00,12.02,12.02,52.50,5.45,,3.37,1.18,10.95,66.04,6.07,1.90,29.24,74.90,3.83,0.00,-0.13,5.07,0.00
Marico,531642,MARICO,Agricultural Food & other Products,730.70,94837.17,11447.00,2168.00,18.94,19.75,56.82,23.81,5.91,21.01,0.14,41.34,1247.00,227.00,1271.00,1363.00,1235.00,2.34,-1.51,1.53,0.25,3.85
Maruti Suzuki,532500,MARUTI,Automobiles,14349.00,451136.25,155738.80,19541.90,12.55,13.23,31.04,4.69,0.43,11.69,0.00,15.89,-9383.90,6202.10,6539.70,20501.50,6913.20,4.42,-0.31,0.24,0.00,0.36
MRF,500290,MRF,Auto Components,147505.00,62558.98,28632.42,3996.09,13.96,14.54,34.78,3.38,0.69,6.62,0.20,10.62,1023.41,450.50,3370.25,2822.00,5624.78,4.19,-0.56,1.13,1.37,3.59
Muthoot Finance,533398,MUTHOOTFIN,Finance,2680.60,107617.64,22190.43,16445.35,74.11,72.88,17.49,3.66,1.76,4.67,3.38,19.58,5526.33,126.60,11.86,137.13,0.43,8.28,0.46,-0.18,6.04,4.50
Navneet Educat.,508989,NAVNETEDUL,Printing & Publication,157.10,3553.81,1782.13,326.17,18.30,17.75,17.59,1.94,0.20,10.66,0.11,13.20,781.62,46.60,347.54,75.72,635.80,7.59,0.18,0.19,0.71,3.44
NESCO,505355,NESCO,Commercial Services & Supplies,1445.30,10183.58,783.99,462.07,58.94,59.80,25.35,3.87,0.96,13.76,0.00,15.82,-27.70,112.21,15.66,11.85,10.42,5.17,-0.13,-0.01,0.00,2.01
Nippon Life Ind.,540767,NAM-INDIA,Capital Markets,864.85,54995.95,2332.34,1513.35,64.89,68.67,40.73,13.03,2.03,28.44,0.02,31.39,225.68,305.23,70.74,58.90,0.00,3.26,0.64,-0.75,0.05,2.60
Nirlon,500307,,Commercial Services & Supplies,554.00,4992.65,642.57,510.36,79.42,79.06,22.02,13.99,0.87,9.99,3.21,59.78,-45.85,11.56,3.82,21.30,0.00,7.81,-0.30,0.27,2.46,3.65
OSEL Devices,,OSELDEVICE,Healthcare Equipment & Supplies,617.30,995.66,186.47,33.40,17.91,17.91,49.66,9.22,0.45,13.53,0.46,30.08,92.14,0.13,65.62,30.11,40.77,3.13,-0.37,-0.37,1.53,0.15
Oswal Pumps,544418,OSWALPUMPS,Industrial Products,873.80,9959.35,1430.31,419.85,29.35,29.35,35.49,,0.23,35.48,0.72,87.47,347.29,2.62,627.11,79.31,212.26,3.98,,,0.81,1.76
P & G Health Ltd,500126,PGHL,Pharmaceuticals & Biotechnology,6581.50,10924.88,1272.91,408.73,32.11,34.10,36.34,20.35,3.70,24.75,0.01,36.42,311.08,14.38,145.40,171.60,109.37,3.73,-0.06,0.13,0.02,1.52
Paradeep Pari.,544383,,Transport Services,138.40,220.31,335.82,42.78,12.74,12.74,9.12,1.74,0.09,12.65,0.48,26.64,105.59,0.87,89.82,18.99,2.13,15.89,,,1.70,4.16
Parth Electrical,,PARTH,,269.65,368.56,174.67,17.61,10.08,10.08,36.49,,0.35,11.66,0.82,36.67,8.77,1.53,25.37,18.03,14.73,4.63,,,1.92,0.00
Permanent Magnet,504132,,Electrical Equipment,1035.45,890.49,198.38,29.74,14.99,13.67,53.29,6.10,-7.35,8.14,0.10,10.89,99.66,4.56,39.24,19.94,53.11,2.78,0.10,0.03,0.58,4.48
Powergrid Infra.,543290,PGINVIT,Power,91.27,8305.56,1264.19,1684.53,133.25,133.12,7.08,1.08,0.22,11.62,0.14,15.41,882.51,39.21,222.83,1.89,30.73,16.09,,,0.76,3.42
Pramara Promotio,,PRAMARA,Media,247.30,223.44,86.42,12.49,14.45,14.45,37.87,3.59,0.60,6.65,0.55,12.39,70.10,1.17,32.09,7.14,39.46,5.01,-0.03,-0.01,2.71,0.58
Prizor Viztech,,PRIZOR,Industrial Manufacturing,282.10,301.60,70.98,15.21,21.43,21.43,29.71,7.04,0.06,24.93,0.18,41.01,37.36,0.05,15.74,2.64,28.50,4.88,0.00,-0.01,0.50,1.36
Purple United,,PURPLEUTED,Textiles & Apparels,389.00,373.82,103.13,20.70,20.07,20.07,35.70,6.18,0.44,11.62,0.68,26.89,61.69,0.03,60.49,7.48,17.46,4.57,-0.21,-5.50,2.17,2.24
Pushpa Jewellers,,PUSHPA,Consumer Durables,143.60,347.84,281.06,31.85,11.33,11.33,15.61,,0.29,31.26,0.38,47.30,49.29,0.21,19.67,1.70,35.49,8.58,,,0.70,2.97
R M Drip & Sprin,544456,RMDRIP,Industrial Products,721.25,1801.68,130.34,35.71,27.40,27.40,75.29,22.54,0.37,21.79,0.32,39.70,75.78,0.66,107.21,12.84,17.54,1.86,0.35,0.85,0.75,3.19
Radico Khaitan,532497,RADICO,Beverages,2890.40,38693.07,5220.66,756.87,14.50,13.92,94.96,14.37,8.60,7.98,0.28,13.62,1008.08,1.24,1182.18,664.66,1105.46,1.58,-0.81,0.82,1.21,1.73
Rajesh Power,544291,,Other Utilities,1584.55,2853.36,1071.94,124.60,11.62,11.62,32.97,11.14,0.17,22.58,0.22,50.83,114.74,7.13,181.71,120.51,62.85,4.46,-2.55,-1.48,0.43,3.32
Royal Orch.Hotel,532699,ROHLTD,Leisure Services,482.70,1323.82,325.23,76.08,23.39,22.87,26.81,5.74,0.30,9.42,0.96,22.41,21.57,23.08,37.20,32.99,2.73,5.28,0.07,0.42,2.81,2.76
Royal Sense,544143,,Healthcare Equipment & Supplies,301.10,161.09,61.73,8.88,14.39,14.39,25.45,5.39,,22.47,0.12,27.55,25.64,0.08,14.56,1.25,5.75,5.84,0.00,0.00,0.36,4.73
RRPSemiconductor,504346,,Finance,4293.20,5849.06,26.48,9.37,35.39,35.87,899.86,346.10,2.27,43.08,0.71,196.29,28.94,0.38,24.15,6.35,0.00,0.17,0.00,0.00,1.23,0.00
Sai Life,544306,SAILIFE,Pharmaceuticals & Biotechnology,925.90,19309.21,1911.27,500.48,26.19,24.17,79.11,9.07,0.34,6.34,0.17,11.05,772.02,38.57,354.78,322.51,118.87,2.05,8.38,2.21,0.89,1.40
Sarda Energy,504614,SARDAEN,Ferrous Metals,596.80,21030.11,5349.75,1593.97,29.80,26.65,22.48,3.35,-4.92,8.71,0.46,13.76,2118.61,176.62,221.04,194.39,808.78,6.29,0.02,0.37,1.96,3.64
Sellowrap Indus.,,SELLOWRAP,Auto Components,104.00,142.94,161.27,21.05,13.05,13.05,14.25,,0.06,8.26,0.71,21.55,-5.23,2.14,30.06,17.25,22.73,9.38,,,2.24,1.79
Senores Pharma.,544319,SENORES,Pharmaceuticals & Biotechnology,724.25,3335.43,398.25,89.70,22.52,22.52,56.96,4.24,0.20,6.31,0.40,11.82,481.73,19.26,123.88,67.22,56.63,2.82,-0.15,-0.51,3.42,1.84
Shaily Engineer.,501423,SHAILY,Industrial Products,2103.40,9666.19,854.10,208.94,24.46,22.38,82.74,17.65,2.16,10.86,0.34,18.50,68.46,3.70,171.72,99.03,137.76,1.72,0.40,2.33,1.11,1.17
Shriram Pistons,544344,SHRIPISTON,Auto Components,2622.00,11549.86,3676.09,753.99,20.51,20.40,22.00,4.83,0.48,14.87,0.21,23.20,1332.83,113.47,583.72,410.69,472.32,6.78,0.19,0.58,0.68,1.92
Sirca Paints,543686,SIRCA,Consumer Durables,458.85,2514.90,409.37,75.95,18.55,18.05,47.35,7.19,2.31,12.25,0.00,14.92,220.26,3.95,93.30,38.74,108.02,2.93,0.00,0.90,0.00,3.31
SJS Enterprises,543387,SJS,Auto Components,1378.90,4323.87,781.52,202.15,25.87,25.76,34.72,6.38,1.24,14.16,0.05,18.90,172.01,9.29,175.08,69.06,69.47,3.82,-0.51,-0.01,0.22,1.12
SML ISUZU,505192,SMLISUZU,"Agricultural, Commercial & Construction Vehicles",4538.50,6567.21,2498.22,258.02,10.33,9.75,46.17,17.16,0.97,9.69,0.85,36.41,131.59,7.52,265.25,370.13,577.99,3.15,0.25,0.49,1.51,1.94
Sobhagya Mercant,512014,,Commercial Services & Supplies,920.60,773.30,186.34,29.67,15.92,15.92,40.79,9.03,3.31,11.97,0.10,24.43,80.91,0.00,117.80,79.62,6.48,3.73,0.00,0.00,0.28,0.00
Sodhani Academy,544257,,Other Consumer Services,282.00,160.60,3.55,1.96,55.21,55.21,41.71,11.53,0.92,37.02,0.00,37.58,0.95,2.99,0.01,0.01,0.00,3.03,-0.79,0.00,0.00,4.03
Star Imaging,544482,,Healthcare Services,139.75,243.44,83.50,29.33,35.13,35.13,15.28,,0.42,17.75,0.69,40.59,33.07,0.29,50.76,9.09,0.24,9.11,,,1.33,2.27
Sundaram Finance,590071,SUNDARMFIN,Finance,5268.40,58533.96,8882.96,7058.80,79.46,80.42,30.49,4.44,1.82,2.66,4.63,15.27,1722.36,73.47,89.87,222.20,0.00,5.87,0.28,-0.19,8.85,4.83
Synergy Green,541929,SGIL,Industrial Products,564.45,877.32,367.06,53.25,14.51,14.43,50.62,8.15,0.37,6.26,1.45,21.88,4.77,3.07,56.96,59.81,53.41,4.39,0.00,0.39,3.63,2.29
Tanfac Inds.,506854,,Chemicals & Petrochemicals,4908.50,4896.23,637.64,142.19,22.30,23.14,50.90,15.69,2.69,24.24,0.13,32.50,138.73,2.60,99.26,38.91,90.16,2.70,-0.03,-0.06,0.31,1.40
Tejas Cargo,,TEJASCARGO,Transport Services,297.00,709.62,501.15,96.73,19.30,19.30,37.11,4.10,0.45,6.42,0.92,16.72,66.28,6.94,95.97,7.29,2.46,5.16,,,3.73,4.81
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,3685.30,124721.70,11835.00,3849.00,32.52,32.31,61.76,16.43,2.92,13.26,0.42,26.52,793.17,-62.00,1866.45,1820.02,2541.25,2.37,0.29,-0.22,1.06,2.76
Travel Food,544443,TRAVELFOOD,Leisure Services,1220.60,16072.80,1687.74,554.12,32.83,32.83,44.34,,0.14,21.49,0.32,39.10,-242.70,122.22,106.18,374.34,8.89,3.35,,,0.61,3.45
TVS Motor Co.,532343,TVSMOTOR,Automobiles,3294.60,156522.20,46088.61,6963.07,15.11,14.91,66.03,18.41,1.63,5.15,3.36,28.39,2295.40,84.23,1716.75,7561.26,2416.58,3.27,-0.93,0.94,4.84,0.41
Uno Minda,532539,UNOMINDA,Auto Components,1265.80,72887.18,17446.19,2009.19,11.52,11.17,70.85,12.69,1.80,9.36,0.43,17.50,1043.55,229.66,2495.61,2163.53,1716.77,2.13,0.65,-0.50,1.55,0.53
Upsurge Seeds,,USASEEDS,Agricultural Food & other Products,311.30,219.77,136.79,14.84,10.85,10.85,25.89,4.04,0.89,7.58,1.00,16.92,52.67,0.48,4.93,5.42,85.31,4.80,0.00,0.00,4.13,0.38
Vaidya Sane,,MADHAVBAUG,Healthcare Equipment & Supplies,289.00,303.84,89.85,13.49,15.01,15.01,37.93,4.86,,10.85,0.02,13.56,19.06,0.66,7.54,6.86,3.76,3.69,0.00,0.00,0.13,1.83
Vintage Coffee,538920,VINCOFE,Commercial Services & Supplies,155.23,2019.28,366.46,63.32,17.28,17.17,40.52,6.44,0.56,11.52,0.27,17.11,164.74,4.62,79.02,7.59,75.80,2.91,0.69,0.52,1.35,2.80
Vishal Mega Mart,544307,VMM,Retailing,150.67,70232.87,11260.37,1623.78,14.42,14.28,102.10,10.82,2.17,6.83,0.27,10.51,768.78,67.87,66.44,1478.57,1850.31,1.51,15.09,5.82,1.60,3.17
Voler Car,,VOLERCAR,Transport Services,207.85,231.62,42.40,4.77,11.25,11.25,53.00,6.25,0.76,16.11,0.00,21.80,36.46,0.75,4.48,2.53,0.00,2.62,,,0.00,3.10
Yash Optics,,YASHOPTICS,Consumer Durables,114.30,283.07,43.21,12.58,29.11,29.11,30.50,3.13,2.82,10.76,0.16,15.44,61.97,2.84,15.61,4.75,22.05,5.19,-0.02,-0.96,1.06,4.67
Yatharth Hospit.,543950,YATHARTH,Healthcare Services,716.15,6900.42,926.48,231.07,24.94,25.01,48.53,4.30,1.12,9.49,0.01,10.53,771.15,21.83,301.51,29.14,20.95,2.97,-0.04,-0.11,0.06,3.22
