Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,151.0,69.34,167.85,89.63,14.95,16.68,16.68,17.36,3.06,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,8.06,0.0,0.0,0.88,0.0,0.0
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1506.7,57.07,248180.03,12928.0,10785.0,83.42,83.42,135.51,12.34,7.81,1.74,5.19,11.4,-10316.0,1072.0,2129.0,407.0,136.0,2.55,0.25,-0.32,11.87,0.0,2.47
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1842.8,60.32,424573.53,38735.77,22868.19,59.04,59.04,32.78,4.49,1.2,8.17,0.66,16.38,4959.83,2151.73,6382.54,2736.24,685.0,4.13,-0.03,0.15,3.23,0.41,0.81
ADF Foods,519183.0,ADFFOODS,INE982B01027,Food Products,Packaged Foods,304.0,66.23,3339.89,683.23,130.65,19.12,19.12,35.3,5.8,1.7,13.8,0.02,17.8,326.48,13.27,143.75,69.66,119.5,3.99,0.1,0.24,0.09,0.4,2.88
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1166.55,56.2,33733.68,1845.03,1104.69,59.87,59.87,34.56,8.36,1.93,22.91,0.02,25.16,8.16,211.66,54.62,70.37,0.0,4.02,0.76,-0.3,0.05,2.08,0.27
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,370.6,60.24,97165.91,45508.98,16694.14,36.68,36.68,25.6,2.8,-3.44,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.22,-0.96,1.86,10.59,0.0,1.42
Admach Systems,544669.0,,INE0XLO01010,Industrial Manufacturing,Industrial Products,304.0,58.01,205.89,68.91,12.77,18.53,18.53,20.58,2.92,0.06,13.61,0.0,21.65,48.15,0.93,31.32,7.75,28.24,6.64,-6.95,-1.77,0.0,0.0,3.49
Advait Energy,543230.0,ADVAIT,INE0ALI01010,Electrical Equipment,Other Electrical Equipment,2444.75,65.25,2675.31,714.52,83.79,11.73,11.73,51.69,9.61,0.62,9.5,0.34,21.53,106.56,12.72,147.86,209.79,59.13,3.55,-0.22,0.19,1.02,0.07,1.65
Aegis Logistics,500003.0,AEGISLOG,INE208C01025,Gas,Trading - Gas,997.0,85.09,34994.74,8333.21,1451.85,17.42,17.42,39.0,5.82,1.53,8.66,0.69,16.81,2450.62,326.58,481.0,706.9,128.56,4.47,-1.74,1.69,2.63,0.72,1.92
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1190.0,76.8,3415.13,583.11,233.52,40.05,40.05,28.06,6.79,0.26,20.15,0.88,36.01,139.3,4.62,135.76,28.23,18.25,5.11,4.65,0.97,2.17,0.0,0.75
Akme Fintrade,544200.0,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),10.73,60.98,457.89,149.1,111.42,74.73,74.73,10.82,1.1,0.25,5.26,1.19,10.5,132.56,0.0,0.0,0.31,0.0,13.02,-0.86,0.22,4.56,0.0,1.56
Angel One,543235.0,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,354.0,60.45,32332.5,5137.68,1819.89,35.42,35.42,35.36,5.38,28.98,4.49,1.3,15.59,8225.39,14.56,434.45,9170.28,0.0,7.36,0.77,0.36,4.65,1.33,0.73
Apex Ecotech,,APEXECO,INE0T4V01015,Other Utilities,Water Supply & Management,223.8,71.09,295.08,148.65,21.77,14.65,14.65,17.33,4.66,0.25,22.87,0.02,31.09,61.72,1.28,16.76,6.66,4.42,9.24,1.87,0.0,0.06,0.0,0.0
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8411.5,61.04,120944.48,25228.5,3769.3,14.94,14.94,61.95,12.85,1.82,9.42,0.9,22.11,418.5,217.3,3484.9,2251.8,542.4,2.43,1.26,-0.92,2.71,0.23,2.47
Apollo Micro Sys,540879.0,APOLLO,INE713T01028,Aerospace & Defense,Aerospace & Defense,426.55,66.36,15385.38,904.32,218.16,24.12,24.12,136.24,11.55,1.8,5.85,0.41,11.76,791.13,6.27,481.32,382.01,795.29,1.25,0.52,-1.34,2.69,0.06,4.57
Archit Organosys,524640.0,,INE078I01011,Chemicals & Petrochemicals,Commodity Chemicals,56.1,66.97,115.12,140.95,16.42,11.65,11.65,14.32,1.5,-2.21,6.43,0.33,11.04,17.7,2.88,24.55,17.49,2.95,9.55,0.0,0.0,1.89,0.89,4.58
Arvind Ltd,500101.0,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,510.65,63.04,13386.14,9303.19,1004.42,10.8,10.8,31.43,3.32,5.12,5.21,0.41,10.88,548.16,45.8,1443.79,1972.82,2173.53,5.34,0.74,-0.41,2.14,0.74,1.48
Astra Microwave,532493.0,ASTRAMICRO,INE386C01029,Aerospace & Defense,Aerospace & Defense,1671.75,76.82,15872.39,1162.8,333.76,28.7,28.7,82.31,11.97,2.04,10.05,0.22,15.99,1102.22,26.29,687.64,113.51,616.35,2.11,0.67,1.3,0.91,0.14,1.2
Avalon Tech,543896.0,AVALON,INE0LCL01028,Electrical Equipment,Other Electrical Equipment,1755.3,69.54,11723.24,1603.21,173.34,10.81,10.81,103.73,16.19,3.57,9.81,0.3,16.94,521.51,28.92,381.27,251.27,463.29,1.43,0.77,-1.14,1.26,0.0,2.05
Axis Bank,532215.0,AXISBANK,INE238A01034,Banks,Private Sector Bank,1360.0,63.24,423014.33,132538.24,76694.75,57.87,57.87,16.03,1.96,0.46,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.44,0.7,-0.54,15.18,0.07,4.11
