Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9554.00,59.76,267032.23,54683.29,10730.21,19.62,18.74,32.06,7.81,3.09,15.63,0.58,22.77,-1347.55,1824.54,3099.19,7666.69,2145.55,4.25,0.77,-0.64,1.63,3.38
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,301.85,58.51,156097.57,131574.32,83732.48,63.64,64.41,8.11,0.98,0.21,1.18,10.53,15.53,100587.07,22892.16,0.00,0.00,0.00,6.00,0.14,0.63,15.69,3.22
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,147.56,56.82,67179.17,73784.35,53001.26,71.83,71.03,6.70,0.80,0.16,0.94,11.67,12.35,76612.57,9145.57,0.00,0.00,0.00,6.24,-0.45,1.58,15.56,3.71
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,65.05,69.47,50033.56,28257.38,18659.70,66.03,62.68,7.73,1.50,0.11,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.68,3.44,2.57,15.82,1.39
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1460.30,56.33,69815.28,15268.83,2695.80,17.66,17.80,64.59,7.46,81.76,4.72,0.71,11.58,938.31,198.40,3092.39,2763.49,4010.72,2.63,1.97,-1.22,3.35,3.07
Borana Weaves,544404,BORANA,INE16SF01016,Textiles & Apparels,Other Textile Products,315.85,62.08,841.59,333.78,74.02,22.18,21.77,16.45,3.42,0.09,27.85,0.18,60.33,77.69,5.72,23.19,10.09,25.91,7.54,-3.31,-0.97,0.65,2.39
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,150.86,52.45,136839.84,125841.25,76573.02,60.85,62.10,7.15,1.19,0.17,1.08,14.05,17.75,149779.90,33467.06,0.00,0.00,0.00,6.63,-1.76,2.72,14.47,4.52
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,428.90,68.07,264319.42,140712.05,43344.96,30.80,32.83,8.47,2.51,0.32,14.25,0.13,38.89,48598.10,10429.96,14420.39,9839.56,11532.25,17.72,-0.27,0.26,0.32,1.79
DCB Bank,532772,DCBBANK,INE503A01015,Banks,Private Sector Bank,184.44,65.08,5934.26,7049.26,4843.95,68.72,70.22,8.86,0.97,0.31,0.88,11.85,11.43,2314.01,825.08,0.00,0.00,0.00,7.62,0.14,-1.20,12.47,3.18
Eicher Motors,505200,EICHERMOT,INE066A01021,Automobiles,2/3 Wheelers,7404.00,56.01,203091.16,21427.66,5173.56,24.14,25.03,39.76,9.19,0.96,18.85,0.02,24.10,2964.72,2169.67,411.39,2813.84,1834.71,3.23,-1.05,1.16,0.07,2.75
Emcure Pharma,544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1550.60,65.78,29395.12,8449.24,1656.41,19.60,18.60,36.66,6.20,33.33,8.98,0.35,18.51,1919.49,-5.85,2299.86,1725.44,2304.58,4.14,1.52,0.43,1.31,1.42
Hindalco Inds.,500440,HINDALCO,INE038A01020,Non - Ferrous Metals,Aluminium,936.30,68.48,210407.82,253570.00,33291.00,13.13,13.34,11.74,1.56,1.83,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,10.08,-0.82,0.53,2.72,3.55
Hindustan Zinc,500188,HINDZINC,INE267A01025,Non - Ferrous Metals,Zinc,629.85,62.38,266131.72,33845.00,17483.00,51.66,51.04,25.45,19.55,9.94,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,5.32,-0.24,0.22,0.76,4.04
HRS Aluglaze,544656,,INE1E1V01017,,,169.60,73.06,327.02,42.11,10.70,25.41,25.41,63.50,,,8.37,1.92,34.25,-2.87,0.04,13.19,11.82,15.54,2.57,,,4.12,0.82
ICICI AMC,544658,ICICIAMC,INE346A01027,Capital Markets,Asset Management Company,2671.80,57.06,132055.99,4977.33,3634.65,73.02,73.02,45.11,,2.04,67.62,0.00,82.84,3406.43,2.34,172.08,200.21,0.00,2.69,,,0.00,1.96
ICICI Bank,532174,ICICIBANK,INE090A01021,Banks,Private Sector Bank,1437.00,66.52,1027598.05,192684.91,54530.90,28.30,30.19,19.28,3.08,0.72,2.18,5.58,17.89,109364.67,112473.79,0.00,0.00,0.00,5.95,1.15,-1.21,11.14,4.20
J B Chemicals &,506943,JBCHEPHARM,INE572A01036,Pharmaceuticals & Biotechnology,Pharmaceuticals,1868.80,58.24,29274.93,4091.81,1091.42,26.67,26.34,40.75,7.69,1.90,15.50,0.01,20.12,1880.96,52.37,937.73,409.74,576.58,3.32,0.52,-0.43,0.02,3.64
Jamna Auto Inds.,520051,JAMNAAUTO,INE039C01032,Auto Components,Auto Components & Equipments,133.52,62.56,5327.40,2304.40,305.83,13.27,13.45,29.66,5.14,3.26,12.70,0.01,19.25,135.32,7.72,29.96,8.22,316.00,5.01,0.76,0.33,0.05,3.67
JK Tyre & Indust,530007,JKTYRE,INE573A01042,Auto Components,Tyres & Rubber Products,504.20,59.69,14535.56,15312.53,1600.82,10.45,10.88,26.64,2.64,0.75,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,6.46,0.18,0.70,3.96,3.93
Kesar India,543542,,INE0L1C01019,Realty,"Residential, Commercial Projects",1234.65,75.78,3061.89,59.98,7.74,12.90,30.40,793.24,25.54,11.35,18.33,0.24,46.19,120.84,0.96,0.81,40.39,98.03,0.24,0.00,-1.53,4.03,4.10
Knowledge Realty,544481,KRT,INE1JAR25012,Realty,Real Estate Investment Trusts (REITs),126.15,56.79,55939.95,3930.10,3100.08,78.88,78.88,175.92,1.23,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,4.94,,,1.03,2.58
LTIMindtree,540005,LTIM,INE214T01019,IT - Software,Computers - Software & Consulting,6100.50,52.06,180873.26,39667.50,6769.00,17.06,17.09,37.15,7.73,7.13,15.83,0.10,21.53,16335.80,1156.20,6510.00,1433.00,3.10,3.82,0.47,-0.22,0.35,4.38
Lupin,500257,LUPIN,INE326A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,2179.00,62.30,99536.46,24750.69,6745.64,27.25,23.24,23.02,5.07,0.39,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.59,1.01,-0.75,1.08,2.21
M & M,500520,M&M,INE101A01026,Automobiles,Passenger Cars & Utility Vehicles,3661.50,46.72,455318.08,175704.22,33298.56,18.95,19.17,31.99,5.50,1.18,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.53,0.38,-0.49,4.09,4.65
Manappuram Fin.,531213,MANAPPURAM,INE522D01027,Finance,Non Banking Financial Company (NBFC),308.05,55.47,26074.42,9432.22,4342.27,46.04,54.36,58.05,2.05,-20.02,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.56,0.56,0.45,9.45,4.21
Marico,531642,MARICO,INE196A01026,Agricultural Food & other Products,Edible Oil,756.05,54.52,98141.92,12265.00,2206.00,17.99,19.75,58.91,24.22,6.12,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.25,-0.73,0.59,0.26,3.07
Multi Comm. Exc.,534091,MCX,INE745G01043,Capital Markets,Exchange and Data Platform,2293.00,64.46,58469.63,1340.15,836.59,62.43,59.79,83.99,28.01,1.63,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.54,1.41,-2.69,0.00,2.01
Muthoot Finance,533398,MUTHOOTFIN,INE414G01012,Finance,Non Banking Financial Company (NBFC),3926.30,60.94,157628.57,24544.40,18643.48,75.96,72.88,21.58,4.80,2.18,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,6.84,-0.84,0.74,6.61,1.72
Natl. Aluminium,532234,NATIONALUM,INE139A01034,Non - Ferrous Metals,Aluminium,357.40,75.93,65641.22,18029.33,8454.10,46.89,44.72,10.74,3.31,0.50,25.01,0.00,32.72,7167.52,499.68,27.54,782.74,2021.79,14.16,-0.31,1.16,0.01,0.67
Navin Fluo.Intl.,532504,NAVINFLUOR,INE048G01026,Chemicals & Petrochemicals,Specialty Chemicals,5988.00,54.93,30687.07,2790.96,778.98,27.91,22.72,69.10,8.52,22.58,6.27,0.33,11.52,1341.83,54.43,699.46,391.83,357.95,2.19,0.87,0.60,1.69,3.78
Nestle India,500790,NESTLEIND,INE239A01024,Food Products,Packaged Foods,1318.70,65.50,254286.81,21023.38,4828.55,22.97,23.62,84.93,55.72,8.04,27.10,0.10,83.02,-594.11,18.56,321.25,2300.78,2489.81,1.66,0.57,-0.46,0.11,1.09
Parin Enterpris.,,PARIN,INE00U801010,Consumer Durables,"Furniture, Home Furnishing",612.00,58.78,680.42,239.23,24.40,10.20,11.45,81.11,10.25,4.30,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.54,0.00,0.40,4.96,0.97
Persistent Systems,533179,PERSISTENT,INE262H01021,IT - Software,Computers - Software & Consulting,6357.50,52.41,100289.56,13218.70,2416.92,18.28,17.24,60.23,13.91,2.23,16.84,0.06,24.08,3488.12,167.43,2067.57,909.42,0.00,2.24,2.83,-2.95,0.18,3.66
Pidilite Inds.,500331,PIDILITIND,INE318A01026,Chemicals & Petrochemicals,Specialty Chemicals,1498.90,56.51,152545.16,13817.59,3221.07,23.31,22.91,67.96,15.97,3.42,16.22,0.05,23.05,3883.83,247.34,2142.91,1311.12,1512.97,2.04,0.00,-0.05,0.14,4.83
Polycab India,542652,POLYCAB,INE455K01017,Industrial Products,Cables - Electricals,7555.00,49.08,113738.35,24595.05,3623.66,14.73,13.23,46.20,10.74,1.57,15.15,0.02,21.44,5723.79,198.46,2814.59,1574.86,5418.19,3.08,0.09,2.51,0.06,4.94
Pramara Promotio,,PRAMARA,INE0O7A01017,Media,Advertising & Media Agencies,348.05,55.58,485.33,108.84,15.78,14.50,14.45,49.42,4.13,0.78,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,3.30,-0.11,-0.07,1.77,4.11
PropshareTitania,544462,,INE19RO25021,Realty,Real Estate Investment Trusts (REITs),1055695.00,48.26,471.05,39.51,32.87,83.19,83.19,52.51,10.40,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.03,,,0.00,1.34
Punjab Natl.Bank,532461,PNB,INE160A01022,Banks,Public Sector Bank,124.52,58.46,143110.13,129502.98,95371.61,73.64,72.67,8.40,1.01,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.23,0.48,0.15,15.36,2.91
R M Drip & Sprin,544456,RMDRIP,INE219Y01026,Industrial Products,Plastic Products - Industrial,92.41,87.71,2308.40,157.87,46.91,29.71,27.40,73.45,26.65,0.36,21.80,0.41,39.70,99.89,2.22,101.54,17.76,22.09,1.96,0.00,-0.51,0.77,1.69
Rajratan Global,517522,RAJRATAN,INE451D01029,Auto Components,Auto Components & Equipments,526.10,63.18,2671.06,1010.46,130.53,12.92,13.57,45.60,4.43,-2.05,6.56,0.62,11.14,55.44,3.45,232.18,94.74,133.48,3.57,0.03,0.43,3.47,2.66
RDB Rasayans,533608,,INE123M01017,Industrial Products,Packaging,182.65,60.38,323.56,118.66,22.04,18.57,10.24,9.87,1.39,1.58,12.65,0.00,13.08,219.15,23.35,17.91,2.64,4.29,14.10,0.00,0.00,0.00,3.87
Sattrix Infor.,544189,,INE0QUV01010,IT - Services,IT Enabled Services,385.80,79.76,262.34,50.50,8.99,17.80,15.44,46.35,6.80,1.96,10.38,0.09,16.13,21.91,0.89,28.65,16.94,0.00,3.41,-0.04,0.00,0.41,4.32
Sawaliya Food,,SAWALIYA,INE10VS01016,Agricultural Food & other Products,Other Agricultural Products,315.70,63.03,313.12,34.18,12.24,35.81,35.81,44.99,6.92,,19.43,0.38,75.86,42.04,0.13,14.82,1.50,16.33,3.66,,,1.46,2.20
SBI,500112,SBIN,INE062A01020,Banks,Public Sector Bank,1028.45,70.62,949322.87,505419.84,234329.37,46.36,48.66,12.08,1.67,0.40,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.00,2.11,0.24,15.04,0.10
Sheetal Univer.,,SHEETAL,INE04VX01019,Agricultural Food & other Products,Other Agricultural Products,215.50,94.05,246.88,94.73,16.97,17.91,13.14,25.93,5.44,0.11,15.16,0.56,23.79,26.58,0.99,35.09,10.78,19.38,5.75,0.00,0.00,1.62,0.00
Shriram Finance,511218,SHRIRAMFIN,INE721A01047,Finance,Non Banking Financial Company (NBFC),979.05,63.90,184207.12,45601.30,33103.56,72.59,72.05,21.03,3.04,0.47,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,7.95,2.33,-3.00,7.22,4.54
Stellant Secu.,526071,,INE395F01023,Finance,Other Financial Services,570.90,99.84,211.37,43.85,41.64,94.96,89.36,6.77,6.37,0.03,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,23.59,-0.19,0.00,0.00,0.00
Sundaram Finance,590071,SUNDARMFIN,INE660A01013,Finance,Non Banking Financial Company (NBFC),5164.00,55.30,57374.03,9183.93,7280.77,79.28,80.42,29.10,3.79,1.74,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,5.86,-0.45,0.25,9.24,4.71
T N Merc. Bank,543596,TMB,INE668A01016,Banks,Private Sector Bank,566.65,72.33,8972.99,5472.33,3956.31,72.30,71.83,7.39,0.95,0.57,1.85,6.00,13.97,2744.20,828.60,0.00,0.00,0.00,7.61,0.01,0.07,11.85,1.60
Tata Capital,544574,TATACAP,INE976I01016,Finance,Non Banking Financial Company (NBFC),348.65,56.26,147997.36,28323.85,20292.20,71.64,71.64,40.22,,1.31,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.58,,,10.70,4.43
Tenneco Clean,544612,TENNIND,INE19RI01016,Auto Components,Auto Components & Equipments,534.75,60.36,21582.74,4890.43,815.27,16.67,16.67,38.15,,,22.27,0.02,42.63,292.21,40.99,619.21,924.17,299.94,3.55,,,0.03,3.95
Titan Company,500114,TITAN,INE280A01028,Consumer Durables,"Gems, Jewellery And Watches",4239.20,73.71,376350.31,67904.00,6916.00,10.18,9.42,91.15,29.40,6.23,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.71,1.40,-1.43,1.88,1.69
Torrent Pharma.,500420,TORNTPHARM,INE685A01028,Pharmaceuticals & Biotechnology,Pharmaceuticals,3940.30,58.81,133357.66,12248.00,3993.00,32.60,32.31,61.55,15.78,2.91,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.32,-0.12,0.21,0.90,4.03
TVS Motor Co.,532343,TVSMOTOR,INE494B01023,Automobiles,2/3 Wheelers,3755.40,55.75,178414.21,48838.15,7449.63,15.25,14.91,68.48,21.98,1.69,5.15,2.08,28.39,2152.36,37.92,2176.76,9122.71,2544.80,3.30,-0.46,0.48,2.68,3.93
Ujjivan Small,542904,UJJIVANSFB,INE551W01018,Banks,Other Bank,57.72,61.61,11191.67,6465.58,2517.15,38.93,46.40,26.84,1.79,0.48,1.65,6.77,12.42,2594.80,947.20,0.00,0.00,0.00,6.79,3.31,-2.50,12.17,4.12
Union Bank (I),532477,UNIONBANK,INE692A01016,Banks,Public Sector Bank,166.19,67.93,126862.89,109143.51,73474.88,67.32,67.96,6.86,1.01,0.14,1.24,10.38,17.05,112599.00,21257.19,0.00,0.00,0.00,6.90,-0.23,0.16,13.79,0.66
Vedanta,500295,VEDL,INE205A01025,Diversified Metals,Diversified Metals,637.20,74.10,249169.93,157262.00,43884.00,27.91,27.68,19.52,6.21,-1.90,9.77,2.12,38.48,-21699.00,956.00,3714.00,11857.00,17237.00,11.00,-0.22,0.48,2.39,0.82
