Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,350.0,68.14,24740.66,2023.38,1781.34,88.04,88.04,49.77,4.21,0.33,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,4.59,12.2,-0.1,11.07,0.06,4.06
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,3291.0,63.42,26943.79,1339.37,480.39,35.87,35.87,75.63,16.27,1.22,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,1.83,-2.1,2.81,0.07,0.05,4.45
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1526.6,60.78,251457.87,12928.0,10785.0,83.42,83.42,137.42,12.65,7.93,1.74,5.19,11.4,-10316.0,1072.0,2129.0,407.0,136.0,2.48,0.25,-0.32,11.87,0.0,2.28
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1796.25,54.6,413848.71,38735.77,22868.19,59.04,59.04,31.92,4.33,1.17,8.17,0.66,16.38,4959.83,2151.73,6382.54,2736.24,685.0,4.16,-0.03,0.15,3.23,0.41,3.31
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,390.5,66.23,106770.74,45508.98,16694.14,36.68,36.68,28.11,2.95,-3.78,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,5.99,-1.11,2.61,10.59,0.0,1.98
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,3558.1,73.86,41932.34,4220.81,566.13,13.41,13.41,113.96,22.34,2.35,10.27,0.1,25.42,1054.2,12.84,1404.36,1601.01,1103.73,1.23,4.56,1.35,0.34,0.0,4.86
Admach Systems,544669.0,,INE0XLO01010,Industrial Manufacturing,Industrial Products,300.1,59.47,203.25,68.91,12.77,18.53,18.53,20.31,2.88,0.06,13.61,0.0,21.65,48.15,0.93,31.32,7.75,28.24,6.43,-6.95,-1.77,0.0,0.0,4.73
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1222.7,66.13,2127.84,1135.45,121.46,10.7,10.7,24.0,3.77,1.71,11.54,0.01,16.42,288.06,11.33,231.85,193.06,151.62,5.96,0.07,0.23,0.02,1.66,3.18
Aegis Logistics,500003.0,AEGISLOG,INE208C01025,Gas,Trading - Gas,1140.45,84.41,40029.83,8333.21,1451.85,17.42,17.42,44.58,6.62,1.75,8.66,0.69,16.81,2450.62,326.58,481.0,706.9,128.56,4.24,-1.74,1.69,2.63,0.67,0.81
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1238.0,80.56,3552.86,583.11,233.52,40.05,40.05,29.13,7.05,0.27,20.15,0.88,36.01,139.3,4.62,135.76,28.23,18.25,4.82,4.65,0.97,2.17,0.0,1.59
AIA Engineering,532683.0,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4829.9,73.67,45072.82,4419.86,1256.29,28.42,28.42,35.42,5.66,5.28,15.53,0.0,17.02,6724.42,484.69,1168.61,219.52,1256.27,3.62,-0.23,0.22,0.01,0.33,4.55
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3180.4,67.6,39734.53,5452.86,1499.74,27.5,27.5,35.21,8.78,1.48,20.63,0.06,27.14,1759.83,67.16,1853.88,544.3,938.54,3.65,-0.22,0.29,0.17,0.88,4.06
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1105.0,66.05,13562.69,2551.83,797.29,31.24,31.24,23.23,4.07,3.02,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,5.69,0.14,0.22,0.07,0.45,3.83
Amanta Healthcar,544502.0,AMANTA,INE084K01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,161.75,70.04,628.06,287.68,59.86,20.81,20.81,38.19,2.86,0.34,3.5,1.11,10.39,97.47,0.74,43.02,35.89,82.71,5.68,1.64,-0.25,5.49,0.0,1.91
Amic Forging,544037.0,,INE0P9J01013,Industrial Products,Castings & Forgings,1809.0,62.85,2089.17,141.78,42.76,30.16,30.16,73.9,9.16,1.73,13.85,0.03,16.79,52.88,1.03,52.97,17.94,27.76,1.97,0.08,0.0,0.14,0.0,1.68
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,1930.3,70.6,32050.99,1207.77,572.13,47.37,47.37,81.97,31.21,2.52,34.03,0.08,45.3,627.41,0.05,41.39,0.13,0.0,1.73,-0.05,0.12,0.15,0.35,3.08
Apex Ecotech,,APEXECO,INE0T4V01015,Other Utilities,Water Supply & Management,254.0,82.15,334.9,148.65,21.77,14.65,14.65,19.66,5.28,0.28,22.87,0.02,31.09,61.72,1.28,16.76,6.66,4.42,7.69,1.87,0.0,0.06,0.0,3.18
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8589.5,66.73,123503.77,25228.5,3769.3,14.94,14.94,63.22,13.08,1.85,9.42,0.9,22.11,418.5,217.3,3484.9,2251.8,542.4,2.4,1.26,-0.92,2.71,0.22,1.16
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,235.15,71.94,403.28,46.57,7.45,16.0,16.0,87.28,17.32,0.46,14.12,0.31,30.47,15.93,0.13,18.76,8.15,13.57,1.76,0.0,0.0,1.0,0.0,1.53
Archit Organosys,524640.0,,INE078I01011,Chemicals & Petrochemicals,Commodity Chemicals,59.0,69.43,121.09,140.95,16.42,11.65,11.65,15.08,1.58,-2.32,6.43,0.33,11.04,17.7,2.88,24.55,17.49,2.95,9.23,0.0,0.0,1.89,0.85,1.67
Arvind Ltd,500101.0,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,550.1,76.75,14420.48,9303.19,1004.42,10.8,10.8,33.82,3.54,5.51,5.21,0.41,10.88,548.16,45.8,1443.79,1972.82,2173.53,4.83,0.74,-0.41,2.14,0.68,2.97
Ashiana Housing,523716.0,ASHIANA,INE365D01021,Realty,"Residential, Commercial Projects",385.6,58.54,3876.22,1143.01,129.52,11.33,11.33,32.86,4.49,0.52,3.03,0.38,14.52,1006.74,44.42,42.71,81.86,2701.39,4.54,0.01,0.39,2.01,0.64,4.79
Astra Microwave,532493.0,ASTRAMICRO,INE386C01029,Aerospace & Defense,Aerospace & Defense,1722.5,75.99,16354.25,1162.8,333.76,28.7,28.7,84.83,12.51,2.1,10.05,0.22,15.99,1102.22,26.29,687.64,113.51,616.35,2.0,0.67,1.3,0.91,0.13,0.75
AU Small Finance,540611.0,AUBANK,INE949L01017,Banks,Other Bank,1033.85,65.11,77432.53,18636.34,10019.77,53.76,53.76,29.44,3.9,1.29,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.43,0.03,0.82,12.81,0.09,4.27
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1554.2,63.83,90268.22,33653.08,6845.73,20.34,20.34,25.44,2.38,1.12,6.57,0.21,10.06,14669.74,428.28,7094.37,5567.27,12052.94,6.38,-1.84,1.29,1.45,0.26,0.67
Avalon Tech,543896.0,AVALON,INE0LCL01028,Electrical Equipment,Other Electrical Equipment,1750.3,67.42,11689.82,1603.21,173.34,10.81,10.81,103.51,16.18,3.56,9.81,0.3,16.94,521.51,28.92,381.27,251.27,463.29,1.43,0.77,-1.14,1.26,0.0,3.14
Axis Bank,532215.0,AXISBANK,INE238A01034,Banks,Private Sector Bank,1376.55,69.64,428162.08,132538.24,76694.75,57.87,57.87,16.23,2.02,0.47,1.47,7.56,13.17,94565.22,29673.71,0.0,0.0,0.0,5.41,0.7,-0.54,15.18,0.07,2.94
Bagmane Prime REIT,544758.0,BAGMANE,INE2OVN25015,Realty,Real Estate Investment Trusts (REITs),102.74,42.44,34931.6,2370.75,1886.54,79.58,79.58,38.96,,,12.76,1.94,63.66,-1146.73,20.13,23.49,68.71,0.0,4.54,,,2.04,0.0,2.06
Bank of Maha,532525.0,MAHABANK,INE457A01014,Banks,Public Sector Bank,88.97,63.29,68431.84,29281.74,20276.96,69.25,69.25,9.73,2.06,0.25,1.76,11.61,22.65,25449.18,3538.2,0.0,952.69,0.0,5.48,0.43,0.63,16.44,2.47,2.45
Belrise Industri,544405.0,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,245.3,65.1,21828.72,7528.33,1052.69,13.98,13.98,45.2,4.29,2.09,6.7,0.24,12.59,2133.99,89.95,1239.49,1188.05,852.88,3.62,0.89,-0.04,1.54,0.22,2.54
Bharat Forge,500493.0,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,2145.05,69.42,102552.36,16811.65,2917.21,17.35,17.35,86.97,10.72,2.47,5.64,0.76,12.53,1621.42,44.24,3909.8,2995.66,4052.78,1.99,-1.46,1.75,3.41,0.4,1.04
Bio Medica Lab,,BMLL,INE1BKA01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,144.1,69.21,181.2,38.2,15.37,40.24,40.24,18.52,,,33.39,1.02,99.54,14.1,0.13,4.1,4.28,18.14,7.42,,,1.04,0.0,2.64
Bliss GVS Pharma,506197.0,BLISSGVS,INE416D01022,Pharmaceuticals & Biotechnology,Pharmaceuticals,492.5,66.66,5223.35,927.11,164.04,17.69,17.69,40.03,4.36,1.76,9.76,0.02,11.65,710.8,71.04,517.19,104.21,150.73,4.31,-0.74,-4.09,0.11,0.33,0.51
Blue Water,,BLUEWATER,INE0X3M01010,Transport Services,Logistics Solution Provider,345.0,68.12,379.51,386.02,43.98,11.39,11.39,15.07,4.67,0.1,16.17,1.33,49.8,67.46,0.31,141.43,34.73,0.0,8.32,0.29,-0.23,2.79,0.0,0.0
Bosch,500530.0,BOSCHLTD,INE323A01026,Auto Components,Auto Components & Equipments,40440.0,69.4,119282.22,20034.7,2650.4,13.23,13.23,50.82,7.97,2.81,11.21,0.01,16.4,6303.9,1410.0,2772.7,3434.5,2124.2,2.62,0.15,-0.12,0.04,0.66,3.59
Brahmaputra Inf.,535693.0,,INE320I01017,Construction,Civil Construction,172.0,58.89,499.11,369.39,87.37,23.65,23.65,8.35,1.46,0.11,8.42,0.37,18.88,71.96,0.0,19.08,56.79,101.58,14.43,0.0,0.0,1.48,0.0,3.86
Caplin Point Lab,524742.0,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,2514.0,75.52,19109.37,2187.19,760.85,34.79,34.79,29.82,5.4,1.52,17.92,0.0,20.62,2199.72,115.58,825.81,296.03,428.86,4.34,0.09,-0.43,0.01,0.24,2.93
Capri Global,531595.0,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),217.25,68.1,20902.86,4731.14,3085.9,65.23,65.23,22.06,2.94,0.33,3.55,3.35,16.5,1359.73,10.87,32.67,127.11,0.0,6.95,-0.02,1.12,8.07,0.09,3.87
Cash UR Drive,,CUDML,INE0WL201014,Media,Advertising & Media Agencies,183.75,71.55,324.25,186.67,33.57,17.98,17.98,11.03,2.38,0.14,19.78,0.01,30.57,90.29,5.71,74.82,58.52,0.0,12.96,0.01,-0.76,0.03,0.0,3.8
Ceigall India,544223.0,CEIGALL,INE0AG901020,Construction,Civil Construction,379.8,62.53,6616.3,4022.4,585.43,14.55,14.55,21.21,3.07,0.89,6.32,0.61,15.71,1064.19,54.26,635.7,1471.3,99.2,7.65,0.29,0.24,2.27,0.0,3.3
Centum Electron,517544.0,CENTUM,INE320B01020,Aerospace & Defense,Aerospace & Defense,3567.9,61.45,5265.84,952.75,135.44,14.22,14.22,52.3,15.3,0.45,7.92,0.36,26.91,151.95,-136.7,299.67,252.98,456.21,2.46,1.56,-0.02,0.94,0.17,4.85
CG Power & Ind,500093.0,CGPOWER,INE067A01029,Electrical Equipment,Heavy Electrical Equipment,942.65,52.75,148465.38,12417.95,1625.29,13.09,13.09,120.68,18.62,11.73,12.17,0.01,20.82,3804.26,210.65,2923.99,2468.44,1583.91,1.16,0.49,0.01,0.07,0.14,3.18
Cholaman.Inv.&Fn,511243.0,CHOLAFIN,INE121A01024,Finance,Non Banking Financial Company (NBFC),1799.2,73.19,153397.41,31073.1,21175.43,68.15,68.15,29.37,5.1,1.17,2.34,6.93,19.33,14010.38,469.36,327.05,212.05,0.0,6.12,2.37,-1.69,9.88,0.11,1.78
Covance Softsol,544361.0,,INE0R8101016,IT - Software,Computers - Software & Consulting,166.9,51.52,369.62,145.96,41.91,28.71,28.71,10.75,2.21,,14.46,0.0,26.46,181.62,10.78,34.71,4.87,0.0,14.6,0.0,0.0,0.0,0.0,2.59
Cryogenic OGS,544440.0,,INE0TL001013,Industrial Manufacturing,Industrial Products,280.0,63.48,399.86,40.82,11.33,27.76,27.76,43.19,7.31,1.3,18.41,0.15,22.14,43.0,2.85,4.8,2.52,7.98,3.37,-1.86,-1.51,0.67,0.0,3.38
Cupid,530843.0,CUPID,INE509F01029,Personal Products,Personal Care,182.6,85.57,24553.49,391.4,150.43,38.43,38.43,226.82,54.4,4.43,23.39,0.13,27.3,302.62,0.0,100.79,30.5,70.04,0.61,-0.13,-0.47,0.39,0.0,0.22
Dharni Capital,543753.0,,INE0M9Q01011,Capital Markets,Financial Products Distributor,65.1,77.13,132.61,9.55,3.22,33.72,33.72,28.4,5.13,0.49,17.13,0.15,19.88,-3.14,2.97,0.48,0.01,0.0,4.34,0.0,0.0,0.64,0.0,1.06
Dhruva Cap.Serv.,531237.0,,INE972E01014,Finance,Non Banking Financial Company (NBFC),426.9,70.59,306.94,3.11,1.93,62.06,62.06,119.45,9.93,0.48,7.72,0.41,12.27,-2.17,1.31,0.0,0.03,0.0,1.2,0.0,0.0,3.27,0.0,4.18
Dr Reddy's Labs,500124.0,DRREDDY,INE089A01031,Pharmaceuticals & Biotechnology,Pharmaceuticals,1351.0,64.53,112764.67,33700.2,6453.5,19.15,19.15,26.91,2.92,-8.97,7.83,0.2,11.75,13431.9,1371.8,10123.4,3037.9,7653.4,5.0,0.28,-1.2,1.34,0.6,1.82
Dynamic Services,,DYNAMIC,INE0DZ701010,Commercial Services & Supplies,Diversified Commercial Services,180.85,70.14,317.13,490.92,78.26,15.94,15.94,7.35,1.06,0.05,8.92,0.78,17.79,170.96,2.34,180.01,20.3,47.46,16.64,0.0,0.0,2.96,0.0,1.66
Effwa Infra,,EFFWA,INE0U9101019,Other Utilities,Waste Management,365.0,80.83,844.9,253.29,42.1,16.62,16.62,29.52,6.84,0.38,16.46,0.31,26.21,116.75,0.0,128.71,25.92,0.27,4.83,0.18,0.0,0.91,0.0,4.7
Elgi Equipments,522074.0,ELGIEQUIP,INE285A01027,Industrial Products,"Compressors, Pumps & Diesel Engines",604.05,59.33,19142.81,3950.7,579.1,14.66,14.66,43.33,8.58,2.78,13.41,0.24,21.54,1294.3,109.5,723.9,459.6,710.7,3.25,1.0,-0.91,0.86,0.44,4.72
Emcure Pharma,544210.0,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1881.9,65.53,35692.04,9203.54,1864.55,20.26,20.26,37.69,7.26,1.81,10.86,0.31,20.13,1699.86,-18.69,2562.66,1771.02,2397.87,4.03,0.0,-0.24,1.07,0.15,2.24
Emmvee Photovol.,544608.0,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,337.25,61.82,23349.41,5049.88,1734.37,34.34,34.34,21.68,6.27,0.05,22.33,0.1,51.12,1575.0,53.52,695.02,882.13,1710.55,6.37,-0.22,-1.52,0.24,0.0,4.72
EPW India,,EPWINDIA,INE1KEC01023,IT - Hardware,Computers Hardware & Equipments,191.35,81.43,219.67,107.46,16.25,15.12,15.12,21.3,5.11,0.05,20.16,0.24,42.75,36.6,0.05,36.95,18.53,24.23,7.5,-4.65,0.0,0.64,0.0,0.0
Federal Bank,500469.0,FEDERALBNK,INE171A01029,Banks,Private Sector Bank,324.75,70.28,80127.12,29674.1,19036.67,64.15,64.15,18.39,1.97,1.65,1.18,8.66,11.65,32416.19,4598.32,0.0,0.0,0.0,5.75,-0.71,1.11,14.67,0.37,1.37
Fine Organic,541557.0,FINEORG,INE686Y01026,Chemicals & Petrochemicals,Specialty Chemicals,5225.0,67.65,16019.85,2365.8,479.81,20.28,20.28,38.86,5.98,-3.07,14.95,0.03,16.61,2046.83,123.66,351.13,173.04,402.49,3.65,-0.15,-0.03,0.13,0.21,4.9
Fredun Pharma,539730.0,,INE194R01017,Pharmaceuticals & Biotechnology,Pharmaceuticals,2689.55,61.3,1482.68,635.47,91.14,14.34,14.34,44.66,5.27,0.98,5.88,0.8,15.81,201.93,3.66,92.69,87.47,269.8,5.5,-0.67,0.6,2.56,0.03,0.35
Gland Pharma,543245.0,GLAND,INE068V01023,Pharmaceuticals & Biotechnology,Pharmaceuticals,2311.1,63.97,38123.83,6430.65,1629.55,25.34,25.34,36.49,3.65,4.36,8.82,0.03,10.7,5918.39,291.98,1891.38,833.87,1743.89,4.31,0.37,-0.29,0.19,0.77,3.54
GNG Electronics,544455.0,EBGNG,INE18JU01028,IT - Hardware,Computers Hardware & Equipments,565.65,69.68,6449.06,1891.08,196.17,10.37,10.37,48.88,8.48,0.83,13.38,0.57,26.83,698.79,4.33,206.85,27.03,743.11,2.98,0.53,0.37,2.28,0.0,2.47
Goel Construct.,544504.0,,INE0ZOM01013,Construction,Civil Construction,415.0,60.08,599.65,657.3,73.28,11.15,11.15,12.98,2.36,0.27,12.85,0.03,23.99,100.47,7.98,70.29,37.34,37.33,13.94,0.38,-0.63,0.11,0.0,3.94
Granules India,532482.0,GRANULES,INE101D01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,767.4,54.05,19015.88,5365.65,1185.14,22.09,22.09,31.54,3.75,6.08,8.64,0.3,13.69,1675.62,10.33,909.37,672.8,1673.03,4.62,-0.46,1.76,1.66,0.23,4.59
Grindwell Norton,506076.0,GRINDWELL,INE536A01023,Industrial Products,Abrasives & Bearings,2173.5,74.29,24065.03,3073.2,573.65,18.67,18.67,57.94,9.48,9.87,12.84,0.02,17.35,1359.5,95.0,396.77,514.32,481.46,2.44,0.83,-0.83,0.11,0.88,4.52
Hester Bios,524669.0,HESTERBIO,INE782E01017,Pharmaceuticals & Biotechnology,Pharmaceuticals,2234.05,74.05,1900.47,332.6,86.87,26.12,26.12,35.45,5.24,1.35,8.33,0.54,15.9,56.08,18.78,95.36,24.68,72.53,4.01,-0.01,-0.14,2.32,0.48,4.93
Hexagon Nutri.,544785.0,HEXAGON,INE0JUI01012,Food Products,Packaged Foods,57.49,,706.66,324.58,40.86,12.59,12.59,29.67,,13.01,9.31,0.21,13.78,97.03,5.57,59.82,18.84,61.21,5.33,,,1.05,0.0,0.0
Hoac Foods,,HOACFOODS,INE0S6S01017,Food Products,Other Food Products,680.0,67.69,295.16,48.75,6.94,14.24,14.24,67.09,11.74,0.63,15.8,0.07,24.1,20.7,0.36,8.48,5.13,11.51,2.41,-0.21,-0.16,0.25,0.0,2.97
IIRM Holdings,526530.0,,INE670C01026,Commercial Services & Supplies,Consulting Services,132.25,68.57,901.2,252.15,57.99,23.0,23.0,36.91,5.74,,10.44,0.61,16.89,159.1,1.52,85.6,5.75,0.0,4.62,0.0,0.0,2.25,0.0,3.43
India Finsec,535667.0,,INE474O01010,Finance,Non Banking Financial Company (NBFC),216.95,55.95,633.3,84.61,64.21,75.89,75.89,41.18,8.05,0.58,9.81,0.0,15.98,1.03,1.47,0.0,0.01,0.0,10.0,0.0,0.0,0.0,0.0,3.06
Indian Toners,523586.0,,INE826B01018,Chemicals & Petrochemicals,Specialty Chemicals,291.5,74.75,302.95,165.82,34.92,21.06,21.06,11.05,1.3,7.84,11.19,0.0,12.64,50.23,5.32,27.19,7.95,19.89,12.65,0.0,0.0,0.0,2.07,2.16
Indo Tech.Trans.,532717.0,INDOTECH,INE332H01014,Electrical Equipment,Heavy Electrical Equipment,2952.5,64.93,3135.55,782.08,120.3,15.38,15.38,33.8,8.36,0.63,18.68,0.01,28.35,272.05,10.43,120.99,58.41,196.58,4.23,-0.66,0.08,0.04,0.0,3.25
Indus Finance,531841.0,,INE935D01013,Finance,Non Banking Financial Company (NBFC),133.75,77.66,123.85,8.9,5.84,65.62,65.62,51.39,5.39,0.62,6.17,0.48,10.47,6.36,-0.48,0.0,0.0,0.0,4.37,0.0,0.0,1.91,0.45,0.0
Innova Captab,544067.0,INNOVACAP,INE0DUT01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,950.0,63.95,5436.35,1630.02,242.92,14.9,14.9,38.74,5.01,1.36,8.25,0.32,13.69,387.09,7.42,437.29,318.64,283.26,3.56,-0.1,0.13,1.68,0.21,3.06
Inv.& Prec.Cast.,504786.0,INVPRECQ,INE155E01016,Industrial Products,Castings & Forgings,829.15,74.89,829.15,188.45,30.89,16.39,16.39,68.37,8.09,2.25,5.77,0.7,12.51,17.25,0.71,39.31,28.15,51.7,2.79,0.0,0.0,3.03,0.06,1.76
Inventurus Knowl,544309.0,IKS,INE115Q01022,IT - Services,IT Enabled Services,1703.2,60.93,29237.68,3193.79,1082.13,33.88,33.88,40.56,13.07,1.36,24.72,0.34,40.32,259.69,17.19,619.2,83.72,0.0,3.25,0.34,0.63,0.79,0.0,4.15
Ipca Labs.,524494.0,IPCALAB,INE571A01038,Pharmaceuticals & Biotechnology,Pharmaceuticals,1618.3,57.46,41056.97,9646.33,1978.56,20.51,20.51,34.15,5.06,0.89,10.34,0.1,16.02,4066.68,88.02,2014.26,940.29,2731.0,4.19,0.14,0.01,0.47,0.25,3.64
Iris Clothings,,IRISDOREME,INE01GN01025,Textiles & Apparels,Garments & Apparels,39.65,71.6,754.7,190.87,29.13,15.26,15.26,46.64,5.33,1.85,8.98,0.24,14.45,109.21,0.31,72.29,24.68,76.01,3.05,-0.09,0.0,1.38,0.0,4.41
J B Chemicals &,506943.0,JBCHEPHARM,INE572A01036,Pharmaceuticals & Biotechnology,Pharmaceuticals,2231.0,59.9,35820.63,4147.79,1107.44,26.7,26.7,49.88,8.59,2.39,15.57,0.0,18.93,1579.31,32.97,780.91,390.98,683.4,2.72,-1.97,1.45,0.0,1.01,3.0
Kernex Microsys.,532686.0,KERNEX,INE202H01019,Transport Services,Transport Related Services,2047.0,68.52,3439.72,430.22,148.76,34.58,34.58,38.92,13.87,0.45,15.23,0.65,43.52,204.2,2.25,316.26,442.56,371.32,4.08,-0.05,0.23,1.12,0.0,4.57
Kesar India,543542.0,,INE0L1C01019,Realty,"Residential, Commercial Projects",1253.0,55.16,3780.46,176.45,43.21,24.49,24.49,126.53,14.39,0.53,10.86,0.18,20.03,220.39,3.03,59.73,110.15,129.4,1.15,0.0,-1.02,1.03,0.0,3.2
KMC Speciality,524520.0,,INE879K01018,Healthcare Services,Hospital,129.15,60.4,2106.47,305.77,87.92,28.75,28.75,45.01,10.01,2.2,15.12,0.4,24.94,38.57,5.08,7.35,10.12,3.88,3.71,0.0,0.0,1.17,0.0,3.4
Kotyark Indust.,544726.0,KOTYARK,INE0J0B01017,Petroleum Products,Refineries & Marketing,45.45,72.38,513.9,314.87,47.93,15.22,15.22,27.37,2.84,2.91,7.81,0.36,11.59,125.8,0.05,17.7,1.58,151.14,6.36,0.0,-0.03,1.84,1.7,0.0
Kreon Finnancial,530139.0,,INE302C01018,Finance,Non Banking Financial Company (NBFC),66.93,80.6,135.34,38.68,8.59,22.21,22.21,18.62,3.73,1.12,10.17,1.03,21.66,9.49,4.68,0.0,0.0,0.0,7.76,0.0,0.0,2.96,0.0,2.86
Krishana Phosch.,,KRISHANA,INE506W01012,Fertilizers & Agrochemicals,Fertilizers,724.6,69.72,4387.62,2418.0,298.34,12.34,12.34,24.35,7.82,0.27,13.46,1.31,38.15,304.35,15.83,715.21,224.47,310.53,5.45,0.0,0.06,2.62,0.07,3.14
Krishna Institu.,543308.0,KIMS,INE967H01025,Healthcare Services,Hospital,794.0,57.99,33348.52,3904.6,802.0,20.54,20.54,134.42,14.16,-15.61,3.7,1.89,11.31,-301.5,17.6,554.2,322.8,96.9,1.45,-0.22,0.24,7.77,0.0,2.93
KRM Ayurveda,,KRMAYURVED,INE1MTV01019,Pharmaceuticals & Biotechnology,Pharmaceuticals,262.1,62.97,557.22,101.69,30.5,29.99,29.99,27.7,4.86,0.72,21.28,0.0,29.04,87.36,0.62,22.73,3.19,9.03,5.4,,,0.0,0.0,3.28
L. T. Elevator,544518.0,,INE0TJ801010,Industrial Manufacturing,Industrial Products,265.0,64.22,507.84,111.34,26.32,23.64,23.64,29.86,5.48,0.2,19.56,0.07,37.46,72.32,0.39,33.24,7.59,35.15,5.62,-0.56,-2.18,0.25,0.0,3.64
