Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Dharni Capital,543753,,Capital Markets,55.70,113.46,6.52,2.60,39.88,39.88,29.47,5.36,,17.92,0.10,20.02,3.12,2.61,0.26,0.00,0.00,4.38,0.00,0.00,0.41,3.30
eClerx Services,532927,ECLERX,Commercial Services & Supplies,4454.90,21840.31,3518.51,862.25,24.51,24.04,38.24,9.47,4.85,17.18,0.16,22.80,1280.56,79.73,789.88,78.57,0.23,3.71,0.92,0.04,0.45,3.99
Eicher Motors,505200,EICHERMOT,Automobiles,6151.00,168708.39,19519.14,4749.38,24.33,25.03,34.87,7.92,0.84,18.85,0.02,24.10,1840.83,2151.37,549.64,2529.75,1563.75,3.64,-0.88,0.80,0.07,0.99
Escorp Asset Mgt,540455,,Finance,113.55,126.23,18.31,17.83,97.38,97.38,7.75,1.89,0.19,26.65,0.00,28.07,19.02,1.29,0.03,0.01,0.00,17.87,0.00,0.00,0.00,3.44
Exhicon Events,543895,,Other Consumer Services,571.50,743.09,143.51,35.12,24.47,24.47,28.58,6.61,0.35,24.62,0.00,26.63,65.77,2.99,34.57,9.57,2.58,4.90,-0.59,0.02,0.00,0.00
Foseco India,500150,FOSECOIND,Chemicals & Petrochemicals,6488.50,4143.85,582.98,101.30,17.38,17.33,50.61,11.21,1.63,16.27,0.00,23.30,320.38,19.26,135.55,128.15,33.30,2.87,0.02,0.02,0.01,2.93
Garuda Cons,544271,GARUDA,Construction,205.87,1915.45,315.07,91.21,28.95,29.53,27.69,5.77,0.72,15.70,0.00,22.09,294.39,3.25,180.48,30.90,11.04,5.03,-0.28,-0.05,0.00,4.25
Global Health,543654,MEDANTA,Healthcare Services,1400.00,37627.85,3862.09,937.33,24.27,23.75,65.98,11.10,1.72,11.46,0.21,16.48,914.30,27.73,291.86,194.81,67.14,2.21,0.27,-0.22,0.87,3.88
Harshdeep Horti.,544105,,Agricultural Food & other Products,112.50,181.06,56.26,14.84,26.38,26.38,18.67,3.82,,19.79,0.00,22.95,33.55,0.15,13.16,3.77,23.56,6.40,0.00,0.00,0.00,2.89
HDFC AMC,541729,HDFCAMC,Capital Markets,5759.50,123217.97,3690.55,2972.78,80.55,82.62,47.30,15.14,2.26,30.18,0.00,32.35,-141.31,619.81,133.18,39.56,0.00,2.87,-1.35,1.46,0.00,2.83
HDFC Bank,500180,HDFCBANK,Banks,973.40,1494566.10,342193.10,136606.41,39.92,44.41,21.18,2.86,0.92,1.74,6.41,14.45,270754.86,144781.31,0.00,13653.91,0.00,5.98,0.09,0.54,11.89,4.46
HLE Glascoat,522215,HLEGLAS,Industrial Manufacturing,530.30,3620.12,1084.47,149.34,13.77,13.00,64.32,7.88,-6.60,4.95,0.83,10.67,80.41,7.82,184.90,108.83,369.50,3.20,0.49,-0.11,3.01,4.19
Iconik Sports,511260,,Finance,65.33,221.09,12.71,1.80,14.16,28.17,204.71,3.47,1.15,9.49,0.12,15.02,6.37,0.17,11.40,0.00,0.00,0.87,-0.05,5.35,2.35,0.00
Indian Bank,532814,INDIANB,Banks,655.90,88347.37,63283.90,43060.82,68.04,68.06,7.70,1.24,0.19,1.35,10.89,17.09,36744.95,9788.23,0.00,1995.02,0.00,6.37,0.27,-0.20,14.52,3.98
Indosolar,533257,WAAREEINDO,Electrical Equipment,416.95,1734.67,518.03,159.03,30.70,29.34,9.83,42.93,0.13,27.99,1.24,420.20,-27.02,2.60,4.66,82.93,74.43,7.13,0.05,0.01,0.40,0.00
Influx Health.,,INFLUX,Pharmaceuticals & Biotechnology,180.35,417.52,104.85,20.58,19.63,19.63,31.23,,0.71,24.01,0.01,45.38,15.10,0.13,32.44,29.42,13.22,4.30,,,0.01,3.30
Interglobe Aviat,539448,INDIGO,Transport Services,6050.00,233859.75,81728.60,18064.70,22.10,22.34,34.97,25.12,0.82,5.89,7.21,103.80,-8296.30,3673.60,739.80,4190.90,820.30,4.40,3.36,2.19,5.40,2.93
Interiors & More,,INM,Consumer Durables,550.95,385.41,58.89,17.55,29.80,29.80,32.20,5.74,,13.81,0.45,19.56,52.66,0.24,16.00,3.28,49.39,4.04,0.00,-0.69,1.82,1.44
Iware Supplych.,,IWARE,Transport Services,135.00,144.67,85.79,17.04,19.86,19.86,18.04,,0.18,15.46,1.84,65.85,6.16,0.29,14.06,2.90,0.00,8.10,,,2.16,4.26
IZMO,532341,IZMO,IT - Services,700.05,1042.58,233.54,38.66,16.55,17.06,20.48,2.90,0.43,12.74,0.02,15.34,82.56,33.05,98.89,4.46,0.21,5.60,0.28,-0.08,0.10,1.53
Jindal Stain.,532508,JSL,Ferrous Metals,795.25,65510.28,40089.59,4708.56,11.75,11.37,25.42,3.93,-3.84,7.50,0.38,16.15,3551.00,302.14,3107.01,9139.88,9700.28,5.80,0.18,-0.11,1.58,2.80
Kilburn Engg.,522101,,Industrial Manufacturing,559.00,2741.22,468.23,115.87,24.75,23.79,38.01,5.62,,10.26,0.19,17.17,223.42,5.04,105.48,63.50,47.98,4.00,1.82,-0.34,0.78,2.43
Knowledge Realty,544481,KRT,,107.09,47487.98,3930.10,3100.08,78.88,78.88,149.34,,,1.29,9.36,13.98,-1013.80,-157.27,157.88,124.75,5.67,4.34,,,6.82,2.08
Kovai Medical,523323,KOVAI,Healthcare Services,6231.80,6817.59,1429.93,405.25,28.34,28.46,30.93,6.28,1.19,12.94,0.38,21.23,61.44,22.65,30.84,29.49,16.40,4.72,0.49,0.17,1.26,4.49
Krishival Foods,544416,KRISHIVAL,Food Products,450.60,1004.62,202.23,21.17,10.47,10.47,74.20,7.44,1.24,8.81,0.09,10.54,87.79,4.07,22.57,7.37,37.24,2.08,9.24,-9.24,0.61,0.25
L&T Finance Ltd,533519,LTF,Finance,220.00,54976.90,16399.41,9927.89,60.54,60.41,20.67,2.15,0.46,2.37,3.61,10.79,9911.02,16.56,116.95,1371.70,0.00,7.17,0.82,0.71,9.43,2.43
M & M,500520,M&M,Automobiles,3330.80,414194.58,167522.29,31502.87,18.81,19.17,30.17,5.38,1.11,5.51,1.67,18.05,14303.79,4380.32,8279.70,30855.30,20330.93,5.65,-0.20,0.23,4.37,2.95
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,329.00,509.62,149.73,18.00,12.02,12.02,54.62,5.67,,3.37,1.18,10.95,66.04,6.07,1.90,29.24,74.90,3.70,0.00,-0.13,5.07,0.00
Maruti Suzuki,532500,MARUTI,Automobiles,14714.00,462611.95,155738.80,19541.90,12.55,13.23,31.83,4.81,0.44,11.69,0.00,15.89,-9383.90,6202.10,6539.70,20501.50,6913.20,4.31,-0.31,0.24,0.00,0.75
Mason Infratech,,MASON,Realty,205.85,361.73,112.10,27.80,24.80,24.80,21.17,5.44,,14.49,0.68,38.47,15.33,0.17,56.84,28.60,30.72,6.26,0.00,-0.04,1.79,4.65
Muthoot Finance,533398,MUTHOOTFIN,Finance,2673.10,107316.54,22190.43,16445.35,74.11,72.88,17.44,3.65,1.76,4.67,3.38,19.58,5526.33,126.60,11.86,137.13,0.43,8.29,0.46,-0.18,6.04,4.77
NESCO,505355,NESCO,Commercial Services & Supplies,1439.00,10139.19,783.99,462.07,58.94,59.80,25.24,3.86,0.95,13.76,0.00,15.82,-27.70,112.21,15.66,11.85,10.42,5.19,-0.13,-0.01,0.00,2.44
Omfurn India,,OMFURN,Consumer Durables,121.00,142.47,84.13,11.29,13.42,13.42,22.16,2.42,0.20,7.19,0.25,11.57,36.94,1.51,32.31,9.58,20.10,7.39,0.00,0.00,1.42,1.47
Paradeep Pari.,544383,,Transport Services,141.35,225.00,335.82,42.78,12.74,12.74,9.31,1.77,0.09,12.65,0.48,26.64,105.59,0.87,89.82,18.99,2.13,15.56,,,1.70,2.72
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,225.77,18430.64,15196.84,1574.13,10.36,9.20,22.97,4.51,2.25,5.19,1.07,14.14,628.59,119.75,2534.69,2028.25,2286.99,6.58,-6.26,6.80,3.03,3.68
Parin Enterpris.,,PARIN,Consumer Durables,448.00,498.09,167.66,19.20,11.45,11.45,72.08,7.80,3.83,4.85,1.48,11.36,57.76,-0.62,45.39,18.80,87.82,2.62,0.00,0.00,6.18,0.21
Permanent Magnet,504132,,Electrical Equipment,1097.50,943.85,198.38,29.74,14.99,13.67,56.48,6.46,-7.79,8.14,0.10,10.89,99.66,4.56,39.24,19.94,53.11,2.62,0.10,0.03,0.58,4.14
Powergrid Infra.,543290,PGINVIT,Power,91.20,8299.19,1264.19,1684.53,133.25,133.12,7.07,1.07,0.22,11.62,0.14,15.41,882.51,39.21,222.83,1.89,30.73,16.10,,,0.76,3.49
Pramara Promotio,,PRAMARA,Media,248.50,224.52,86.42,12.49,14.45,14.45,38.05,3.61,0.60,6.65,0.55,12.39,70.10,1.17,32.09,7.14,39.46,4.99,-0.03,-0.01,2.71,1.33
Prizor Viztech,,PRIZOR,Industrial Manufacturing,278.50,297.75,70.98,15.21,21.43,21.43,29.33,6.95,0.06,24.93,0.18,41.01,37.36,0.05,15.74,2.64,28.50,4.95,0.00,-0.01,0.50,3.16
Purple United,,PURPLEUTED,Textiles & Apparels,386.00,370.94,103.13,20.70,20.07,20.07,35.43,6.13,0.44,11.62,0.68,26.89,61.69,0.03,60.49,7.48,17.46,4.60,-0.21,-5.50,2.17,2.99
Pushpa Jewellers,,PUSHPA,Consumer Durables,142.50,345.18,281.06,31.85,11.33,11.33,15.49,,0.29,31.26,0.38,47.30,49.29,0.21,19.67,1.70,35.49,8.64,,,0.70,3.72
R M Drip & Sprin,544456,RMDRIP,Industrial Products,722.95,1805.93,130.34,35.71,27.40,27.40,75.47,22.59,0.37,21.79,0.32,39.70,75.78,0.66,107.21,12.84,17.54,1.85,0.35,0.85,0.75,2.96
Radico Khaitan,532497,RADICO,Beverages,2904.50,38881.82,5220.66,756.87,14.50,13.92,95.42,14.44,8.64,7.98,0.28,13.62,1008.08,1.24,1182.18,664.66,1105.46,1.57,-0.81,0.82,1.21,1.25
Rajesh Power,544291,,Other Utilities,1568.85,2825.09,1071.94,124.60,11.62,11.62,32.64,11.03,0.17,22.58,0.22,50.83,114.74,7.13,181.71,120.51,62.85,4.50,-2.55,-1.48,0.43,4.28
Reliable Data,544207,RELIABLE,Finance,135.47,139.81,149.58,17.57,11.75,13.01,12.79,2.45,0.35,7.58,0.36,17.11,38.71,4.59,73.20,17.00,0.83,11.46,0.00,0.00,1.11,0.45
Royal Orch.Hotel,532699,ROHLTD,Leisure Services,502.10,1377.02,325.23,76.08,23.39,22.87,27.89,5.97,0.31,9.42,0.96,22.41,21.57,23.08,37.20,32.99,2.73,5.10,0.07,0.42,2.81,0.73
RRPSemiconductor,504346,,Finance,4466.60,6085.30,26.48,9.37,35.39,35.87,936.20,360.08,2.36,43.08,0.71,196.29,28.94,0.38,24.15,6.35,0.00,0.16,0.00,0.00,1.23,0.00
Sarda Energy,504614,SARDAEN,Ferrous Metals,592.90,20892.69,5349.75,1593.97,29.80,26.65,22.33,3.32,-4.89,8.71,0.46,13.76,2118.61,176.62,221.04,194.39,808.78,6.32,0.02,0.37,1.96,4.27
Sellowrap Indus.,,SELLOWRAP,Auto Components,121.75,167.34,161.27,21.05,13.05,13.05,16.68,,0.07,8.26,0.71,21.55,-5.23,2.14,30.06,17.25,22.73,8.27,,,2.24,4.88
Senores Pharma.,544319,SENORES,Pharmaceuticals & Biotechnology,707.25,3257.14,398.25,89.70,22.52,22.52,55.62,4.14,0.19,6.31,0.40,11.82,481.73,19.26,123.88,67.22,56.63,2.89,-0.15,-0.51,3.42,4.15
Shaily Engineer.,501423,SHAILY,Industrial Products,2146.10,9862.42,854.10,208.94,24.46,22.38,84.42,18.01,2.21,10.86,0.34,18.50,68.46,3.70,171.72,99.03,137.76,1.69,0.40,2.33,1.11,1.59
Shriram Pistons,544344,SHRIPISTON,Auto Components,2567.90,11311.55,3676.09,753.99,20.51,20.40,21.55,4.73,0.47,14.87,0.21,23.20,1332.83,113.47,583.72,410.69,472.32,6.93,0.19,0.58,0.68,4.36
Sigma Solve,543917,SIGMA,IT - Services,411.25,422.66,80.83,25.98,32.14,33.79,20.78,8.55,0.71,37.64,0.07,47.93,28.35,2.79,20.94,0.98,0.00,6.68,0.00,0.00,0.13,3.22
Sirca Paints,543686,SIRCA,Consumer Durables,456.80,2503.67,409.37,75.95,18.55,18.05,47.14,7.16,2.30,12.25,0.00,14.92,220.26,3.95,93.30,38.74,108.02,2.94,0.00,0.90,0.00,3.74
SJS Enterprises,543387,SJS,Auto Components,1361.20,4268.37,781.52,202.15,25.87,25.76,34.27,6.30,1.22,14.16,0.05,18.90,172.01,9.29,175.08,69.06,69.47,3.86,-0.51,-0.01,0.22,3.29
SKM Egg Prod.,532143,SKMEGGPROD,Food Products,363.40,956.83,555.69,65.10,11.72,15.71,24.66,3.16,0.35,7.11,0.49,11.80,174.43,15.33,28.70,24.61,104.44,6.87,0.00,0.22,2.27,1.01
Sobhagya Mercant,512014,,Commercial Services & Supplies,920.60,773.30,186.34,29.67,15.92,15.92,40.79,9.03,3.31,11.97,0.10,24.43,80.91,0.00,117.80,79.62,6.48,3.73,0.00,0.00,0.28,0.00
Sodhani Academy,544257,,Other Consumer Services,280.00,159.46,3.55,1.96,55.21,55.21,41.42,11.45,0.91,37.02,0.00,37.58,0.95,2.99,0.01,0.01,0.00,3.05,-0.79,0.00,0.00,4.71
Tanfac Inds.,506854,,Chemicals & Petrochemicals,4833.70,4821.62,637.64,142.19,22.30,23.14,50.12,15.45,2.65,24.24,0.13,32.50,138.73,2.60,99.26,38.91,90.16,2.74,-0.03,-0.06,0.31,2.90
Tejas Cargo,,TEJASCARGO,Transport Services,300.00,716.79,501.15,96.73,19.30,19.30,37.49,4.14,0.46,6.42,0.92,16.72,66.28,6.94,95.97,7.29,2.46,5.11,,,3.73,3.85
Timex Group,500414,,Consumer Durables,291.50,2942.69,598.37,65.36,10.92,8.94,67.40,116.73,0.59,13.89,3.99,196.63,109.74,1.51,54.67,73.13,151.31,2.09,0.14,0.99,1.58,4.06
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,3604.80,121997.33,11835.00,3849.00,32.52,32.31,60.41,16.07,2.85,13.26,0.42,26.52,793.17,-62.00,1866.45,1820.02,2541.25,2.42,0.29,-0.22,1.06,4.89
Travel Food,544443,TRAVELFOOD,Leisure Services,1206.00,15880.55,1687.74,554.12,32.83,32.83,43.81,,0.14,21.49,0.32,39.10,-242.70,122.22,106.18,374.34,8.89,3.39,,,0.61,4.60
TVS Motor Co.,532343,TVSMOTOR,Automobiles,3272.30,155462.76,46088.61,6963.07,15.11,14.91,65.58,18.28,1.62,5.15,3.36,28.39,2295.40,84.23,1716.75,7561.26,2416.58,3.29,-0.93,0.94,4.84,1.38
Uno Minda,532539,UNOMINDA,Auto Components,1276.80,73520.58,17446.19,2009.19,11.52,11.17,71.47,12.80,1.82,9.36,0.43,17.50,1043.55,229.66,2495.61,2163.53,1716.77,2.11,0.65,-0.50,1.55,1.42
Vaidya Sane,,MADHAVBAUG,Healthcare Equipment & Supplies,288.25,303.05,89.85,13.49,15.01,15.01,37.83,4.85,,10.85,0.02,13.56,19.06,0.66,7.54,6.86,3.76,3.70,0.00,0.00,0.13,2.09
Vintage Coffee,538920,VINCOFE,Commercial Services & Supplies,153.18,1992.62,366.46,63.32,17.28,17.17,39.98,6.36,0.55,11.52,0.27,17.11,164.74,4.62,79.02,7.59,75.80,2.95,0.69,0.52,1.35,4.08
Vishal Mega Mart,544307,VMM,Retailing,153.14,71384.23,11260.37,1623.78,14.42,14.28,103.77,11.00,2.21,6.83,0.27,10.51,768.78,67.87,66.44,1478.57,1850.31,1.49,15.09,5.82,1.60,2.92
Voler Car,,VOLERCAR,Transport Services,210.00,234.01,42.40,4.77,11.25,11.25,53.55,6.32,0.77,16.11,0.00,21.80,36.46,0.75,4.48,2.53,0.00,2.59,,,0.00,2.10
Yash Optics,,YASHOPTICS,Consumer Durables,115.00,284.80,43.21,12.58,29.11,29.11,30.69,3.15,2.84,10.76,0.16,15.44,61.97,2.84,15.61,4.75,22.05,5.15,-0.02,-0.96,1.06,4.09
Yatharth Hospit.,543950,YATHARTH,Healthcare Services,707.10,6813.22,926.48,231.07,24.94,25.01,47.91,4.24,1.10,9.49,0.01,10.53,771.15,21.83,301.51,29.14,20.95,3.01,-0.04,-0.11,0.06,4.45
Zinka Logistics,544288,BLACKBUCK,Transport Services,641.75,11508.61,478.21,125.15,26.17,21.91,31.78,9.20,0.66,35.08,0.03,47.28,716.52,-320.53,27.35,17.70,0.00,1.24,3.22,8.93,0.28,4.22
