Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Autoriders Intl.,512277,,Transport Services,Logistics Solution Provider,981.95,341.80,93.09,25.73,27.64,28.79,40.31,6.40,1.02,10.00,0.34,19.99,3.26,0.87,18.24,4.98,0.00,3.95,0.00,0.00,1.29,0.00
Avishkar Infra,508929,,Realty,"Residential, Commercial Projects",692.90,1552.32,2.40,1.85,77.08,77.08,482.09,115.59,,9.77,1.48,148.05,30.24,2.20,2.11,3.61,38.98,0.20,0.00,0.00,6.50,2.95
Axis Bank,532215,AXISBANK,Banks,Private Sector Bank,1280.00,397291.73,129272.60,77132.26,59.67,63.58,15.29,2.00,0.59,1.78,7.28,16.30,81517.79,29815.46,0.00,0.00,0.00,6.02,1.65,-1.92,13.49,1.84
Axis Solution,511144,,IT - Software,Computers - Software & Consulting,71.12,336.12,211.79,26.18,12.36,18.43,14.41,2.74,0.02,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,7.01,0.00,0.00,1.83,0.00
Bajaj Auto,532977,BAJAJ-AUTO,Automobiles,2/3 Wheelers,9085.00,253705.54,54683.29,10730.21,19.62,18.74,30.46,7.42,2.93,15.63,0.58,22.77,-1347.55,1824.54,3099.19,7666.69,2145.55,4.46,0.77,-0.64,1.63,4.27
Bharat Forge,500493,BHARATFORG,Auto Components,Auto Components & Equipments,1394.30,66659.90,15268.83,2695.80,17.66,17.80,61.67,7.12,78.06,4.72,0.71,11.58,938.31,198.40,3092.39,2763.49,4010.72,2.75,0.85,-0.75,3.35,4.55
BharatRohan Air.,544535,,Agricultural Food & other Products,Other Agricultural Products,145.25,289.38,46.97,11.16,23.76,28.40,26.77,3.53,0.17,30.04,0.05,36.10,79.03,0.05,23.47,1.88,13.71,4.11,,,0.36,2.45
Bharti Airtel,532454,BHARTIARTL,Telecom - Services,Telecom - Cellular & Fixed line services,2103.80,1262067.00,194613.50,109005.50,56.01,49.17,39.19,10.18,0.47,5.35,1.77,23.18,-104864.50,11478.70,8908.90,45232.60,429.60,4.37,0.31,0.70,3.28,3.26
Can Fin Homes,511196,CANFINHOME,Finance,Housing Finance Company,892.75,11887.33,4054.47,3728.00,91.95,92.25,12.90,2.18,0.58,2.20,6.61,18.22,213.97,1.18,0.75,3.26,0.00,7.79,-0.65,0.42,9.72,4.26
Canara Bank,532483,CANBK,Banks,Public Sector Bank,147.39,133692.33,125841.25,76573.02,60.85,62.10,6.98,1.16,0.17,1.08,14.05,17.75,149779.90,33467.06,0.00,0.00,0.00,6.65,0.82,0.51,14.47,4.42
Cigniti Tech.,534758,CIGNITITEC,IT - Services,IT Enabled Services,1901.90,5239.16,2148.20,359.59,16.74,14.35,18.37,4.63,0.54,19.67,0.02,25.96,1011.10,54.93,489.60,150.90,0.00,7.59,-0.55,0.55,0.05,3.98
Coforge,532541,COFORGE,IT - Software,Computers - Software & Consulting,1966.20,65847.37,14342.30,2271.60,15.84,14.05,57.82,9.54,8.85,10.05,0.14,15.98,1638.20,191.80,3152.10,1226.50,0.00,2.78,2.55,-3.33,0.53,1.95
Cummins India,500480,CUMMINSIND,Industrial Products,"Compressors, Pumps & Diesel Engines",4459.30,123611.80,11643.62,2441.09,20.97,20.02,53.64,15.66,1.54,20.85,0.00,28.15,5023.17,777.90,2565.36,1524.44,1162.01,2.47,-0.80,0.85,0.01,2.51
Cupid,530843,CUPID,Personal Products,Personal Care,373.85,10036.64,266.82,89.44,33.52,23.22,162.59,26.33,4.52,11.99,0.07,12.89,301.97,0.00,89.65,15.97,42.64,0.85,0.24,1.63,0.32,0.29
E Factor Experie,,EFACTOR,Other Consumer Services,Other Consumer Services,343.00,448.92,206.01,33.90,16.46,15.70,17.97,5.89,0.19,15.61,0.28,31.98,65.55,2.13,93.53,25.77,0.00,7.60,-0.31,0.08,0.61,1.44
eClerx Services,532927,ECLERX,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),4896.60,23332.47,3691.52,917.66,24.86,24.04,37.99,8.89,4.81,17.14,0.15,22.80,1852.07,93.85,550.93,78.57,0.25,3.73,-0.32,0.79,0.46,1.26
Eicher Motors,505200,EICHERMOT,Automobiles,2/3 Wheelers,7100.00,194752.46,21427.66,5173.56,24.14,25.03,38.13,8.82,0.92,18.85,0.02,24.10,2964.72,2169.67,411.39,2813.84,1834.71,3.37,-1.05,1.16,0.07,2.57
Ethos Ltd,543532,ETHOSLTD,Consumer Durables,"Gems, Jewellery And Watches",3114.40,8333.42,1410.96,195.74,13.87,15.72,87.67,5.81,1.46,7.49,0.22,10.36,1304.28,29.18,23.58,152.14,661.78,1.93,1.47,0.36,2.08,4.05
Federal Bank,500469,FEDERALBNK,Banks,Private Sector Bank,258.65,63649.22,28739.84,19099.94,66.46,69.68,16.13,1.75,0.57,1.25,8.71,12.86,26370.05,4248.26,0.00,0.00,0.00,6.41,1.54,-1.32,13.53,1.28
Fiem Industries,532768,FIEMIND,Auto Components,Auto Components & Equipments,2274.70,5986.93,2606.80,351.42,13.48,13.30,26.70,5.54,0.92,15.29,0.06,20.99,546.09,24.32,330.82,284.54,248.38,5.23,1.54,2.51,0.20,4.35
Greenleaf Envi.,,GREENLEAF,Other Utilities,Waste Management,171.45,101.66,49.55,8.92,18.00,17.03,16.09,,0.15,22.43,0.48,44.61,13.52,0.11,25.56,11.29,5.18,8.31,,,0.84,4.56
HDFC Bank,500180,HDFCBANK,Banks,Private Sector Bank,997.20,1533943.96,346185.22,147511.76,42.61,44.41,21.20,2.84,0.92,1.74,6.30,14.45,185784.94,137893.08,0.00,0.00,0.00,5.95,0.30,-0.46,11.90,2.28
Hero Motocorp,500182,HEROMOTOCO,Automobiles,2/3 Wheelers,6340.00,126851.74,42175.84,6035.64,14.31,14.15,24.01,6.04,1.01,15.62,0.03,23.06,8723.11,1831.42,4252.77,7620.41,2629.42,5.53,-1.45,1.71,0.10,0.19
Hindustan Copper,513599,HINDCOPPER,Non - Ferrous Metals,Copper,365.75,35368.90,2293.58,868.42,37.86,35.66,61.65,11.84,8.22,12.88,0.05,18.72,260.04,83.93,166.67,242.53,369.35,2.20,-2.24,1.34,0.18,0.61
ICICI Lombard,540716,ICICIGI,Insurance,General Insurance,1983.00,98748.70,25477.17,3595.83,14.11,14.22,35.26,6.17,1.39,3.79,0.00,18.80,-40690.71,103.46,0.00,0.00,0.00,3.76,-0.11,0.10,0.00,4.43
Indian Metals,533047,IMFA,Ferrous Metals,Ferro & Silica Manganese,1402.60,7567.60,2570.56,462.50,17.99,20.69,22.90,3.01,-2.58,12.46,0.17,17.01,1162.71,72.04,130.43,220.00,636.58,5.98,0.02,0.29,0.91,0.38
Influx Health.,,INFLUX,Pharmaceuticals & Biotechnology,Pharmaceuticals,242.05,560.36,123.55,26.14,21.16,19.63,31.73,6.21,0.73,24.01,0.00,45.38,59.27,0.20,34.10,19.30,10.63,4.14,-3.63,-1.55,0.00,0.00
Jamna Auto Inds.,520051,JAMNAAUTO,Auto Components,Auto Components & Equipments,122.78,4898.67,2304.40,305.83,13.27,13.45,27.27,4.73,3.00,12.70,0.01,19.25,135.32,7.72,29.96,8.22,316.00,5.45,0.76,0.33,0.05,2.13
Jindal Poly Inve,536773,JPOLYINVST,Finance,Investment Company,1128.70,1186.26,43.09,42.71,99.12,98.77,5.38,0.72,-0.26,13.79,0.01,14.17,-1.80,156.85,0.00,0.02,0.00,16.50,0.00,0.00,0.12,4.74
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,474.00,12988.55,15312.53,1600.82,10.45,10.88,23.80,2.48,0.67,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.04,0.79,-0.02,3.96,0.63
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,247.03,23873.08,10381.07,6707.93,64.62,65.02,11.34,1.87,0.27,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.60,0.50,0.40,13.08,4.44
Kesar India,543542,,Realty,"Residential, Commercial Projects",900.00,2231.97,59.98,7.74,12.90,30.40,578.23,18.62,8.27,18.33,0.24,46.19,120.84,0.96,0.81,40.39,98.03,0.33,0.00,0.52,4.03,4.76
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1165.10,16932.56,6915.20,1275.61,18.45,18.66,34.79,5.02,0.90,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.55,0.79,-0.13,4.64,2.60
Knowledge Realty,544481,KRT,Realty,Real Estate Investment Trusts (REITs),121.59,53917.86,3930.10,3100.08,78.88,78.88,169.56,1.19,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,5.12,,,1.03,2.69
L G Balakrishnan,500250,LGBBROSLTD,Auto Components,Auto Components & Equipments,1904.70,6074.55,2790.14,449.32,16.10,16.14,20.02,3.04,2.64,11.85,0.09,16.06,492.31,78.33,359.62,331.14,497.97,6.70,-0.27,-0.11,0.45,3.56
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),300.45,75191.45,16715.82,10157.49,60.77,60.41,27.86,2.85,0.62,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,6.06,0.23,0.21,9.80,4.72
Larsen & Toubro,500510,LT,Construction,Civil Construction,3983.60,547976.40,270722.51,34311.35,12.67,13.43,34.09,5.40,1.49,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.27,-0.14,0.15,3.84,3.78
Lumax Auto Tech.,532796,LUMAXTECH,Auto Components,Auto Components & Equipments,1563.30,10655.09,4221.21,553.93,13.12,12.80,50.39,10.10,1.41,7.73,1.05,20.25,16.02,44.69,808.00,759.83,400.15,3.85,0.28,0.29,2.47,1.31
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3671.60,456574.05,175704.22,33298.56,18.95,19.17,32.08,5.51,1.18,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.52,0.38,-0.49,4.09,3.28
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,Sugar,803.00,1243.85,145.02,18.83,12.98,12.10,123.28,9.17,,3.41,0.89,11.07,92.98,6.32,2.45,39.56,50.36,1.58,0.00,-0.17,5.67,1.22
Maruti Suzuki,532500,MARUTI,Automobiles,Passenger Cars & Utility Vehicles,15994.00,502855.48,160633.80,19629.10,12.22,13.23,34.02,5.04,0.47,11.69,0.00,15.89,-2819.00,5645.10,7330.50,22281.70,10850.10,3.81,-0.70,0.58,0.01,4.08
Mother Nutri,544623,,Food Products,Other Food Products,130.50,163.58,90.04,10.23,11.36,11.36,25.28,,,10.91,0.92,36.63,20.88,0.24,30.69,20.93,31.80,5.32,,,2.30,0.00
Multi Comm. Exc.,534091,MCX,Capital Markets,Exchange and Data Platform,10121.00,51615.45,1340.15,836.59,62.43,59.79,74.14,24.73,1.44,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.75,1.41,-2.69,0.00,3.35
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3702.00,148623.63,24544.40,18643.48,75.96,72.88,20.35,4.53,2.05,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,7.07,-0.84,0.74,6.61,3.42
Natl. Aluminium,532234,NATIONALUM,Non - Ferrous Metals,Aluminium,269.25,49451.31,18029.33,8454.10,46.89,44.72,8.09,2.49,0.38,25.01,0.00,32.72,7167.52,499.68,27.54,782.74,2021.79,19.63,-0.31,1.16,0.01,1.01
Parin Enterpris.,,PARIN,Consumer Durables,"Furniture, Home Furnishing",605.00,672.64,239.23,24.40,10.20,11.45,80.18,10.13,4.25,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.57,0.00,0.40,4.96,0.82
Persistent Systems,533179,PERSISTENT,IT - Software,Computers - Software & Consulting,6452.00,101780.30,13218.70,2416.92,18.28,17.24,61.12,14.12,2.26,16.84,0.06,24.08,3488.12,167.43,2067.57,909.42,0.00,2.21,2.83,-2.95,0.18,4.96
Powergrid Infra.,543290,PGINVIT,Power,Power - Transmission,94.20,8572.19,1260.86,1961.87,155.60,133.12,6.34,1.12,0.20,11.62,0.14,15.41,897.44,40.24,208.58,2.96,30.93,18.77,,,0.63,4.37
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,349.95,316.18,108.84,15.78,14.50,14.45,32.20,2.69,0.51,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,4.96,-0.11,-0.07,1.77,3.58
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1060000.00,472.97,39.51,32.87,83.19,83.19,52.73,10.45,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.01,,,0.00,0.93
Pune e,544141,,Capital Markets,Stockbroking & Allied,219.00,342.75,49.21,19.44,39.50,37.75,21.94,2.09,1.04,6.27,0.36,12.07,169.24,8.50,92.12,71.42,0.00,10.29,0.00,0.35,2.22,3.52
Renol Polychem,,RNPL,Chemicals & Petrochemicals,Specialty Chemicals,150.00,119.16,73.50,7.43,10.11,11.48,23.00,3.10,,25.71,0.01,45.41,36.43,0.24,17.71,4.46,14.98,6.45,,,0.03,1.48
RRP Defense,530929,,Commercial Services & Supplies,Trading & Distributors,945.75,1297.46,14.12,2.91,20.61,15.02,518.98,85.47,1.82,14.46,0.00,87.02,8.91,0.01,16.46,9.67,0.00,0.23,0.00,0.00,0.00,3.93
Sansera Enginee.,543358,SANSERA,Auto Components,Auto Components & Equipments,1703.00,10596.79,3100.96,527.28,17.00,17.13,42.57,3.68,2.34,6.65,0.15,10.50,792.16,40.51,465.98,416.12,614.01,3.54,0.11,0.05,1.16,3.79
Sawaliya Food,,SAWALIYA,Agricultural Food & other Products,Other Agricultural Products,301.60,299.13,34.18,12.24,35.81,35.81,42.98,6.62,,19.43,0.38,75.86,42.04,0.13,14.82,1.50,16.33,3.83,,,1.46,0.46
Sharp Chucks and,,SCML,Industrial Products,Castings & Forgings,146.00,168.04,242.36,31.08,12.82,11.97,18.61,1.88,0.90,3.54,1.32,10.95,29.09,0.99,40.37,25.59,105.68,8.96,0.10,-0.02,4.78,4.14
Sheetal Univer.,,SHEETAL,Agricultural Food & other Products,Other Agricultural Products,144.70,165.77,94.73,16.97,17.91,13.14,17.41,3.65,0.08,15.16,0.56,23.79,26.58,0.99,35.09,10.78,19.38,8.19,0.00,0.00,1.62,3.63
Shreeji Ship. Gl,544490,SHREEJISPG,Transport Services,Shipping,340.55,5548.18,607.61,199.49,32.83,32.83,41.00,7.77,2.84,18.25,0.30,37.95,292.95,24.65,153.84,49.59,26.70,3.34,,,1.19,3.25
SMS Pharma.,532815,SMSPHARMA,Pharmaceuticals & Biotechnology,Pharmaceuticals,322.45,3019.81,860.03,161.90,18.82,17.88,37.22,3.97,232.63,6.07,0.43,11.00,286.40,5.57,221.42,137.43,317.39,4.02,-0.15,0.25,2.49,3.82
Sobhagya Mercant,512014,,Commercial Services & Supplies,Diversified Commercial Services,920.60,773.30,208.45,32.36,15.52,14.25,35.88,8.56,2.91,11.97,0.07,24.43,85.68,0.00,131.84,89.82,2.60,4.10,0.00,0.00,0.21,0.00
South Ind.Bank,532218,SOUTHBANK,Banks,Private Sector Bank,39.97,10460.34,9513.67,5842.67,61.41,63.45,7.71,0.98,0.04,1.08,11.50,13.78,11002.83,2119.21,0.00,0.00,0.00,6.23,0.82,0.33,15.36,4.03
Stellant Secu.,526071,,Finance,Other Financial Services,368.20,136.32,43.85,41.64,94.96,89.36,4.37,4.11,0.02,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,40.95,-0.19,0.00,0.00,0.00
Sun Pharma.Inds.,524715,SUNPHARMA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1818.30,436271.08,54964.01,16553.82,30.12,28.75,37.79,5.61,1.87,12.97,0.07,16.86,36721.17,517.02,15396.01,6705.56,10442.20,3.69,0.74,-0.71,0.33,4.80
T N Merc. Bank,543596,TMB,Banks,Private Sector Bank,534.25,8459.93,5472.33,3956.31,72.30,71.83,6.97,0.90,0.54,1.85,6.00,13.97,2744.20,828.60,0.00,0.00,0.00,7.67,0.01,0.07,11.85,4.08
Tankup Engi.,,TANKUP,Industrial Products,Other Industrial Products,785.90,416.13,35.21,4.24,12.04,12.46,136.88,15.44,0.65,9.51,0.69,29.66,24.09,0.61,20.16,9.33,11.83,1.12,-3.02,-1.51,3.99,0.00
Tata Capital,544574,TATACAP,Finance,Non Banking Financial Company (NBFC),322.05,136706.01,28323.85,20292.20,71.64,71.64,37.15,,1.21,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.76,,,10.70,4.34
Titan Company,500114,TITAN,Consumer Durables,"Gems, Jewellery And Watches",3800.40,337394.25,67904.00,6916.00,10.18,9.42,81.71,26.35,5.58,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.90,1.40,-1.43,1.88,3.93
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,3795.70,128457.97,12248.00,3993.00,32.60,32.31,59.29,15.20,2.80,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.40,0.63,-0.17,0.90,2.23
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2/3 Wheelers,3646.40,173235.77,48838.15,7449.63,15.25,14.91,66.49,21.35,1.64,5.15,2.08,28.39,2152.36,37.92,2176.76,9122.71,2544.80,3.39,-0.46,0.48,2.68,1.98
Ujjivan Small,542904,UJJIVANSFB,Banks,Other Bank,54.00,10467.70,6465.58,2517.15,38.93,46.40,25.11,1.68,0.45,1.65,6.77,12.42,2594.80,947.20,0.00,0.00,0.00,6.89,3.31,-2.50,12.17,4.09
Union Bank (I),532477,UNIONBANK,Banks,Public Sector Bank,152.43,116359.05,109143.51,73474.88,67.32,67.96,6.29,0.92,0.12,1.24,10.38,17.05,112599.00,21257.19,0.00,0.00,0.00,6.96,-0.23,0.16,13.79,4.82
Vedanta,500295,VEDL,Diversified Metals,Diversified Metals,529.65,207113.70,157262.00,43884.00,27.91,27.68,16.23,5.16,-1.58,9.77,2.12,38.48,-21699.00,956.00,3714.00,11857.00,17237.00,12.65,-0.22,0.48,2.39,2.46
ZF Commercial,533023,ZFCVINDIA,Auto Components,Auto Components & Equipments,14865.00,28184.04,3824.11,607.85,15.90,16.46,59.12,8.28,1.14,12.69,0.02,15.09,2582.66,156.16,885.74,354.23,257.25,2.38,-0.11,0.06,0.10,2.84
