Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,7586.95,77.28,160773.95,13202.73,2044.9,15.49,15.49,96.3,20.57,3.24,12.83,0.01,22.39,6016.25,349.32,3176.33,3455.65,2052.98,1.52,0.13,0.55,0.04,2.98
Accord Transformer,544710.0,,INE132201018,Electrical Equipment,Heavy Electrical Equipment,63.75,65.99,131.14,79.02,9.16,11.59,11.59,21.43,,0.15,14.17,0.55,44.38,15.4,0.09,28.51,15.11,18.08,6.29,,,1.32,2.97
Adani Energy Sol,539254.0,ADANIENSOL,INE931S01010,Power,Power Distribution,1370.25,76.76,164605.77,26519.34,7801.47,29.42,29.73,73.3,7.06,2.9,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,3.47,0.1,-1.24,6.81,0.48
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1197.9,77.72,197315.23,12499.0,10279.0,82.24,79.28,119.64,10.14,2.12,2.32,4.52,14.61,-6165.0,603.0,1898.0,405.0,105.0,2.93,0.25,-0.32,11.01,0.53
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1588.9,69.01,366076.0,36486.63,21627.4,59.27,59.53,28.95,5.48,1.06,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.49,-0.03,0.15,3.05,1.43
Adani Power,533096.0,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,215.45,87.47,415488.74,54254.83,19886.27,36.65,38.11,36.31,7.05,0.96,12.46,0.83,26.1,9774.09,2156.96,9437.92,2976.65,3140.31,4.08,0.28,0.09,2.76,0.37
AIA Engineering,532683.0,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4058.6,66.83,37875.0,4310.63,1195.12,27.72,26.91,32.48,5.17,1.69,13.66,0.14,15.42,6091.93,442.71,793.5,204.05,1173.69,4.04,-0.23,0.22,0.67,3.51
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1012.0,71.16,2085.65,224.08,49.39,22.04,20.36,60.05,10.38,,15.88,0.0,24.8,167.99,2.87,47.5,23.66,83.17,2.26,-0.22,-0.25,0.01,2.69
Akme Fintrade,544200.0,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),9.67,69.71,412.68,135.78,104.55,77.0,77.01,10.98,1.02,0.11,5.98,0.96,10.98,101.7,0.0,0.0,0.3,0.0,14.2,-0.86,0.22,3.71,4.26
Alufluoride,524634.0,,INE058F01019,Chemicals & Petrochemicals,Commodity Chemicals,561.0,74.9,438.7,211.19,42.79,20.26,19.31,18.52,3.91,0.25,14.17,0.29,20.79,64.89,-0.15,17.53,7.31,16.23,7.75,0.0,0.0,0.9,3.27
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,3615.4,77.04,30015.28,1107.48,471.84,42.6,42.6,76.65,29.29,2.36,34.03,0.08,45.3,611.04,100.34,41.39,0.13,0.0,1.8,-0.35,-0.88,0.15,3.2
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",509.0,77.4,602.39,151.68,22.56,14.87,10.78,46.99,7.06,0.25,12.68,0.3,45.92,77.21,0.14,73.48,33.72,46.54,3.49,0.29,-1.1,1.18,3.94
Angel One,543235.0,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,328.59,77.04,29929.92,5136.61,1817.88,35.39,35.39,32.66,4.89,26.77,4.49,1.3,15.59,8087.75,15.63,434.45,9170.28,0.0,8.17,0.77,0.36,4.65,0.4
Anondita Medi.,,ANONDITA,INE0VTV01012,Personal Products,Personal Care,1189.4,78.9,2151.24,76.99,25.69,33.37,33.37,93.71,19.81,,,0.43,41.72,91.55,0.13,48.1,6.37,14.5,1.31,-0.85,-0.84,1.87,0.88
Asarfi Hospital,543943.0,,INE0DN001027,Healthcare Services,Hospital,232.0,76.52,456.51,160.46,31.3,19.51,20.47,27.16,5.14,1.18,6.71,0.54,14.06,17.78,8.59,46.84,15.27,2.88,5.83,0.42,0.0,1.71,1.86
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),272.5,83.02,319.21,13.29,7.82,58.84,58.51,61.5,6.09,36.61,9.39,0.07,10.84,13.0,-0.04,4.15,0.0,0.0,2.41,0.0,0.0,0.49,0.76
Atlanta Electric,544527.0,ATLANTAELE,INE0Z4F01028,Electrical Equipment,Heavy Electrical Equipment,1470.2,74.72,11305.35,1515.38,267.07,17.62,15.56,72.35,14.37,0.8,16.64,0.46,40.8,531.17,12.16,210.7,337.95,384.95,2.55,0.14,0.0,1.35,0.57
AU Small Finance,540611.0,AUBANK,INE949L01017,Banks,Other Bank,1043.2,68.39,78059.21,17887.79,9304.97,52.02,53.37,33.7,4.32,1.46,1.58,7.87,14.19,5735.08,3007.66,0.0,0.0,0.0,5.73,0.03,0.82,11.6,1.04
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1421.2,67.94,82543.58,33181.86,6814.2,20.54,20.65,23.34,2.28,2.95,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.6,11191.88,7.05,-1.84,1.29,1.39,0.12
Axis Bank,532215.0,AXISBANK,INE238A01034,Banks,Private Sector Bank,1379.55,64.74,428824.78,130819.57,77849.31,59.51,63.58,16.32,2.09,0.63,1.78,7.4,16.3,95364.34,30207.73,0.0,0.0,0.0,5.68,0.7,-0.54,14.07,2.73
Axis Solution,511144.0,,INE520G01024,IT - Software,Computers - Software & Consulting,291.7,99.98,1378.58,220.5,31.0,14.06,18.43,50.2,11.24,0.09,21.0,0.4,39.84,80.42,1.53,72.82,29.4,60.94,2.18,0.0,0.0,1.58,0.0
AXISCADES Tech.,532395.0,AXISCADES,INE555B01013,Aerospace & Defense,Aerospace & Defense,1927.2,72.86,8193.98,1153.92,181.35,15.72,14.0,74.69,11.89,1.51,6.96,0.37,12.67,338.79,12.56,345.91,77.93,65.14,1.96,0.69,-0.29,1.59,3.69
Bank of Maha,532525.0,MAHABANK,INE457A01014,Banks,Public Sector Bank,79.76,73.47,61347.85,29281.74,19933.36,68.07,68.07,8.68,1.87,0.22,1.76,11.61,22.66,26342.47,3541.98,0.0,0.0,0.0,5.58,0.43,0.63,16.43,2.74
Belrise Industri,544405.0,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,222.1,69.58,19764.26,9230.62,1139.62,12.35,12.32,41.16,3.97,3.86,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,4.32,0.89,-0.04,1.6,1.86
Bharat Forge,500493.0,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1898.05,64.85,90743.58,16136.21,2818.9,17.47,17.8,77.76,9.66,98.43,4.72,0.71,11.58,938.31,146.79,3092.39,2763.49,4010.72,2.16,-1.46,1.75,3.19,1.98
Billionbrains,544603.0,GROWW,INE0HOQ01053,Capital Markets,Stockbroking & Allied,217.9,72.68,136701.66,4644.58,2743.92,59.08,59.08,65.53,14.15,0.99,14.56,0.03,28.81,1620.13,171.3,277.46,8353.87,0.0,2.27,1.0,-0.62,0.09,2.2
