Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A.K.Capital Serv,530499.0,AKCAPIT,INE701G01012,Finance,Non Banking Financial Company (NBFC),1740.8,72.58,1148.93,571.92,399.51,69.85,69.85,10.4,1.1,1.3,2.68,2.95,10.94,832.75,1.09,6.86,3.61,0.0,9.38,0.0,0.0,7.91,2.18,2.75
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,464.0,58.72,1113.12,349.03,56.69,16.24,16.24,25.4,4.06,0.48,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,5.44,0.02,0.29,0.01,0.22,3.53
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,133.65,67.99,148.56,89.63,14.95,16.68,16.68,15.36,2.71,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,9.28,0.0,0.0,0.88,0.0,0.15
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,334.15,63.49,20248.58,2023.38,1781.34,88.04,88.04,40.65,4.03,0.27,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,5.55,0.18,-0.43,11.07,0.07,0.42
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,3037.6,63.56,24869.18,1339.37,480.39,35.87,35.87,69.88,15.11,1.13,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,1.98,-2.1,2.81,0.07,0.05,4.76
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1814.5,60.54,418053.37,38735.77,22851.41,58.99,58.99,32.17,4.33,1.18,8.13,0.66,16.39,6214.48,2168.51,6382.54,2736.24,685.0,4.23,-0.03,0.15,3.22,0.43,1.55
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,3212.25,86.09,37856.53,4220.81,566.13,13.41,13.41,102.9,20.14,2.12,10.27,0.1,25.42,1054.2,12.84,1404.36,1601.01,1103.73,1.42,4.56,1.35,0.34,0.0,2.04
AIA Engineering,532683.0,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4545.1,77.18,42415.03,4419.86,1256.29,28.42,28.42,33.34,5.29,4.97,15.53,0.0,17.02,6724.42,484.69,1168.61,219.52,1256.27,3.89,-0.23,0.22,0.01,0.36,2.28
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1295.0,65.07,2668.94,301.16,65.77,21.84,21.84,58.06,11.41,,14.15,0.24,23.6,224.96,2.36,135.47,50.38,103.18,2.47,-0.22,-0.25,0.9,0.0,0.38
Akme Fintrade,544200.0,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),10.0,67.88,426.75,149.1,111.42,74.73,74.73,10.09,1.01,0.23,5.26,1.19,10.5,132.56,0.0,0.0,0.31,0.0,13.16,-0.86,0.22,4.56,0.0,3.85
