Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,496.3,62.55,1190.58,349.03,56.69,16.24,16.24,27.14,4.35,0.51,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,5.14,0.02,0.29,0.01,0.21,0.54
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,169.0,71.35,187.86,89.63,14.95,16.68,16.68,19.43,3.43,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,7.35,0.0,0.0,0.88,0.0,1.26
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,390.6,74.04,27610.48,2023.38,1781.34,88.04,88.04,55.58,4.72,0.37,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,4.42,12.2,-0.1,11.07,0.05,1.24
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,3567.5,71.1,29207.52,1339.37,480.39,35.87,35.87,82.04,17.66,1.32,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,1.69,-2.1,2.81,0.07,0.04,1.01
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1534.75,55.1,252800.36,12928.0,10785.0,83.42,83.42,138.08,12.71,7.96,1.74,5.19,11.4,-10316.0,1072.0,2129.0,407.0,136.0,2.52,0.25,-0.32,11.87,0.0,1.76
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1848.15,53.66,425806.17,38735.77,22868.19,59.04,59.04,32.89,4.39,1.21,8.17,0.66,16.38,4959.83,2151.73,6382.54,2736.24,685.0,4.17,-0.03,0.15,3.23,0.41,1.58
ADF Foods,519183.0,ADFFOODS,INE982B01027,Food Products,Packaged Foods,307.85,62.62,3382.12,683.23,130.65,19.12,19.12,35.71,5.89,1.72,13.8,0.02,17.8,326.48,13.27,143.75,69.66,119.5,3.87,0.1,0.24,0.09,0.39,3.8
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,393.05,62.73,107467.99,45508.98,16694.14,36.68,36.68,28.24,3.0,-3.8,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.01,-1.11,2.61,10.59,0.0,1.58
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1244.65,71.54,2166.06,1135.45,121.46,10.7,10.7,24.44,3.82,1.74,11.54,0.01,16.42,288.06,11.33,231.85,193.06,151.62,5.75,0.07,0.23,0.02,1.6,2.87
Aegis Logistics,500003.0,AEGISLOG,INE208C01025,Gas,Trading - Gas,1253.55,89.04,43999.65,8333.21,1451.85,17.42,17.42,48.93,7.21,1.92,8.66,0.69,16.81,2450.62,326.58,481.0,706.9,128.56,3.84,-1.74,1.69,2.63,0.6,1.06
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1232.8,74.98,3537.93,583.11,233.52,40.05,40.05,29.01,7.05,0.26,20.15,0.88,36.01,139.3,4.62,135.76,28.23,18.25,4.85,4.65,0.97,2.17,0.0,2.05
AIA Engineering,532683.0,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4996.0,78.23,46622.9,4419.86,1256.29,28.42,28.42,36.67,5.82,5.46,15.53,0.0,17.02,6724.42,484.69,1168.61,219.52,1256.27,3.46,-0.23,0.22,0.01,0.31,3.55
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3340.95,71.64,41740.38,5452.86,1499.74,27.5,27.5,36.92,9.23,1.55,20.63,0.06,27.14,1759.83,67.16,1853.88,544.3,938.54,3.47,-0.22,0.29,0.17,0.82,4.13
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1139.4,71.72,13984.98,2551.83,797.29,31.24,31.24,24.05,4.22,3.13,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,5.49,0.14,0.22,0.07,0.43,3.36
