Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,436.0,66.6,1045.95,277.91,47.08,16.94,15.84,30.17,4.2,0.39,15.26,0.0,18.44,124.13,6.04,52.77,13.87,52.08,4.92,0.02,0.29,0.02,4.18
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1235.8,83.05,203482.61,12928.0,10768.0,83.29,83.29,112.3,10.2,6.63,1.71,5.19,11.29,-8689.0,672.0,2129.0,407.0,136.0,2.72,0.25,-0.32,12.49,1.35
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1585.1,69.28,365200.54,36486.63,21627.4,59.27,59.53,28.91,5.46,1.06,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.47,-0.03,0.15,3.05,1.69
Adani Power,533096.0,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,212.9,87.82,410571.18,54254.83,19886.27,36.65,38.11,35.8,7.07,0.95,12.46,0.83,26.1,9774.09,2156.96,9437.92,2976.65,3140.31,3.89,0.28,0.09,2.76,2.02
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1070.0,61.74,30933.24,1845.03,1104.69,59.87,59.87,31.62,7.68,1.77,22.91,0.02,25.16,8.16,211.66,54.62,70.37,0.0,4.22,0.76,-0.3,0.05,2.63
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,2275.25,76.34,26802.03,3776.23,407.41,10.79,7.96,105.65,16.88,5.69,6.24,0.08,20.87,787.3,11.68,1053.91,1424.28,948.22,1.4,4.56,1.35,0.34,3.79
AIA Engineering,532683.0,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4014.3,69.99,37461.62,4310.63,1195.12,27.72,26.91,32.19,5.09,1.68,13.66,0.14,15.42,6091.93,442.71,793.5,204.05,1173.69,3.97,-0.23,0.22,0.67,4.56
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,995.1,71.54,2050.82,224.08,49.39,22.04,20.36,59.0,10.2,,15.88,0.0,24.8,167.99,2.87,47.5,23.66,83.17,2.25,-0.22,-0.25,0.01,4.32
Alufluoride,524634.0,,INE058F01019,Chemicals & Petrochemicals,Commodity Chemicals,562.9,75.19,440.19,211.19,42.79,20.26,19.31,18.57,3.89,0.25,14.17,0.29,20.79,64.89,-0.15,17.53,7.31,16.23,7.67,0.0,0.0,0.9,2.94
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,3580.9,72.63,29728.88,1107.48,471.84,42.6,42.6,75.95,29.02,2.34,34.03,0.08,45.3,611.04,100.34,41.39,0.13,0.0,1.82,-0.35,-0.88,0.15,4.13
