Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,7700.0,59.81,163169.42,13476.81,1883.21,13.97,15.49,105.86,17.43,3.56,12.83,0.02,22.39,7488.57,1799.18,3275.59,4062.14,2548.27,1.35,0.61,-0.52,0.07,0.52,2.83
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,559.15,66.85,1341.35,349.03,56.69,16.24,16.24,30.6,4.86,0.58,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.57,-0.05,0.33,0.01,0.18,0.51
Accretion Nutraveda,544694.0,,INE1KVQ01019,Pharmaceuticals & Biotechnology,Pharmaceuticals,299.0,65.92,216.47,33.59,6.89,20.51,20.51,42.7,6.1,0.26,19.38,0.12,25.02,27.74,0.11,8.11,0.75,8.99,3.15,-0.9,0.0,0.63,0.0,1.48
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,190.05,67.09,211.27,89.63,14.95,16.68,16.68,21.86,3.86,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,6.65,2.76,0.0,0.88,0.0,0.0
Action Const.Eq.,532762.0,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1115.0,59.66,13277.77,3414.04,529.01,15.5,15.36,30.34,6.67,0.79,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,4.68,0.75,-1.76,0.01,0.18,4.7
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,3764.0,60.12,44358.94,4220.81,566.13,13.41,13.41,120.62,23.61,2.49,10.26,0.14,25.41,1054.2,12.84,1404.36,1601.01,1103.73,1.19,-1.14,0.63,0.49,0.04,2.64
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1703.55,78.11,3550.42,301.16,61.46,20.41,20.41,77.26,14.99,,14.15,0.24,23.6,224.96,7.79,135.47,50.38,103.18,1.8,-0.22,-0.25,0.88,0.0,0.78
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3510.0,57.86,43860.63,5776.17,1467.06,25.4,27.5,38.63,9.68,1.62,20.63,0.06,27.14,1759.83,216.64,1853.88,544.3,938.54,3.44,3.44,-0.58,0.17,0.92,2.47
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1375.9,74.02,16892.17,2590.4,836.69,32.3,31.24,27.15,5.05,3.53,15.79,0.02,18.99,2141.32,48.17,1072.96,372.37,691.93,5.08,-0.09,0.24,0.07,0.35,0.59
Amic Forging,544037.0,,INE0P9J01013,Industrial Products,Castings & Forgings,1900.0,66.97,2194.29,141.78,42.76,30.16,30.16,77.58,9.66,1.81,13.85,0.03,16.79,52.88,1.03,52.97,17.94,27.76,1.8,0.08,0.0,0.14,0.0,3.16
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,2126.65,63.21,35311.14,1155.7,454.72,39.35,47.37,76.41,34.47,2.35,34.03,0.08,45.3,627.41,200.14,41.39,0.13,0.0,1.8,1.3,0.59,0.13,0.31,4.0
Anthem Bioscienc,544449.0,ANTHEM,INE0CZ201020,Pharmaceuticals & Biotechnology,Biotechnology,855.0,69.13,48155.21,2002.34,792.89,39.6,39.26,81.15,15.78,3.9,19.48,0.02,22.28,811.85,133.47,590.59,75.21,124.52,1.72,1.93,1.29,0.07,0.24,2.12
Apex Ecotech,,APEXECO,INE0T4V01015,Other Utilities,Water Supply & Management,275.45,60.46,363.19,148.65,21.77,14.65,14.65,21.32,5.75,0.31,22.87,0.02,31.09,61.72,1.28,16.76,6.66,4.42,7.0,1.87,0.0,0.06,0.0,3.92
