Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,7029.95,70.51,148970.56,13202.73,2043.0,15.47,15.47,89.21,18.99,3.0,12.83,0.01,22.39,6016.25,351.22,3176.33,3455.65,2052.98,1.61,0.84,-0.65,0.04,0.73
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,433.5,72.38,1039.92,277.91,47.08,16.94,15.84,30.02,4.16,0.39,15.26,0.0,18.44,124.13,6.04,52.77,13.87,52.08,4.87,0.02,0.29,0.02,4.73
Adani Energy Sol,539254.0,ADANIENSOL,INE931S01010,Power,Power Distribution,1250.0,74.1,150160.33,26519.34,7801.47,29.42,29.73,66.8,6.45,2.65,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,3.56,0.1,-1.24,6.81,1.21
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1127.3,75.99,185686.13,12499.0,10279.0,82.24,79.28,112.7,9.61,2.0,2.32,4.52,14.61,-6165.0,603.0,1898.0,405.0,105.0,2.99,0.25,-0.32,11.01,4.4
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1569.7,65.23,361652.55,36486.63,21627.4,59.27,59.53,28.57,5.32,1.04,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.61,-0.03,0.15,3.05,0.9
Adani Power,533096.0,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,198.4,84.65,382608.41,54254.83,19886.27,36.65,38.11,33.33,6.62,0.88,12.46,0.83,26.1,9774.09,2156.96,9437.92,2976.65,3140.31,4.27,0.28,0.09,2.76,0.73
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1071.75,66.39,30952.74,1815.63,1082.18,59.6,64.91,30.34,8.73,2.66,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.0,4.49,0.76,-0.3,0.05,0.12
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,2264.3,79.5,26673.1,3776.23,407.41,10.79,7.96,105.13,16.77,5.66,6.24,0.08,20.87,787.3,11.68,1053.91,1424.28,948.22,1.52,0.13,-0.07,0.34,0.74
Aeroflex,543972.0,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,311.0,72.45,4115.49,407.78,88.59,21.72,21.22,83.83,11.19,3.4,13.14,0.03,16.57,164.45,0.86,123.31,75.0,72.25,1.72,0.25,0.5,0.14,2.93
AGI Infra,539042.0,AGIIL,INE976R01033,Realty,"Residential, Commercial Projects",374.45,65.87,4680.51,347.69,117.58,33.82,28.72,55.77,13.6,2.5,5.86,0.42,25.66,141.76,11.34,2.77,17.75,878.39,2.37,0.0,3.0,1.3,3.17
