Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
3M India,523395,3MINDIA,INE470A01017,Diversified,Diversified,37580.00,68.31,42352.66,4750.64,878.41,18.49,17.31,76.43,26.29,3.54,15.20,0.06,23.85,1166.65,57.65,769.23,623.42,645.65,2.10,0.27,0.07,0.12,1.18
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2033.50,69.32,16648.49,1215.10,381.83,31.42,23.05,58.01,11.78,1.92,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.34,-0.89,-0.17,0.02,4.08
Adani Energy Sol,539254,ADANIENSOL,INE931S01010,Power,Power Distribution,1033.80,60.88,124188.60,26519.34,7801.47,29.42,29.73,55.30,5.31,2.19,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,4.05,0.17,0.41,6.81,3.18
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1553.40,61.10,357897.01,36486.63,21627.40,59.27,59.53,28.33,5.34,1.04,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.60,-1.14,-0.51,3.05,1.93
AIA Engineering,532683,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4026.20,54.37,37572.65,4310.63,1195.12,27.72,26.91,32.26,5.10,1.68,13.66,0.14,15.42,6091.93,442.71,793.50,204.05,1173.69,4.02,0.08,-0.09,0.67,4.28
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2907.80,65.75,36328.78,5201.63,1358.57,26.12,27.30,35.81,8.42,4.11,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.62,0.68,-0.56,0.19,3.74
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5890.00,63.16,70423.79,13890.16,2810.50,20.23,19.38,29.96,5.28,3.22,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.09,-0.39,0.50,0.81,0.73
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),175.00,87.35,205.00,13.29,7.82,58.84,58.51,39.50,3.91,23.51,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,3.76,0.00,0.00,0.49,0.00
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,206.35,67.93,121206.99,53811.19,10427.68,19.38,18.97,33.61,9.63,0.12,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,5.76,0.14,0.09,5.55,4.21
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1592.10,68.60,42771.79,6161.50,980.90,15.92,16.22,83.02,11.33,41.72,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.74,1.70,-1.40,0.35,0.42
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,990.25,51.57,74029.19,17887.79,9304.97,52.02,53.37,32.00,4.08,1.39,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.83,-0.64,1.95,11.60,3.85
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1193.50,77.47,16260.92,5980.89,759.89,12.71,11.30,25.71,5.40,0.78,15.68,0.00,19.53,2792.81,213.81,219.87,697.06,541.79,5.85,-0.03,1.00,0.02,1.28
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,147.60,99.87,697.56,220.50,31.00,14.06,18.43,25.40,5.69,0.04,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,4.18,0.00,0.00,1.58,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9869.50,65.78,275850.39,57718.86,11709.13,20.29,18.74,30.85,8.07,2.97,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.48,1.29,-0.82,1.50,0.72
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,389.00,75.61,5081.05,1088.55,176.34,16.20,13.22,32.25,7.88,-3.36,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,3.82,0.48,-0.42,0.09,0.18
