Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,437.95,60.75,1050.6,277.91,47.08,16.94,15.84,30.3,4.21,0.39,15.26,0.0,18.44,124.13,6.04,52.77,13.87,52.08,5.0,0.02,0.29,0.02,3.75
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,114.05,81.83,126.78,82.55,14.61,17.7,20.72,13.95,2.72,,20.18,0.17,65.35,38.54,0.19,21.85,2.67,22.83,10.89,0.0,0.0,0.56,0.0
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2675.1,64.29,21901.26,1339.37,480.39,35.87,35.87,61.41,13.26,0.99,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,2.31,-2.1,2.81,0.07,1.31
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1291.1,76.18,212666.96,12928.0,10768.0,83.29,83.29,117.24,10.76,6.92,1.71,5.19,11.29,-8689.0,672.0,2129.0,407.0,136.0,2.74,0.25,-0.32,12.49,0.99
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1742.85,71.8,401545.55,38735.77,22851.41,58.99,58.99,30.99,4.12,1.13,8.13,0.66,16.39,6214.48,2168.51,6382.54,2736.24,685.0,4.51,-0.03,0.15,3.22,0.29
Adani Power,533096.0,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,227.5,82.66,438726.78,54240.52,19806.11,36.52,36.52,34.26,6.7,5.67,10.17,0.84,21.16,8359.87,3624.76,11791.37,2840.53,3623.48,3.97,0.28,0.09,2.9,2.74
Adisoft Technol.,,ADISOFT,INE20PL01012,,,226.0,,368.78,131.72,21.6,16.4,16.4,22.89,,,16.59,0.58,39.11,41.07,1.3,56.13,27.17,16.48,6.35,,,1.25,0.0
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,2398.0,74.08,28248.03,3776.23,407.41,10.79,7.96,111.23,17.8,5.99,6.24,0.08,20.87,787.3,11.68,1053.91,1424.28,948.22,1.37,4.56,1.35,0.34,2.2
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,155.1,78.16,174.96,94.05,19.0,20.2,20.2,17.65,,0.2,10.08,1.85,54.28,18.5,0.38,15.25,29.2,50.54,7.05,-3.6,-2.37,3.05,4.76
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,3624.0,68.45,30086.64,1207.77,572.13,47.37,47.37,76.91,29.4,2.37,34.03,0.08,45.3,627.41,0.05,41.39,0.13,0.0,1.82,-0.35,-0.88,0.15,2.97
Anlon Tech,,ANLON,INE0LR101013,Commercial Services & Supplies,Diversified Commercial Services,580.2,84.82,362.94,72.55,13.38,18.44,19.19,38.77,5.64,0.87,10.37,0.16,14.65,36.09,1.25,20.63,4.83,13.43,4.02,-1.01,0.0,0.74,2.15
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,7727.5,51.56,111109.61,24215.2,3528.0,14.57,13.92,61.2,12.19,3.37,7.77,0.88,18.42,3052.4,234.9,3464.8,2323.5,505.4,2.51,1.26,-0.92,2.74,4.59
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,408.5,75.69,280.22,46.57,7.45,16.0,16.0,60.68,12.01,0.32,14.12,0.31,30.47,15.93,0.13,18.76,8.15,13.57,2.52,0.0,0.0,1.0,2.51
Aster DM Health.,540975.0,ASTERDM,INE914M01019,Healthcare Services,Hospital,744.7,58.29,38584.48,4643.22,864.03,18.61,18.61,94.46,8.45,-72.11,6.11,0.49,10.7,968.63,92.89,307.23,481.51,91.16,1.95,1.45,-1.28,3.06,3.12
AXISCADES Tech.,532395.0,AXISCADES,INE555B01013,Aerospace & Defense,Aerospace & Defense,2054.8,71.32,8736.54,1153.92,181.35,15.72,14.0,79.59,12.61,1.61,6.96,0.37,12.67,338.79,12.56,345.91,77.93,65.14,1.87,0.69,-0.29,1.59,2.86
Bajaj Auto,532977.0,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,10141.85,62.93,283462.52,57718.86,11709.13,20.29,18.74,31.72,8.22,3.06,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.43,0.28,-0.02,1.5,3.12
Bank of Maha,532525.0,MAHABANK,INE457A01014,Banks,Public Sector Bank,79.29,62.22,60986.35,29281.74,19933.36,68.07,68.07,8.66,1.83,0.22,1.76,11.61,22.66,26342.47,3541.98,0.0,0.0,0.0,5.6,0.43,0.63,16.43,3.48
Belrise Industri,544405.0,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,216.15,58.1,19234.74,9230.62,1139.62,12.35,12.32,40.05,3.81,3.75,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,4.44,0.89,-0.04,1.6,4.49
Billionbrains,544603.0,GROWW,INE0HOQ01053,Capital Markets,Stockbroking & Allied,220.1,66.66,138081.84,4644.58,2743.92,59.08,59.08,66.34,14.29,1.0,14.56,0.03,28.81,1642.01,171.3,277.46,8057.32,0.0,2.26,1.0,-0.62,0.1,3.13
BSE,,BSE,INE118H01025,Capital Markets,Exchange and Data Platform,3711.3,72.69,151160.89,4117.08,2522.1,61.26,58.41,69.26,29.02,0.98,14.03,0.0,36.04,3129.92,519.28,411.34,137.47,0.0,2.02,1.35,1.97,0.0,1.1
Captain Polyplas,536974.0,,INE536P01021,Industrial Products,Plastic Products - Industrial,87.29,73.45,525.33,354.25,39.43,11.13,11.36,22.69,3.03,0.25,6.92,0.48,15.41,146.54,2.89,211.68,43.29,48.51,6.63,0.0,0.0,2.06,0.73
Carborundum Uni.,513375.0,CARBORUNIV,INE120A01034,Industrial Products,Abrasives & Bearings,980.0,64.31,18668.31,5025.08,581.05,11.56,14.64,77.34,5.0,31.31,8.49,0.08,10.85,1723.77,89.14,864.96,442.46,1151.1,2.4,-0.56,-0.25,0.71,4.66
CCL Products,519600.0,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1170.3,59.75,15626.73,4068.78,704.41,17.31,17.87,41.57,7.45,2.78,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.51,-0.1,0.23,2.82,2.25
Ceigall India,544223.0,CEIGALL,INE0AG901020,Construction,Civil Construction,341.0,75.96,5940.4,3647.5,489.79,13.43,15.08,22.86,3.08,0.72,8.08,0.69,20.87,800.75,65.16,487.93,951.5,89.84,7.1,0.29,0.24,2.72,2.57
Cemindia Project,509496.0,CEMPRO,INE686A01026,Construction,Civil Construction,954.95,80.63,16404.75,10060.58,1021.56,10.15,10.15,27.52,6.82,0.4,8.8,0.38,28.24,1123.34,176.96,1294.56,2189.65,750.92,7.4,0.44,-0.88,0.88,1.79
Central Mine Pla,544739.0,CMPDI,INE05HV01027,Construction,Civil Construction,195.75,58.8,13976.55,2316.53,777.56,33.57,33.57,22.73,6.24,0.83,20.64,0.0,28.35,2058.67,80.92,1074.74,276.45,13.17,7.14,,,0.0,0.68
CESC,500084.0,CESC,INE486A01021,Power,Integrated Power Utilities,198.85,76.01,26358.95,18351.0,3516.0,19.16,16.76,17.99,2.06,-25.34,3.55,1.48,11.34,707.0,1017.0,3003.0,1839.0,612.0,8.44,0.63,-0.27,5.69,2.16
