Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,1862.40,67.59,15247.68,1215.10,381.83,31.42,23.05,53.13,10.79,1.76,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.56,-0.89,-0.17,0.02,2.08
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5722.50,51.69,68421.07,13890.16,2810.50,20.23,19.38,29.11,5.13,3.13,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.20,-0.39,0.50,0.81,3.56
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,252.50,85.92,173.22,24.56,4.85,19.75,19.75,48.93,7.98,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.79,-2.80,-10.03,1.74,0.00
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),151.50,76.67,177.47,13.29,7.82,58.84,58.51,34.19,3.39,20.35,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,4.34,0.00,0.00,0.49,1.62
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,195.33,69.64,114734.00,50976.16,9941.54,19.50,18.97,34.32,9.12,0.12,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.63,0.14,0.09,5.90,1.95
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1319.80,60.30,409846.43,130819.57,77849.31,59.51,63.58,15.61,1.99,0.61,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.73,-0.22,0.69,14.07,3.62
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,110.29,99.73,521.23,211.79,26.18,12.36,18.43,22.35,4.25,0.04,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,4.72,0.00,0.00,1.83,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9433.50,53.26,263664.29,54683.29,10730.21,19.62,18.74,31.65,7.71,3.05,15.63,0.58,22.77,-1347.55,1824.54,3099.19,7666.69,2145.55,4.30,1.29,-0.82,1.63,4.60
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,322.35,69.77,4210.48,1088.55,176.34,16.20,13.22,26.72,6.53,-2.79,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,4.62,0.48,-0.42,0.09,1.56
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,306.20,56.92,158347.11,131574.32,83732.48,63.64,64.41,8.23,1.00,0.22,1.18,10.53,15.53,100587.07,22892.16,0.00,0.00,0.00,5.99,-0.21,1.13,15.69,2.28
