Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,459.95,69.24,1103.38,277.91,47.08,16.94,15.84,31.84,4.42,0.41,15.26,0.0,18.44,124.13,6.04,52.77,13.87,52.08,4.71,0.02,0.29,0.02,0.22,1.09
Accretion Nutraveda,544694.0,,INE1KVQ01019,Pharmaceuticals & Biotechnology,Pharmaceuticals,285.5,71.04,206.7,16.0,3.72,23.25,23.25,79.19,,,33.68,0.54,81.18,7.38,0.05,7.97,2.82,5.13,1.85,,,1.25,0.0,0.87
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,112.5,73.08,125.05,82.55,14.61,17.7,20.72,13.77,2.69,,20.18,0.17,65.35,38.54,0.19,21.85,2.67,22.83,10.95,0.0,0.0,0.56,0.0,2.05
Active Infra.,,ACTIVEINFR,INE0KLO01025,Realty,"Residential, Commercial Projects",181.0,59.3,271.78,95.11,24.9,26.18,26.33,27.68,2.35,0.07,8.67,0.52,13.63,101.38,2.29,42.43,9.75,59.27,8.3,0.0,0.0,2.53,0.56,4.74
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2725.7,67.31,22315.64,1339.37,480.39,35.87,35.87,62.66,13.48,1.01,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,2.23,-2.1,2.81,0.07,0.06,0.7
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1364.9,84.09,224823.07,12928.0,10768.0,83.29,83.29,124.08,11.28,7.32,1.71,5.19,11.29,-8689.0,672.0,2129.0,407.0,136.0,2.56,0.25,-0.32,12.49,0.0,0.94
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1734.0,76.04,399506.48,38735.77,22851.41,58.99,58.99,30.79,4.2,1.13,8.13,0.66,16.39,6214.48,2168.51,6382.54,2736.24,685.0,4.31,-0.03,0.15,3.22,0.43,1.61
Adani Power,533096.0,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,230.15,83.73,443837.24,54240.52,19806.11,36.52,36.52,34.6,6.82,5.73,10.17,0.84,21.16,8359.87,3624.76,11791.37,2840.53,3623.48,3.85,0.28,0.09,2.9,0.0,1.81
ADC India,523411.0,,INE833A01016,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,2025.0,79.24,931.51,184.56,19.15,10.38,15.6,50.71,12.14,1.2,22.43,0.0,34.74,69.37,4.9,26.33,23.69,13.63,3.07,0.0,0.0,0.0,1.47,3.11
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1088.6,60.97,31471.07,1845.03,1104.69,59.87,59.87,32.23,7.71,1.8,22.91,0.02,25.16,8.16,211.66,54.62,70.37,0.0,4.14,0.76,-0.3,0.05,2.18,2.86
