Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
A B B,500002,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,6224.50,64.30,131902.37,13202.73,2043.00,15.47,15.47,79.01,16.83,2.65,12.83,0.01,22.39,6016.25,351.22,3176.33,3455.65,2052.98,1.78,0.84,-0.65,0.04,1.20
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2227.90,62.05,18240.07,1215.10,381.83,31.42,23.05,63.56,12.90,2.11,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.13,-0.89,-0.17,0.02,3.02
AGI Infra,539042,AGIIL,INE976R01033,Realty,"Residential, Commercial Projects",306.70,65.27,3746.87,347.69,117.58,33.82,28.72,44.65,11.12,2.00,5.86,0.42,25.66,141.76,11.34,2.77,17.75,878.39,2.82,-0.01,-0.95,1.30,3.55
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2999.90,59.03,37479.44,5201.63,1358.57,26.12,27.30,36.94,8.69,4.24,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.51,0.68,-0.56,0.19,1.77
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",449.95,76.97,532.51,151.68,22.56,14.87,10.78,41.54,6.24,0.22,12.68,0.30,45.92,77.21,0.14,73.48,33.72,46.54,3.99,,,1.18,0.00
Apollo Hospitals,508869,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,7803.00,66.29,112195.17,24215.20,3528.00,14.57,13.92,61.78,12.34,3.40,7.77,0.88,18.42,3052.40,234.90,3464.80,2323.50,505.40,2.46,0.38,-0.66,2.74,3.66
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,285.30,73.34,195.72,24.56,4.85,19.75,19.75,55.29,9.02,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.46,-2.80,-10.03,1.74,0.00
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),238.20,90.61,279.03,13.29,7.82,58.84,58.51,53.76,5.32,32.00,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,2.76,0.00,0.00,0.49,0.00
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1660.70,58.75,44614.73,6161.50,980.90,15.92,16.22,86.60,11.82,43.52,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.66,1.70,-1.40,0.35,2.61
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1285.90,67.28,74685.28,33181.86,6814.20,20.54,20.65,21.15,2.13,2.68,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,7.64,0.06,-0.26,1.39,0.46
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,179.25,99.92,847.14,220.50,31.00,14.06,18.43,30.85,6.91,0.05,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.48,0.00,0.00,1.58,0.00
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,193.85,61.25,17250.31,9230.62,1139.62,12.35,12.32,35.85,3.47,3.36,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,4.85,5.27,1.23,1.60,3.53
Bharat Electron,500049,BEL,INE263A01024,Aerospace & Defense,Aerospace & Defense,463.35,60.75,338698.60,26535.27,7883.74,29.71,28.76,56.79,15.70,1.87,13.21,0.00,29.22,16495.15,650.42,10590.70,2907.66,10211.08,2.42,-0.41,0.37,0.01,2.13
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1842.20,60.81,88073.49,16136.21,2818.90,17.47,17.80,75.43,9.41,95.48,4.72,0.71,11.58,938.31,146.79,3092.39,2763.49,4010.72,2.22,1.97,-1.22,3.19,4.86
CCL Products,519600,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1045.70,59.25,13963.01,4068.78,704.41,17.31,17.87,37.19,6.69,2.49,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.78,-0.30,0.49,2.82,2.67
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,443.55,58.22,273347.81,138777.62,40358.98,29.08,32.83,9.15,2.59,0.34,14.25,0.13,38.89,48598.10,10896.19,14420.39,9839.56,11532.25,16.22,-0.27,0.26,0.33,3.90
Corona Remedies,544644,CORONA,INE02ZQ01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,1631.50,60.52,9978.27,1196.42,240.68,20.12,20.12,62.66,15.14,0.12,17.00,0.10,27.55,103.48,5.23,160.08,140.75,107.30,2.10,,,0.30,3.97
Data Pattern,543428,DATAPATTNS,INE0IX101010,Aerospace & Defense,Aerospace & Defense,3441.80,71.61,19268.56,976.13,330.64,33.87,38.82,77.26,12.53,2.43,12.18,0.00,15.18,1180.86,29.91,667.81,66.66,268.15,1.78,0.48,0.14,0.02,4.66
Dr Reddy's Labs,500124,DRREDDY,INE089A01031,Pharmaceuticals & Biotechnology,Pharmaceuticals,1314.60,59.67,109722.17,34682.20,8068.90,23.27,26.18,19.70,3.05,0.52,12.95,0.16,17.96,12851.70,1419.40,9775.40,3532.30,7582.20,6.63,2.45,-2.35,0.78,4.72
Emcure Pharma,544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1567.80,63.72,29723.85,8850.09,1787.41,20.20,18.60,32.87,6.27,29.88,8.98,0.35,18.51,1919.49,-38.91,2299.86,1725.44,2304.58,4.52,1.74,0.30,1.19,1.12
GE Shipping Co,500620,GESHIP,INE017A01032,Transport Services,Shipping,1391.10,63.61,19860.34,5120.73,2708.09,52.88,50.30,8.78,1.30,0.19,10.90,0.08,14.09,8111.23,707.70,429.16,297.08,267.73,16.22,0.36,0.82,0.49,3.25
GE Vernova T&D,522275,GVT&D,INE200A01026,Electrical Equipment,Heavy Electrical Equipment,3854.40,61.93,98691.91,5721.77,1490.83,26.06,19.36,88.31,47.30,1.09,14.76,0.01,40.35,1105.50,5.49,1929.43,1380.54,934.66,1.55,-1.93,2.31,0.02,3.62
Glenmark Pharma.,532296,GLENMARK,INE935A01035,Pharmaceuticals & Biotechnology,Pharmaceuticals,2225.80,68.71,62812.26,16468.13,4370.84,26.54,17.65,23.21,6.56,3.71,8.69,0.13,15.79,4493.72,-1982.28,3773.12,2951.33,3280.72,6.69,1.48,-1.53,0.30,2.64
Global Education,,GLOBAL,INE291W01037,Other Consumer Services,Education,107.61,64.33,547.75,81.10,29.47,36.34,49.67,25.60,4.74,0.78,24.87,0.00,26.67,43.06,3.64,44.12,9.57,2.50,5.26,0.06,0.42,0.01,4.22
Happy Forgings,544057,HAPPYFORGE,INE330T01021,Industrial Products,Castings & Forgings,1311.10,59.25,12367.33,1474.47,439.63,29.82,28.88,43.27,6.31,1.85,13.05,0.10,15.46,647.93,34.90,379.72,42.32,225.08,3.13,-0.29,-0.19,0.49,4.30
Hitachi Energy,543187,POWERINDIA,INE07Y701011,Electrical Equipment,Heavy Electrical Equipment,25225.00,65.17,112433.79,7277.34,1037.17,14.25,9.48,127.47,24.53,4.43,5.77,0.02,13.79,3610.83,203.27,2094.80,1930.85,1183.60,1.11,-0.75,1.02,0.07,4.18
HRS Aluglaze,544656,,INE1E1V01017,Industrial Manufacturing,Industrial Products,252.35,89.42,486.58,42.11,10.70,25.41,25.41,94.48,,,8.37,1.92,34.25,-2.87,0.04,13.19,11.82,15.54,1.79,,,4.12,3.68
IB Infotech,519463,,INE678B01021,Agricultural Food & other Products,Other Agricultural Products,803.90,89.38,102.96,8.00,2.49,31.12,26.12,64.35,30.10,0.63,22.12,0.71,35.41,0.91,0.14,1.12,0.07,0.00,2.29,0.00,0.00,1.00,2.00
J & K Bank,532209,J&KBANK,INE168A01041,Banks,Private Sector Bank,120.85,62.50,13307.79,13090.78,9028.99,68.97,69.38,6.21,0.86,0.10,1.28,10.21,15.77,18288.62,1098.21,0.00,0.00,0.00,6.12,0.08,0.29,15.62,2.22
J B Chemicals &,506943,JBCHEPHARM,INE572A01036,Pharmaceuticals & Biotechnology,Pharmaceuticals,2117.40,69.42,33996.70,4193.04,1132.73,27.01,26.34,45.10,8.72,2.11,15.50,0.01,20.12,1880.96,62.65,937.73,409.74,576.58,3.00,-0.12,-0.76,0.02,0.38
Jindal Poly Inve,536773,JPOLYINVST,INE147P01019,Finance,Investment Company,1415.60,71.48,1487.80,997.09,874.88,87.74,98.77,1.67,0.91,-0.08,13.79,0.01,14.17,-1.80,130.07,0.00,0.02,0.00,66.50,0.00,0.00,0.02,4.85
Karnataka Bank,532652,KTKBANK,INE614B01018,Banks,Private Sector Bank,221.31,64.54,8369.54,8918.97,5907.59,66.24,68.33,7.25,0.66,0.20,1.07,8.27,11.10,16894.32,1432.26,0.00,0.00,0.00,6.83,-0.27,-2.91,14.19,1.21
Kwality Pharma,539997,,INE552U01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,1559.70,65.27,1618.38,461.65,105.35,22.82,21.72,28.32,5.58,-0.92,9.46,0.38,16.31,149.44,1.75,163.49,58.29,83.84,5.21,0.00,0.50,1.25,2.46
Lupin,500257,LUPIN,INE326A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,2337.40,65.36,106829.28,26150.50,7651.59,29.26,23.24,21.48,5.44,0.36,12.41,0.32,20.62,9445.32,-85.88,6290.15,3407.15,5954.96,6.06,-0.98,1.00,0.93,1.35
Manilam Industries,,MANILAM,INE1ERK01013,Consumer Durables,Plywood Boards/ Laminates,55.70,,121.69,140.03,17.62,12.58,12.58,16.53,,,4.77,1.84,24.40,19.25,2.14,80.04,48.55,48.18,9.29,,,3.65,0.00
Marico,531642,MARICO,INE196A01026,Agricultural Food & other Products,Edible Oil,789.90,56.60,102539.74,13008.00,2265.00,17.41,19.75,59.82,25.31,6.22,21.01,0.14,41.34,2556.00,191.00,1666.00,1892.00,1598.00,2.20,0.35,-0.19,0.25,2.90
Multi Comm. Exc.,534091,MCX,INE745G01043,Capital Markets,Exchange and Data Platform,2578.20,61.79,65742.00,1704.39,1137.17,66.72,59.79,70.14,31.50,1.36,14.48,0.00,34.33,468.75,120.59,36.71,136.49,0.00,1.84,-1.34,1.64,0.00,4.72
Natco Pharma,524816,NATCOPHARM,INE987B01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,1039.20,71.65,18613.10,4560.20,1857.00,40.72,49.58,11.95,2.15,0.09,24.23,0.03,28.00,5266.70,286.10,1718.90,512.60,818.00,11.67,-0.48,1.07,0.14,1.93
NTPC,532555,NTPC,INE733E01010,Power,Power Generation,377.30,56.95,365855.21,187530.56,54719.32,29.18,28.91,15.13,1.91,1.80,4.26,1.33,12.13,-13789.34,11890.68,31750.32,10231.93,16854.12,7.74,0.26,-0.16,5.37,2.90
Onix Solar,513119,,INE173M01012,Non - Ferrous Metals,Copper,716.55,95.61,1796.40,127.96,15.50,12.11,3.78,118.34,289.62,2.53,6.68,0.00,30.92,4.65,0.44,23.63,36.04,0.00,0.89,0.00,0.00,0.00,0.00
Parin Enterpris.,,PARIN,INE00U801010,Consumer Durables,"Furniture, Home Furnishing",715.35,57.59,795.33,239.23,24.40,10.20,11.45,94.81,11.98,5.03,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.21,0.00,0.40,4.96,1.33
Park Medi World,544645,PARKHOSPS,INE119201023,Healthcare Services,Hospital,204.71,72.70,8842.06,1393.57,375.13,26.92,26.92,41.77,,9.28,10.61,0.64,21.15,477.54,30.46,613.50,136.12,2.54,3.81,,,1.95,1.92
PropshareTitania,544462,,INE19RO25021,Realty,Real Estate Investment Trusts (REITs),1100000.00,61.10,490.82,39.51,32.87,83.19,83.19,54.72,10.84,0.34,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,5.79,,,0.00,0.00
Rama Telecom,,RTL,INE14W901010,Telecom - Services,Telecom - Infrastructure,95.05,71.94,125.46,45.74,8.24,18.01,17.67,20.81,3.03,0.27,22.96,0.06,42.46,32.69,0.53,12.67,2.13,4.70,7.39,0.02,-5.58,0.31,3.99
Sawaliya Food,,SAWALIYA,INE10VS01016,Agricultural Food & other Products,Other Agricultural Products,338.10,76.27,335.34,34.18,12.24,35.81,35.81,48.18,7.42,,19.43,0.38,75.86,42.04,0.13,14.82,1.50,16.33,3.43,,,1.46,1.94
Shriram Finance,511218,SHRIRAMFIN,INE721A01047,Finance,Non Banking Financial Company (NBFC),1062.90,54.18,199987.62,47073.75,34212.12,72.68,72.05,21.86,3.30,0.49,3.04,3.87,15.57,12046.73,46.67,26.68,333.98,0.00,7.91,2.64,-2.40,6.98,4.07
Siemens,500550,SIEMENS,INE003A01024,Electrical Equipment,Heavy Electrical Equipment,3274.90,53.88,116625.90,17336.90,2020.20,11.65,11.56,71.31,8.82,20.85,7.46,0.01,11.81,9312.50,594.70,2982.30,3734.70,1996.40,2.02,0.31,-0.15,0.07,4.82
Sizemasters Tech,513496,,INE235U01012,Non - Ferrous Metals,Zinc,274.90,67.22,274.90,31.83,5.36,16.84,16.62,70.49,16.71,,7.49,0.20,18.90,16.54,0.65,10.18,7.24,5.76,2.20,0.00,0.00,0.55,3.71
SMS Pharma.,532815,SMSPHARMA,INE812G01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,420.30,72.45,3936.19,897.13,172.39,19.22,17.88,45.08,5.18,281.75,6.07,0.43,11.00,286.40,7.19,221.42,137.43,317.39,3.39,0.33,-0.24,2.30,0.98
Stellant Secu.,526071,,INE395F01023,Finance,Other Financial Services,654.55,60.00,242.34,44.94,35.27,78.48,89.36,9.15,7.31,0.04,79.38,0.00,81.90,39.88,0.14,1.49,0.00,9.07,17.03,0.00,0.00,0.00,4.28
Sun Pharma.Inds.,524715,SUNPHARMA,INE044A01036,Pharmaceuticals & Biotechnology,Pharmaceuticals,1812.80,68.53,434951.44,56809.09,17493.29,30.79,28.75,35.84,5.59,1.78,12.97,0.07,16.86,36721.17,456.93,15396.01,6705.56,10442.20,3.92,0.60,-0.43,0.31,2.07
Sundaram Finance,590071,SUNDARMFIN,INE660A01013,Finance,Non Banking Financial Company (NBFC),5457.00,54.29,60629.38,9507.57,7557.21,79.49,80.42,28.75,4.01,1.72,2.66,4.35,15.27,1114.11,9.54,89.17,191.66,0.00,5.93,0.06,0.07,8.91,3.28
Titan Biotech,524717,,INE150C01029,Chemicals & Petrochemicals,Specialty Chemicals,338.70,71.66,1399.46,192.53,33.47,17.38,16.25,51.45,8.41,-223.70,12.98,0.05,15.01,57.55,4.68,29.64,6.08,45.62,2.40,0.00,0.00,0.26,1.83
Titan Company,500114,TITAN,INE280A01028,Consumer Durables,"Gems, Jewellery And Watches",4220.10,51.05,374654.64,75580.00,7955.00,10.53,9.42,76.77,29.26,5.24,9.24,0.97,31.75,9184.00,333.00,1437.00,2544.00,37657.00,1.99,0.84,-0.56,1.62,3.65
Torrent Pharma.,500420,TORNTPHARM,INE685A01028,Pharmaceuticals & Biotechnology,Pharmaceuticals,4427.80,67.69,149856.87,12742.00,4167.00,32.70,32.31,65.00,17.74,3.07,13.26,0.33,26.52,1757.00,-142.00,2185.00,1675.00,2467.00,2.15,-0.12,0.21,0.87,0.94
TVS Motor Co.,532343,TVSMOTOR,INE494B01023,Automobiles,2/3 Wheelers,3785.10,49.97,179825.22,52558.79,8084.07,15.38,14.91,61.66,22.16,1.52,5.15,3.89,28.39,2152.36,-92.07,2176.76,9122.71,2544.80,3.28,-0.06,0.19,4.66,4.66
Yaap Digital,,YAAP,INE0U0J01015,Media,Advertising & Media Agencies,141.75,,296.73,152.54,16.01,10.50,10.50,27.84,,1.39,10.36,1.02,66.21,24.61,1.73,40.65,48.53,0.00,5.88,,,1.45,0.00
