Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Ashok Leyland,500477,ASHOKLEY,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,146.24,85899.25,50976.16,9941.54,19.50,7.10,25.69,6.83,0.09,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,6.83,-0.29,0.47,5.90,4.42
Asian Paints,500820,ASIANPAINT,Consumer Durables,Paints,2859.80,274311.38,34378.17,6201.28,18.04,17.71,68.26,14.01,8.13,13.18,0.18,20.59,9711.65,598.81,4423.82,3375.26,6010.83,2.10,0.52,-0.21,0.61,2.29
AU Small Finance,540611,AUBANK,Banks,Other Bank,919.30,68611.84,17273.80,8933.99,51.72,53.37,31.56,3.78,1.37,1.58,7.87,14.19,5735.08,2902.27,0.00,0.00,0.00,5.75,3.05,-3.18,12.07,1.14
Autoriders Intl.,512277,,Transport Services,Logistics Solution Provider,849.45,295.68,93.09,25.73,27.64,28.79,34.87,5.54,0.88,10.00,0.34,19.99,3.26,0.87,18.24,4.98,0.00,4.53,0.00,0.00,1.29,0.00
Avishkar Infra,508929,,Realty,"Residential, Commercial Projects",706.90,1583.69,2.40,1.85,77.08,77.08,491.83,117.92,,9.77,1.48,148.05,30.24,2.20,2.11,3.61,38.98,0.19,0.00,0.00,6.50,0.00
Axis Bank,532215,AXISBANK,Banks,Private Sector Bank,1285.20,398884.93,129272.60,77132.26,59.67,63.58,15.35,2.01,0.60,1.78,7.28,16.30,81517.79,29815.46,0.00,0.00,0.00,6.02,1.65,-1.92,13.49,0.16
Axis Solution,511144,,IT - Software,Computers - Software & Consulting,55.75,263.48,211.79,26.18,12.36,18.43,11.30,2.15,0.02,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,8.67,0.00,0.00,1.83,0.00
Bajaj Finserv,532978,BAJAJFINSV,Finance,Holding Company,2095.60,334837.74,141479.18,53466.32,37.79,37.01,34.59,4.38,1.39,2.96,5.13,13.39,20015.70,29.28,7937.86,7873.72,0.00,7.31,0.40,-0.29,7.51,4.53
Bank of Baroda,532134,BANKBARODA,Banks,Public Sector Bank,288.25,149064.51,131574.32,83732.48,63.64,64.41,7.75,0.94,0.20,1.18,10.53,15.53,100587.07,22892.16,0.00,0.00,0.00,6.02,0.14,0.63,15.69,2.27
Bank of India,532149,BANKINDIA,Banks,Public Sector Bank,147.72,67252.01,73784.35,53001.26,71.83,71.03,6.71,0.81,0.16,0.94,11.67,12.35,76612.57,9145.57,0.00,0.00,0.00,6.24,-0.34,0.71,15.56,1.55
Bank of Maha,532525,MAHABANK,Banks,Public Sector Bank,59.77,45972.42,27237.84,17719.17,65.05,62.68,7.55,1.46,0.11,1.64,10.66,22.81,16792.12,3439.62,0.00,0.00,0.00,5.82,-0.34,0.46,15.82,2.91
Belrise Industri,544405,BELRISE,Auto Components,Auto Components & Equipments,164.01,14594.91,9056.86,1114.49,12.31,12.32,32.06,2.94,3.00,5.35,0.29,14.09,2326.48,95.10,1709.59,1307.61,960.03,5.55,-3.12,0.89,1.64,2.72
Berger Paints,509480,BERGEPAINT,Consumer Durables,Paints,590.10,68799.45,11707.34,1780.16,15.21,16.08,62.23,10.96,5.01,13.39,0.11,20.26,2498.02,93.55,1848.89,1656.38,2222.41,2.23,0.26,-0.24,0.45,2.46
Bharat Electron,500049,BEL,Aerospace & Defense,Aerospace & Defense,423.00,309203.64,25152.11,7425.99,29.52,28.76,54.29,14.34,1.79,13.21,0.00,29.22,16495.15,698.26,10590.70,2907.66,10211.08,2.53,0.28,-0.42,0.01,2.98
Bharat Forge,500493,BHARATFORG,Auto Components,Auto Components & Equipments,1435.40,68624.84,15268.83,2695.80,17.66,17.80,63.49,7.33,80.37,4.72,0.71,11.58,938.31,198.40,3092.39,2763.49,4010.72,2.67,0.85,-0.75,3.35,1.73
Bharti Airtel,532454,BHARTIARTL,Telecom - Services,Telecom - Cellular & Fixed line services,2158.30,1294614.55,194613.50,109005.50,56.01,49.17,40.21,10.45,0.48,5.35,1.77,23.18,-104864.50,11478.70,8908.90,45232.60,429.60,4.27,0.31,0.70,3.28,0.51
Borana Weaves,544404,BORANA,Textiles & Apparels,Other Textile Products,308.53,822.09,333.78,74.02,22.18,21.77,16.07,3.34,0.09,27.85,0.18,60.33,77.69,5.72,23.19,10.09,25.91,7.71,-3.31,-0.97,0.65,4.54
BSE,,BSE,Capital Markets,Exchange and Data Platform,2895.50,117764.06,3698.51,2082.97,56.32,58.41,65.50,22.60,0.93,14.03,0.00,36.04,3129.92,436.40,411.34,137.47,0.00,2.11,8.64,-1.89,0.00,4.44
Can Fin Homes,511196,CANFINHOME,Finance,Housing Finance Company,881.60,11738.87,4054.47,3728.00,91.95,92.25,12.74,2.15,0.58,2.20,6.61,18.22,213.97,1.18,0.75,3.26,0.00,7.81,-0.65,0.42,9.72,4.69
Canara Bank,532483,CANBK,Banks,Public Sector Bank,147.94,134191.21,125841.25,76573.02,60.85,62.10,7.01,1.16,0.17,1.08,14.05,17.75,149779.90,33467.06,0.00,0.00,0.00,6.64,0.82,0.51,14.47,2.54
Cash UR Drive,,CUDML,Media,Advertising & Media Agencies,159.80,281.98,153.58,24.32,15.84,14.91,13.82,2.36,0.20,17.73,0.00,41.82,65.57,3.13,56.31,28.91,0.00,10.68,,,0.00,3.15
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,Non Banking Financial Company (NBFC),1703.20,143689.02,28536.73,19741.86,69.18,70.32,30.93,5.52,1.21,2.38,7.23,19.71,9140.07,406.94,211.86,128.16,0.00,6.20,1.22,-1.11,9.44,4.42
Concord Control,543619,,Industrial Manufacturing,Industrial Products,2304.80,2332.51,156.26,35.59,22.78,23.44,76.73,16.78,0.73,23.08,0.13,27.39,107.26,3.78,55.45,21.94,44.95,1.61,-0.20,0.00,0.49,0.87
Connplex Cinemas,,CONNPLEX,Entertainment,"Film Production, Distribution & Exhibition",245.85,469.57,95.61,26.28,27.49,27.49,21.37,3.87,0.12,37.97,0.01,123.94,39.65,1.17,22.56,8.90,13.73,5.40,,,0.07,2.83
Cospower Engine.,543172,,Industrial Manufacturing,Industrial Products,965.00,161.59,53.20,9.59,18.03,21.70,41.75,8.89,1.61,3.40,1.00,11.82,14.63,-0.18,9.57,9.75,18.24,4.82,0.00,0.00,2.22,1.43
Cummins India,500480,CUMMINSIND,Industrial Products,"Compressors, Pumps & Diesel Engines",4375.70,121294.40,11643.62,2441.09,20.97,20.02,52.63,15.36,1.51,20.85,0.00,28.15,5023.17,777.90,2565.36,1524.44,1162.01,2.52,-0.80,0.85,0.01,2.65
Cupid,530843,CUPID,Personal Products,Personal Care,329.51,8846.26,266.82,89.44,33.52,23.22,143.31,23.20,3.98,11.99,0.07,12.89,301.97,0.00,89.65,15.97,42.64,0.97,0.24,1.63,0.32,2.38
DCB Bank,532772,DCBBANK,Banks,Private Sector Bank,181.07,5825.24,7049.26,4843.95,68.72,70.22,8.70,0.96,0.30,0.88,11.85,11.43,2314.01,825.08,0.00,0.00,0.00,7.64,0.14,-1.20,12.47,4.35
Eicher Motors,505200,EICHERMOT,Automobiles,2/3 Wheelers,7125.50,195451.92,21427.66,5173.56,24.14,25.03,38.27,8.85,0.93,18.85,0.02,24.10,2964.72,2169.67,411.39,2813.84,1834.71,3.36,-1.05,1.16,0.07,0.19
Emmvee Photovol.,544608,EMMVEE,Electrical Equipment,Other Electrical Equipment,232.63,16106.02,2335.61,721.94,30.91,30.91,43.65,,0.19,12.12,3.85,104.58,78.35,24.71,190.27,350.28,758.36,3.31,,,3.50,3.61
Federal Bank,500469,FEDERALBNK,Banks,Private Sector Bank,244.93,60257.18,28739.84,19099.94,66.46,69.68,15.27,1.66,0.54,1.25,8.71,12.86,26370.05,4248.26,0.00,0.00,0.00,6.47,1.54,-1.32,13.53,1.44
Fiem Industries,532768,FIEMIND,Auto Components,Auto Components & Equipments,2280.80,6002.99,2606.80,351.42,13.48,13.30,26.78,5.56,0.92,15.29,0.06,20.99,546.09,24.32,330.82,284.54,248.38,5.22,1.54,2.51,0.20,4.09
Foce India,,FOCE,Consumer Durables,"Gems, Jewellery And Watches",1981.00,969.29,128.75,17.62,13.69,17.71,72.61,11.45,4.45,11.08,0.50,20.11,8.74,0.59,67.52,20.62,38.52,1.77,0.00,0.00,2.38,0.45
Forcas Studio,,FORCAS,Textiles & Apparels,Garments & Apparels,137.25,241.29,170.34,17.14,10.06,8.88,20.93,3.48,0.17,10.98,0.49,20.61,65.08,0.37,29.90,4.18,60.95,6.25,-0.54,-0.50,1.99,1.96
Game Changers,544594,,Textiles & Apparels,Other Textile Products,119.60,214.00,115.42,18.68,16.18,16.18,17.73,,0.05,26.05,0.46,80.63,18.09,0.02,26.64,15.82,16.27,7.91,,,0.55,3.78
HDFC Bank,500180,HDFCBANK,Banks,Private Sector Bank,1008.85,1551588.93,346185.22,147511.76,42.61,44.41,21.44,2.87,0.93,1.74,6.30,14.45,185784.94,137893.08,0.00,0.00,0.00,5.93,0.30,-0.46,11.90,1.14
Hero Motocorp,500182,HEROMOTOCO,Automobiles,2/3 Wheelers,5999.50,120038.96,42175.84,6035.64,14.31,14.15,22.72,5.71,0.95,15.62,0.03,23.06,8723.11,1831.42,4252.77,7620.41,2629.42,5.85,-1.45,1.71,0.10,0.71
Hitachi Energy,543187,POWERINDIA,Electrical Equipment,Heavy Electrical Equipment,22397.00,99828.73,6815.40,858.77,12.60,9.48,139.19,21.78,4.83,5.77,0.02,13.79,3610.83,223.82,2094.80,1930.85,1183.60,1.03,-2.35,2.48,0.09,0.24
ICICI Lombard,540716,ICICIGI,Insurance,General Insurance,2037.60,101450.51,25477.17,3595.83,14.11,14.22,36.22,6.34,1.43,3.79,0.00,18.80,-40690.71,103.46,0.00,0.00,0.00,3.66,-0.11,0.10,0.00,1.80
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,102.80,110534.69,28937.85,20399.04,70.49,70.28,11.91,1.62,0.27,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.45,-0.04,-0.07,12.16,3.92
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,882.35,118849.37,64543.17,44355.43,68.72,68.06,10.08,1.55,0.25,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.06,0.57,0.14,14.91,1.81
Influx Health.,,INFLUX,Pharmaceuticals & Biotechnology,Pharmaceuticals,236.30,547.04,104.85,20.58,19.63,19.63,30.80,6.06,0.70,24.01,0.00,45.38,59.27,0.13,34.10,19.30,10.63,3.29,-3.63,-1.55,0.00,1.81
Iware Supplych.,,IWARE,Transport Services,Logistics Solution Provider,213.05,228.30,85.79,17.04,19.86,19.86,17.26,4.85,0.17,15.46,0.96,65.85,25.96,0.29,48.40,5.07,0.00,5.10,,,3.28,0.00
Jamna Auto Inds.,520051,JAMNAAUTO,Auto Components,Auto Components & Equipments,109.94,4386.38,2304.40,305.83,13.27,13.45,24.42,4.24,2.69,12.70,0.01,19.25,135.32,7.72,29.96,8.22,316.00,6.10,0.76,0.33,0.05,3.85
Jayesh Logistics,,JAYESH,Transport Services,Logistics Solution Provider,129.30,112.38,111.87,16.96,15.16,15.16,10.01,,0.10,13.53,1.26,56.80,16.35,0.15,32.32,5.66,0.00,8.98,,,2.22,4.22
JD Cables,544524,,Industrial Products,Cables - Electricals,190.95,430.61,250.53,34.13,13.62,13.62,18.12,3.40,0.07,27.63,0.34,117.16,117.62,0.17,68.66,31.00,44.91,8.52,,,1.28,0.55
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,248.03,23965.88,10381.07,6707.93,64.62,65.02,11.39,1.87,0.27,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.59,0.50,0.40,13.08,4.05
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1181.45,17170.18,6915.20,1275.61,18.45,18.66,35.27,5.09,0.92,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.49,0.79,-0.13,4.64,1.24
KMC Speciality,524520,,Healthcare Services,Hospital,80.08,1306.10,263.74,68.73,26.06,24.82,42.95,7.17,-12.90,7.79,0.47,13.91,13.35,4.04,7.09,10.03,3.09,3.85,0.00,0.00,1.64,4.08
L G Balakrishnan,500250,LGBBROSLTD,Auto Components,Auto Components & Equipments,1838.40,5863.10,2790.14,449.32,16.10,16.14,19.32,2.94,2.55,11.85,0.09,16.06,492.31,78.33,359.62,331.14,497.97,6.94,-0.27,-0.11,0.45,3.61
L. T. Elevator,544518,,Industrial Manufacturing,Industrial Products,183.65,351.93,83.86,22.07,26.32,26.56,24.59,3.81,0.13,13.78,0.07,31.83,72.32,0.28,33.24,7.59,35.15,6.35,,,0.30,1.24
Larsen & Toubro,500510,LT,Construction,Civil Construction,4037.40,555377.02,270722.51,34311.35,12.67,13.43,34.55,5.48,1.51,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.21,-0.14,0.15,3.84,0.62
LG Electronics,544576,LGEINDIA,Consumer Durables,Household Appliances,1683.90,114298.48,24366.64,3114.63,12.78,12.78,55.63,,2.39,21.99,0.07,45.18,5184.15,263.99,2427.86,3295.57,3070.08,2.71,,,0.16,3.72
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3716.70,462182.36,175704.22,33298.56,18.95,19.17,32.47,5.58,1.20,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.46,0.38,-0.49,4.09,1.70
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),346.60,48176.40,19699.23,12394.35,62.92,63.11,19.53,1.95,0.74,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.46,-0.04,0.26,9.97,0.67
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,Sugar,668.10,1034.89,145.02,18.83,12.98,12.10,102.57,7.63,,3.41,0.89,11.07,92.98,6.32,2.45,39.56,50.36,1.88,0.00,-0.17,5.67,0.00
Man Industries,513269,MANINDS,Industrial Products,Iron & Steel Products,464.00,3480.44,3526.65,370.15,10.50,8.60,20.86,1.77,1.45,4.87,0.29,10.01,1121.66,33.20,1212.92,849.15,937.08,9.62,0.80,0.13,1.62,1.78
Marico,531642,MARICO,Agricultural Food & other Products,Edible Oil,736.15,95547.53,12265.00,2206.00,17.99,19.75,57.35,23.58,5.96,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.31,-0.73,0.59,0.26,3.83
Motherson Wiring,543498,MSUMI,Auto Components,Auto Components & Equipments,49.05,32528.30,10065.69,1032.73,10.26,10.69,53.03,17.66,5.38,17.64,0.14,35.90,1114.91,3.86,1448.77,1493.16,1461.47,2.57,0.35,-0.10,0.30,2.95
Multi Comm. Exc.,534091,MCX,Capital Markets,Exchange and Data Platform,9858.50,50276.74,1340.15,836.59,62.43,59.79,72.22,24.09,1.40,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.80,1.41,-2.69,0.00,1.17
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3697.50,148442.97,24544.40,18643.48,75.96,72.88,20.32,4.52,2.05,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,7.08,-0.84,0.74,6.61,1.92
Navin Fluo.Intl.,532504,NAVINFLUOR,Chemicals & Petrochemicals,Specialty Chemicals,5979.00,30634.31,2790.96,778.98,27.91,22.72,68.98,8.51,22.54,6.27,0.33,11.52,1341.83,54.43,699.46,391.83,357.95,2.20,0.87,0.60,1.69,3.09
Nestle India,500790,NESTLEIND,Food Products,Packaged Foods,1279.20,246669.97,21023.38,4828.55,22.97,23.62,82.39,54.05,7.79,27.10,0.10,83.02,-594.11,18.56,321.25,2300.78,2489.81,1.71,0.57,-0.46,0.11,2.47
One Global Serv,514330,,Healthcare Services,Healthcare Service Provider,509.85,996.40,311.64,58.78,18.86,16.90,22.71,9.83,0.14,26.38,0.00,42.31,80.39,0.77,190.49,117.59,0.00,5.95,0.00,-9.54,0.00,0.00
OSEL Devices,,OSELDEVICE,Healthcare Equipment & Supplies,Medical Equipment & Supplies,803.60,1421.94,245.98,44.63,18.14,17.92,52.22,8.04,0.47,13.53,0.56,30.08,125.15,0.15,96.02,35.84,57.65,2.93,-1.12,-0.87,2.29,3.76
Pace Digitek,544550,PACEDIGITK,Telecom - Services,Telecom - Infrastructure,225.11,4859.03,2438.78,485.12,19.89,19.89,20.50,,0.11,11.41,0.12,31.38,676.73,22.26,1761.49,1238.95,183.97,10.31,,,0.30,3.05
Parin Enterpris.,,PARIN,Consumer Durables,"Furniture, Home Furnishing",589.35,655.24,239.23,24.40,10.20,11.45,78.11,9.87,4.14,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.63,0.00,0.40,4.96,1.45
Polycab India,542652,POLYCAB,Industrial Products,Cables - Electricals,7648.50,115139.24,24595.05,3623.66,14.73,13.23,46.77,10.87,1.59,15.15,0.02,21.44,5723.79,198.46,2814.59,1574.86,5418.19,3.05,0.09,2.51,0.06,3.22
Powergrid Infra.,543290,PGINVIT,Power,Power - Transmission,95.52,8692.31,1260.86,1961.87,155.60,133.12,6.43,1.14,0.20,11.62,0.14,15.41,897.44,40.24,208.58,2.96,30.93,18.52,,,0.63,3.03
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,331.90,299.87,108.84,15.78,14.50,14.45,30.54,2.55,0.48,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,5.21,-0.11,-0.07,1.77,0.93
Prime Securities,500337,PRIMESECU,Finance,Other Financial Services,317.85,1077.52,112.03,34.93,31.18,47.25,32.41,4.66,0.96,17.36,0.01,19.46,227.03,0.00,53.66,5.85,0.00,3.07,0.00,-0.01,0.05,3.62
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1060000.00,472.97,39.51,32.87,83.19,83.19,52.73,10.45,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.01,,,0.00,0.93
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,123.86,142351.60,129502.98,95371.61,73.64,72.67,8.36,1.00,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.23,0.48,0.15,15.36,1.89
Raghav Product.,539837,RPEL,Industrial Products,Electrodes & Refractories,1040.25,4775.99,227.72,63.37,27.83,26.97,105.06,22.21,3.80,17.29,0.03,20.51,127.49,2.15,65.17,23.24,39.02,1.23,0.00,0.01,0.11,2.37
Renol Polychem,,RNPL,Chemicals & Petrochemicals,Specialty Chemicals,143.20,113.76,62.30,7.15,11.48,11.48,21.96,2.96,,25.71,0.01,45.41,36.43,0.26,17.71,4.46,14.98,6.56,,,0.03,0.21
RRP Defense,530929,,Commercial Services & Supplies,Trading & Distributors,964.90,1323.73,14.12,2.91,20.61,15.02,529.49,87.20,1.86,14.46,0.00,87.02,8.91,0.01,16.46,9.67,0.00,0.22,0.00,0.00,0.00,1.98
Sacheerome,,SACHEEROME,Chemicals & Petrochemicals,Specialty Chemicals,340.85,762.58,107.54,22.96,21.35,21.35,31.96,5.65,0.61,21.55,0.00,29.59,65.84,0.60,18.82,15.92,10.23,3.08,-6.53,-1.15,0.00,0.00
SBI,500112,SBIN,Banks,Public Sector Bank,981.55,906031.27,505419.84,234329.37,46.36,48.66,11.53,1.59,0.39,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.04,2.11,0.24,15.04,0.75
Senores Pharma.,544319,SENORES,Pharmaceuticals & Biotechnology,Pharmaceuticals,825.75,3802.88,516.98,128.80,24.91,22.52,43.65,4.67,0.15,6.31,0.30,11.82,386.07,25.70,199.52,123.80,62.61,3.41,-0.89,0.62,1.84,0.75
Sharp Chucks and,,SCML,Industrial Products,Castings & Forgings,147.80,170.11,242.36,31.08,12.82,11.97,18.84,1.90,0.92,3.54,1.32,10.95,29.09,0.99,40.37,25.59,105.68,8.89,0.10,-0.02,4.78,2.95
Sheetal Univer.,,SHEETAL,Agricultural Food & other Products,Other Agricultural Products,144.90,166.00,94.73,16.97,17.91,13.14,17.44,3.66,0.08,15.16,0.56,23.79,26.58,0.99,35.09,10.78,19.38,8.18,0.00,0.00,1.62,3.50
Shri Ahimsa,,SHRIAHIMSA,Food Products,Other Food Products,274.80,641.11,115.61,34.73,30.04,31.96,23.67,3.79,0.94,14.94,0.00,18.55,99.86,4.47,28.81,4.58,33.92,6.16,-3.56,-1.33,0.00,1.89
Shriram Finance,511218,SHRIRAMFIN,Finance,Non Banking Financial Company (NBFC),826.60,155506.62,45601.30,33103.56,72.59,72.05,17.75,2.57,0.40,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,8.55,2.33,-3.00,7.22,1.44
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,2682.40,11815.92,3816.09,783.38,20.53,20.40,21.88,4.48,0.48,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,6.78,-0.11,0.11,0.70,3.86
Simplex Castings,513472,,Industrial Products,Other Industrial Products,573.50,445.85,215.63,36.98,17.15,18.08,22.07,5.49,0.18,9.19,0.81,33.69,49.57,1.42,40.03,13.37,65.71,6.81,0.00,0.00,1.90,4.10
Sirca Paints,543686,SIRCA,Consumer Durables,Paints,529.85,3009.17,435.04,84.39,19.40,18.14,51.94,6.79,2.53,12.27,0.10,14.94,305.76,4.15,137.73,43.60,107.54,2.66,0.32,1.29,0.57,1.70
SJS Enterprises,543387,SJS,Auto Components,Auto Components & Equipments,1768.40,5649.93,830.49,220.56,26.56,25.76,40.77,7.37,1.45,14.16,0.05,18.90,308.39,12.02,205.23,86.87,79.08,3.25,1.78,-0.85,0.18,2.51
Sobhagya Mercant,512014,,Commercial Services & Supplies,Diversified Commercial Services,910.00,764.40,208.45,32.36,15.52,14.25,35.47,8.46,2.88,11.97,0.07,24.43,85.68,0.00,131.84,89.82,2.60,4.15,0.00,0.00,0.21,1.15
Solex Energy,,SOLEX,Electrical Equipment,Heavy Electrical Equipment,1918.00,2071.92,784.76,98.15,12.51,10.43,39.55,11.49,0.16,11.66,1.63,38.74,70.45,3.66,87.42,150.93,311.16,3.74,0.23,0.08,3.33,0.00
Stellant Secu.,526071,,Finance,Other Financial Services,368.20,136.32,43.85,41.64,94.96,89.36,4.37,4.11,0.02,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,40.95,-0.19,0.00,0.00,0.00
Tankup Engi.,,TANKUP,Industrial Products,Other Industrial Products,645.65,341.87,35.21,4.24,12.04,12.46,112.46,,0.53,9.51,1.42,29.66,5.22,0.61,6.12,3.85,10.35,1.32,-3.02,-1.51,2.04,0.00
Tata Comm,500483,TATACOMM,Telecom - Services,Telecom - Cellular & Fixed line services,1917.40,54645.90,23848.02,4613.46,19.35,19.77,54.75,19.19,-15.92,5.22,4.68,55.18,-7948.77,835.31,4444.22,3566.47,116.95,3.04,4.20,-3.56,6.48,4.32
Titan Company,500114,TITAN,Consumer Durables,"Gems, Jewellery And Watches",3902.40,346449.67,67904.00,6916.00,10.18,9.42,83.91,27.06,5.73,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.86,1.40,-1.43,1.88,1.35
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,3721.40,125943.43,12248.00,3993.00,32.60,32.31,58.13,14.91,2.74,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.45,0.63,-0.17,0.90,4.14
Trident Lifeline,543616,,Pharmaceuticals & Biotechnology,Pharmaceuticals,311.95,361.62,102.98,21.47,20.85,17.28,23.68,4.47,0.54,8.66,0.73,20.02,52.43,6.72,40.09,21.91,34.28,5.34,0.02,0.50,2.66,4.00
True Colors,544531,,Industrial Manufacturing,Industrial Products,267.90,660.50,291.88,55.67,19.07,17.64,18.15,3.35,0.07,18.93,0.37,70.47,169.26,0.92,90.79,53.27,36.33,8.67,,,1.38,0.92
Ujjivan Small,542904,UJJIVANSFB,Banks,Other Bank,54.03,10469.89,6465.58,2517.15,38.93,46.40,25.11,1.68,0.45,1.65,6.77,12.42,2594.80,947.20,0.00,0.00,0.00,6.89,3.31,-2.50,12.17,2.19
Unihealth Hosp,,UNIHEALTH,Healthcare Services,Hospital,292.20,452.91,122.47,53.13,43.38,33.28,18.78,3.61,0.32,12.49,0.14,16.03,112.05,4.05,112.25,7.92,3.81,10.75,0.52,0.00,0.35,0.00
