Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Axis Solution,511144,,IT - Software,25.59,120.94,205.91,27.39,13.30,17.61,4.80,1.03,,20.20,0.33,38.25,76.17,1.90,94.52,23.06,37.76,18.20,1.74,0.00,1.36,0.00
Balaji Phos.,,BALAJIPHOS,Fertilizers & Agrochemicals,183.80,437.02,126.52,13.26,10.48,10.48,55.18,5.46,1.56,7.44,0.39,13.77,61.94,2.05,44.69,7.17,39.75,3.08,,,2.18,0.03
Bosch,500530,BOSCHLTD,Auto Components,41315.00,121852.97,18559.20,2429.30,13.09,12.77,54.95,8.82,3.00,10.70,0.01,15.55,4385.10,1480.40,2365.00,2958.20,1942.30,2.45,-0.02,0.09,0.04,0.63
Carysil,524091,CARYSIL,Consumer Durables,904.25,2571.92,841.36,144.79,17.21,16.84,36.38,4.88,-113.69,7.03,0.51,14.48,176.71,9.68,146.01,79.84,221.14,4.25,-0.37,0.28,2.29,4.51
CCL Products,519600,CCL,Agricultural Food & other Products,923.60,12332.64,3388.10,583.83,17.23,17.87,39.62,6.27,2.65,7.98,0.92,17.05,450.92,9.52,690.28,221.15,1052.26,3.45,0.31,0.44,3.75,1.74
Choice Intl.,531358,CHOICEIN,Finance,786.30,16170.69,943.61,314.39,33.32,32.07,93.97,15.28,2.10,7.36,0.66,19.61,1044.96,10.06,274.63,26.92,19.49,1.92,0.03,0.34,2.16,4.67
Connplex Cinemas,,CONNPLEX,Entertainment,205.20,391.93,95.61,26.28,27.49,27.49,21.17,,0.12,37.97,0.03,123.94,15.98,1.17,13.14,6.20,7.38,6.45,,,0.03,3.77
Crizac,544439,CRIZAC,Retailing,368.70,6451.60,849.49,212.82,25.05,25.05,42.33,,1.32,20.76,0.00,36.18,230.89,35.29,256.40,260.60,0.00,3.28,,,0.00,3.43
Cummins India,500480,CUMMINSIND,Industrial Products,3826.40,106067.81,10981.95,2230.24,20.31,20.02,49.76,14.03,1.43,20.85,0.00,28.15,3817.92,754.37,2277.75,1567.10,1004.07,2.69,-0.31,0.29,0.01,2.72
Cupid,530843,CUPID,Personal Products,181.02,4859.79,223.89,71.27,31.83,30.23,101.99,14.20,2.88,11.83,0.06,12.72,260.49,0.00,67.03,1.25,41.67,1.38,0.00,-0.68,0.29,3.20
Denta Water,544345,DENTA,Other Utilities,437.20,1167.32,221.07,72.51,32.80,33.54,20.03,2.86,1.78,16.27,0.00,18.43,378.96,6.72,85.83,13.81,73.30,8.13,-2.26,-0.77,0.01,4.33
Dharni Capital,543753,,Capital Markets,55.70,113.46,9.09,5.19,57.10,57.10,29.47,5.36,,17.91,0.10,20.02,3.50,0.05,0.26,0.00,0.00,4.38,0.00,0.00,0.41,3.30
eClerx Services,532927,ECLERX,Commercial Services & Supplies,4534.50,22230.55,3518.51,862.25,24.51,24.04,38.92,9.64,4.93,17.18,0.16,22.80,1280.56,79.73,789.88,78.57,0.23,3.64,0.92,0.04,0.45,2.27
Eicher Motors,505200,EICHERMOT,Automobiles,6349.00,174139.10,19519.14,4749.38,24.33,25.03,35.99,8.17,0.87,18.85,0.02,24.10,1840.83,2151.37,549.64,2529.75,1563.75,3.52,-0.88,0.80,0.07,0.63
Endurance Tech.,540153,ENDURANCE,Auto Components,2911.20,40949.77,12054.20,1620.86,13.45,13.42,48.21,7.16,2.59,9.21,0.17,14.63,1114.16,130.92,1418.58,1974.26,936.37,2.85,-1.35,1.17,0.81,3.92
Fiem Industries,532768,FIEMIND,Auto Components,2191.60,5768.22,2503.81,333.15,13.31,13.30,27.38,5.56,0.95,15.29,0.02,20.99,491.11,22.37,242.35,230.53,233.48,5.20,1.46,1.69,0.08,1.18
Fortis Health.,532843,FORTIS,Healthcare Services,929.75,70192.23,8090.57,1736.09,21.46,20.40,76.29,7.87,2.48,6.67,0.28,10.13,-135.95,6.27,784.49,807.61,115.29,1.97,0.33,-0.22,1.74,4.25
Global Health,543654,MEDANTA,Healthcare Services,1390.40,37369.83,3862.09,937.33,24.27,24.00,65.53,11.03,1.71,11.46,0.21,16.48,914.30,27.73,291.86,194.81,67.14,2.23,0.27,-0.22,0.87,4.54
HBL Engineering,517271,HBLENGINE,Industrial Products,854.45,23684.92,2048.87,473.46,23.11,19.93,69.03,15.97,1.44,15.26,0.05,20.54,792.59,36.19,373.33,181.16,533.57,1.99,0.00,0.00,0.16,1.20
Iconik Sports,511260,,Finance,65.33,221.09,12.71,1.80,14.16,28.17,204.71,3.47,1.15,9.49,0.12,15.02,6.37,0.17,11.40,0.00,0.00,0.87,-0.05,5.35,2.35,0.00
Ideal Technopl.,,IDEALTECHO,Industrial Products,215.25,107.63,28.48,4.98,17.49,17.49,37.37,4.54,,10.94,0.50,19.30,5.38,0.36,1.12,1.68,5.30,3.85,0.00,0.00,2.60,2.38
India Nipp.Elec.,532240,INDNIPPON,Auto Components,829.65,1876.79,882.98,99.79,11.30,11.10,21.49,2.64,0.79,9.27,0.00,12.33,253.12,31.53,169.65,140.17,72.21,5.95,0.00,0.09,0.02,2.39
Indian Bank,532814,INDIANB,Banks,664.15,89458.61,63283.90,43060.82,68.04,68.06,7.79,1.25,0.20,1.35,10.89,17.09,36744.95,9788.23,0.00,1995.02,0.00,6.36,0.27,-0.20,14.52,2.77
Indosolar,533257,WAAREEINDO,Electrical Equipment,437.75,1821.20,518.03,159.03,30.70,29.34,10.32,45.07,0.13,27.99,1.24,420.20,-27.02,2.60,4.66,82.93,74.43,6.79,0.05,0.01,0.40,0.00
Influx Health.,,INFLUX,Pharmaceuticals & Biotechnology,182.60,422.73,104.85,20.58,19.63,19.63,31.62,,0.72,24.01,0.01,45.38,15.10,0.13,32.44,29.42,13.22,4.25,,,0.01,2.87
Interiors & More,,INM,Consumer Durables,577.70,404.12,58.87,17.57,29.85,29.85,33.76,6.01,,13.81,0.45,19.56,52.66,0.24,16.00,3.28,49.39,3.87,0.00,-0.69,1.82,0.40
Kilburn Engg.,522101,,Industrial Manufacturing,548.85,2691.44,468.23,115.87,24.75,23.79,37.32,5.52,,10.26,0.19,17.17,223.42,5.04,105.48,63.50,47.98,4.08,1.82,-0.34,0.78,4.20
Knowledge Realty,544481,KRT,,107.56,47696.40,3930.10,3100.08,78.88,78.88,149.99,,,1.29,9.36,13.98,-1013.80,-157.27,157.88,124.75,5.67,4.32,,,6.82,2.12
Kovai Medical,523323,KOVAI,Healthcare Services,6340.25,6936.23,1429.93,405.25,28.34,28.46,31.47,6.39,1.21,12.94,0.38,21.23,61.44,22.65,30.84,29.49,16.40,4.64,0.49,0.17,1.26,2.83
Krishival Foods,544416,KRISHIVAL,Food Products,452.75,1009.41,202.23,21.17,10.47,10.47,74.55,7.47,1.25,8.81,0.09,10.54,87.79,4.07,22.57,7.37,37.24,2.07,9.24,-9.24,0.61,4.30
L&T Finance Ltd,533519,LTF,Finance,221.93,55459.20,16399.41,9927.89,60.54,60.41,20.86,2.17,0.47,2.37,3.61,10.79,9911.02,16.56,116.95,1371.70,0.00,7.15,0.82,0.71,9.43,1.57
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,356.00,551.44,149.73,18.00,12.02,12.02,59.10,6.13,,3.37,1.18,10.95,66.04,6.07,1.90,29.24,74.90,3.44,0.00,-0.13,5.07,0.00
Macobs Technolo.,,MACOBSTECH,Personal Products,199.10,195.02,23.61,3.65,15.46,15.46,74.72,6.94,0.86,11.34,0.02,13.77,25.55,0.33,2.14,0.82,8.11,1.99,-0.32,-2.61,0.16,3.35
Manappuram Fin.,531213,MANAPPURAM,Finance,281.00,23784.82,9781.86,4828.00,49.36,54.36,29.73,1.91,-10.25,2.51,2.90,10.14,3965.76,12.03,0.00,120.13,0.00,8.14,0.62,1.28,7.91,1.40
Marico,531642,MARICO,Agricultural Food & other Products,741.90,96291.50,11447.00,2168.00,18.94,19.75,57.69,24.18,6.00,21.01,0.14,41.34,1247.00,227.00,1271.00,1363.00,1235.00,2.30,-1.51,1.53,0.25,2.38
Maruti Suzuki,532500,MARUTI,Automobiles,14842.00,466636.30,155738.80,19541.90,12.55,13.23,32.11,4.85,0.44,11.69,0.00,15.89,-9383.90,6202.10,6539.70,20501.50,6913.20,4.27,-0.31,0.24,0.00,0.66
MRF,500290,MRF,Auto Components,153885.00,65264.83,28632.42,3996.09,13.96,14.54,36.28,3.53,0.72,6.62,0.20,10.62,1023.41,450.50,3370.25,2822.00,5624.78,4.02,-0.56,1.13,1.37,0.72
Muthoot Finance,533398,MUTHOOTFIN,Finance,2698.70,108344.30,22190.43,16445.35,74.11,72.88,17.60,3.69,1.78,4.67,3.38,19.58,5526.33,126.60,11.86,137.13,0.43,8.25,0.46,-0.18,6.04,3.86
Nava,513023,NAVA,Power,704.00,20430.17,3954.39,1833.51,46.37,46.07,19.55,2.68,0.81,13.70,0.12,15.03,2904.19,153.28,1409.25,168.39,817.68,8.05,0.21,0.52,0.55,2.00
Navneet Educat.,508989,NAVNETEDUL,Printing & Publication,153.96,3482.78,1782.13,326.17,18.30,17.75,17.24,1.90,0.19,10.66,0.11,13.20,781.62,46.60,347.54,75.72,635.80,7.74,0.18,0.19,0.71,4.96
NESCO,505355,NESCO,Commercial Services & Supplies,1416.40,9979.95,783.99,462.07,58.94,59.80,24.85,3.80,0.94,13.76,0.00,15.82,-27.70,112.21,15.66,11.85,10.42,5.27,-0.13,-0.01,0.00,3.97
Omfurn India,,OMFURN,Consumer Durables,132.85,156.42,84.13,11.29,13.42,13.42,24.33,2.66,0.22,7.19,0.25,11.57,36.94,1.51,32.31,9.58,20.10,6.72,0.00,0.00,1.42,2.96
Parin Enterpris.,,PARIN,Consumer Durables,457.05,508.15,167.66,19.20,11.45,11.45,73.44,7.95,3.89,4.86,1.48,11.37,57.26,-0.62,45.39,18.80,87.82,2.58,0.00,0.00,6.18,4.68
Powergrid Infra.,543290,PGINVIT,Power,91.00,8280.99,1264.19,1684.53,133.25,133.12,7.06,1.07,0.22,11.62,0.14,15.41,882.51,39.21,222.83,1.89,30.73,16.13,,,0.76,3.70
Pramara Promotio,,PRAMARA,Media,259.85,234.77,86.42,12.49,14.45,14.45,39.79,3.77,0.63,6.65,0.55,12.39,70.10,1.17,32.09,7.14,39.46,4.80,-0.14,-0.08,2.71,3.49
Prizor Viztech,,PRIZOR,Industrial Manufacturing,310.30,331.75,70.98,15.21,21.43,21.43,32.68,7.75,0.06,24.93,0.18,41.01,37.36,0.05,15.74,2.64,28.50,4.45,0.00,-0.01,0.50,0.00
Purple United,,PURPLEUTED,Textiles & Apparels,416.90,400.63,103.13,20.70,20.07,20.07,38.26,6.62,0.47,11.62,0.68,26.89,61.69,0.03,60.49,7.48,17.46,4.29,-0.21,-5.50,2.17,0.00
R M Drip & Sprin,544456,RMDRIP,Industrial Products,729.45,1822.17,130.34,35.71,27.40,27.40,76.15,22.80,0.38,21.79,0.32,39.70,75.78,0.66,107.21,12.84,17.54,1.84,0.35,0.85,0.75,2.93
Radico Khaitan,532497,RADICO,Beverages,2896.70,38777.40,5220.66,756.87,14.50,13.92,95.17,14.40,8.62,7.98,0.28,13.62,1008.08,1.24,1182.18,664.66,1105.46,1.57,-0.81,0.82,1.21,1.52
RRPSemiconductor,504346,,Finance,4834.65,6586.73,26.48,9.37,35.39,35.87,1013.34,389.75,2.55,43.08,0.71,196.29,28.94,0.38,24.15,6.35,0.00,0.15,0.00,0.00,1.23,0.00
Ruchira Papers,532785,RUCHIRA,"Paper, Forest & Jute Products",149.77,446.99,663.53,108.11,16.29,16.25,6.43,0.96,0.24,11.68,0.18,15.29,109.96,4.71,79.99,6.15,95.08,18.04,0.00,0.38,0.89,3.19
Sh. Rama Multi.,532310,SHREERAMA,Industrial Products,62.49,834.59,220.21,36.85,16.73,15.22,15.31,5.45,0.12,29.31,0.25,40.38,55.20,2.10,50.52,16.88,31.92,3.38,0.00,0.04,1.33,2.16
Shaily Engineer.,501423,SHAILY,Industrial Products,2254.50,10360.58,854.10,208.94,24.46,22.38,88.68,18.92,2.32,10.86,0.34,18.50,68.46,3.70,171.72,99.03,137.76,1.61,0.40,2.33,1.11,1.29
Shukra Pharma.,524632,,Pharmaceuticals & Biotechnology,27.27,1194.10,34.80,13.22,37.99,39.03,117.99,19.00,0.88,11.64,0.07,15.90,48.15,4.61,8.77,9.22,9.95,1.24,0.00,0.00,0.28,0.00
Sigma Solve,543917,SIGMA,IT - Services,431.25,443.22,80.83,25.98,32.14,33.86,21.79,8.97,0.75,37.39,0.07,47.61,26.96,2.79,20.94,0.98,0.00,6.37,0.00,0.00,0.13,3.00
Simplex Castings,513472,,Industrial Products,400.80,288.51,189.60,35.22,18.58,18.08,15.80,5.09,0.13,9.19,1.36,33.69,35.16,1.22,51.14,17.79,57.92,9.05,0.00,0.00,2.35,2.24
Sirca Paints,543686,SIRCA,Consumer Durables,464.60,2546.42,409.37,75.94,18.55,18.14,48.00,7.28,2.34,12.26,0.02,14.93,218.27,3.95,93.30,38.74,108.02,2.88,0.00,0.90,0.12,2.47
SJS Enterprises,543387,SJS,Auto Components,1340.20,4202.52,781.52,202.15,25.87,25.76,33.74,6.20,1.20,14.16,0.05,18.90,172.01,9.29,175.08,69.06,69.47,3.93,-0.51,-0.01,0.22,4.78
Sobhagya Mercant,512014,,Commercial Services & Supplies,920.60,773.30,186.34,29.67,15.92,15.92,40.79,9.03,3.31,11.97,0.10,24.43,80.91,0.00,117.80,79.62,6.48,3.73,0.00,0.00,0.28,0.00
Sodhani Academy,544257,,Other Consumer Services,280.00,159.46,3.55,1.96,55.21,55.21,41.42,11.45,0.91,37.02,0.00,37.58,0.95,2.99,0.01,0.01,0.00,3.05,-0.79,0.00,0.00,4.71
Stallion India,544342,STALLION,Chemicals & Petrochemicals,162.58,1289.67,414.75,49.28,11.88,12.64,37.63,4.29,2.46,12.12,0.01,15.17,274.50,2.08,105.54,21.30,100.84,4.12,0.05,-2.85,0.05,3.11
Star Imaging,544482,,Healthcare Services,144.70,252.07,83.50,29.33,35.13,35.13,15.82,,0.43,17.75,0.69,40.59,33.07,0.29,50.76,9.09,0.24,8.82,,,1.33,4.17
Tanfac Inds.,506854,,Chemicals & Petrochemicals,4865.00,4852.84,637.64,142.19,22.30,23.14,50.45,15.55,2.67,24.24,0.13,32.50,138.73,2.60,99.26,38.91,90.16,2.72,-0.03,-0.06,0.31,3.94
Tejas Cargo,,TEJASCARGO,Transport Services,304.95,728.61,501.15,96.73,19.30,19.30,38.11,4.21,0.46,6.42,0.92,16.72,66.28,6.94,95.97,7.29,2.46,5.04,,,3.73,2.26
Timex Group,500414,,Consumer Durables,325.45,3285.42,598.37,65.36,10.92,8.94,75.25,130.32,0.66,13.89,3.99,196.63,109.74,1.51,54.67,73.13,151.31,1.88,0.14,0.99,1.58,1.35
Travel Food,544443,TRAVELFOOD,Leisure Services,1251.20,16475.74,1687.74,554.12,32.83,32.83,45.45,,0.14,21.49,0.32,39.10,-242.70,122.22,106.18,374.34,8.89,3.27,,,0.61,2.63
TVS Motor Co.,532343,TVSMOTOR,Automobiles,3369.60,160085.35,46088.61,6963.07,15.11,14.91,67.53,18.83,1.66,5.15,3.36,28.39,2295.40,84.23,1716.75,7561.26,2416.58,3.21,-0.93,0.94,4.84,0.75
Uno Minda,532539,UNOMINDA,Auto Components,1309.00,75374.72,17446.19,2009.19,11.52,11.17,73.27,13.12,1.86,9.36,0.43,17.50,1043.55,229.66,2495.61,2163.53,1716.77,2.06,0.65,-0.50,1.55,1.05
Vaidya Sane,,MADHAVBAUG,Healthcare Equipment & Supplies,290.90,305.84,89.85,13.49,15.01,15.01,38.18,4.89,,10.85,0.02,13.56,19.06,0.66,7.54,6.86,3.76,3.67,0.00,0.00,0.13,1.19
Vdeal System,,VDEAL,Electrical Equipment,224.95,110.01,33.58,6.92,20.61,20.61,27.57,4.29,0.17,10.47,0.41,24.99,24.12,0.02,16.32,10.74,24.47,5.53,-1.08,0.00,1.60,0.00
Vimta Labs,524394,VIMTALABS,Healthcare Services,763.90,3399.78,365.06,128.75,35.27,35.45,47.82,8.97,2.80,15.64,0.02,19.43,123.45,7.51,106.24,10.49,25.06,2.87,-0.01,-0.17,0.09,2.96
