Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
3M India,523395,3MINDIA,INE470A01017,Diversified,Diversified,37515.00,67.63,42279.41,4888.74,955.02,19.54,17.31,129.05,26.24,5.98,15.20,0.06,23.85,1166.65,-24.30,769.23,623.42,645.65,2.26,0.27,0.07,0.11,2.05
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2093.40,72.82,17138.90,1215.10,381.83,31.42,23.05,59.72,12.12,1.98,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.27,-0.89,-0.17,0.02,1.25
Adani Energy Sol,539254,ADANIENSOL,INE931S01010,Power,Power Distribution,1022.80,58.92,122867.19,26519.34,7801.47,29.42,29.73,54.71,5.25,2.17,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,4.09,0.17,0.41,6.81,4.21
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1543.70,59.46,355662.17,36486.63,21627.40,59.27,59.53,28.15,5.30,1.03,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.62,-1.14,-0.51,3.05,2.54
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,871.40,68.90,25164.21,1815.63,1082.18,59.60,64.91,24.72,7.06,2.16,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.41,0.49,-0.13,0.05,4.41
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2890.00,62.89,36106.40,5201.63,1358.57,26.12,27.30,35.59,8.37,4.09,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.64,0.68,-0.56,0.19,4.33
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5870.50,61.43,70190.63,13890.16,2810.50,20.23,19.38,29.86,5.26,3.21,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.10,-0.39,0.50,0.81,1.06
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),180.00,88.98,210.86,13.29,7.82,58.84,58.51,40.63,4.02,24.18,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,3.65,0.00,0.00,0.49,0.00
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,211.02,71.46,123950.08,53811.19,10427.68,19.38,18.97,34.38,9.85,0.12,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,5.67,0.14,0.09,5.55,2.04
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1591.60,68.50,42758.36,6161.50,980.90,15.92,16.22,82.99,11.32,41.70,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.74,1.70,-1.40,0.35,1.48
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1000.60,55.09,74802.94,17887.79,9304.97,52.02,53.37,32.34,4.12,1.40,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.81,-0.64,1.95,11.60,2.85
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1414.75,84.37,19275.35,5980.89,759.89,12.71,11.30,30.47,6.40,0.92,15.68,0.00,19.53,2792.81,213.81,219.87,697.06,541.79,4.90,-0.03,1.00,0.02,1.22
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,147.60,99.87,697.56,220.50,31.00,14.06,18.43,25.40,5.69,0.04,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,4.18,0.00,0.00,1.58,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9840.00,64.11,275025.87,57718.86,11709.13,20.29,18.74,30.76,8.05,2.96,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.49,1.29,-0.82,1.50,1.02
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,378.30,69.65,4941.29,1088.55,176.34,16.20,13.22,31.36,7.66,-3.27,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,3.93,0.48,-0.42,0.09,4.41
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,165.28,58.31,75246.49,74518.88,53019.58,71.15,71.03,7.38,0.87,0.17,0.94,11.54,12.35,63717.28,9692.57,0.00,0.00,0.00,6.09,-0.45,1.58,15.77,3.06
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,65.59,55.36,50448.91,28257.38,18659.70,66.03,62.68,7.79,1.51,0.11,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.68,3.44,2.57,15.82,3.22
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,188.27,61.48,16753.76,9230.62,1139.62,12.35,12.32,34.82,3.37,3.26,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,4.99,5.27,1.23,1.60,2.95
Bharat Electron,500049,BEL,INE263A01024,Aerospace & Defense,Aerospace & Defense,443.90,60.47,324481.08,26535.27,7883.74,29.71,28.76,54.41,15.05,1.79,13.21,0.00,29.22,16495.15,650.42,10590.70,2907.66,10211.08,2.53,-0.41,0.37,0.01,3.84
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1726.70,75.15,82551.56,16136.21,2818.90,17.47,17.80,70.70,8.82,89.49,4.72,0.71,11.58,938.31,146.79,3092.39,2763.49,4010.72,2.36,1.97,-1.22,3.19,1.72
Brandman Retail,,BRANDMAN,INE0XUD01014,Consumer Durables,Footwear,201.75,,372.37,135.29,31.15,23.02,23.02,17.77,,,33.46,0.40,108.46,20.21,1.01,37.36,33.46,24.47,8.23,,,0.38,0.00
Britannia Inds.,500825,BRITANNIA,INE216A01030,Food Products,Packaged Foods,6102.00,61.21,146977.83,18864.86,3481.29,18.45,17.70,60.86,39.37,4.71,24.52,0.59,52.94,-293.48,231.60,497.27,1882.31,2199.63,2.27,0.16,-0.14,0.65,3.71
BSE,,BSE,INE118H01025,Capital Markets,Exchange and Data Platform,3143.20,67.05,128022.25,4117.08,2522.10,61.26,58.41,58.69,24.57,0.83,14.03,0.00,36.04,3129.92,519.28,411.34,137.47,0.00,2.35,3.83,1.20,0.00,2.60
