Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
A B B,500002,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,6280.00,65.68,133078.46,13202.73,2043.00,15.47,15.47,79.72,16.98,2.68,12.83,0.01,22.39,6016.25,351.22,3176.33,3455.65,2052.98,1.77,0.84,-0.65,0.04,0.71
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2193.00,58.72,17954.34,1215.10,381.83,31.42,23.05,62.57,12.70,2.07,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.17,-0.89,-0.17,0.02,4.54
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1010.00,69.86,29167.35,1815.63,1082.18,59.60,64.91,28.65,8.18,2.51,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,4.67,0.49,-0.13,0.05,3.49
Aeroflex,543972,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,234.17,64.20,3098.79,407.78,88.59,21.72,21.22,63.09,8.41,2.56,13.14,0.03,16.57,164.45,0.86,123.31,75.00,72.25,2.18,0.07,0.29,0.14,2.39
AGI Infra,539042,AGIIL,INE976R01033,Realty,"Residential, Commercial Projects",311.05,67.11,3888.04,347.69,117.58,33.82,28.72,46.34,11.28,2.07,5.86,0.42,25.66,141.76,11.34,2.77,17.75,878.39,2.72,-0.01,-0.95,1.30,3.10
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3048.20,62.95,38082.88,5201.63,1358.57,26.12,27.30,37.54,8.83,4.31,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.45,0.68,-0.56,0.19,1.19
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",427.75,65.09,506.23,151.68,22.56,14.87,10.78,39.49,5.93,0.21,12.68,0.30,45.92,77.21,0.14,73.48,33.72,46.54,4.19,,,1.18,4.93
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,299.55,77.67,205.49,24.56,4.85,19.75,19.75,58.05,9.47,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.34,-2.80,-10.03,1.74,0.00
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),242.95,91.32,284.60,13.29,7.82,58.84,58.51,54.84,5.43,32.64,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,2.70,0.00,0.00,0.49,0.00
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1746.30,67.33,46914.38,6161.50,980.90,15.92,16.22,91.06,12.42,45.76,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.58,1.70,-1.40,0.35,1.27
Atishay,538713,,INE011R01013,IT - Software,Software Products,208.15,61.24,229.62,58.44,10.15,17.37,18.83,29.71,4.47,0.10,13.17,0.10,15.43,20.80,2.35,18.37,3.86,0.80,4.61,0.00,0.00,0.49,4.95
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1304.80,69.59,75783.00,33181.86,6814.20,20.54,20.65,21.46,2.16,2.72,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,7.53,0.06,-0.26,1.39,1.04
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,179.25,99.92,847.14,220.50,31.00,14.06,18.43,30.85,6.91,0.05,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.48,0.00,0.00,1.58,0.00
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,192.35,59.11,17116.83,9230.62,1139.62,12.35,12.32,35.57,3.44,3.33,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,4.89,5.27,1.23,1.60,4.28
Bharat Electron,500049,BEL,INE263A01024,Aerospace & Defense,Aerospace & Defense,454.10,55.19,331937.06,26535.27,7883.74,29.71,28.76,55.66,15.39,1.83,13.21,0.00,29.22,16495.15,650.42,10590.70,2907.66,10211.08,2.47,-0.41,0.37,0.01,4.09
CCL Products,519600,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1042.60,58.32,13921.62,4068.78,704.41,17.31,17.87,37.08,6.67,2.48,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.79,-0.30,0.49,2.82,2.96
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,446.75,59.81,275319.89,138777.62,40358.98,29.08,32.83,9.22,2.61,0.34,14.25,0.13,38.89,48598.10,10896.19,14420.39,9839.56,11532.25,16.09,-0.27,0.26,0.33,3.21
Corona Remedies,544644,CORONA,INE02ZQ01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,1616.50,58.02,9886.53,1196.42,240.68,20.12,20.12,62.09,15.00,0.12,17.00,0.10,27.55,103.48,5.23,160.08,140.75,107.30,2.12,,,0.30,4.86
Dr Reddy's Labs,500124,DRREDDY,INE089A01031,Pharmaceuticals & Biotechnology,Pharmaceuticals,1325.50,61.94,110631.93,34682.20,8068.90,23.27,26.18,19.87,3.07,0.52,12.95,0.16,17.96,12851.70,1419.40,9775.40,3532.30,7582.20,6.58,2.45,-2.35,0.78,3.93
Emcure Pharma,544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1560.10,62.33,29577.87,8850.09,1787.41,20.20,18.60,32.71,6.24,29.74,8.98,0.35,18.51,1919.49,-38.91,2299.86,1725.44,2304.58,4.54,1.74,0.30,1.19,1.61
GE Shipping Co,500620,GESHIP,INE017A01032,Transport Services,Shipping,1427.00,67.35,20372.87,5120.73,2708.09,52.88,50.30,9.01,1.34,0.19,10.90,0.08,14.09,8111.23,707.70,429.16,297.08,267.73,15.71,0.36,0.82,0.49,1.07
Glenmark Pharma.,532296,GLENMARK,INE935A01035,Pharmaceuticals & Biotechnology,Pharmaceuticals,2272.70,71.77,64135.78,16468.13,4370.84,26.54,17.65,23.70,6.69,3.79,8.69,0.13,15.79,4493.72,-1982.28,3773.12,2951.33,3280.72,6.55,1.48,-1.53,0.30,1.10
HRS Aluglaze,544656,,INE1E1V01017,Industrial Manufacturing,Industrial Products,254.10,90.01,489.96,42.11,10.70,25.41,25.41,95.14,,,8.37,1.92,34.25,-2.87,0.04,13.19,11.82,15.54,1.78,,,4.12,3.02
IB Infotech,519463,,INE678B01021,Agricultural Food & other Products,Other Agricultural Products,787.85,84.95,100.90,8.00,2.49,31.12,26.12,63.06,29.50,0.62,22.12,0.71,35.41,0.91,0.14,1.12,0.07,0.00,2.33,0.00,0.00,1.00,3.96
Ipca Labs.,524494,IPCALAB,INE571A01038,Pharmaceuticals & Biotechnology,Pharmaceuticals,1533.90,59.15,38915.69,9504.54,1923.55,20.24,19.46,36.85,5.24,-24.90,7.89,0.17,12.75,3714.40,-139.13,2077.06,821.60,2515.87,4.05,0.54,0.20,0.79,3.83
J & K Bank,532209,J&KBANK,INE168A01041,Banks,Private Sector Bank,125.41,66.39,13809.93,13090.78,9028.99,68.97,69.38,6.44,0.89,0.10,1.28,10.21,15.77,18288.62,1098.21,0.00,0.00,0.00,6.10,0.08,0.29,15.62,0.31
J B Chemicals &,506943,JBCHEPHARM,INE572A01036,Pharmaceuticals & Biotechnology,Pharmaceuticals,2126.10,70.28,34136.39,4193.04,1132.73,27.01,26.34,45.29,8.75,2.12,15.50,0.01,20.12,1880.96,62.65,937.73,409.74,576.58,2.99,-0.12,-0.76,0.02,0.42
Karnataka Bank,532652,KTKBANK,INE614B01018,Banks,Private Sector Bank,228.73,68.47,8650.15,8918.97,5907.59,66.24,68.33,7.49,0.69,0.21,1.07,8.27,11.10,16894.32,1432.26,0.00,0.00,0.00,6.81,-0.27,-2.91,14.19,1.83
Kwality Pharma,539997,,INE552U01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,1662.90,70.28,1725.46,461.65,105.35,22.82,21.72,30.20,5.95,-0.98,9.46,0.38,16.31,149.44,1.75,163.49,58.29,83.84,4.90,0.00,0.50,1.25,2.75
