Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2146.80,68.55,17576.09,1215.10,381.83,31.42,23.05,61.25,12.43,2.03,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.22,-0.89,-0.17,0.02,1.05
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1555.80,57.99,358449.96,36486.63,21627.40,59.27,59.53,28.37,5.34,1.04,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.59,-1.14,-0.51,3.05,1.78
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,919.05,73.85,26540.84,1815.63,1082.18,59.60,64.91,26.07,7.45,2.28,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.13,0.49,-0.13,0.05,1.67
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2978.40,68.50,37210.83,5201.63,1358.57,26.12,27.30,36.68,8.62,4.21,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.53,0.68,-0.56,0.19,1.40
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",400.00,77.05,473.39,151.68,22.56,14.87,10.78,36.93,5.54,0.19,12.68,0.30,45.92,77.21,0.14,73.48,33.72,46.54,4.47,,,1.18,0.00
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),183.00,75.48,214.37,13.29,7.82,58.84,58.51,41.30,4.09,24.58,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,3.59,0.00,0.00,0.49,1.08
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,210.76,64.12,123797.36,53811.19,10427.68,19.38,18.97,34.33,9.84,0.12,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,5.67,0.14,0.09,5.55,2.16
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1635.10,68.91,43926.99,6161.50,980.90,15.92,16.22,85.26,11.63,42.84,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.69,1.70,-1.40,0.35,1.14
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1386.70,62.38,430803.14,130819.57,77849.31,59.51,63.58,16.41,2.09,0.64,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.67,-0.22,0.69,14.07,2.23
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,162.65,99.90,768.69,220.50,31.00,14.06,18.43,27.99,6.27,0.05,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.82,0.00,0.00,1.58,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9905.50,59.85,276856.58,57718.86,11709.13,20.29,18.74,30.96,8.10,2.98,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.46,1.29,-0.82,1.50,1.53
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,399.10,71.40,5212.98,1088.55,176.34,16.20,13.22,33.08,8.08,-3.45,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,3.72,0.48,-0.42,0.09,0.52
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,313.35,66.06,162044.63,132604.32,83027.27,62.61,64.41,8.32,0.99,0.22,1.18,10.45,15.53,106937.68,24128.67,0.00,0.00,0.00,5.86,-0.21,1.13,16.01,0.62
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,174.13,63.67,79275.61,74518.88,53019.58,71.15,71.03,7.78,0.92,0.18,0.94,11.54,12.35,63717.28,9692.57,0.00,0.00,0.00,6.07,-0.45,1.58,15.77,0.31
