Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,464.3,56.67,1113.79,349.03,56.69,16.24,16.24,25.39,4.04,0.48,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,5.35,0.02,0.29,0.01,0.21,4.74
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,151.9,62.58,168.85,89.63,14.95,16.68,16.68,17.45,3.09,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,8.19,0.0,0.0,0.88,0.0,1.2
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,359.2,65.07,25390.96,2023.38,1781.34,88.04,88.04,51.06,4.41,0.34,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,4.66,12.2,-0.1,11.07,0.06,1.54
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,3274.0,64.1,26804.61,1339.37,480.39,35.87,35.87,75.29,16.26,1.21,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,1.82,-2.1,2.81,0.07,0.05,4.94
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1519.0,59.27,250206.08,12928.0,10785.0,83.42,83.42,136.68,12.48,7.88,1.74,5.19,11.4,-10316.0,1072.0,2129.0,407.0,136.0,2.49,0.25,-0.32,11.87,0.0,2.77
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1813.3,49.33,417776.85,38735.77,22868.19,59.04,59.04,32.24,4.3,1.18,8.17,0.66,16.38,4959.83,2151.73,6382.54,2736.24,685.0,4.22,-0.03,0.15,3.23,0.42,2.4
ADF Foods,519183.0,ADFFOODS,INE982B01027,Food Products,Packaged Foods,311.55,60.72,3422.82,683.23,130.65,19.12,19.12,36.13,5.95,1.74,13.8,0.02,17.8,326.48,13.27,143.75,69.66,119.5,4.0,0.1,0.24,0.09,0.39,2.64
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1191.25,67.38,34451.39,1845.03,1104.69,59.87,59.87,35.29,8.52,1.97,22.91,0.02,25.16,8.16,211.66,54.62,70.37,0.0,3.68,0.76,-0.3,0.05,2.01,2.75
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,394.7,62.17,103484.52,45508.98,16694.14,36.68,36.68,27.23,3.01,-3.66,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.15,-1.11,2.61,10.59,0.0,0.52
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,3617.0,72.22,42626.5,4220.81,566.13,13.41,13.41,115.86,22.68,2.39,10.27,0.1,25.42,1054.2,12.84,1404.36,1601.01,1103.73,1.25,4.56,1.35,0.34,0.0,3.29
Admach Systems,544669.0,,INE0XLO01010,Industrial Manufacturing,Industrial Products,303.0,53.65,205.23,68.91,12.77,18.53,18.53,20.5,2.92,0.06,13.61,0.0,21.65,48.15,0.93,31.32,7.75,28.24,6.76,-6.95,-1.77,0.0,0.0,3.81
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1231.0,69.18,2142.28,1135.45,121.46,10.7,10.7,24.19,3.79,1.72,11.54,0.01,16.42,288.06,11.33,231.85,193.06,151.62,5.9,0.07,0.23,0.02,1.63,2.53
Advait Energy,543230.0,ADVAIT,INE0ALI01010,Electrical Equipment,Other Electrical Equipment,2365.0,60.52,2588.0,714.52,83.79,11.73,11.73,50.08,9.3,0.6,9.5,0.34,21.53,106.56,12.72,147.86,209.79,59.13,3.59,-0.22,0.19,1.02,0.07,4.86
Aegis Logistics,500003.0,AEGISLOG,INE208C01025,Gas,Trading - Gas,1063.15,84.0,37316.67,8333.21,1451.85,17.42,17.42,41.48,6.15,1.63,8.66,0.69,16.81,2450.62,326.58,481.0,706.9,128.56,4.27,-1.74,1.69,2.63,0.68,2.78
