Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,103.5,76.34,115.05,82.55,14.61,17.7,20.72,12.68,2.46,,20.18,0.17,65.35,38.54,0.19,21.85,2.67,22.83,11.93,0.0,0.0,0.56,0.0
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1245.35,82.64,205131.09,12928.0,10768.0,83.29,83.29,113.15,10.27,6.68,1.71,5.19,11.29,-8689.0,672.0,2129.0,407.0,136.0,2.7,0.25,-0.32,12.49,1.92
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1660.8,70.62,382641.62,36486.63,21627.4,59.27,59.53,30.32,5.7,1.11,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.39,-0.03,0.15,3.05,0.57
Adani Power,533096.0,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,219.1,88.28,422527.67,54254.83,19886.27,36.65,38.11,36.83,7.29,0.98,12.46,0.83,26.1,9774.09,2156.96,9437.92,2976.65,3140.31,3.74,0.28,0.09,2.76,2.95
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,2334.05,74.4,27494.7,3776.23,407.41,10.79,7.96,108.36,17.28,5.84,6.24,0.08,20.87,787.3,11.68,1053.91,1424.28,948.22,1.38,4.56,1.35,0.34,2.34
AGI Infra,539042.0,AGIIL,INE976R01033,Realty,"Residential, Commercial Projects",397.2,58.84,4964.87,347.69,117.58,33.82,28.72,59.18,14.41,2.65,5.86,0.42,25.66,141.76,11.34,2.77,17.75,878.39,2.37,-0.01,3.15,1.3,0.39
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1083.95,67.53,2233.96,301.16,65.77,21.84,21.84,48.6,9.57,,14.15,0.24,23.6,224.96,2.36,135.47,50.38,103.18,2.88,-0.22,-0.25,0.9,1.78
Alufluoride,524634.0,,INE058F01019,Chemicals & Petrochemicals,Commodity Chemicals,586.45,74.67,458.61,211.19,42.79,20.26,19.31,19.36,4.05,0.26,14.17,0.29,20.79,64.89,-0.15,17.53,7.31,16.23,7.34,0.0,0.0,0.9,3.99
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,157.95,83.23,178.18,94.05,19.0,20.2,20.2,17.97,,0.2,10.08,1.85,54.28,18.5,0.38,15.25,29.2,50.54,6.96,-3.6,-2.37,3.05,3.01
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,3586.5,66.87,29775.34,1107.48,471.84,42.6,42.6,76.02,29.08,2.34,34.03,0.08,45.3,611.04,100.34,41.39,0.13,0.0,1.84,-0.35,-0.88,0.15,3.98
