Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Shreeji Ship. Gl,544490,SHREEJISPG,Transport Services,Shipping,334.80,5454.50,607.61,199.49,32.83,32.83,40.31,7.64,2.79,18.25,0.30,37.95,292.95,24.65,153.84,49.59,26.70,3.40,,,1.19,4.89
Shriram Finance,511218,SHRIRAMFIN,Finance,Non Banking Financial Company (NBFC),864.20,162587.31,45601.30,33103.56,72.59,72.05,18.56,2.68,0.42,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,8.39,2.33,-3.00,7.22,1.29
Shukra Pharma.,524632,,Pharmaceuticals & Biotechnology,Pharmaceuticals,59.20,2592.25,35.12,12.15,34.60,39.03,216.74,39.39,1.62,11.64,0.06,15.90,48.92,5.30,4.19,8.27,15.90,0.55,0.00,0.00,0.26,0.00
Sobhagya Mercant,512014,,Commercial Services & Supplies,Diversified Commercial Services,899.55,755.62,208.45,32.36,15.52,14.25,35.06,8.36,2.85,11.97,0.07,24.43,85.68,0.00,131.84,89.82,2.60,4.20,0.00,0.00,0.21,2.29
Stellant Secu.,526071,,Finance,Other Financial Services,368.20,136.32,43.85,41.64,94.96,89.36,4.37,4.11,0.02,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,40.95,-0.19,0.00,0.00,0.00
Tata Capital,544574,TATACAP,Finance,Non Banking Financial Company (NBFC),326.25,138488.85,28323.85,20292.20,71.64,71.64,37.63,,1.23,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.73,,,10.70,3.09
Titan Company,500114,TITAN,Consumer Durables,"Gems, Jewellery And Watches",3907.90,346937.95,67904.00,6916.00,10.18,9.42,84.02,27.10,5.74,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.85,1.40,-1.43,1.88,1.22
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,3770.80,127615.27,12248.00,3993.00,32.60,32.31,58.90,15.10,2.78,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.42,0.63,-0.17,0.90,2.87
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2/3 Wheelers,3638.90,172879.45,48838.15,7449.63,15.25,14.91,66.35,21.30,1.64,5.15,2.08,28.39,2152.36,37.92,2176.76,9122.71,2544.80,3.40,-0.46,0.48,2.68,2.18
Ujjivan Small,542904,UJJIVANSFB,Banks,Other Bank,54.35,10535.55,6465.58,2517.15,38.93,46.40,25.27,1.69,0.46,1.65,6.77,12.42,2594.80,947.20,0.00,0.00,0.00,6.88,3.31,-2.50,12.17,3.46
Union Bank (I),532477,UNIONBANK,Banks,Public Sector Bank,153.04,116824.70,109143.51,73474.88,67.32,67.96,6.32,0.93,0.12,1.24,10.38,17.05,112599.00,21257.19,0.00,0.00,0.00,6.95,-0.23,0.16,13.79,4.44
Vedanta,500295,VEDL,Diversified Metals,Diversified Metals,569.80,222813.91,157262.00,43884.00,27.91,27.68,17.46,5.55,-1.70,9.77,2.12,38.48,-21699.00,956.00,3714.00,11857.00,17237.00,11.98,-0.22,0.48,2.39,1.83
Viceroy Hotels,523796,VHLTD,Leisure Services,Hotels & Resorts,131.16,886.37,129.25,32.44,25.10,25.68,54.08,3.61,0.48,27.49,0.20,41.68,42.23,3.81,4.24,6.36,0.45,2.50,-0.53,0.00,2.14,4.47
ZF Commercial,533023,ZFCVINDIA,Auto Components,Auto Components & Equipments,14705.00,27880.68,3824.11,607.85,15.90,16.46,58.48,8.19,1.13,12.69,0.02,15.09,2582.66,156.16,885.74,354.23,257.25,2.41,-0.11,0.06,0.10,3.89
