Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,6565.0,64.71,139223.5,13202.73,2043.0,15.47,15.47,83.4,17.75,2.8,12.83,0.01,22.39,6016.25,351.22,3176.33,3455.65,2052.98,1.69,0.84,-0.65,0.04,0.3
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,424.35,72.86,1017.97,277.91,47.08,16.94,15.84,29.36,4.08,0.38,15.26,0.0,18.44,124.13,6.04,52.77,13.87,52.08,5.01,0.02,0.29,0.02,2.34
Accord Transformer,544710.0,,INE132201018,Electrical Equipment,Heavy Electrical Equipment,63.83,75.37,131.32,79.02,9.16,11.59,11.59,21.46,,0.15,14.17,0.55,44.38,15.4,0.09,28.51,15.11,18.08,6.3,,,1.32,0.65
Adani Energy Sol,539254.0,ADANIENSOL,INE931S01010,Power,Power Distribution,1073.3,62.02,128940.16,26519.34,7801.47,29.42,29.73,57.41,5.51,2.27,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,3.94,0.17,0.41,6.81,1.11
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,1899.8,70.09,22417.55,3776.23,407.41,10.79,7.96,88.33,14.08,4.76,6.24,0.08,20.87,787.3,11.68,1053.91,1424.28,948.22,1.68,0.13,-0.07,0.34,3.56
Aeroflex,543972.0,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,261.61,62.28,3461.23,407.78,88.59,21.72,21.22,70.46,9.4,2.86,13.14,0.03,16.57,164.45,0.86,123.31,75.0,72.25,1.95,0.07,0.29,0.14,1.95
Alufluoride,524634.0,,INE058F01019,Chemicals & Petrochemicals,Commodity Chemicals,483.4,69.8,378.04,211.19,42.79,20.26,19.31,15.94,3.35,0.22,14.17,0.29,20.79,64.89,-0.15,17.53,7.31,16.23,8.83,0.0,0.0,0.9,1.59
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,3398.5,75.94,28183.22,1082.97,487.52,45.02,45.01,76.98,34.9,2.3,32.68,0.1,45.33,475.56,55.63,41.11,0.25,0.0,1.81,0.72,1.1,0.16,0.37
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",457.0,66.49,540.85,151.68,22.56,14.87,10.78,42.19,6.33,0.22,12.68,0.3,45.92,77.21,0.14,73.48,33.72,46.54,3.93,,,1.18,1.3
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,350.0,71.13,240.1,24.56,4.85,19.75,19.75,67.82,11.06,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,1.99,-2.8,-10.03,1.74,3.85
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),235.6,69.75,275.99,13.29,7.82,58.84,58.51,53.18,5.26,31.65,9.39,0.07,10.84,13.0,-0.04,4.15,0.0,0.0,2.79,0.0,0.0,0.49,3.03
Atlanta Electric,544527.0,ATLANTAELE,INE0Z4F01028,Electrical Equipment,Heavy Electrical Equipment,1243.4,68.11,9563.7,1515.38,267.07,17.62,15.56,61.24,12.17,0.68,16.64,0.46,40.8,531.17,12.16,210.7,337.95,384.95,2.82,0.31,0.21,1.35,2.63
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1335.7,63.41,77612.41,33181.86,6814.2,20.54,20.65,21.98,2.21,2.78,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.6,11191.88,7.35,0.06,-0.26,1.39,2.5
Avana Electrosystems,,AVANA,INE1KU201016,Electrical Equipment,Heavy Electrical Equipment,80.2,67.98,181.62,61.49,11.76,19.13,19.13,21.86,,0.12,18.99,0.26,47.11,19.4,1.45,21.19,9.27,14.71,6.84,,,0.46,4.07
Axis Solution,511144.0,,INE520G01024,IT - Software,Computers - Software & Consulting,264.65,99.97,1250.74,220.5,31.0,14.06,18.43,45.55,10.2,0.08,21.0,0.4,39.84,80.42,1.53,72.82,29.4,60.94,2.4,0.0,0.0,1.58,0.0
Bajaj Consumer,533229.0,BAJAJCON,INE933K01021,Personal Products,Personal Care,389.45,61.27,5082.29,1088.55,176.34,16.2,13.22,32.25,7.89,-3.36,13.15,0.03,15.7,328.45,29.81,75.6,52.17,63.68,3.82,-1.48,6.89,0.09,4.71
