Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
3M India,523395,3MINDIA,INE470A01017,Diversified,Diversified,37505.00,61.33,42268.14,4888.74,955.02,19.54,17.31,129.01,26.23,5.98,15.20,0.06,23.85,1166.65,-24.30,769.23,623.42,645.65,2.26,0.27,0.07,0.11,2.08
A B B,500002,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,6073.00,64.90,128691.96,13202.73,2043.00,15.47,15.47,77.09,16.42,2.59,12.83,0.01,22.39,6016.25,351.22,3176.33,3455.65,2052.98,1.83,0.84,-0.65,0.04,3.60
Accretion Nutraveda,544694,,INE1KVQ01019,Pharmaceuticals & Biotechnology,Pharmaceuticals,200.00,59.07,144.80,16.00,3.72,23.25,23.25,55.48,,,33.68,0.54,81.18,7.38,0.05,7.97,2.82,5.13,2.37,,,1.25,3.85
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2158.80,66.95,17674.34,1215.10,381.83,31.42,23.05,61.59,12.50,2.04,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.20,-0.89,-0.17,0.02,1.87
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1521.00,51.43,350432.18,36486.63,21627.40,59.27,59.53,27.74,5.22,1.01,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.68,-1.14,-0.51,3.05,3.98
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,893.60,60.47,25805.88,1815.63,1082.18,59.60,64.91,25.35,7.24,2.22,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.28,0.49,-0.13,0.05,4.39
Aditya Infotech,544466,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,1689.00,66.95,19896.10,3776.23,407.41,10.79,7.96,78.39,12.51,4.22,6.24,0.08,20.87,787.30,11.68,1053.91,1424.28,948.22,1.89,0.13,-0.07,0.34,3.35
Aeroflex,543972,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,234.93,71.90,3108.85,407.78,88.59,21.72,21.22,63.29,8.44,2.57,13.14,0.03,16.57,164.45,0.86,123.31,75.00,72.25,2.18,0.07,0.29,0.14,2.07
AGI Infra,539042,AGIIL,INE976R01033,Realty,"Residential, Commercial Projects",305.75,70.12,3735.26,347.69,117.58,33.82,28.72,44.52,11.09,1.99,5.86,0.42,25.66,141.76,11.34,2.77,17.75,878.39,2.83,-0.01,-0.95,1.30,3.61
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2993.90,63.84,37404.48,5201.63,1358.57,26.12,27.30,36.87,8.67,4.23,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.51,0.68,-0.56,0.19,1.97
