Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
360 ONE,542772.0,360ONE,INE466L01038,Capital Markets,Stockbroking & Allied,1200.45,60.18,48926.09,4621.1,2858.24,61.85,62.98,38.74,5.02,1.71,5.18,1.62,14.39,2024.11,149.24,503.56,250.63,0.0,4.47,5.95,-4.78,5.61,1.0,2.89
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,605.85,67.91,1453.4,349.03,56.69,16.24,16.24,33.13,5.3,0.62,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.2,-0.05,0.33,0.01,0.17,2.44
ACE Alpha Tech,544431.0,,INE0S9X01011,IT - Software,Computers - Software & Consulting,140.0,61.42,245.81,24.23,19.03,78.54,78.54,16.19,3.56,0.25,28.52,0.0,29.75,43.05,2.57,23.69,0.0,5.53,8.61,-3.3,-0.55,0.0,0.0,1.75
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,392.2,53.73,27723.55,2369.9,2057.79,86.83,88.04,46.65,4.7,0.31,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,4.99,12.05,0.79,9.71,0.05,4.69
Action Const.Eq.,532762.0,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1147.0,55.59,13658.83,3414.04,529.01,15.5,15.36,31.29,6.79,0.82,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,4.5,0.75,-1.76,0.01,0.18,4.1
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1638.5,53.49,2851.51,1193.54,161.16,13.5,10.82,23.76,5.1,1.69,11.54,0.01,16.42,257.13,12.98,231.85,193.06,151.62,6.28,-2.16,0.68,0.02,1.42,3.73
Aeroflex,543972.0,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,541.0,65.63,7159.02,502.98,117.74,23.41,22.7,106.56,15.92,5.43,11.2,0.02,14.07,212.0,1.63,129.82,80.71,83.72,1.33,-2.32,2.12,0.1,0.08,1.03
Airfloa Rail,544516.0,,INE0XBS01012,Industrial Manufacturing,Industrial Products,465.7,82.17,1116.25,319.6,64.26,20.11,20.11,28.47,4.73,0.14,11.92,0.29,22.68,176.37,0.47,214.02,60.92,72.4,5.42,-0.25,-2.68,1.12,0.0,2.27
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,410.0,76.34,441.55,211.32,31.05,14.69,14.51,22.84,7.36,,20.25,0.25,29.43,55.96,0.64,63.24,13.92,0.0,6.6,1.18,0.04,0.5,0.0,0.71
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1348.1,61.9,16550.8,2590.4,836.69,32.3,31.27,26.62,4.94,4.79,14.87,0.02,17.88,1360.94,48.17,1072.96,372.37,691.93,4.97,-0.09,0.24,0.07,0.37,4.93
