Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Ideal Technopl.,,IDEALTECHO,Industrial Products,204.50,102.25,28.48,4.98,17.49,17.49,35.50,4.31,,10.94,0.50,19.30,5.38,0.36,1.12,1.68,5.30,4.03,0.00,0.00,2.60,2.60
Indian Bank,532814,INDIANB,Banks,637.50,85868.95,63283.90,43060.82,68.04,68.06,7.48,1.20,0.19,1.35,10.89,17.09,36744.95,9788.23,0.00,1995.02,0.00,6.38,0.27,-0.20,14.52,3.20
Indo Borax & Ch.,524342,INDOBORAX,Chemicals & Petrochemicals,288.85,926.92,175.26,45.89,26.18,26.18,21.80,2.76,3.94,12.73,0.00,13.52,138.00,15.59,15.79,5.43,47.07,6.63,0.01,0.00,0.00,4.35
Indosolar,533257,WAAREEINDO,Electrical Equipment,343.05,1427.21,518.03,159.03,30.70,29.34,8.08,35.32,0.10,28.03,1.24,420.74,-27.02,2.60,4.66,82.93,74.43,8.63,0.05,0.01,0.40,0.00
Interglobe Aviat,539448,INDIGO,Transport Services,5893.50,227796.66,81728.60,18064.70,22.10,22.34,34.06,24.47,0.80,5.89,7.21,103.80,-8296.30,3673.60,739.80,4190.90,820.30,4.50,3.36,2.19,5.40,2.09
Iware Supplych.,,IWARE,Transport Services,93.75,100.46,85.79,17.04,19.86,19.86,12.53,,0.12,15.46,1.84,65.85,6.16,0.29,14.06,2.90,0.00,10.95,,,2.16,3.35
J K Cements,532644,JKCEMENT,Cement & Cement Products,6960.00,53778.70,12424.11,2228.54,17.94,17.12,58.65,8.83,13.48,5.11,0.99,13.87,627.95,287.66,786.55,1098.07,1175.13,3.10,-1.45,1.42,3.32,1.48
Jeena Sikho,,JSLL,Pharmaceuticals & Biotechnology,565.70,7031.69,469.07,124.88,26.62,26.62,77.50,25.76,0.74,33.06,0.04,39.00,99.89,6.41,97.63,9.50,11.55,1.75,0.11,1.86,0.09,3.13
Kaytex Fabrics,,KAYTEX,Textiles & Apparels,151.85,223.21,150.44,30.11,20.01,20.01,13.18,,0.21,15.31,0.76,40.49,39.26,0.39,35.46,22.57,40.20,10.10,,,1.45,3.22
Kilburn Engg.,522101,,Industrial Manufacturing,537.55,2636.03,424.46,101.00,23.79,23.79,42.25,5.40,,10.26,0.19,17.17,223.42,3.16,105.48,63.50,47.98,3.59,1.69,0.06,0.91,2.20
M & B Engineer.,544470,MBEL,Construction,408.65,2335.36,988.55,126.52,12.80,12.80,30.39,,0.43,10.37,0.62,28.49,183.14,8.19,192.36,226.64,322.38,4.99,,,1.56,2.44
M & M,500520,M&M,Automobiles,3227.50,401348.93,167522.29,31502.87,18.81,19.17,29.23,5.21,1.08,5.51,1.67,18.05,14303.79,4380.32,8279.70,30855.30,20330.93,5.79,-0.20,0.23,4.37,2.29
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,255.05,395.07,149.73,18.00,12.02,12.02,42.34,4.39,,3.37,1.18,10.95,66.04,6.07,1.90,29.24,74.90,4.64,0.00,0.19,5.07,0.00
Marico,531642,MARICO,Agricultural Food & other Products,714.65,92749.09,11447.00,2168.00,18.94,19.75,55.57,23.29,5.78,21.01,0.14,41.34,1247.00,227.00,1271.00,1363.00,1235.00,2.39,-1.51,1.53,0.25,4.07
Mason Infratech,,MASON,Realty,214.00,376.05,112.10,27.80,24.80,24.80,22.00,5.65,,14.49,0.68,38.47,15.33,0.17,56.84,28.60,30.72,6.04,0.00,-0.04,1.79,2.17
Max Healthcare,543220,MAXHEALTH,Healthcare Services,1271.10,123569.59,7028.46,1848.80,26.30,26.30,109.20,13.17,4.84,8.32,0.32,12.72,-221.20,82.01,687.31,807.92,106.21,1.31,-0.18,0.02,1.83,3.29
Meghna Infracon,538668,,Realty,578.90,1257.59,39.88,11.34,28.44,28.44,136.10,57.20,,34.74,0.15,52.56,11.36,0.35,7.12,7.17,21.91,0.91,0.00,5.33,0.29,3.84
MRF,500290,MRF,Auto Components,146385.00,62083.97,28152.50,4094.65,14.54,14.54,33.23,3.36,0.66,6.62,0.20,10.62,1023.41,405.67,3370.25,2822.00,5624.78,4.35,-0.56,1.13,1.33,4.32
Muthoot Finance,533398,MUTHOOTFIN,Finance,2624.70,105373.43,20214.17,14683.97,72.64,72.64,19.76,3.59,2.00,4.67,3.38,19.58,5542.14,110.32,11.86,137.13,0.00,7.47,0.46,-0.18,6.77,3.43
N S D L,544467,,Capital Markets,936.00,18720.00,1420.15,375.51,26.44,26.44,57.07,,3.42,12.51,0.01,17.78,-395.50,117.44,129.86,89.22,0.00,2.38,,,0.02,0.83
NESCO,505355,NESCO,Commercial Services & Supplies,1373.60,9678.38,783.99,462.07,58.94,59.80,24.10,3.68,0.91,13.76,0.00,15.82,-27.70,112.21,15.66,11.85,10.42,5.44,-0.13,-0.01,0.00,4.01
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,231.57,18881.20,15196.84,1574.13,10.36,9.08,23.54,4.63,2.14,5.30,1.07,14.44,897.68,119.75,2534.69,2028.29,2286.99,6.44,-6.26,6.80,3.03,1.20
Parin Enterpris.,,PARIN,Consumer Durables,407.65,453.23,167.66,19.20,11.45,11.45,65.59,7.09,3.49,4.85,1.48,11.36,57.76,-0.62,45.39,18.80,87.82,2.84,0.00,0.00,6.18,0.82
Powergrid Infra.,543290,PGINVIT,Power,94.32,8583.11,1264.19,1684.53,133.25,133.12,7.45,1.11,0.21,11.62,0.14,15.36,882.51,39.21,222.83,1.89,30.73,15.59,,,0.76,0.24
Pramara Promotio,,PRAMARA,Media,222.00,200.58,86.42,12.49,14.45,14.45,34.00,3.22,0.54,6.65,0.55,12.39,70.10,1.17,32.09,7.14,39.46,5.52,-0.03,-0.01,2.71,2.42
Prizor Viztech,,PRIZOR,Industrial Manufacturing,267.00,285.46,70.98,15.21,21.43,21.43,28.12,6.66,0.05,24.93,0.18,41.01,37.36,0.05,15.74,2.64,28.50,5.15,0.00,-0.01,0.50,0.00
R M Drip & Sprin,544456,RMDRIP,Industrial Products,677.25,1691.77,130.34,35.71,27.40,27.40,70.70,21.17,0.35,21.79,0.32,39.70,75.78,0.66,107.21,12.84,17.54,1.98,0.35,0.85,0.75,3.25
Radico Khaitan,532497,RADICO,Beverages,2837.60,37986.25,5220.66,756.87,14.50,13.92,93.22,14.11,8.44,7.98,0.28,13.62,1008.08,1.24,1182.18,664.66,1105.46,1.61,-0.81,0.82,1.21,3.53
Rainbow Foundat.,531694,,Realty,136.00,674.80,156.13,39.51,25.31,25.31,84.24,8.41,0.45,1.18,3.31,10.51,74.82,0.95,60.11,62.73,654.75,4.27,0.00,0.00,6.63,2.26
RRPSemiconductor,504346,,Finance,3453.10,4704.50,31.59,11.33,35.87,35.87,556.09,278.37,1.40,43.08,0.71,196.29,28.94,0.36,24.15,6.35,0.00,0.25,0.00,0.00,1.03,0.00
Sarda Energy,504614,SARDAEN,Ferrous Metals,581.75,20499.78,5349.75,1593.97,29.80,26.65,22.10,3.26,-4.84,8.71,0.46,13.76,2118.61,176.62,221.04,194.39,808.78,6.43,0.02,0.37,1.96,4.28
Sirca Paints,543686,SIRCA,Consumer Durables,441.65,2420.63,409.37,75.95,18.55,18.05,45.58,6.92,2.22,12.25,0.00,14.92,220.26,3.95,93.30,38.74,108.02,3.04,0.00,0.90,0.00,3.33
SKM Egg Prod.,532143,SKMEGGPROD,Food Products,314.55,828.21,555.69,65.10,11.72,11.54,21.36,2.73,0.30,7.19,0.49,11.93,180.63,15.33,28.70,24.61,104.44,7.94,0.00,0.22,2.27,1.81
Sobhagya Mercant,512014,,Commercial Services & Supplies,674.70,566.75,160.40,25.53,15.92,15.92,36.49,7.09,2.96,11.97,0.08,24.43,75.32,0.00,107.24,70.15,1.95,4.35,0.00,0.00,0.27,0.00
Sodhani Academy,544257,,Other Consumer Services,280.65,159.83,3.55,1.96,55.21,55.21,41.51,11.47,0.91,37.02,0.00,37.58,0.95,2.99,0.01,0.01,0.00,3.05,-0.79,0.00,0.00,4.49
Sri Lotus,544469,LOTUSDEV,Realty,195.67,9562.86,547.73,288.98,52.76,52.76,42.05,,0.20,23.31,0.13,41.27,968.22,19.60,204.76,11.80,525.58,3.30,,,0.40,0.68
Stallion India,544342,STALLION,Chemicals & Petrochemicals,138.67,1100.00,377.45,47.72,12.64,12.64,34.02,3.66,2.23,12.05,0.01,15.44,274.50,2.02,105.54,21.30,100.84,4.73,0.05,-2.85,0.05,3.97
Thyrocare Tech.,539871,THYROCARE,Healthcare Services,1346.20,7134.11,723.47,204.41,28.25,27.59,67.80,13.05,-3.70,12.86,0.05,16.01,78.52,16.11,73.00,76.21,46.54,2.33,-0.43,0.82,0.15,2.19
Transrail Light,544317,TRANSRAILL,Electrical Equipment,794.65,10668.66,6051.82,752.59,12.44,12.69,28.02,5.67,0.39,6.02,0.35,21.63,1316.77,45.77,1317.14,2339.67,539.03,6.91,-1.64,0.82,0.89,1.75
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2952.70,140278.97,46088.61,6963.07,15.11,14.91,59.18,16.50,1.40,5.15,3.36,28.39,2295.40,84.23,1716.75,7561.26,2416.58,3.59,-0.93,0.94,4.84,1.67
Vishal Mega Mart,544307,VMM,Retailing,146.37,68228.48,10716.35,1530.18,14.28,14.28,107.96,10.51,2.29,6.83,0.27,10.51,768.78,58.56,66.44,1478.57,1850.31,1.44,15.09,5.82,1.73,1.88
Yatharth Hospit.,543950,YATHARTH,Healthcare Services,703.10,6774.67,926.48,231.07,24.94,25.01,47.64,4.22,1.09,9.49,0.01,10.53,771.15,21.83,301.51,29.14,20.95,3.03,-0.04,-0.11,0.06,1.40
Zinka Logistics,544288,BLACKBUCK,Transport Services,561.25,10064.99,478.21,125.15,26.17,21.84,27.79,8.05,0.59,31.88,0.03,42.95,732.40,-320.53,27.35,17.70,0.00,1.43,3.22,8.93,0.28,2.26
