Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2794.4,61.52,22878.08,1339.37,480.39,35.87,35.87,64.25,13.8,1.04,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,2.19,-2.1,2.81,0.07,0.05,1.96
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1787.05,69.62,411729.08,38735.77,22851.41,58.99,58.99,31.61,4.24,1.16,8.13,0.66,16.39,6214.48,2168.51,6382.54,2736.24,685.0,4.21,-0.03,0.15,3.22,0.43,2.02
ADC India,523411.0,,INE833A01016,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,2445.75,88.84,1125.05,184.56,19.15,10.38,15.6,61.3,14.59,1.45,22.43,0.0,34.74,69.37,4.9,26.33,23.69,13.63,2.28,0.0,0.0,0.0,1.25,1.9
Admach Systems,544669.0,,INE0XLO01010,Industrial Manufacturing,Industrial Products,252.4,70.42,170.94,60.31,12.89,21.37,19.32,19.63,,0.09,13.31,0.26,43.95,21.93,0.36,12.97,8.01,27.9,7.18,-6.95,-1.77,0.55,0.0,1.41
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3214.1,66.19,40155.6,5452.86,1394.83,25.58,25.58,38.04,8.86,1.8,19.1,0.06,25.39,2319.68,172.07,1853.88,544.3,938.54,3.5,-0.22,0.29,0.19,0.87,2.6
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,3577.0,60.27,29696.47,1207.77,572.13,47.37,47.37,75.83,28.96,2.33,34.03,0.08,45.3,627.41,0.05,41.39,0.13,0.0,1.83,-0.35,-0.88,0.15,0.36,4.23
Antelopus Selan,530075.0,ANTELOPUS,INE818A01017,Oil,Oil Exploration & Production,779.45,66.33,2740.76,278.88,158.6,56.87,56.87,30.57,4.16,0.72,12.8,0.01,15.93,116.98,8.89,67.21,8.33,40.83,4.63,0.02,0.03,0.03,0.0,1.32
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8020.5,64.49,115322.51,24215.2,3528.0,14.57,13.92,63.5,12.67,3.5,7.77,0.88,18.42,3052.4,234.9,3464.8,2323.5,505.4,2.37,1.26,-0.92,2.74,0.24,2.78
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,182.5,76.92,312.99,46.57,7.45,16.0,16.0,67.77,13.45,0.36,14.12,0.31,30.47,15.93,0.13,18.76,8.15,13.57,2.22,0.0,0.0,1.0,0.0,1.78
Arvind Ltd,500101.0,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,472.8,72.35,12392.76,9303.19,1004.42,10.8,10.8,29.12,3.02,4.74,5.21,0.41,10.88,548.16,45.8,1443.79,1972.82,2173.53,5.83,0.74,-0.41,2.14,0.77,1.97
Aspira Pathlab,540788.0,,INE500C01017,Healthcare Services,Healthcare Service Provider,99.55,79.49,102.47,24.24,2.84,11.72,16.18,69.7,7.09,-3.14,13.03,0.22,33.63,3.94,0.51,3.71,1.02,0.66,1.93,0.0,0.0,1.71,0.0,0.43
Aster DM Health.,540975.0,ASTERDM,INE914M01019,Healthcare Services,Hospital,755.0,66.43,39118.08,4643.22,864.03,18.61,18.61,95.88,8.53,-73.19,6.11,0.49,10.7,968.63,92.89,307.23,481.51,91.16,1.82,1.45,-1.28,3.06,0.67,1.95
Astonea Labs,544409.0,,INE0TG901011,Pharmaceuticals & Biotechnology,Pharmaceuticals,178.0,68.76,187.11,97.38,15.29,15.7,15.7,40.32,3.51,0.23,5.81,0.73,35.35,42.48,0.19,56.43,24.79,26.34,4.83,-0.28,-2.51,3.58,0.0,3.78
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1500.5,73.83,87149.33,33181.86,6814.2,20.54,20.65,24.66,2.55,3.12,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.6,11191.88,6.48,-1.84,1.29,1.39,0.26,1.82
Bliss GVS Pharma,506197.0,BLISSGVS,INE416D01022,Pharmaceuticals & Biotechnology,Pharmaceuticals,291.9,59.73,3087.97,927.11,164.04,17.69,17.69,23.59,2.61,1.04,9.76,0.02,11.65,710.8,71.04,517.19,104.21,150.73,7.31,-0.74,-4.09,0.11,0.18,0.43
Blue Water,,BLUEWATER,INE0X3M01010,Transport Services,Logistics Solution Provider,277.0,79.21,304.7,253.16,28.04,11.08,9.56,14.92,4.73,,18.01,0.64,72.02,47.77,0.13,56.55,20.0,0.0,7.16,0.29,-0.23,1.69,0.0,1.42
BSE,,BSE,INE118H01025,Capital Markets,Exchange and Data Platform,4120.7,73.5,167835.75,4833.95,3078.53,63.69,63.69,67.54,25.18,0.54,20.81,0.0,44.79,2846.65,391.52,553.16,130.87,0.0,2.09,1.35,1.97,0.0,0.15,0.18
Cospower Engine.,543172.0,,INE0CQB01010,Industrial Manufacturing,Industrial Products,1242.0,71.6,228.09,53.2,9.59,18.03,21.7,58.93,10.18,2.27,3.4,1.08,11.82,15.7,-0.18,18.3,8.87,17.5,3.39,0.0,0.0,2.68,0.0,0.0
Cummins India,500480.0,CUMMINSIND,INE298A01020,Industrial Products,"Compressors, Pumps & Diesel Engines",5302.0,62.78,146971.41,11602.39,2477.99,21.36,20.02,63.14,18.58,1.81,20.85,0.0,28.15,5023.17,655.77,2565.36,1524.44,1162.01,2.07,-1.17,1.35,0.01,0.97,3.12
Dharni Capital,543753.0,,INE0M9Q01011,Capital Markets,Financial Products Distributor,65.0,76.74,132.41,9.55,3.22,33.72,33.72,28.35,5.13,0.49,17.13,0.15,19.88,-3.14,2.97,0.48,0.01,0.0,4.35,0.0,0.0,0.64,0.0,1.22
Dhruva Cap.Serv.,531237.0,,INE972E01014,Finance,Non Banking Financial Company (NBFC),392.9,91.37,282.51,3.11,1.93,62.06,62.06,109.93,9.15,0.44,7.72,0.41,12.27,-2.17,1.31,0.0,0.03,0.0,1.34,0.0,0.0,3.27,0.0,0.0
Divi's Lab.,532488.0,DIVISLAB,INE361B01024,Pharmaceuticals & Biotechnology,Pharmaceuticals,6818.5,64.06,181009.78,10314.0,3393.0,32.9,31.76,71.47,11.76,-7.47,13.53,0.01,15.35,8115.0,364.0,2614.0,1040.0,3433.0,1.92,-0.05,0.21,0.03,0.44,3.66
Dr Reddy's Labs,500124.0,DRREDDY,INE089A01031,Pharmaceuticals & Biotechnology,Pharmaceuticals,1331.2,59.87,111109.52,33700.2,6453.5,19.15,19.15,26.49,2.98,-8.83,7.83,0.2,11.75,13431.9,1371.8,10123.4,3037.9,7653.4,4.97,0.28,-1.2,1.34,0.6,3.52
Durlax Top,,DURLAX,INE0OUW01013,Consumer Durables,"Furniture, Home Furnishing",54.1,58.84,156.53,131.41,13.62,10.36,11.42,21.5,2.57,0.2,6.81,0.86,18.91,47.95,2.21,60.32,28.43,54.0,6.72,0.0,0.78,3.92,0.0,0.0
Dynacons Sys.,532365.0,DSSL,INE417B01040,IT - Services,IT Enabled Services,1389.05,69.3,1769.24,1351.16,138.85,10.28,8.31,21.13,6.51,0.33,10.64,0.64,37.28,189.61,5.28,558.34,405.46,22.24,7.41,0.04,0.03,1.29,0.04,3.9
Garware Hi Tech,500655.0,GRWRHITECH,INE291A01017,Industrial Products,Plastic Products - Industrial,5384.95,69.5,12510.52,2120.11,434.71,20.5,20.5,36.98,4.71,1.35,11.88,0.01,13.45,1003.67,64.84,53.08,180.83,389.25,3.66,-0.07,0.02,0.03,0.22,3.15
Gayatri Rubbers,,GRCL,INE0LVM01018,Industrial Products,Rubber,610.0,86.12,350.01,41.79,8.8,21.06,21.06,62.61,17.77,0.75,21.74,0.35,33.06,14.48,0.03,9.39,3.35,15.32,2.3,0.0,0.0,0.84,0.0,1.13
GE Shipping Co,500620.0,GESHIP,INE017A01032,Transport Services,Shipping,1697.3,56.09,24231.97,5409.09,3147.88,58.2,58.2,8.18,1.41,1.33,15.86,0.06,18.85,8454.09,903.33,639.18,360.21,285.91,18.1,-0.95,2.74,0.34,1.97,1.31
Gland Pharma,543245.0,GLAND,INE068V01023,Pharmaceuticals & Biotechnology,Pharmaceuticals,2159.2,57.26,35574.22,6430.65,1629.55,25.34,25.34,33.95,3.51,4.06,8.82,0.03,10.7,5918.39,291.98,1891.38,833.87,1743.89,5.49,0.37,-0.29,0.19,0.82,1.27
Godavari Drugs,530317.0,,INE362C01012,Pharmaceuticals & Biotechnology,Pharmaceuticals,127.95,63.93,129.57,98.14,10.48,10.68,10.43,37.01,2.13,-6.09,3.13,1.63,10.57,3.98,1.03,41.79,30.85,36.24,4.36,1.97,0.0,8.42,0.0,4.87
Granules India,532482.0,GRANULES,INE101D01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,731.45,68.93,18125.09,5365.65,1185.14,22.09,22.09,30.06,3.52,5.79,8.64,0.3,13.69,1675.62,10.33,909.37,672.8,1673.03,4.84,-0.46,1.76,1.66,0.2,3.93
Grindwell Norton,506076.0,GRINDWELL,INE536A01023,Industrial Products,Abrasives & Bearings,1836.1,76.29,20329.33,3073.2,573.65,18.67,18.67,48.86,8.05,8.32,12.84,0.02,17.35,1359.5,95.0,396.77,514.32,481.46,2.79,0.83,-0.83,0.11,0.92,3.72
Gujarat Kidney,544666.0,GKSL,INE0V0W01025,Healthcare Services,Hospital,143.4,69.73,1130.61,40.24,16.56,41.15,41.15,114.79,33.77,,25.05,0.58,51.22,10.1,0.15,22.9,14.87,0.84,1.22,-1.11,-5.58,1.46,0.0,3.04
Ipca Labs.,524494.0,IPCALAB,INE571A01038,Pharmaceuticals & Biotechnology,Pharmaceuticals,1646.25,65.69,41766.08,9504.54,1923.55,20.24,19.46,39.54,5.58,-26.72,7.89,0.17,12.75,3714.4,-139.13,2077.06,821.6,2515.87,3.88,0.14,0.01,0.79,0.25,0.65
