Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,218.3,40.13,479.49,332.95,41.83,12.56,13.34,33.92,3.07,0.38,4.41,0.96,10.05,84.17,3.79,72.23,5.87,67.91,5.19,0.0,0.0,4.84,0.0,57.03
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,79.39,31.66,178.63,90.8,25.52,28.11,28.9,8.62,1.67,0.23,24.37,0.03,27.74,57.94,3.62,44.63,5.36,0.0,17.62,-0.43,0.19,0.1,0.0,71.85
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,71.6,51.77,123.3,118.21,12.04,10.19,10.19,17.29,2.46,0.2,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.63,0.0,0.0,2.18,0.0,53.98
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,127.55,43.28,257.58,140.98,22.71,16.11,17.84,10.13,1.54,0.32,13.97,0.0,17.08,151.85,10.41,22.09,9.37,0.0,27.67,-0.48,-0.21,0.02,1.18,59.51
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,41.17,43.97,257.78,49.23,8.94,18.16,17.35,50.42,4.97,3.7,8.34,0.88,10.07,66.76,2.4,7.88,2.85,4.73,3.59,0.0,0.0,4.2,0.0,57.99
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,91.62,39.97,253.48,193.64,65.68,33.92,32.78,5.23,2.09,,,0.9,30.13,202.55,1.73,112.62,22.68,13.05,19.12,0.07,0.0,1.68,0.0,53.02
Aurionpro Sol.,532668.0,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,712.0,34.18,3934.6,1432.34,275.66,19.25,20.01,18.78,2.33,0.61,10.29,0.03,13.44,736.02,24.71,376.94,122.76,32.64,6.91,0.22,-0.27,0.23,0.28,50.55
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,233.75,19.1,471.23,688.95,92.55,13.43,13.43,8.32,2.91,0.05,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,17.22,0.01,0.0,0.52,0.04,57.03
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,58.5,39.66,146.12,420.75,77.19,18.35,18.35,3.46,0.8,0.07,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,21.06,0.08,0.0,2.76,0.0,69.37
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,266.85,39.3,1909.66,1583.7,585.53,36.97,36.81,22.5,3.45,0.42,2.62,2.72,14.01,-312.77,98.25,137.73,307.7,0.72,8.25,-1.01,0.57,5.45,0.0,58.27
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,89.0,46.17,211.62,170.47,18.99,11.14,11.14,20.71,2.33,1.1,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.36,-0.66,0.0,2.29,0.0,51.81
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,183.1,28.46,462.61,417.09,78.58,18.84,20.89,9.59,1.41,0.42,12.55,0.32,19.05,193.8,9.41,138.2,23.6,0.0,15.66,0.02,-0.03,1.46,0.0,64.08
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1277.25,42.5,2122.91,1202.6,176.72,14.69,16.03,15.26,1.68,2.81,11.25,0.0,13.34,924.04,35.7,385.41,96.76,330.56,8.85,-0.14,-0.13,0.01,0.03,57.85
Ceinsys Tech,538734.0,CEINSYS,INE016Q01014,IT - Software,Computers - Software & Consulting,787.05,36.32,1647.88,661.89,154.26,23.31,22.1,12.32,2.48,0.19,17.82,0.08,24.76,536.19,28.11,149.59,155.53,0.82,12.26,0.05,-0.2,0.33,0.45,59.68
CIAN Agro,519477.0,,INE052V01019,Agricultural Food & other Products,Edible Oil,1481.05,55.54,4144.91,2310.18,565.13,24.46,21.3,12.97,1.87,0.02,5.28,0.56,10.81,-88.45,52.21,441.57,253.83,414.28,9.22,0.0,-0.02,2.38,0.0,59.24
Crizac,544439.0,CRIZAC,INE0S4R01014,Retailing,Internet & Catalogue Retail,174.2,32.53,3048.21,1033.83,285.68,27.63,27.41,13.84,5.25,0.54,25.0,0.0,40.28,301.25,28.51,238.51,233.59,0.0,9.93,-0.26,-0.69,0.01,4.57,55.1
DSM Fresh,544568.0,,INE0SUM01015,Food Products,Meat Products including Poultry,73.5,46.24,163.8,220.82,31.12,14.09,14.09,11.24,1.42,0.17,10.46,0.55,17.64,80.72,1.16,55.63,7.21,8.53,13.82,-4.31,-5.2,2.12,0.0,64.66
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,112.9,31.2,677.4,838.41,93.92,11.2,11.62,11.49,2.6,1.0,15.26,0.03,23.66,207.42,12.17,107.02,88.01,0.05,11.45,-0.11,-0.77,0.1,2.09,62.77
Envirotech Sys.,,ENVIRO,INE0SUH01015,Industrial Products,Other Industrial Products,73.4,41.86,137.92,57.59,18.81,32.66,32.66,11.39,1.82,0.17,13.22,0.18,17.31,24.33,0.82,31.71,3.24,10.04,12.28,0.0,0.16,0.76,0.0,57.57
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,163.15,38.72,243.49,139.9,24.42,17.46,18.68,26.12,4.76,0.13,3.9,2.76,17.17,47.71,9.52,2.49,6.45,0.3,5.75,0.0,0.0,6.42,0.0,73.03
