Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,120.05,42.70,270.13,77.23,21.92,28.38,26.49,15.31,2.84,0.17,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,10.29,-1.57,-0.84,0.03,57.43
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,76.00,30.62,130.87,78.14,12.86,16.46,13.15,15.51,2.73,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,8.69,-1.15,-0.03,1.22,51.16
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,153.80,30.67,310.59,138.05,29.53,21.39,21.99,10.26,2.00,0.22,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,23.61,0.00,-0.90,0.01,67.66
Alpex Solar,,ALPEXSOLAR,INE0R4701017,Electrical Equipment,Other Electrical Equipment,722.15,38.09,1844.59,1878.71,284.30,15.13,16.18,9.95,3.90,0.01,23.71,0.37,47.72,338.75,4.86,235.67,123.77,189.17,14.49,0.06,0.43,0.64,50.19
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,38.43,31.65,240.62,52.43,8.54,16.29,9.09,47.74,4.85,1.00,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,4.06,0.00,0.00,0.50,69.51
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,485.50,37.63,600.21,202.86,38.80,19.13,32.27,22.02,5.29,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.22,0.00,0.00,0.00,57.71
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),388.00,47.63,144.83,22.93,11.21,48.89,42.33,20.93,2.03,-1.24,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.60,0.00,0.00,1.70,55.79
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,396.20,34.34,597.78,216.02,70.25,32.52,36.42,11.63,2.82,0.11,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,13.03,0.10,0.02,0.04,51.56
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,112.65,41.16,311.70,108.21,33.32,30.79,11.49,12.30,7.18,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,10.94,-0.01,0.00,0.00,70.18
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,297.60,34.67,599.96,570.41,78.67,13.79,12.90,11.07,4.49,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.37,0.45,-0.79,0.42,54.50
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,452.00,38.72,157.33,96.93,27.50,28.37,28.79,16.17,2.93,0.41,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,9.13,0.00,0.00,1.16,56.16
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,91.70,35.67,229.06,369.67,74.84,20.25,20.28,5.26,1.44,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.35,0.10,-0.03,2.46,57.94
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,283.65,23.51,2029.25,1423.03,513.97,36.12,33.70,34.59,4.07,0.84,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,7.14,-1.62,2.30,5.97,60.55
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,324.20,28.18,1023.93,612.44,93.91,15.33,15.28,19.57,2.11,-1.11,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.75,-0.03,0.06,2.83,56.48
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,408.50,37.41,849.68,560.92,78.83,14.05,15.90,16.14,2.05,0.78,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,9.30,0.00,-0.02,0.66,53.05
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,205.95,21.82,520.33,417.47,84.91,20.34,21.30,9.58,1.68,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,16.74,-0.59,-0.03,0.84,59.60
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,75.23,32.04,329.01,98.56,21.94,22.26,20.29,22.34,4.38,0.76,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,6.37,0.00,0.00,0.74,60.03
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,96.05,41.38,125.57,170.36,21.49,12.61,15.24,10.16,0.87,0.35,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,11.35,0.00,0.00,3.00,59.95
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,61.10,38.25,113.65,111.27,16.03,14.41,15.52,11.19,1.51,0.05,28.92,0.13,69.41,69.40,0.66,32.02,5.89,16.00,15.75,0.03,-1.09,0.62,52.58
Bharat Rasayan,590021,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1464.60,26.94,2434.32,1240.35,189.20,15.25,14.95,17.15,2.07,-1.30,8.99,0.08,11.09,894.53,18.46,483.40,120.28,298.62,7.84,-0.23,-0.04,0.47,51.67
Bharat Road,540700,BRNL,INE727S01012,Construction,Civil Construction,18.84,32.31,158.16,152.66,20.46,13.40,20.63,5.52,0.38,0.15,6.47,1.05,53.67,278.70,85.34,0.19,3.72,0.00,34.34,0.00,0.00,9.80,52.63
Blue Jet Health,544009,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,384.65,41.12,6672.35,1053.10,362.80,34.45,36.67,22.73,5.31,1.26,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,6.13,1.02,-0.69,0.05,62.59
C.E. Info System,543425,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,1010.00,17.58,5526.89,472.61,160.30,33.92,37.99,41.88,6.64,1.63,14.74,0.01,17.62,432.31,57.89,174.44,62.90,10.71,3.49,0.88,-0.73,0.05,53.39
