Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,118.80,163.30,347.25,49.12,14.15,13.61,7.14,0.83,0.07,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,17.45,0.00,-0.05,2.98,70.62
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",8.33,3029.50,522.18,64.87,12.42,24.74,56.03,3.50,124.51,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.39,0.01,-2.09,0.51,54.36
Eco Recyc.,530643,,Other Utilities,Waste Management,455.00,878.00,43.35,25.83,59.58,70.66,42.83,8.67,0.30,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,3.26,-0.04,-0.02,0.24,56.38
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,72.04,4453.40,6433.74,677.61,10.53,14.34,8.98,0.76,0.32,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.88,0.04,-1.01,3.08,57.93
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),76.54,264.37,25.78,18.89,73.27,70.34,22.18,2.91,0.41,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,6.88,0.00,-4.22,0.79,54.35
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,427.85,2375.89,926.49,226.20,24.41,26.31,14.56,2.28,0.44,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.52,-0.05,-0.02,0.72,57.92
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,222.95,332.70,132.43,21.88,16.52,18.80,110.90,8.49,0.30,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,3.30,0.00,0.00,8.47,64.04
Forbes Precision,544186,,Industrial Manufacturing,Industrial Products,155.70,803.33,239.03,52.92,22.14,22.01,28.02,5.27,,12.65,0.13,18.84,48.07,3.78,29.79,30.51,37.76,5.16,-0.02,0.01,0.46,51.94
Frog Innovations,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,159.70,248.40,219.39,35.57,16.21,16.21,14.43,1.56,0.84,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,13.33,0.12,-0.09,0.37,65.13
Gala Precis. Eng,544244,GALAPREC,Industrial Manufacturing,Industrial Products,724.50,923.76,267.92,41.27,15.40,17.36,30.37,3.40,0.53,10.63,0.09,14.96,160.35,6.14,62.67,20.80,95.37,4.35,0.11,0.00,0.61,51.07
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,153.45,801.58,503.95,88.45,17.55,17.55,19.55,1.76,1.00,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,9.08,,,1.74,56.11
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,399.10,1667.05,331.07,151.83,45.86,46.00,28.38,2.44,-8.57,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.67,-0.04,-0.15,1.51,62.17
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,27.63,106.23,1451.84,329.58,22.70,23.86,1.03,0.18,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,24.08,0.14,4.25,4.66,96.66
GLEN Industries,544444,,Industrial Products,Packaging,79.62,191.58,182.08,41.87,23.00,24.24,10.63,1.39,0.15,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,13.51,,,3.33,51.70
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,498.45,2692.08,866.54,267.57,30.88,31.95,30.50,3.63,0.79,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.41,0.43,-1.08,3.25,55.89
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,148.15,370.23,129.70,22.71,17.51,20.00,35.09,4.05,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,3.65,-0.01,-0.29,3.64,56.54
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,94.05,172.43,126.71,24.47,19.31,19.38,10.39,1.86,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,11.33,1.81,-0.06,1.43,61.97
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1592.40,1691.13,730.19,99.87,13.68,13.83,20.08,5.21,0.27,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,7.08,0.19,0.01,0.10,58.02
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,129.10,258.87,118.56,19.75,16.66,18.24,15.34,2.99,0.33,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,6.57,0.00,0.00,1.47,66.76
Insolation Ener,543620,,Power,Power Generation,134.05,2954.39,1498.48,182.38,12.17,12.09,20.38,4.30,0.13,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,6.21,0.13,-0.15,1.36,66.88
ION Exchange,500214,IONEXCHANG,Other Utilities,Water Supply & Management,341.15,5003.53,2842.20,292.24,10.28,10.86,23.81,3.87,2.80,7.68,0.33,18.66,772.29,56.57,1044.63,728.08,386.14,5.98,0.20,-0.42,1.40,54.16
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,164.00,10487.94,18636.17,2796.81,15.01,16.58,7.64,0.87,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,14.93,-0.42,0.23,2.25,52.16
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,275.25,11684.31,3120.18,424.54,13.61,14.16,41.62,4.18,0.44,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.64,-0.36,-0.03,1.37,53.19
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,25.76,726.13,759.70,89.21,11.74,10.09,10.42,1.99,0.33,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,13.32,-0.32,-1.91,0.01,51.30
Kay Cee,,KCEIL,Construction,Civil Construction,159.40,194.85,198.15,34.55,17.44,17.78,9.17,2.09,0.12,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,15.04,-9.48,-0.81,1.56,61.93
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,961.75,305.21,56.06,8.55,15.25,16.29,53.17,9.75,1.14,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.65,0.00,0.00,0.42,56.64
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,29.55,139.81,125.92,18.23,14.48,17.03,17.09,12.07,0.26,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,9.13,0.00,0.00,2.26,65.98
KNR Construct.,532942,KNRCON,Construction,Civil Construction,149.11,4193.49,3082.53,852.58,27.66,33.86,6.08,0.88,0.14,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,15.14,-3.59,0.46,2.43,58.45
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,160.10,192.50,493.81,72.86,14.75,14.49,3.97,1.47,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,33.24,-0.14,0.00,0.10,75.23
Krishca Strapp.,,KRISHCA,Industrial Products,Iron & Steel Products,183.00,264.25,178.17,28.12,15.78,15.17,21.17,2.38,0.22,9.81,0.76,16.55,-0.06,1.85,38.69,16.38,32.82,6.37,0.02,-0.01,3.75,52.34
Lagnam Spintex,,LAGNAM,Textiles & Apparels,Other Textile Products,73.44,129.76,583.78,66.81,11.44,10.81,9.80,1.07,-0.42,2.34,3.21,11.26,13.52,0.32,67.43,14.55,118.20,9.72,0.00,0.00,7.72,50.67
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,118.60,119.60,182.10,23.29,12.79,14.15,7.83,1.19,0.05,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.73,-1.44,-0.19,2.43,68.16
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,275.50,1514.21,260.21,42.08,16.17,17.84,58.78,6.60,0.84,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.19,-2.45,-1.20,0.27,52.83
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,190.37,751.01,486.44,83.04,17.07,18.49,12.44,1.88,0.82,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,12.14,0.00,0.00,0.01,52.91
Loyal Equipments,539227,,Industrial Manufacturing,Industrial Products,181.55,195.89,72.59,14.03,19.33,21.77,22.01,3.69,0.37,16.48,0.11,26.50,24.58,0.70,4.67,8.24,24.88,6.23,0.03,0.00,0.49,50.11
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,25.51,1502.71,636.17,211.53,33.25,34.26,14.01,2.58,0.27,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,9.98,0.00,0.04,1.57,75.80
Manoj Ceramic,544073,,Consumer Durables,Ceramics,104.55,143.31,179.73,24.48,13.62,13.76,11.73,1.01,0.10,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,12.39,0.00,2.82,2.39,54.24
Maruti Interior,543464,,Consumer Durables,Houseware,107.99,163.06,57.62,9.90,17.18,19.02,27.78,4.24,1.61,10.64,0.18,14.45,13.50,0.26,11.43,4.20,9.53,5.12,0.00,0.00,0.81,52.95
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,48.00,109.16,77.69,11.01,14.17,16.94,12.74,1.53,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.39,-0.65,-0.91,0.81,53.38
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.60,118.57,147.63,17.41,11.79,11.09,12.87,0.84,0.06,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,10.54,0.00,0.00,2.97,91.69
Mishtann Foods,539594,,Food Products,Packaged Foods,5.07,546.35,1426.65,339.17,23.77,24.64,1.63,0.47,,36.46,0.04,44.10,1189.15,0.14,1869.49,619.87,3.11,57.32,0.00,0.00,0.14,59.18
Network People,544396,NPST,IT - Services,IT Enabled Services,1503.30,2915.69,127.89,38.81,30.35,34.73,103.47,6.99,0.49,40.09,0.02,56.01,368.93,7.23,58.80,19.63,0.07,1.51,9.38,0.08,0.18,50.70
Nisus Finance,544296,,Finance,Holding Company,284.90,680.29,172.19,77.83,45.20,65.21,15.14,3.02,0.08,28.55,1.19,33.26,191.18,3.11,303.07,183.92,248.60,8.06,-0.54,-0.22,3.69,50.14
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,309.85,563.38,230.90,66.74,28.90,30.93,11.17,4.11,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,11.15,-0.05,-0.02,0.43,75.47
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,87.85,108.10,98.42,13.48,13.70,19.31,11.16,1.02,1.02,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,17.77,0.00,0.00,0.00,63.70
PMC Fincorp,534060,,Finance,Non Banking Financial Company (NBFC),1.79,127.46,20.28,17.16,84.62,93.31,11.92,0.72,0.12,8.05,0.26,10.10,45.95,0.00,0.00,0.00,0.40,13.44,0.00,0.00,2.72,56.02
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,238.74,571.03,759.86,85.02,11.19,15.56,10.76,1.25,0.51,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,22.49,0.00,-0.46,0.16,58.41
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,98.60,936.21,787.35,111.25,14.13,15.43,10.22,1.48,0.37,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,13.50,0.00,-0.17,0.09,57.54
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",57.91,287.34,176.16,43.93,24.94,25.31,36.42,3.48,0.20,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,5.18,0.00,0.00,12.99,58.38
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,69.07,1234.11,323.30,67.20,20.79,18.37,22.89,3.77,0.63,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,6.34,2.10,2.22,0.25,75.59
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",499.30,3324.03,565.18,61.03,10.80,10.80,45.98,2.48,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.66,-1.84,-4.33,9.25,52.68
Refractory Shap.,,REFRACTORY,Industrial Products,Electrodes & Refractories,54.45,118.70,69.67,12.73,18.27,17.56,16.04,2.40,0.57,10.05,0.42,18.54,24.54,0.72,19.54,9.06,21.41,8.10,0.00,0.00,1.89,52.65
Regaal Resources,544485,REGAAL,Agricultural Food & other Products,Other Agricultural Products,72.57,745.46,915.16,112.79,12.32,12.32,14.53,1.63,0.65,6.59,1.09,25.21,135.60,2.42,19.95,83.79,106.60,9.60,,,4.92,50.19
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,755.60,231.74,151.89,17.93,11.80,16.82,22.18,1.82,1.24,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,9.70,0.00,0.00,1.94,65.58
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,456.15,480.18,406.48,65.97,16.23,16.67,11.82,3.80,0.04,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,11.76,0.21,-0.22,1.16,62.43
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,200.90,190.98,83.60,13.72,16.41,19.01,25.98,3.74,0.11,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,5.28,0.00,0.00,0.91,64.60
Rolex Rings,543325,ROLEXRINGS,Auto Components,Auto Components & Equipments,105.96,2885.64,1106.73,219.90,19.87,20.84,16.07,2.48,1.29,15.62,0.00,19.05,717.57,25.10,186.72,93.67,262.36,8.04,-1.01,-0.18,0.00,51.48
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,718.00,4523.23,4529.04,481.56,10.63,11.56,15.41,1.79,0.59,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,12.89,-0.67,-0.62,0.05,52.30
Sahaj Solar,,SAHAJSOLAR,Electrical Equipment,Other Electrical Equipment,160.45,352.54,314.58,41.39,13.16,12.63,13.33,3.20,0.06,11.68,0.80,37.78,102.05,0.87,233.25,106.51,17.06,9.70,-0.57,0.00,2.14,50.41
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,1007.00,889.90,228.97,74.35,32.47,33.58,14.09,4.41,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,8.79,0.04,-0.04,0.18,52.83
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,"Compressors, Pumps & Diesel Engines",618.80,7635.87,2602.94,597.88,22.97,23.98,19.00,4.69,0.22,23.88,0.38,42.64,1400.84,15.84,1665.09,539.71,467.11,7.52,0.29,-0.12,1.04,55.74
Share India Sec.,540725,SHAREINDIA,Capital Markets,Stockbroking & Allied,160.83,3519.37,1264.01,481.02,38.06,35.70,12.67,1.40,0.75,9.78,0.22,15.92,2051.64,19.12,39.48,527.66,0.70,34.53,0.01,-0.26,1.14,51.73
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,77.60,187.14,133.07,17.08,12.84,14.22,16.83,1.59,0.18,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,9.53,-2.07,-0.21,0.27,72.19
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",43.00,348.29,110.26,31.41,28.49,26.77,17.65,2.18,0.12,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,7.87,0.00,0.00,4.83,51.75
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,454.85,583.92,106.47,36.71,34.48,36.10,28.57,3.80,1.49,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,5.10,0.00,0.00,1.21,52.12
Spectrum Electr.,544386,SPECTRUM,Industrial Manufacturing,Industrial Products,1137.20,1786.98,442.56,61.01,13.79,13.18,58.08,8.29,1.24,6.56,0.76,13.70,41.66,6.41,91.66,53.54,104.62,2.96,0.00,0.22,2.85,52.62
Stallion India,544342,STALLION,Chemicals & Petrochemicals,Industrial Gases,176.12,1397.08,452.75,62.93,13.90,12.64,31.16,4.40,2.04,12.12,0.00,15.17,284.40,1.85,107.80,26.12,116.73,4.84,-4.68,0.33,0.02,58.48
Std. Capital Mkt,511700,,Finance,Non Banking Financial Company (NBFC),0.52,127.64,207.45,166.59,80.30,84.32,2.62,0.39,,2.56,4.07,10.84,-2870.56,-26.39,2.06,1675.29,0.00,13.45,0.00,0.00,6.88,50.48
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,282.85,1023.47,860.63,91.00,10.57,10.72,24.50,1.94,0.75,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.21,-0.70,0.10,2.52,58.95
Sula Vineyards,543711,SULA,Beverages,Breweries & Distilleries,224.28,1893.98,566.41,125.27,22.12,25.78,38.61,3.35,3.77,6.65,0.71,12.30,136.12,3.72,244.48,45.71,187.84,4.08,-0.24,-2.63,4.32,50.82
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",287.25,1372.29,583.36,190.23,32.61,36.91,14.81,1.43,0.27,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,10.06,-0.52,-0.48,2.89,60.69
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",27.26,472.73,66.58,26.29,39.49,39.83,23.39,5.76,0.54,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,5.10,0.00,0.00,2.39,80.51
Suyog Gurbaxani,543391,,Construction,Civil Construction,107.85,268.14,57.39,23.70,41.30,33.05,18.83,8.69,0.39,6.77,5.24,43.19,138.75,0.01,1.28,9.08,0.96,4.81,0.00,0.00,9.45,60.71
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,646.30,723.19,202.71,121.27,59.82,57.19,19.55,1.66,-29.18,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.61,-0.09,-1.80,3.24,67.18
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,77.37,155.50,115.91,24.91,21.49,25.21,12.02,1.19,0.47,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-39.58,0.00,0.00,0.97,63.59
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,244.40,7336.05,2225.20,355.78,15.99,16.24,29.62,5.45,0.20,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,5.04,-0.09,0.27,0.97,62.41
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,82.70,150.17,254.32,28.91,11.37,11.26,9.17,1.34,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.59,-0.61,-0.02,3.13,62.83
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,315.95,546.00,119.00,29.45,24.75,24.53,28.12,8.06,0.17,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,5.30,-2.34,-0.18,0.61,81.08
Trust Fintech,,TRUST,IT - Software,Software Products,51.85,123.53,34.86,9.86,28.28,31.32,15.18,1.08,0.17,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,9.55,-0.71,-0.01,0.00,73.26
Tuticorin Alkali,506808,,Chemicals & Petrochemicals,Commodity Chemicals,52.89,644.39,318.90,70.52,22.11,20.06,20.41,4.02,0.42,9.44,0.59,40.21,-90.54,3.39,19.98,87.75,69.93,8.89,0.00,0.08,1.43,50.89
Twamev Constr.,532738,TICL,Construction,Civil Construction,27.24,422.22,88.91,30.16,33.92,33.14,4.18,1.37,0.02,14.59,1.14,36.37,-184.68,35.52,48.65,13.46,33.18,14.15,-0.01,0.00,3.24,54.01
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),77.95,156.46,99.66,12.70,12.74,17.58,14.64,1.39,0.78,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,9.71,0.00,0.00,1.75,61.17
Urban Enviro,,URBAN,Other Utilities,Waste Management,153.50,132.93,155.77,25.69,16.49,17.76,11.34,3.24,0.13,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,11.67,0.00,-0.02,1.55,55.84
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,604.85,14695.97,1423.06,639.31,44.93,46.35,38.13,8.54,5.09,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.76,-0.15,-0.12,0.81,57.76
