Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,113.60,40.67,255.61,72.73,19.67,27.05,26.49,16.24,2.69,0.18,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,9.79,-1.57,-0.84,0.04,59.72
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,118.00,47.31,187.73,75.39,19.62,26.02,30.64,21.53,2.28,0.12,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,6.53,0.32,-1.46,0.00,66.31
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,219.00,47.02,442.25,138.34,30.32,21.92,21.99,14.57,2.85,0.31,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,13.40,0.00,-0.90,0.01,58.91
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,57.62,33.04,360.77,63.57,7.83,12.32,9.09,73.48,7.26,1.55,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,2.55,0.00,0.00,0.53,57.63
Antelopus Selan,530075,ANTELOPUS,INE818A01017,Oil,Oil Exploration & Production,385.05,37.60,1353.93,231.46,108.87,47.04,52.57,24.04,2.30,0.25,13.99,0.01,17.18,162.06,12.62,34.40,7.86,34.83,6.00,0.00,-1.47,0.05,53.83
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),405.00,48.65,151.17,26.12,10.73,41.08,42.33,23.26,2.12,-1.37,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,6.98,0.00,0.08,1.79,53.85
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,136.50,43.60,231.58,61.20,15.64,25.56,11.49,18.08,5.52,0.10,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,7.41,-0.01,0.00,0.00,63.87
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,137.65,36.57,340.47,272.00,39.93,14.68,15.37,19.83,2.43,0.24,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,9.04,-0.36,0.00,2.38,54.24
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,122.55,43.24,306.12,369.67,74.84,20.25,20.28,7.04,1.92,0.07,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,16.79,0.10,-0.03,2.46,51.73
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,93.85,40.26,410.44,95.04,21.23,22.34,20.29,29.23,5.46,1.00,9.71,0.21,19.89,20.50,1.19,26.86,16.54,29.84,4.95,0.00,0.00,0.77,50.13
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,120.85,49.41,157.99,170.36,21.49,12.61,15.24,12.78,1.10,0.43,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,9.66,0.00,0.00,3.00,53.16
Bharat Road,540700,BRNL,INE727S01012,Construction,Civil Construction,22.21,44.81,186.45,342.28,163.37,47.73,20.63,1.04,0.45,0.03,6.47,1.05,53.67,278.70,83.88,0.19,3.72,0.00,117.91,0.00,-0.01,2.34,58.79
Bodhi Tree,543767,BTML,INE0EEJ01023,Entertainment,Digital Entertainment,8.18,47.05,147.65,98.60,12.41,12.59,10.48,22.00,1.84,1.49,6.41,0.32,16.26,35.85,1.14,13.72,16.03,21.67,7.78,-0.01,0.06,1.96,53.94
CapitalNumbers,544343,,INE0WXM01011,IT - Software,Computers - Software & Consulting,108.25,52.22,264.42,102.21,26.33,25.76,29.80,9.83,1.54,0.76,18.93,0.00,20.00,160.62,10.92,8.46,0.81,0.00,20.40,-0.87,-1.50,0.00,60.49
Cenlub Industrie,522251,,INE627F01011,Industrial Manufacturing,Industrial Products,230.55,47.37,107.50,72.49,10.06,13.88,15.85,13.34,1.58,1.60,10.56,0.06,14.72,5.10,2.71,12.05,8.87,8.72,10.94,0.00,0.00,0.36,57.69
Chatterbox Tech,544546,,INE1B4801017,Media,Advertising & Media Agencies,73.00,34.47,103.25,68.14,13.52,19.84,20.02,10.54,,0.08,27.75,0.00,41.77,27.49,0.19,18.15,15.35,0.00,14.90,,,0.00,53.43
Chemkart India,544442,,INE0VWL01017,Food Products,Other Food Products,125.90,35.32,152.33,193.38,26.80,13.86,16.12,8.00,1.26,0.12,34.75,0.01,58.97,112.18,1.38,56.19,10.28,22.81,24.98,,,0.05,51.95
