Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,98.45,27.75,221.52,77.23,21.92,28.38,26.49,12.56,2.33,0.14,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,12.98,-1.57,-0.84,0.03,65.09
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,85.75,33.28,136.43,75.39,19.62,26.02,30.64,15.65,1.66,0.09,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,9.10,0.32,-1.46,0.00,52.62
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,65.10,20.54,112.10,78.14,12.86,16.46,13.15,13.28,2.34,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,9.99,-1.15,-0.03,1.22,58.16
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,142.95,26.96,288.68,138.05,29.53,21.39,21.99,9.54,1.86,0.20,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,27.05,0.00,-0.90,0.01,69.94
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,35.01,28.94,219.20,52.43,8.54,16.29,9.09,43.49,4.41,0.92,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,4.45,0.00,0.00,0.50,72.23
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,497.25,43.82,614.73,202.86,38.80,19.13,32.27,22.55,5.42,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.10,0.00,0.00,0.00,56.69
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),368.05,44.68,137.38,22.93,11.21,48.89,42.33,19.85,1.92,-1.17,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.96,0.00,0.00,1.70,58.06
Arihant Super.,506194,ARIHANTSUP,INE643K01018,Realty,"Residential, Commercial Projects",227.00,25.20,981.77,522.23,118.05,22.60,20.90,21.62,2.79,2.24,3.91,2.38,18.84,1083.45,6.64,128.83,89.20,817.55,6.78,0.03,0.04,6.85,51.51
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,365.85,30.27,551.99,216.02,70.25,32.52,36.42,10.74,2.61,0.10,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,14.24,0.10,0.02,0.04,55.27
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,119.10,50.99,329.54,108.21,33.32,30.79,11.49,13.00,7.59,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,10.34,-0.01,0.00,0.00,68.48
ASM Technologies,526433,,INE867C01010,IT - Software,Computers - Software & Consulting,2224.55,34.45,3244.88,507.91,100.96,19.88,16.39,53.16,11.01,2.44,9.39,0.18,16.85,200.50,2.88,126.51,27.95,38.79,2.89,0.28,-0.03,0.57,51.59
Assoc.Alcohols,507526,ASALCBR,INE073G01016,Beverages,Breweries & Distilleries,731.20,30.00,1387.76,1023.39,138.12,13.50,11.91,15.90,2.36,1.50,12.19,0.13,17.27,115.08,5.53,54.42,44.25,114.32,8.34,-0.03,-0.16,0.62,50.65
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,308.10,43.16,621.13,570.41,78.67,13.79,12.90,11.46,4.65,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,11.95,0.45,-0.79,0.42,52.89
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,384.60,31.29,133.87,96.93,27.50,28.37,28.79,13.76,2.49,0.35,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,10.58,0.00,0.00,1.16,62.70
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,93.45,40.51,233.43,369.67,74.84,20.25,20.28,5.36,1.46,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.11,0.10,-0.03,2.46,57.13
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,286.15,37.75,2047.13,1423.03,513.97,36.12,33.70,34.90,4.10,0.85,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,7.11,-1.62,2.30,5.97,60.20
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,300.45,22.10,948.92,612.44,93.91,15.33,15.28,18.14,1.95,-1.03,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,7.18,-0.03,0.06,2.83,59.67
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,393.05,34.51,817.54,560.92,78.83,14.05,15.90,15.53,1.97,0.75,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,9.69,0.00,-0.02,0.66,54.82
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,206.45,31.07,521.60,417.47,84.91,20.34,21.30,9.60,1.69,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,16.69,-0.59,-0.03,0.84,59.50
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,79.99,43.76,349.83,98.56,21.94,22.26,20.29,23.75,4.66,0.81,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,6.00,0.00,0.00,0.74,57.50
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,89.15,35.93,116.55,170.36,21.49,12.61,15.24,9.43,0.81,0.32,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,11.93,0.00,0.00,3.00,62.82
BF Utilities,532430,BFUTILITIE,INE243D01012,Transport Infrastructure,"Road AssetsToll, Annuity, Hybrid-Annuity",441.65,27.99,1663.25,836.84,619.42,74.02,74.02,10.90,8.26,0.23,13.80,4.62,112.97,184.20,24.80,6.23,35.27,272.62,23.90,-0.04,-0.06,1.64,50.87
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,64.00,44.71,119.04,111.27,16.03,14.41,15.52,11.72,1.58,0.06,28.92,0.13,69.41,69.40,0.66,32.02,5.89,16.00,14.96,0.03,-1.09,0.62,50.33
Bharat Rasayan,590021,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1339.80,23.64,2226.89,1240.35,189.20,15.25,14.95,15.69,1.89,-1.19,8.99,0.08,11.09,894.53,18.46,483.40,120.28,298.62,8.56,-0.23,-0.04,0.47,55.79
Bharat Road,540700,BRNL,INE727S01012,Construction,Civil Construction,18.34,35.32,153.96,152.66,20.46,13.40,20.63,5.38,0.37,0.14,6.47,1.05,53.67,278.70,85.34,0.19,3.72,0.00,35.50,0.00,0.00,9.80,50.28
Blue Jet Health,544009,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,377.35,40.93,6545.72,1053.10,362.80,34.45,36.67,22.30,5.21,1.23,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,6.26,1.02,-0.69,0.05,63.30
