Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,211.2,56.43,463.86,332.95,41.83,12.56,13.34,32.81,3.02,0.36,4.41,0.96,10.05,84.17,3.79,72.23,5.87,67.91,4.98,0.0,0.0,4.84,0.0,58.43
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,83.9,33.59,188.8,90.8,25.52,28.11,28.9,9.14,1.77,0.24,24.37,0.03,27.74,57.94,3.62,44.63,5.36,0.0,17.67,-0.43,0.19,0.1,0.0,70.25
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,72.0,44.42,123.98,118.21,12.04,10.19,10.19,17.39,2.47,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.88,0.0,0.0,2.18,0.0,53.73
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,119.75,32.06,241.82,140.98,22.71,16.11,17.84,9.49,1.43,0.3,13.97,0.0,17.08,151.85,10.41,22.09,9.37,0.0,34.02,-0.48,-0.21,0.02,1.26,61.98
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,41.11,49.48,257.37,49.23,8.94,18.16,17.35,50.37,4.97,3.7,8.34,0.88,10.07,66.76,2.4,7.88,2.85,4.73,3.5,0.0,0.0,4.2,0.0,58.05
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,87.99,43.59,243.46,193.64,65.68,33.92,32.78,5.01,1.99,,,0.9,30.13,202.55,1.73,112.62,22.68,13.05,18.92,0.07,0.0,1.68,0.0,54.88
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,259.85,30.85,523.85,688.95,92.55,13.43,13.43,9.27,3.24,0.06,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,16.89,0.01,0.0,0.52,0.04,52.23
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,312.6,45.99,108.81,101.71,27.74,27.27,27.94,13.12,1.86,1.22,9.15,0.57,16.72,5.58,1.33,19.08,5.34,0.0,10.87,0.0,0.0,2.32,0.06,69.68
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,59.2,34.62,147.87,420.75,77.19,18.35,18.35,3.51,0.81,0.07,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,21.49,0.08,0.0,2.76,0.0,68.75
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,268.5,35.41,1921.5,1583.7,585.53,36.97,36.81,22.67,3.51,0.43,2.62,2.72,14.01,-312.77,98.25,137.73,307.7,0.72,8.36,-1.01,0.57,5.45,0.0,58.01
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,90.1,46.49,214.23,170.47,18.99,11.14,11.14,20.96,2.36,1.11,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.35,-0.66,0.0,2.29,0.0,51.22
