Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,376.50,684.57,230.90,66.74,28.90,30.93,13.57,5.00,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,9.25,-0.05,-0.02,0.43,70.35
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,92.65,114.00,98.42,13.48,13.70,19.31,11.76,1.07,1.08,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,16.46,0.00,0.00,0.00,73.41
PMC Fincorp,534060,,Finance,Non Banking Financial Company (NBFC),1.81,128.89,20.28,17.16,84.62,93.31,12.06,0.73,0.12,8.05,0.26,10.10,45.95,0.00,0.00,0.00,0.40,13.29,0.00,0.00,2.72,56.59
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,260.85,623.91,759.86,85.02,11.19,15.56,11.76,1.36,0.56,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,19.48,0.00,-0.46,0.16,54.56
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,103.77,985.30,787.35,111.25,14.13,15.43,10.76,1.56,0.39,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,12.82,0.00,-0.17,0.09,55.31
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",69.21,343.41,176.16,43.93,24.94,25.31,43.52,4.15,0.23,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,4.86,0.00,0.00,12.99,50.26
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,75.82,1354.72,323.30,67.20,20.79,18.37,25.13,4.14,0.69,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,5.73,2.10,2.22,0.25,74.86
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",514.55,3425.55,565.18,61.03,10.80,10.80,47.39,2.55,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.62,-1.84,-4.33,9.25,51.24
Refractory Shap.,,REFRACTORY,Industrial Products,Electrodes & Refractories,53.60,116.85,69.67,12.73,18.27,17.56,15.79,2.36,0.56,10.05,0.42,18.54,24.54,0.72,19.54,9.06,21.41,8.21,0.00,0.00,1.89,53.39
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,787.10,241.40,151.89,17.93,11.80,16.82,23.10,1.90,1.29,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,9.38,0.00,0.00,1.94,64.14
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,544.60,573.29,406.48,65.97,16.23,16.67,14.11,4.53,0.05,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,10.05,0.21,-0.22,1.16,55.14
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,203.90,173.08,83.60,13.72,16.41,19.01,23.55,3.80,0.10,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,5.80,0.00,0.00,0.91,64.07
Rolex Rings,543325,ROLEXRINGS,Auto Components,Auto Components & Equipments,103.69,2823.82,1106.73,219.90,19.87,20.84,15.72,2.42,1.26,15.62,0.00,19.05,717.57,25.10,186.72,93.67,262.36,8.22,-1.01,-0.18,0.00,52.52
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,678.60,4275.02,4529.04,481.56,10.63,11.56,14.57,1.69,0.56,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,13.87,-0.67,-0.62,0.05,54.92
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,1021.05,902.31,228.97,74.35,32.47,33.58,14.29,4.47,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,8.66,0.04,-0.04,0.18,52.18
Sanjiv.Parant.,531569,,Pharmaceuticals & Biotechnology,Pharmaceuticals,185.40,227.75,68.92,10.05,14.58,14.78,30.53,5.08,1.64,14.95,0.15,24.58,25.18,0.94,13.03,2.19,5.99,4.41,-0.13,0.00,0.65,53.29
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,83.65,201.73,133.07,17.08,12.84,14.22,18.14,1.71,0.20,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,8.79,-2.07,-0.21,0.27,70.02
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,458.00,587.92,106.47,36.71,34.48,36.10,28.76,3.83,1.50,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,5.07,0.00,0.00,1.21,51.79
Stallion India,544342,STALLION,Chemicals & Petrochemicals,Industrial Gases,207.25,1644.02,452.75,62.93,13.90,12.64,36.66,5.17,2.40,12.12,0.00,15.17,284.40,1.85,107.80,26.12,116.73,4.07,-4.68,0.33,0.02,51.14
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,289.30,1046.81,860.63,91.00,10.57,10.72,25.06,1.98,0.77,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.08,-0.70,0.10,2.52,61.13
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",276.85,1322.61,583.36,190.23,32.61,36.91,14.28,1.38,0.26,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,10.34,-0.52,-0.48,2.89,62.11
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",34.31,594.99,66.58,26.29,39.49,39.83,29.44,7.25,0.68,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,4.15,0.00,0.00,2.39,75.48
Suyog Gurbaxani,543391,,Construction,Civil Construction,107.80,268.01,57.39,23.70,41.30,33.05,18.82,8.69,0.39,6.77,5.24,43.19,138.75,0.01,1.28,9.08,0.96,4.81,0.00,0.00,9.45,60.73
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,659.40,737.84,202.71,121.27,59.82,57.19,19.94,1.70,-29.76,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.50,-0.09,-1.80,3.24,66.51
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,88.29,177.45,115.91,24.91,21.49,25.21,13.71,1.36,0.54,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-61.33,0.00,0.00,0.97,58.45
Systematix Corp.,526506,SYSTMTXC,Capital Markets,Stockbroking & Allied,152.93,2088.08,166.79,59.19,35.49,38.30,44.58,6.46,1.17,12.54,0.06,20.43,246.49,9.55,31.11,76.51,0.00,3.54,0.00,-0.03,0.31,54.47
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,313.15,9399.69,2225.20,355.78,15.99,16.24,37.96,6.99,0.26,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,3.95,-0.09,0.27,0.97,51.84
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,90.30,163.97,254.32,28.91,11.37,11.26,10.02,1.47,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,11.85,-0.61,-0.02,3.13,59.42
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,418.95,723.99,119.00,29.45,24.75,24.53,37.28,12.47,0.23,12.09,0.22,21.96,55.20,0.73,63.36,11.60,2.32,3.94,-2.34,-0.18,0.44,74.91
Trust Fintech,,TRUST,IT - Software,Software Products,52.70,125.56,34.86,9.86,28.28,31.32,15.43,1.09,0.17,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,9.39,-0.71,-0.01,0.00,72.84
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),81.51,163.60,99.66,12.70,12.74,17.58,15.30,1.46,0.82,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,9.28,0.00,0.00,1.75,59.40
Urban Enviro,,URBAN,Other Utilities,Waste Management,162.25,140.51,155.77,25.69,16.49,17.76,11.99,3.43,0.14,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,11.15,0.00,-0.02,1.55,53.32
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,614.60,14932.86,1423.06,639.31,44.93,46.35,38.74,8.68,5.17,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.70,-0.15,-0.12,0.81,59.35
Vertoz,,VERTOZ,Media,Advertising & Media Agencies,71.23,607.09,274.13,41.09,14.99,15.00,22.16,2.65,0.38,10.65,0.08,13.99,108.61,6.36,56.03,37.23,0.00,5.40,0.00,-0.62,0.55,58.68
Wendt India,505412,WENDT,Industrial Products,Abrasives & Bearings,8365.00,1673.00,237.75,43.33,18.23,22.73,60.64,6.73,6.10,12.37,0.00,15.11,134.84,7.03,51.93,24.28,45.31,2.28,0.46,-0.54,0.01,53.61
