Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,131.80,54.67,296.57,72.73,19.67,27.05,26.49,18.84,3.12,0.21,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,8.25,-1.57,-0.84,0.04,53.26
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,100.75,30.65,160.29,75.39,19.62,26.02,30.64,18.38,1.95,0.10,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.69,0.32,-1.46,0.00,66.36
Akme Fintrade,544200,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),4.90,13.68,209.11,124.17,94.88,76.41,77.01,5.79,0.52,0.06,5.98,0.96,10.98,101.70,0.00,0.00,0.30,0.00,18.02,0.00,-0.17,4.08,52.47
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,193.45,37.05,390.66,138.34,30.32,21.92,21.99,12.87,2.52,0.27,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,16.14,0.00,-0.90,0.01,59.32
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,40.95,23.01,256.39,63.57,7.83,12.32,9.09,52.22,5.16,1.10,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,3.57,0.00,0.00,0.53,67.51
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,455.75,20.64,563.43,202.86,38.80,19.13,32.27,20.67,4.97,0.10,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.56,0.00,0.00,0.00,60.30
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),386.05,44.93,144.10,26.12,10.73,41.08,42.33,22.17,2.02,-1.31,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.28,0.00,0.00,1.79,56.01
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,92.10,24.13,156.26,61.20,15.64,25.56,11.49,12.20,3.73,0.07,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,11.01,-0.01,0.00,0.00,75.62
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,141.85,50.20,350.86,272.00,39.93,14.68,15.37,20.43,2.51,0.25,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,8.81,-0.36,0.00,2.38,51.75
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,323.95,42.01,653.08,570.41,78.67,13.79,12.90,12.05,4.89,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,11.37,0.45,-0.79,0.42,50.47
