Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,128.00,51.54,288.02,72.73,19.67,27.05,26.49,18.30,3.03,0.20,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,8.53,-1.57,-0.84,0.04,54.61
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,102.00,35.77,162.28,75.39,19.62,26.02,30.64,18.61,1.97,0.10,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.59,0.32,-1.46,0.00,65.07
Akme Fintrade,544200,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),4.96,18.18,211.67,124.17,94.88,76.41,77.01,5.86,0.53,0.06,5.98,0.96,10.98,101.70,0.00,0.00,0.30,0.00,17.93,0.00,-0.17,4.08,51.89
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,190.70,35.18,385.10,138.34,30.32,21.92,21.99,12.68,2.48,0.27,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,16.50,0.00,-0.90,0.01,59.89
Alpex Solar,,ALPEXSOLAR,INE0R4701017,Electrical Equipment,Other Electrical Equipment,694.35,31.90,1773.58,1418.26,231.13,16.30,16.18,11.53,3.75,0.01,23.71,0.37,47.72,338.75,5.35,235.67,123.77,189.17,12.29,0.06,0.43,0.78,52.10
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,41.88,25.88,262.22,63.57,7.83,12.32,9.09,53.41,5.28,1.12,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,3.50,0.00,0.00,0.53,66.78
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,462.50,23.37,571.77,202.86,38.80,19.13,32.27,20.97,5.04,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.48,0.00,0.00,0.00,59.71
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),397.55,50.30,148.39,26.12,10.73,41.08,42.33,22.83,2.08,-1.35,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.09,0.00,0.00,1.79,54.70
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,101.53,35.55,280.93,61.20,15.64,25.56,11.49,21.93,4.11,0.13,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,6.10,-0.01,0.00,0.00,73.13
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,143.00,51.17,353.71,272.00,39.93,14.68,15.37,20.60,2.53,0.25,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,8.75,-0.36,0.00,2.38,51.36
