Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",7.67,2789.47,522.18,64.87,12.42,24.74,51.59,3.22,114.64,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.60,0.01,-2.09,0.51,57.97
Eco Recyc.,530643,,Other Utilities,Waste Management,446.25,861.12,43.35,25.83,59.58,70.66,42.01,8.51,0.30,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,3.32,-0.04,-0.02,0.24,57.22
Eimco Elecon(I),523708,EIMCOELECO,Industrial Manufacturing,Industrial Products,1505.60,868.73,210.94,43.53,20.64,22.83,21.25,1.93,0.27,10.29,0.00,11.80,167.02,19.29,38.14,22.65,132.31,6.19,-0.10,0.39,0.03,50.14
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,71.18,4400.24,6433.74,677.61,10.53,14.34,8.88,0.75,0.32,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.99,0.04,-1.01,3.08,55.94
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),73.93,255.36,25.78,18.89,73.27,70.34,21.42,2.81,0.40,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,7.11,0.00,-4.22,0.79,55.90
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,408.60,2268.99,926.49,226.20,24.41,26.31,13.90,2.18,0.42,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.96,-0.05,-0.02,0.72,59.82
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,229.35,342.25,132.43,21.88,16.52,18.80,114.08,8.74,0.31,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,3.23,0.00,0.00,8.47,63.01
Forbes Precision,544186,,Industrial Manufacturing,Industrial Products,154.80,798.68,239.03,52.92,22.14,22.01,27.86,5.24,,12.65,0.13,18.84,48.07,3.78,29.79,30.51,37.76,5.19,-0.02,0.01,0.46,50.05
Frog Innovations,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,174.85,271.97,219.39,35.57,16.21,16.21,15.79,1.70,0.92,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,12.21,0.12,-0.09,0.37,61.82
Gala Precis. Eng,544244,GALAPREC,Industrial Manufacturing,Industrial Products,735.00,937.15,267.92,41.27,15.40,17.36,30.81,3.45,0.54,10.63,0.09,14.96,160.35,6.14,62.67,20.80,95.37,4.29,0.11,0.00,0.61,50.36
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,139.97,731.16,503.95,88.45,17.55,17.55,17.83,1.61,0.91,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,9.84,,,1.74,59.96
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,411.30,1718.01,331.07,151.83,45.86,46.00,29.25,2.51,-8.84,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.50,-0.04,-0.15,1.51,61.01
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,28.31,108.84,1451.84,329.58,22.70,23.86,1.06,0.18,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,24.03,0.14,4.25,4.66,96.45
GLEN Industries,544444,,Industrial Products,Packaging,77.00,185.27,182.08,41.87,23.00,24.24,10.28,1.34,0.15,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,13.85,,,3.33,53.29
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,461.25,2491.16,866.54,267.57,30.88,31.95,28.22,3.36,0.73,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.80,0.43,-1.08,3.25,58.07
H.G. Infra Engg.,541019,HGINFRA,Construction,Civil Construction,757.85,4938.99,5012.43,991.58,19.78,20.93,12.27,1.60,1.36,7.01,1.84,18.28,1301.98,39.51,444.24,1177.16,419.98,8.34,-0.04,-0.11,6.55,51.45
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,137.45,343.49,129.70,22.71,17.51,20.00,32.56,3.76,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,3.89,-0.01,-0.29,3.64,59.68
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,94.10,172.52,126.71,24.47,19.31,19.38,10.40,1.87,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,11.32,1.81,-0.06,1.43,58.81
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1589.50,1688.05,730.19,99.87,13.68,13.83,20.05,5.20,0.27,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,7.09,0.19,0.01,0.10,58.09
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,126.29,253.24,118.56,19.75,16.66,18.24,15.00,2.92,0.33,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,6.70,0.00,0.00,1.47,66.38
Insolation Ener,543620,,Power,Power Generation,133.20,2935.66,1498.48,182.38,12.17,12.09,20.25,4.27,0.12,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,6.25,0.13,-0.15,1.36,66.53
ION Exchange,500214,IONEXCHANG,Other Utilities,Water Supply & Management,352.15,5164.86,2842.20,292.24,10.28,10.86,24.58,4.00,2.90,7.68,0.33,18.66,772.29,56.57,1044.63,728.08,386.14,5.80,0.20,-0.42,1.40,52.32
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,159.71,10213.59,18636.17,2796.81,15.01,16.58,7.44,0.85,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,15.20,-0.42,0.23,2.25,52.05
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,257.50,10930.82,3120.18,424.54,13.61,14.16,38.93,3.91,0.41,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.88,-0.36,-0.03,1.37,54.94
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,25.65,723.03,759.70,89.21,11.74,10.09,10.38,1.99,0.33,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,13.37,-0.32,-1.91,0.01,51.28
Kay Cee,,KCEIL,Construction,Civil Construction,153.60,187.76,198.15,34.55,17.44,17.78,8.84,2.01,0.12,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,15.51,-9.48,-0.81,1.56,63.32
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,904.55,287.06,56.06,8.55,15.25,16.29,50.01,9.17,1.07,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.81,0.00,0.00,0.42,55.12
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,32.60,154.24,125.92,18.23,14.48,17.03,18.86,13.32,0.29,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,8.44,0.00,0.00,2.26,62.46
KNR Construct.,532942,KNRCON,Construction,Civil Construction,147.75,4155.24,3082.53,852.58,27.66,33.86,6.03,0.87,0.14,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,15.23,-3.59,0.46,2.43,58.83
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,141.70,170.38,493.81,72.86,14.75,14.49,3.52,1.30,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,37.46,-0.14,0.00,0.10,78.08
Lagnam Spintex,,LAGNAM,Textiles & Apparels,Other Textile Products,68.54,121.10,583.78,66.81,11.44,10.81,9.15,1.00,-0.39,2.34,3.21,11.26,13.52,0.32,67.43,14.55,118.20,9.88,0.00,0.00,7.72,53.96
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,120.05,121.06,182.10,23.29,12.79,14.15,7.93,1.20,0.05,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.61,-1.44,-0.19,2.43,67.77
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,264.90,1455.95,260.21,42.08,16.17,17.84,56.52,6.35,0.81,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.28,-2.45,-1.20,0.27,54.64
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,183.96,725.72,486.44,83.04,17.07,18.49,12.03,1.82,0.80,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,12.61,0.00,0.00,0.01,54.09
Loyal Equipments,539227,,Industrial Manufacturing,Industrial Products,181.05,195.35,72.59,14.03,19.33,21.77,21.95,3.68,0.37,16.48,0.11,26.50,24.58,0.70,4.67,8.24,24.88,6.25,0.03,0.00,0.49,50.25
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,29.89,1760.72,636.17,211.53,33.25,34.26,16.42,3.02,0.32,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,8.68,0.00,0.04,1.57,71.65
Man Infra,533169,MANINFRA,Construction,Civil Construction,130.36,5262.20,867.78,244.55,28.18,27.13,19.38,2.41,2.04,14.42,0.01,17.49,1867.29,160.27,55.80,51.16,576.26,8.18,-0.09,0.93,0.08,50.40
Manoj Ceramic,544073,,Consumer Durables,Ceramics,100.50,137.76,179.73,24.48,13.62,13.76,11.27,0.97,0.09,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,12.75,0.00,2.82,2.39,56.01
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,47.30,107.56,77.69,11.01,14.17,16.94,12.55,1.51,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.55,-0.65,-0.91,0.81,54.06
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.82,134.87,147.63,17.41,11.79,11.09,14.64,0.96,0.07,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,9.59,0.00,0.00,2.97,90.55
Meta Infotech,544441,,IT - Services,IT Enabled Services,115.20,217.51,218.82,25.11,11.48,11.48,16.15,2.99,0.22,23.82,0.44,42.60,44.02,-1.11,198.77,142.72,23.43,9.88,,,1.35,53.92
Mishtann Foods,539594,,Food Products,Packaged Foods,4.82,519.41,1426.65,339.17,23.77,24.64,1.55,0.44,,36.46,0.04,44.10,1189.15,0.14,1869.49,619.87,3.11,60.05,0.00,0.00,0.14,51.56
Network People,544396,NPST,IT - Services,IT Enabled Services,1490.20,3105.84,127.89,38.81,30.35,34.73,110.21,7.45,0.52,40.09,0.02,56.01,368.93,7.23,58.80,19.63,0.07,1.40,9.38,0.08,0.18,51.12
Newgen Software,540900,NEWGEN,IT - Software,Computers - Software & Consulting,850.50,12104.13,1532.45,392.92,25.64,25.30,36.81,7.57,1.56,16.52,0.03,22.50,1287.10,65.11,514.75,64.27,0.00,3.59,0.12,-1.52,0.12,52.72
Nisus Finance,544296,,Finance,Holding Company,275.30,657.36,172.19,77.83,45.20,65.21,14.63,2.92,0.08,28.55,1.19,33.26,191.18,3.11,303.07,183.92,248.60,8.27,-0.54,-0.22,3.69,51.82
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,303.70,552.20,230.90,66.74,28.90,30.93,10.95,4.03,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,11.37,-0.05,-0.02,0.43,75.19
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,94.20,115.91,98.42,13.48,13.70,19.31,11.96,1.09,1.10,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,16.08,0.00,0.00,0.00,58.50
PMC Fincorp,534060,,Finance,Non Banking Financial Company (NBFC),1.51,107.52,20.28,17.16,84.62,93.31,10.06,0.61,0.10,8.05,0.26,10.10,45.95,0.00,0.00,0.00,0.40,15.94,0.00,0.00,2.72,61.08
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,247.01,590.81,759.86,85.02,11.19,15.56,11.13,1.29,0.53,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,21.26,0.00,-0.46,0.16,56.47
Premier Polyfilm,514354,PREMIERPOL,Industrial Products,Plastic Products - Industrial,42.05,440.44,272.69,41.32,15.15,14.29,16.77,3.34,0.44,17.57,0.00,24.45,69.94,0.00,34.05,9.55,31.53,8.34,0.00,-0.02,0.00,50.86
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,97.95,930.04,787.35,111.25,14.13,15.43,10.15,1.47,0.37,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,13.59,0.00,-0.17,0.09,57.82
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",52.09,258.46,176.16,43.93,24.94,25.31,32.76,3.13,0.18,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,5.36,0.00,0.00,12.99,62.57
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,64.87,1159.07,323.30,67.20,20.79,18.37,21.50,3.54,0.59,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,6.80,2.10,2.22,0.25,77.08
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",471.65,3139.95,565.18,61.03,10.80,10.80,43.44,2.34,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.75,-1.84,-4.33,9.25,55.30
Refractory Shap.,,REFRACTORY,Industrial Products,Electrodes & Refractories,49.20,107.26,69.67,12.73,18.27,17.56,14.49,2.17,0.51,10.05,0.42,18.54,24.54,0.72,19.54,9.06,21.41,8.84,0.00,0.00,1.89,57.22
Regaal Resources,544485,REGAAL,Agricultural Food & other Products,Other Agricultural Products,71.39,733.34,915.16,112.79,12.32,12.32,14.30,1.60,0.64,6.59,1.09,25.21,135.60,2.42,19.95,83.79,106.60,9.71,,,4.92,51.00
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,709.85,217.71,151.89,17.93,11.80,16.82,20.83,1.71,1.16,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,10.21,0.00,0.00,1.94,67.66
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,443.40,466.76,406.48,65.97,16.23,16.67,11.49,3.69,0.04,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,12.06,0.21,-0.22,1.16,63.48
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,196.00,180.00,83.60,13.72,16.41,19.01,24.49,3.65,0.10,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,5.59,0.00,0.00,0.91,65.47
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,681.20,4291.40,4529.04,481.56,10.63,11.56,14.62,1.70,0.56,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,13.80,-0.67,-0.62,0.05,54.26
S J Logistics (I,,SJLOGISTIC,Transport Services,Logistics Solution Provider,355.75,544.05,560.48,94.24,16.81,15.05,8.86,2.13,,23.48,0.32,31.86,197.24,0.36,194.83,8.50,0.00,14.51,0.17,0.00,0.89,50.86
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,1004.05,887.29,228.97,74.35,32.47,33.58,14.05,4.39,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,8.81,0.04,-0.04,0.18,52.97
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,"Compressors, Pumps & Diesel Engines",628.20,7751.86,2602.94,597.88,22.97,23.98,19.29,4.76,0.23,23.88,0.38,42.64,1400.84,15.84,1665.09,539.71,467.11,7.41,0.29,-0.12,1.04,55.06
Share India Sec.,540725,SHAREINDIA,Capital Markets,Stockbroking & Allied,157.62,3449.13,1264.01,481.02,38.06,35.70,12.42,1.37,0.73,9.78,0.22,15.92,2051.64,19.12,39.48,527.66,0.70,36.36,0.01,-0.26,1.14,52.70
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,80.10,193.17,133.07,17.08,12.84,14.22,17.37,1.64,0.19,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,9.21,-2.07,-0.21,0.27,71.29
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",39.22,317.67,110.26,31.41,28.49,26.77,16.10,1.98,0.11,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,8.40,0.00,0.00,4.83,55.99
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,439.05,563.64,106.47,36.71,34.48,36.10,27.58,3.67,1.44,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,5.28,0.00,0.00,1.21,53.78
Silicon Rental,543615,,Commercial Services & Supplies,Diversified Commercial Services,125.05,142.80,108.68,42.58,39.18,44.34,13.59,1.37,1.89,12.98,0.04,15.26,56.67,0.63,31.41,0.00,0.54,12.97,0.00,0.00,0.30,55.87
Spectrum Electr.,544386,SPECTRUM,Industrial Manufacturing,Industrial Products,1165.90,1832.08,442.56,61.01,13.79,13.18,59.54,8.50,1.27,6.56,0.76,13.70,41.66,6.41,91.66,53.54,104.62,2.89,0.00,0.22,2.85,51.42
Std. Capital Mkt,511700,,Finance,Non Banking Financial Company (NBFC),0.50,122.73,207.45,166.59,80.30,84.32,2.52,0.38,,2.56,4.07,10.84,-2870.56,-26.39,2.06,1675.29,0.00,13.50,0.00,0.00,6.88,52.38
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,270.85,980.05,860.63,91.00,10.57,10.72,23.46,1.85,0.72,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.47,-0.70,0.10,2.52,60.10
Sula Vineyards,543711,SULA,Beverages,Breweries & Distilleries,216.22,1825.92,566.41,125.27,22.12,25.78,37.23,3.23,3.64,6.65,0.71,12.30,136.12,3.72,244.48,45.71,187.84,4.20,-0.24,-2.63,4.32,50.84
Suntech Infra.,,SUNTECH,Construction,Civil Construction,52.60,101.85,162.43,34.06,20.97,23.88,8.01,1.21,0.14,8.43,0.71,26.73,46.08,1.93,34.93,20.75,6.62,14.91,6.54,1.27,2.50,52.18
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",264.75,1264.80,583.36,190.23,32.61,36.91,13.65,1.32,0.25,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,10.67,-0.52,-0.48,2.89,59.45
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",34.08,591.00,66.58,26.29,39.49,39.83,29.24,7.20,0.68,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,4.18,0.00,0.00,2.39,75.64
Suyog Gurbaxani,543391,,Construction,Civil Construction,111.20,276.47,57.39,23.70,41.30,33.05,19.42,8.96,0.40,6.77,5.24,43.19,138.75,0.01,1.28,9.08,0.96,4.70,0.00,0.00,9.45,59.49
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,640.45,716.64,202.71,121.27,59.82,57.19,19.37,1.65,-28.91,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.67,-0.09,-1.80,3.24,67.47
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,71.62,143.95,115.91,24.91,21.49,25.21,11.12,1.10,0.44,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-33.36,0.00,0.00,0.97,66.30
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,239.15,7178.47,2225.20,355.78,15.99,16.24,28.99,5.34,0.20,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,5.15,-0.09,0.27,0.97,63.22
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,83.50,151.62,254.32,28.91,11.37,11.26,9.26,1.36,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.51,-0.61,-0.02,3.13,62.39
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,314.85,544.09,119.00,29.45,24.75,24.53,28.02,8.03,0.17,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,5.32,-2.34,-0.18,0.61,81.15
Trust Fintech,,TRUST,IT - Software,Software Products,49.25,117.34,34.86,9.86,28.28,31.32,14.42,1.02,0.16,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,10.07,-0.71,-0.01,0.00,73.38
Tuticorin Alkali,506808,,Chemicals & Petrochemicals,Commodity Chemicals,53.73,654.62,318.90,70.52,22.11,20.06,20.74,4.08,0.42,9.44,0.59,40.21,-90.54,3.39,19.98,87.75,69.93,8.77,0.00,0.08,1.43,50.11
Twamev Constr.,532738,TICL,Construction,Civil Construction,24.50,379.75,88.91,30.16,33.92,33.14,3.76,1.23,0.02,14.59,1.14,36.37,-184.68,35.52,48.65,13.46,33.18,14.98,-0.01,0.00,3.24,58.64
