Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Coral Labs.,524506,,Pharmaceuticals & Biotechnology,497.70,177.68,102.17,17.70,17.32,22.82,9.63,0.88,0.22,11.37,0.02,13.06,151.59,8.82,33.64,6.62,9.87,24.98,0.00,0.00,0.14,50.18
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,221.98,1569.09,250.18,146.53,58.57,58.57,15.12,5.94,0.22,33.74,0.01,48.67,155.38,-0.04,24.77,0.24,0.00,10.49,-0.85,-1.49,0.03,51.42
Danlaw Tech.,532329,,Industrial Manufacturing,909.60,443.04,226.35,32.82,14.50,14.57,23.42,5.77,0.19,13.10,0.46,28.11,59.46,1.04,49.07,26.00,36.86,6.07,0.00,0.00,1.28,59.73
DCG Cables,,DCG,Industrial Products,68.50,124.32,127.56,16.04,12.57,12.57,15.35,1.57,0.09,7.92,0.44,15.69,40.39,1.12,13.28,0.86,36.48,9.24,0.00,0.00,2.42,55.08
Delaplex,,DELAPLEX,IT - Software,131.50,119.80,55.76,10.87,19.49,19.49,11.59,1.66,0.61,14.82,0.00,15.10,32.54,3.31,26.56,0.20,0.00,11.86,0.00,0.00,0.00,54.66
DJ Mediaprint,543193,DJML,Transport Services,101.49,334.69,84.59,17.25,20.39,21.84,47.81,5.18,1.62,8.13,0.28,13.49,39.32,0.22,25.66,15.98,19.79,3.21,0.00,-0.24,1.60,52.15
Dolat Algotech,505526,DOLATALGO,Capital Markets,81.27,1430.35,488.78,302.49,61.89,65.62,7.83,1.43,0.89,20.82,0.07,24.00,532.94,0.70,0.00,0.00,0.00,20.26,0.01,-0.01,0.22,56.42
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,121.50,167.02,274.74,36.48,13.28,13.28,9.84,0.90,0.10,7.63,0.64,12.54,91.91,2.10,89.52,13.71,27.97,13.75,0.00,0.00,3.15,69.95
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,8.42,3062.23,548.51,98.65,17.99,24.74,40.19,4.14,89.31,10.66,0.05,16.21,485.31,18.21,296.19,130.95,2.07,3.49,-0.43,-1.15,0.36,62.07
Ecos (India),544239,ECOSMOBLTY,Transport Services,272.10,1632.60,660.01,90.99,13.79,14.50,28.24,7.51,0.32,17.86,0.07,28.31,76.83,9.97,78.84,68.61,0.00,4.82,0.10,0.11,0.18,54.17
Electrost.Cast.,500128,ELECTCAST,Industrial Products,99.15,6129.30,6865.75,852.43,12.42,14.34,10.70,1.06,0.38,7.62,0.37,13.15,1780.49,127.00,1482.74,556.53,2463.97,10.29,-0.42,0.21,2.57,58.10
Emerald Finance,538882,,Finance,73.72,254.63,23.88,16.98,71.11,69.59,24.53,3.01,0.47,10.42,0.18,13.53,100.89,0.10,2.11,0.00,0.00,6.73,0.00,-3.40,0.92,56.03
Energy-Mission,,EMMIL,Industrial Manufacturing,187.75,212.66,150.49,21.27,14.13,14.13,16.92,2.51,0.31,10.50,0.29,21.05,52.26,0.46,17.01,14.18,69.52,8.13,2.34,-0.06,1.30,67.71
Forbes Precision,544186,,Industrial Manufacturing,174.45,900.07,233.30,49.84,21.36,22.01,32.47,5.41,,12.65,0.14,18.84,14.39,5.04,33.04,23.42,31.93,4.46,0.00,-0.16,0.55,50.14
G M Polyplast,543239,,Industrial Products,77.26,103.99,96.16,11.70,12.17,12.17,13.98,2.65,0.66,16.52,0.02,20.97,31.99,0.08,21.12,4.31,13.75,10.13,0.00,0.00,0.08,59.33
Gem Enviro,544199,,Other Utilities,62.98,142.02,59.20,7.35,12.42,12.42,23.32,2.90,-3.59,12.12,0.00,14.67,46.59,0.83,29.21,9.09,6.58,6.15,-0.94,-0.01,0.00,70.40
Gensol Engineer.,542851,GENSOL,Electrical Equipment,37.26,143.25,1451.84,329.58,22.70,23.86,1.40,0.24,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,23.37,0.14,4.25,4.66,96.14
Geojit Fin. Ser.,532285,GEOJITFSL,Capital Markets,74.11,2068.57,720.00,256.35,35.60,38.09,13.73,1.78,3.80,8.50,0.13,16.83,725.61,1.43,114.51,48.44,0.00,18.98,0.67,0.11,0.69,53.50
Harshil Agrotech,505336,,Industrial Manufacturing,1.51,107.39,112.05,18.59,16.59,17.27,6.70,0.93,0.02,14.66,0.00,16.43,112.81,0.07,46.46,2.49,0.00,32.01,0.00,0.00,0.02,92.18
IIRM Holdings,526530,,Commercial Services & Supplies,84.21,573.84,221.69,46.03,20.76,20.76,27.69,4.34,,13.13,0.22,18.59,78.31,0.37,72.38,3.61,0.00,5.58,0.00,0.00,0.89,51.03
Indian Emuls,,IEML,Chemicals & Petrochemicals,139.00,169.89,101.23,19.62,19.38,19.38,12.77,2.07,0.02,14.67,0.31,24.08,47.64,1.43,30.61,6.41,36.41,9.63,-1.13,-1.27,1.36,59.71
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,146.60,293.96,109.88,20.71,18.85,18.24,16.52,3.74,0.36,17.85,0.19,23.03,70.38,0.16,15.00,1.16,70.69,6.41,0.00,0.00,0.75,62.26
Insolation Ener,543620,,Power,217.90,4801.27,1269.56,159.92,12.60,12.60,39.35,10.96,0.25,42.22,0.06,49.87,333.37,2.77,32.12,14.66,22.46,3.44,0.27,-0.42,0.16,54.13
Jai Balaji Inds.,532976,JAIBALAJI,Ferrous Metals,101.95,9300.80,5989.66,678.01,11.32,13.65,22.17,4.38,0.18,15.40,0.26,30.74,414.24,74.11,430.28,713.59,1248.21,6.68,0.00,0.07,0.86,57.52
Jay Bee Laminati,,JAYBEE,Industrial Products,219.10,494.46,367.45,43.00,11.70,11.70,19.47,3.35,0.32,14.12,0.16,24.13,117.82,0.92,78.14,45.04,76.23,8.03,-0.98,-3.43,0.57,51.95
Kabra Jewels,,KKJEWELS,Consumer Durables,100.15,105.01,210.88,26.60,12.61,12.61,9.20,1.31,0.32,6.92,1.19,20.50,97.87,0.33,2.18,7.66,150.24,13.64,,,3.74,62.21
Kamdhenu,532741,KAMDHENU,Industrial Products,28.74,808.69,758.74,81.93,10.80,10.09,12.10,2.52,0.38,18.66,0.00,21.99,238.29,12.51,44.67,27.26,17.15,11.63,0.14,-4.12,0.01,57.30
Kaycee Inds.,504084,,Electrical Equipment,1265.40,401.57,54.49,8.48,15.56,16.29,69.60,13.83,1.49,15.59,0.02,22.25,16.33,0.78,16.24,5.74,3.74,2.04,0.00,0.00,0.07,74.16
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,36.98,174.96,120.10,19.08,15.89,17.03,19.95,22.01,0.30,9.61,4.27,2912.12,-6.25,2.08,30.38,41.13,31.31,8.51,0.00,0.00,1.91,57.42
Kody Technolab,,KODYTECH,IT - Software,728.20,928.28,71.77,25.15,35.04,35.04,52.68,11.73,0.26,22.82,0.17,30.32,16.22,1.25,34.78,10.00,6.67,2.67,0.06,0.03,0.52,64.82
Lakshya Powertec,,LAKSHYA,Construction,129.70,130.79,160.10,22.64,14.14,14.14,8.27,1.37,0.06,13.54,0.27,25.05,87.09,1.20,67.18,22.63,39.96,15.06,-3.83,-4.27,1.09,65.59
Lorenzini Appar.,540952,LAL,Textiles & Apparels,10.49,181.20,57.43,6.84,11.91,12.27,36.68,3.81,0.14,8.66,0.20,15.88,45.26,3.49,11.45,7.42,40.48,4.40,0.00,-0.07,1.14,70.78
Macfos,543787,,Retailing,720.00,678.01,257.43,26.13,10.15,9.59,35.74,9.64,0.80,22.69,0.28,36.72,48.26,2.78,5.72,10.20,55.60,3.99,0.30,0.00,0.72,52.89
Madhav Infra,539894,,Construction,11.77,317.30,629.88,67.39,10.70,10.95,11.97,1.49,0.19,4.34,0.75,12.89,130.98,7.87,88.69,147.98,97.59,15.75,0.00,0.00,2.67,50.75
Manoj Ceramic,544073,,Consumer Durables,113.90,141.32,164.33,22.55,13.72,13.72,13.10,1.22,0.11,7.31,0.54,15.93,118.82,0.17,73.20,19.05,49.47,11.86,0.00,-0.81,2.59,50.14
Marksans Pharma,524404,MARKSANS,Pharmaceuticals & Biotechnology,170.95,7746.83,2652.22,501.52,18.91,20.16,22.12,3.14,0.81,12.91,0.13,16.77,1726.04,59.89,540.04,305.70,845.52,6.45,0.95,-2.30,0.68,52.34
Maruti Interior,543464,,Consumer Durables,94.00,141.94,43.68,8.31,19.02,19.02,29.45,3.96,1.71,10.64,0.22,14.45,11.97,0.19,11.89,4.50,8.93,4.77,0.00,0.00,1.09,59.04
Maxposure,,MAXPOSURE,Entertainment,58.00,131.90,53.90,10.88,20.19,20.19,15.74,2.04,0.07,10.86,0.12,13.87,18.11,1.38,15.40,2.29,0.38,8.94,-0.32,-2.70,0.68,58.27
Mehai Technology,540730,,Commercial Services & Supplies,15.24,564.69,135.80,15.27,11.24,11.09,67.87,4.87,0.34,7.49,0.39,10.63,30.04,0.35,34.27,1.07,17.18,2.49,0.00,0.00,2.56,55.19
Mishtann Foods,539594,,Food Products,5.88,633.64,1382.05,351.02,25.40,24.64,1.83,0.66,,36.46,0.05,44.10,962.93,0.15,1158.45,128.02,2.92,51.53,0.00,-1.37,0.13,62.97
Multibase India,526169,,Chemicals & Petrochemicals,243.85,307.74,68.28,13.63,19.96,20.89,23.60,3.92,0.73,12.57,0.00,13.75,67.35,5.00,10.10,4.79,13.91,6.82,0.00,0.00,0.00,60.78
Newgen Software,540900,NEWGEN,IT - Software,891.40,12629.25,1492.82,373.52,25.02,25.30,39.79,8.33,1.68,16.52,0.04,22.50,707.17,70.41,556.68,50.47,0.00,3.34,0.33,-0.22,0.13,50.45
Nirman Agri,,NIRMAN,Agricultural Food & other Products,141.50,113.34,236.52,26.55,11.23,11.23,4.48,1.03,0.04,32.15,0.00,34.34,97.31,0.18,37.50,0.34,37.05,29.68,0.00,0.01,0.02,68.97
Owais Metal,,OWAIS,Ferrous Metals,427.10,776.57,213.41,65.90,30.88,30.88,15.59,6.95,,34.51,0.23,55.32,78.94,-2.45,90.33,41.31,41.01,8.16,-0.21,-0.12,0.39,72.08
Paisalo Digital,532900,PAISALO,Finance,30.96,2792.96,803.26,621.59,77.38,77.99,13.61,1.82,0.38,4.26,2.32,13.93,52.13,0.78,21.21,34.27,0.00,9.84,-0.43,-2.30,5.79,51.74
Pakka,516030,PAKKA,"Paper, Forest & Jute Products",150.71,677.41,391.23,47.29,12.09,14.71,24.70,2.21,56.14,7.40,0.53,14.92,110.30,13.79,43.74,12.37,86.47,5.67,0.00,-0.30,3.62,58.54
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,100.83,124.07,104.42,18.83,18.03,19.31,8.76,1.25,0.66,12.09,0.00,14.47,38.29,3.92,16.71,10.89,6.11,19.81,0.00,0.00,0.00,71.06
PMC Fincorp,534060,,Finance,2.13,151.67,22.34,20.11,90.02,93.31,10.75,0.90,0.11,8.05,0.27,10.10,45.98,0.00,0.00,0.00,0.39,13.29,0.00,0.00,2.31,59.43
Prakash Pipes,542684,PPL,Industrial Products,330.10,789.54,779.08,101.11,12.98,15.08,11.61,1.78,0.55,15.53,0.09,20.55,311.33,9.37,87.16,43.38,66.56,17.22,0.00,-0.29,0.39,50.58
Quest Flow,543982,,Industrial Products,304.75,309.63,67.21,12.47,18.55,18.55,45.53,,,7.16,0.29,10.74,55.39,0.73,46.22,13.12,8.97,3.01,0.05,4.23,2.01,69.37
Rajasthan Gases,526873,,Petroleum Products,36.91,283.74,18.07,17.78,98.40,97.69,17.01,7.90,0.10,21.27,0.00,21.67,5.40,0.00,0.00,0.00,0.00,6.27,0.00,0.00,0.00,51.57
Rajeshwari Cans,543285,,Industrial Products,134.75,141.38,40.24,4.70,11.68,11.68,73.64,11.78,1.03,7.56,0.80,17.41,2.39,0.18,6.74,6.22,5.75,2.26,0.00,0.00,2.82,61.77
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,101.34,1810.70,287.86,58.03,20.16,18.37,37.99,10.18,1.03,13.82,0.00,26.30,95.67,5.95,15.09,30.03,130.36,3.47,4.45,3.72,0.00,69.56
RBM Infracon,,RBMINFRA,Commercial Services & Supplies,427.55,431.95,321.75,42.95,13.35,13.35,14.66,3.07,0.10,11.48,0.08,24.93,117.75,0.78,67.27,47.84,69.13,9.49,0.00,-0.01,0.28,59.24
Refractory Shap.,,REFRACTORY,Industrial Products,61.00,132.98,58.77,10.30,17.53,17.53,21.98,2.96,0.78,10.05,0.38,18.54,22.33,1.05,12.69,5.39,16.76,6.09,-0.15,0.37,1.92,68.86
Resgen,543805,,Petroleum Products,88.67,185.99,65.16,15.38,23.60,23.60,23.31,3.23,0.20,11.71,0.08,14.89,37.16,0.00,19.79,2.91,23.90,6.25,0.00,0.00,0.39,51.51
Revathi Equip,544246,RVTH,Industrial Manufacturing,843.85,258.80,148.77,20.50,13.78,16.82,20.33,2.05,1.14,8.49,0.29,17.37,12.62,10.74,25.15,29.51,68.46,10.03,0.00,-0.04,1.28,77.01
RKEC Projects,,RKEC,Construction,69.15,178.55,390.41,49.31,12.63,12.90,9.88,0.86,0.21,4.01,1.01,11.22,123.13,7.17,176.67,120.27,199.45,14.47,0.00,-0.13,4.09,53.43
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,228.45,129.28,55.44,10.50,18.94,18.94,23.76,3.19,0.10,11.52,0.18,14.40,25.22,0.11,9.28,2.24,25.68,5.92,-0.18,-0.03,0.93,65.07
Rolex Rings,543325,ROLEXRINGS,Auto Components,1390.00,3785.43,1135.62,231.07,20.35,20.84,20.51,3.53,1.60,15.76,0.01,19.22,611.56,20.20,192.69,90.13,243.95,6.16,-0.09,-0.12,0.06,50.25
Rossell India,533168,ROSSELLIND,Agricultural Food & other Products,67.69,255.17,195.11,26.70,13.68,14.35,12.48,1.34,-2.17,7.50,0.45,10.85,-46.29,5.18,0.18,4.82,9.13,8.00,0.00,0.00,3.16,63.17
Sar Televenture,,SARTELE,Telecom - Services,187.40,882.79,349.93,55.40,15.83,15.83,18.82,1.03,0.02,7.73,0.01,10.13,92.15,6.26,75.27,44.92,10.66,5.96,4.37,-0.96,0.16,54.70
Share India Sec.,540725,SHAREINDIA,Capital Markets,151.15,3307.55,1375.81,508.31,36.95,35.68,10.70,1.41,0.62,9.87,0.22,16.06,1935.41,17.40,33.66,413.29,0.00,37.29,-0.66,-0.90,1.01,56.16
Shivalic Power,,SPCL,Electrical Equipment,102.15,246.34,132.36,18.82,14.22,14.22,19.83,2.18,0.22,11.33,0.05,16.12,97.68,1.53,28.53,7.04,57.01,8.09,-0.34,-1.34,0.28,63.39
Spright Agro,531205,,Commercial Services & Supplies,1.42,152.15,174.03,25.80,14.83,12.23,6.77,1.17,0.01,19.04,0.00,19.95,96.21,0.34,81.69,4.72,19.34,17.16,0.00,0.00,0.02,94.02
Srivari Spices &,,SSFL,Food Products,156.75,134.34,111.92,18.36,16.40,16.40,13.82,2.29,0.10,14.20,0.28,23.51,41.00,0.07,29.84,2.29,26.41,10.96,0.26,0.00,1.00,57.51
Star Delta Trans,539255,,Electrical Equipment,641.65,192.51,137.46,14.21,10.34,10.34,18.64,2.28,0.44,11.82,0.03,13.45,79.12,1.59,43.86,3.95,23.72,8.13,0.00,0.00,0.15,50.47
Starlineps Enter,540492,,Metals & Minerals Trading,7.52,195.05,73.35,7.37,10.05,10.05,29.69,5.94,,15.87,0.00,22.22,25.04,1.44,5.20,18.78,23.91,4.87,0.00,0.00,0.00,58.38
Std. Capital Mkt,511700,,Finance,0.64,157.09,140.86,122.72,87.12,84.54,3.79,0.31,0.01,2.60,3.21,11.02,-225.18,19.98,0.00,0.00,0.00,11.16,0.00,0.00,8.02,61.68
Sterling Tools,530759,STERTOOLS,Auto Components,320.80,1160.79,936.70,99.61,10.63,10.68,23.75,2.32,0.73,7.77,0.31,12.31,231.84,12.54,65.45,62.31,174.06,6.42,-2.15,-0.42,2.07,56.90
Suraj Estate,544054,SURAJEST,Realty,287.25,1372.29,547.89,188.93,34.48,36.91,15.02,1.52,0.27,6.53,0.51,13.98,1206.64,3.88,56.54,42.86,904.06,10.50,-0.54,-0.14,2.45,65.31
Suratwwala Busi.,543218,SBGLP,Realty,36.12,626.38,38.76,14.68,37.87,41.22,52.64,9.15,1.22,7.76,0.88,16.98,74.54,2.14,1.84,12.17,103.46,2.40,0.00,-0.05,3.67,74.75
Suyog Gurbaxani,543391,,Construction,113.00,280.94,53.01,17.50,33.01,33.01,32.33,11.48,0.67,6.76,3.52,43.19,47.91,0.01,0.92,8.77,0.96,2.97,0.00,0.00,7.90,58.83
Suyog Telematics,537259,SUYOG,Telecom - Services,802.30,897.74,198.20,116.53,58.79,57.19,22.07,2.23,-32.94,6.90,0.53,11.61,60.85,8.40,63.02,17.10,7.98,6.99,-0.01,-0.02,2.83,59.25
Swastika Investm,530585,,Capital Markets,107.35,215.76,128.39,30.70,23.91,25.21,12.77,1.66,0.50,5.64,0.05,20.72,57.87,0.63,26.21,224.10,2.45,-211.13,0.00,-0.09,0.18,54.12
Systematix Corp.,526506,,Capital Markets,123.05,1680.10,147.74,46.63,31.56,38.30,30.84,5.60,0.81,12.54,0.07,20.43,242.95,29.49,35.00,88.13,0.00,5.07,0.00,0.11,0.28,63.37
Taylormade Renew,541228,,Industrial Manufacturing,196.40,243.49,84.64,21.88,25.85,28.45,21.84,2.57,0.07,10.60,0.09,15.52,76.16,0.10,60.21,20.32,22.57,7.97,0.00,0.00,0.42,63.70
TBI Corn,,TBI,Agricultural Food & other Products,88.75,161.16,211.04,23.75,11.25,11.25,11.82,1.59,,9.67,0.64,18.90,83.04,2.11,45.69,12.18,70.33,10.49,-1.91,-1.27,2.74,64.81
Techknowgreen,543991,,Commercial Services & Supplies,160.85,118.75,32.99,10.13,30.71,30.71,15.50,3.35,0.17,21.89,0.07,24.26,17.72,0.24,10.68,1.23,2.31,7.94,0.00,0.00,0.27,50.35
Teerth Gopicon,,TGL,Construction,87.25,104.70,118.27,24.61,20.81,20.81,8.15,1.38,0.02,8.32,0.44,26.96,61.27,0.29,27.43,6.82,62.79,15.00,0.00,-0.21,1.64,88.73
Tejas Networks,540595,TEJASNET,Telecom -  Equipment & Accessories,585.80,10353.11,7562.42,892.13,11.80,14.10,59.10,2.69,0.54,4.79,0.89,12.77,1701.68,41.94,4443.85,1183.95,2367.19,4.09,-0.13,-0.94,6.20,59.87
Tinna Rubber,530475,TINNARUBR,Industrial Products,828.00,1491.70,499.61,72.28,14.47,15.21,33.42,7.96,0.81,14.62,0.76,31.20,12.26,6.97,41.23,46.91,63.17,4.32,4.84,0.02,1.92,53.87
Trident Techlabs,,TECHLABS,IT - Software,576.00,995.39,76.57,18.78,24.53,24.53,86.63,17.14,0.54,12.09,0.22,21.96,55.20,0.73,63.36,11.60,2.32,1.82,-3.25,0.02,0.70,65.51
Trust Fintech,,TRUST,IT - Software,57.60,137.23,31.26,9.79,31.32,31.32,15.25,1.24,0.17,10.55,0.00,11.57,20.31,4.37,15.18,1.47,2.06,9.20,-0.67,-0.44,0.00,79.79
Twamev Constr.,532738,TICL,Construction,25.90,401.45,88.88,27.36,30.78,33.14,4.10,1.32,0.02,14.28,1.12,35.61,-185.01,35.36,44.78,15.05,25.00,14.37,0.15,0.00,3.22,56.27
Urban Enviro,,URBAN,Other Utilities,155.70,134.84,141.05,25.05,17.76,17.76,13.14,4.23,0.15,13.13,0.85,38.35,29.06,0.47,41.28,4.13,0.00,11.07,0.00,-0.04,1.55,55.20
Vedant Fashions,543463,MANYAVAR,Retailing,743.85,18072.08,1427.86,650.51,45.56,46.35,45.61,10.12,6.09,14.35,0.27,22.26,497.16,89.52,618.61,102.34,201.97,3.15,0.51,-0.26,0.83,50.80
Vertoz,,VERTOZ,Media,80.10,682.69,265.52,37.48,14.12,14.28,25.13,3.58,0.40,11.37,0.11,14.92,99.99,7.24,61.09,31.81,0.00,4.58,0.00,-0.28,0.67,79.19
Vishnusurya Pro.,,VISHNUINFR,Other Construction Materials,171.45,421.93,270.63,48.79,18.03,18.03,14.41,2.67,0.25,13.10,0.35,20.23,45.71,0.76,43.94,20.92,4.45,9.37,0.00,-0.01,1.27,56.92
Vraj Iron,544204,VRAJ,Ferrous Metals,147.23,485.60,498.75,54.34,10.90,13.10,13.44,1.22,0.87,12.64,0.01,14.76,125.40,7.16,21.19,8.07,50.74,11.08,0.00,-0.02,0.05,50.38
Waaree Renewab.,534618,WAAREERTL,Electrical Equipment,1020.30,10636.28,1964.29,387.30,19.72,19.47,36.59,23.29,0.29,25.59,0.06,64.95,202.61,13.20,496.98,234.30,6.45,3.80,-0.10,0.18,0.07,50.83
Zenith Drugs,,ZENITHDRUG,Pharmaceuticals & Biotechnology,70.85,121.50,133.32,13.58,10.19,10.19,16.40,1.75,0.51,5.01,0.70,11.26,35.88,2.36,60.58,40.18,39.61,7.79,0.00,-0.36,3.67,54.11
