Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Chavda Infra Ltd,,CHAVDA,Construction,Civil Construction,85.05,209.70,250.28,59.78,23.89,21.59,10.63,1.74,0.18,6.77,1.40,20.27,121.45,2.00,103.28,74.94,92.19,11.67,-0.50,-0.16,3.92,54.27
Chemtech Indust.,537326,,Industrial Manufacturing,Industrial Products,93.45,167.63,35.27,6.43,18.23,19.83,22.29,1.68,0.15,9.04,0.00,10.74,74.60,5.22,4.40,2.78,3.10,10.58,0.05,0.00,0.00,63.71
Chetana Educa.,,CHETANA,Printing & Publication,Printing & Publication,59.30,120.97,102.93,19.42,18.87,22.72,9.41,1.37,,12.58,0.06,25.94,83.44,0.23,67.63,1.98,20.78,14.87,-1.40,0.94,0.26,54.03
Cohance Life,543064,COHANCE,Pharmaceuticals & Biotechnology,Pharmaceuticals,552.80,21150.19,2252.45,579.88,25.74,31.34,61.57,5.58,-3.80,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,2.20,9.41,-0.72,0.95,59.35
Concord Enviro,544315,CEWATER,Other Utilities,Waste Management,408.75,846.37,557.05,67.94,12.20,15.66,16.19,1.54,0.35,6.98,0.30,12.03,371.38,17.72,179.31,145.70,201.33,8.45,-0.90,-0.01,2.14,52.47
Credo Brands,544058,MUFTI,Retailing,Speciality Retail,98.77,643.80,592.40,167.91,28.34,29.29,11.23,1.55,0.42,9.36,0.58,18.41,303.28,7.88,269.01,22.75,105.25,11.87,-1.29,-0.04,2.36,53.81
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,Stockbroking & Allied,216.33,1528.67,278.28,165.75,59.56,58.51,13.63,4.93,0.20,33.97,0.01,49.22,210.57,0.06,94.72,45.72,0.00,11.95,0.05,-0.06,0.03,52.65
Danlaw Tech.,532329,,Industrial Manufacturing,Industrial Products,785.45,382.57,237.35,34.83,14.67,14.74,19.22,4.46,0.16,13.19,0.37,28.31,68.49,1.00,49.89,28.61,36.47,7.43,0.00,0.00,1.09,55.09
De Neers Tools,,DENEERS,Industrial Products,Iron & Steel Products,177.90,153.11,142.50,28.16,19.76,19.30,8.67,1.88,0.16,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,13.09,1.51,-0.77,2.23,52.53
DJ Mediaprint,543193,DJML,Transport Services,Logistics Solution Provider,62.96,216.66,91.57,18.14,19.81,21.84,28.81,2.92,0.97,8.13,0.23,13.49,50.19,0.22,29.34,2.43,27.56,5.15,-0.03,-0.16,1.36,70.32
Dolat Algotech,505526,DOLATALGO,Capital Markets,Stockbroking & Allied,70.57,1241.14,402.14,218.33,54.29,65.62,10.31,1.19,1.18,20.82,0.19,24.00,295.55,0.70,0.00,0.00,0.00,15.10,0.00,0.16,0.90,50.29
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,131.90,181.31,347.25,49.12,14.15,13.61,7.93,0.92,0.08,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,16.42,0.00,-0.05,2.98,67.38
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",7.13,2589.43,522.18,64.87,12.42,24.74,47.89,3.00,106.42,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.81,0.01,-2.09,0.51,60.93
Eco Recyc.,530643,,Other Utilities,Waste Management,482.65,931.36,43.35,25.83,59.58,70.66,45.43,9.20,0.32,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,3.07,-0.04,-0.02,0.24,53.73
Edvenswa Enter,517170,,IT - Software,Computers - Software & Consulting,34.23,100.01,140.55,15.54,11.06,13.30,7.50,0.73,0.12,11.24,0.00,12.99,68.33,0.05,9.98,2.53,0.00,16.88,0.00,0.00,0.00,54.18
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,74.18,4578.27,6433.74,677.61,10.53,14.34,9.23,0.78,0.33,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.64,0.04,-1.01,3.08,56.68
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),79.68,275.21,25.78,18.89,73.27,70.34,23.09,3.03,0.43,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,6.62,0.00,-4.22,0.79,52.47
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,432.65,2403.36,926.49,226.20,24.41,26.31,14.72,2.31,0.45,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.41,-0.05,-0.02,0.72,57.45
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,242.15,361.35,132.43,21.88,16.52,18.80,120.45,9.22,0.32,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,3.10,0.00,0.00,8.47,60.94
Forbes Precision,544186,,Industrial Manufacturing,Industrial Products,160.60,828.61,239.03,52.92,22.14,22.01,28.90,5.43,,12.65,0.13,18.84,48.07,3.78,29.79,30.51,37.76,5.01,-0.02,0.01,0.46,50.43
Frog Innovations,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,179.75,279.59,219.39,35.57,16.21,16.21,16.24,1.75,0.95,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,11.88,0.12,-0.09,0.37,60.75
Gala Precis. Eng,544244,GALAPREC,Industrial Manufacturing,Industrial Products,732.10,900.47,267.92,41.27,15.40,17.36,29.60,3.43,0.52,10.63,0.09,14.96,160.35,6.14,62.67,20.80,95.37,4.47,0.11,0.00,0.61,50.56
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,164.94,861.34,503.95,88.45,17.55,17.55,21.01,1.89,1.07,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,8.52,,,1.74,52.82
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,426.55,1782.13,331.07,151.83,45.86,46.00,30.34,2.60,-9.17,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.31,-0.04,-0.15,1.51,59.57
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,29.32,112.39,1451.84,329.58,22.70,23.86,1.09,0.19,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,23.96,0.14,4.25,4.66,96.48
GLEN Industries,544444,,Industrial Products,Packaging,80.01,192.51,182.08,41.87,23.00,24.24,10.68,1.40,0.15,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,13.46,,,3.33,51.46
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,507.05,2739.59,866.54,267.57,30.88,31.95,31.04,3.69,0.81,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.33,0.43,-1.08,3.25,55.99
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,150.20,375.35,129.70,22.71,17.51,20.00,35.58,4.11,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,3.60,-0.01,-0.29,3.64,55.94
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,102.05,187.09,126.71,24.47,19.31,19.38,11.28,2.02,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,10.56,-0.88,-0.02,1.43,59.31
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1677.20,1780.13,730.19,99.87,13.68,13.83,21.14,5.49,0.29,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,6.70,0.19,0.01,0.10,55.78
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,125.95,251.38,118.56,19.75,16.66,18.24,14.89,2.91,0.32,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,6.75,0.00,0.00,1.47,67.57
Insolation Ener,543620,,Power,Power Generation,140.25,3091.03,1498.48,182.38,12.17,12.09,21.32,4.49,0.13,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,5.94,0.13,-0.15,1.36,66.40
ION Exchange,500214,IONEXCHANG,Other Utilities,Water Supply & Management,349.90,5138.46,2842.20,292.24,10.28,10.86,24.45,3.97,2.88,7.68,0.33,18.66,772.29,56.57,1044.63,728.08,386.14,5.83,0.20,-0.42,1.40,52.98
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,166.65,10658.72,18636.17,2796.81,15.01,16.58,7.76,0.88,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,14.76,-0.42,0.23,2.25,51.39
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,285.80,12138.52,3120.18,424.54,13.61,14.16,43.24,4.34,0.45,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.50,-0.36,-0.03,1.37,51.39
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,26.08,735.15,759.70,89.21,11.74,10.09,10.55,2.02,0.33,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,13.15,-0.32,-1.91,0.01,50.70
Kay Cee,,KCEIL,Construction,Civil Construction,169.00,206.59,198.15,34.55,17.44,17.78,9.72,2.21,0.13,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,14.32,-9.48,-0.81,1.56,59.64
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,970.80,308.08,56.06,8.55,15.25,16.29,53.67,9.85,1.15,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.62,0.00,0.00,0.42,56.51
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,28.98,137.11,125.92,18.23,14.48,17.03,16.76,11.84,0.26,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,9.28,0.00,0.00,2.26,66.63
KNR Construct.,532942,KNRCON,Construction,Civil Construction,161.82,4552.36,3082.53,852.58,27.66,33.86,6.60,0.96,0.15,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,14.32,-3.59,0.46,2.43,54.91
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,163.25,196.29,493.81,72.86,14.75,14.49,4.05,1.50,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,32.61,-0.14,0.00,0.10,74.74
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,122.00,123.02,182.10,23.29,12.79,14.15,8.06,1.22,0.05,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.46,-1.44,-0.19,2.43,67.25
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,271.30,1488.44,260.21,42.08,16.17,17.84,57.78,6.50,0.83,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.23,-2.45,-1.20,0.27,53.54
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,190.94,751.13,486.44,83.04,17.07,18.49,12.45,1.89,0.82,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,12.14,0.00,0.00,0.01,52.77
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,26.93,1584.24,636.17,211.53,33.25,34.26,14.77,2.72,0.29,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,9.53,0.00,0.04,1.57,74.45
Manoj Ceramic,544073,,Consumer Durables,Ceramics,108.00,148.04,179.73,24.48,13.62,13.76,12.11,1.05,0.10,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,12.10,0.00,2.82,2.39,52.72
Maruti Interior,543464,,Consumer Durables,Houseware,103.06,155.63,57.62,9.90,17.18,19.02,26.51,4.04,1.54,10.64,0.18,14.45,13.50,0.26,11.43,4.20,9.53,5.36,0.00,0.00,0.81,55.09
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,49.00,111.43,77.69,11.01,14.17,16.94,13.00,1.56,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.17,-0.65,-0.91,0.81,52.40
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.80,133.39,147.63,17.41,11.79,11.09,14.48,0.95,0.07,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,9.66,0.00,0.00,2.97,90.65
Mishtann Foods,539594,,Food Products,Packaged Foods,4.75,511.87,1426.65,339.17,23.77,24.64,1.53,0.44,,36.46,0.04,44.10,1189.15,0.14,1869.49,619.87,3.11,60.87,0.00,0.00,0.14,70.09
Newgen Software,540900,NEWGEN,IT - Software,Computers - Software & Consulting,880.05,12518.28,1532.45,392.92,25.64,25.30,38.07,7.83,1.61,16.52,0.03,22.50,1287.10,65.11,514.75,64.27,0.00,3.47,0.12,-1.52,0.12,51.08
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,316.05,574.65,230.90,66.74,28.90,30.93,11.40,4.20,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,10.94,-0.05,-0.02,0.43,74.98
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.96,110.69,98.42,13.48,13.70,19.31,11.42,1.04,1.05,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,17.17,0.00,0.00,0.00,74.18
PC Jeweller,534809,PCJEWELLER,Consumer Durables,"Gems, Jewellery And Watches",9.78,7181.78,2888.63,562.32,19.47,17.65,11.69,0.98,0.23,7.38,0.22,12.68,6502.94,197.72,1002.07,14.80,6913.32,8.56,-0.84,1.54,2.15,50.23
PMC Fincorp,534060,,Finance,Non Banking Financial Company (NBFC),1.78,126.75,20.28,17.16,84.62,93.31,11.86,0.72,0.12,8.05,0.26,10.10,45.95,0.00,0.00,0.00,0.40,13.52,0.00,0.00,2.72,56.37
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,249.06,595.23,759.86,85.02,11.19,15.56,11.22,1.30,0.53,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,21.00,0.00,-0.46,0.16,56.62
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,101.46,967.07,787.35,111.25,14.13,15.43,10.56,1.53,0.38,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,13.06,0.00,-0.17,0.09,56.30
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",64.52,320.14,176.16,43.93,24.94,25.31,40.57,3.87,0.22,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,4.99,0.00,0.00,12.99,53.63
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,72.77,1297.77,323.30,67.20,20.79,18.37,24.07,3.97,0.66,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,6.00,2.10,2.22,0.25,75.87
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",507.40,3382.99,565.18,61.03,10.80,10.80,46.80,2.52,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.63,-1.84,-4.33,9.25,51.91
Refractory Shap.,,REFRACTORY,Industrial Products,Electrodes & Refractories,50.00,109.00,69.67,12.73,18.27,17.56,14.73,2.20,0.52,10.05,0.42,18.54,24.54,0.72,19.54,9.06,21.41,8.72,0.00,0.00,1.89,56.52
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,770.10,234.66,151.89,17.93,11.80,16.82,22.46,1.86,1.25,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,9.60,0.00,0.00,1.94,64.92
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,481.55,506.92,406.48,65.97,16.23,16.67,12.47,4.01,0.04,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,11.21,0.21,-0.22,1.16,60.33
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,204.00,173.16,83.60,13.72,16.41,19.01,23.56,3.80,0.10,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,5.80,0.00,0.00,0.91,64.06
Rolex Rings,543325,ROLEXRINGS,Auto Components,Auto Components & Equipments,103.92,2830.64,1106.73,219.90,19.87,20.84,15.76,2.43,1.26,15.62,0.00,19.05,717.57,25.10,186.72,93.67,262.36,8.20,-1.01,-0.18,0.00,52.42
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,665.85,4191.24,4529.04,481.56,10.63,11.56,14.28,1.66,0.55,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,14.24,-0.67,-0.62,0.05,55.76
Sanjiv.Parant.,531569,,Pharmaceuticals & Biotechnology,Pharmaceuticals,194.55,238.99,68.92,10.05,14.58,14.78,32.04,5.33,1.72,14.95,0.15,24.58,25.18,0.94,13.03,2.19,5.99,4.21,-0.13,0.00,0.65,50.99
Shakti Pumps,531431,SHAKTIPUMP,Industrial Products,"Compressors, Pumps & Diesel Engines",660.35,8149.18,2602.94,597.88,22.97,23.98,20.28,5.01,0.24,23.88,0.38,42.64,1400.84,15.84,1665.09,539.71,467.11,7.06,0.29,-0.12,1.04,52.76
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,79.50,191.72,133.07,17.08,12.84,14.22,17.24,1.62,0.19,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,9.28,-2.07,-0.21,0.27,71.51
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",42.72,346.02,110.26,31.41,28.49,26.77,17.54,2.16,0.12,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,7.91,0.00,0.00,4.83,52.06
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,459.80,590.23,106.47,36.71,34.48,36.10,28.88,3.84,1.51,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,5.05,0.00,0.00,1.21,51.60
Silicon Rental,543615,,Commercial Services & Supplies,Diversified Commercial Services,139.35,159.12,108.68,42.58,39.18,44.34,15.14,1.52,2.11,12.98,0.04,15.26,56.67,0.63,31.41,0.00,0.54,11.35,0.00,0.00,0.30,50.82
Stallion India,544342,STALLION,Chemicals & Petrochemicals,Industrial Gases,166.64,1321.48,452.75,62.93,13.90,12.64,29.47,4.16,1.93,12.12,0.00,15.17,284.40,1.85,107.80,26.12,116.73,5.13,-4.68,0.33,0.02,60.72
Std. Capital Mkt,511700,,Finance,Non Banking Financial Company (NBFC),0.52,127.64,207.45,166.59,80.30,84.32,2.62,0.39,,2.56,4.07,10.84,-2870.56,-26.39,2.06,1675.29,0.00,13.45,0.00,0.00,6.88,50.48
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,283.55,1028.20,860.63,91.00,10.57,10.72,24.62,1.94,0.76,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.18,-0.70,0.10,2.52,61.90
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",279.25,1335.80,583.36,190.23,32.61,36.91,14.42,1.39,0.26,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,10.26,-0.52,-0.48,2.89,61.78
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",28.51,491.63,66.58,26.29,39.49,39.83,24.33,6.02,0.57,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,4.93,0.00,0.00,2.39,79.62
Suyog Gurbaxani,543391,,Construction,Civil Construction,107.75,267.89,57.39,23.70,41.30,33.05,18.81,8.69,0.39,6.77,5.24,43.19,138.75,0.01,1.28,9.08,0.96,4.81,0.00,0.00,9.45,60.75
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,650.50,726.28,202.71,121.27,59.82,57.19,19.63,1.68,-29.30,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.59,-0.09,-1.80,3.24,66.96
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,80.58,161.95,115.91,24.91,21.49,25.21,12.52,1.24,0.49,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-44.18,0.00,0.00,0.97,62.08
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,264.50,7921.85,2225.20,355.78,15.99,16.24,31.99,5.90,0.22,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,4.68,-0.09,0.27,0.97,59.32
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,85.15,154.62,254.32,28.91,11.37,11.26,9.45,1.38,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.34,-0.61,-0.02,3.13,61.73
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,344.10,594.64,119.00,29.45,24.75,24.53,30.62,8.78,0.19,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,4.86,-2.34,-0.18,0.61,79.40
Trust Fintech,,TRUST,IT - Software,Software Products,50.70,120.80,34.86,9.86,28.28,31.32,14.84,1.05,0.17,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,9.77,-0.71,-0.01,0.00,73.87
Twamev Constr.,532738,TICL,Construction,Civil Construction,29.45,445.16,88.91,30.16,33.92,33.14,4.41,1.48,0.02,14.59,1.14,36.37,-184.68,35.52,48.65,13.46,33.18,13.73,-0.01,0.00,3.24,50.28
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),80.79,162.16,99.66,12.70,12.74,17.58,15.17,1.44,0.81,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,9.36,0.00,0.00,1.75,59.76
Urban Enviro,,URBAN,Other Utilities,Waste Management,154.00,133.37,155.77,25.69,16.49,17.76,11.38,3.26,0.13,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,11.64,0.00,-0.02,1.55,55.69
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,618.75,15037.41,1423.06,639.31,44.93,46.35,39.01,8.74,5.21,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.68,-0.15,-0.12,0.81,59.08
Vertoz,,VERTOZ,Media,Advertising & Media Agencies,72.50,617.92,274.13,41.09,14.99,15.00,22.56,2.70,0.38,10.65,0.08,13.99,108.61,6.36,56.03,37.23,0.00,5.30,0.00,-0.62,0.55,57.95
Wendt India,505412,WENDT,Industrial Products,Abrasives & Bearings,8159.00,1631.15,237.75,43.33,18.23,22.73,59.12,6.57,5.95,12.37,0.00,15.11,134.84,7.03,51.93,24.28,45.31,2.34,0.46,-0.54,0.01,54.76
