Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Cohance Life,543064,COHANCE,Pharmaceuticals & Biotechnology,Pharmaceuticals,596.45,22818.22,2252.45,579.88,25.74,31.34,66.43,6.02,-4.10,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,2.04,9.41,-0.72,0.95,56.14
Concord Enviro,544315,CEWATER,Other Utilities,Waste Management,423.95,877.42,557.05,67.94,12.20,15.66,16.78,1.60,0.36,6.98,0.30,12.03,371.38,17.72,179.31,145.70,201.33,8.17,-0.90,-0.01,2.14,50.70
Credo Brands,544058,MUFTI,Retailing,Speciality Retail,99.06,647.56,592.40,167.91,28.34,29.29,11.30,1.56,0.42,9.36,0.58,18.41,303.28,7.88,269.01,22.75,105.25,11.82,-1.29,-0.04,2.36,53.68
Danlaw Tech.,532329,,Industrial Manufacturing,Industrial Products,878.10,427.69,237.35,34.83,14.67,14.74,21.49,4.99,0.18,13.19,0.37,28.31,68.49,1.00,49.89,28.61,36.47,6.66,0.00,0.00,1.09,51.39
De Neers Tools,,DENEERS,Industrial Products,Iron & Steel Products,147.90,127.29,142.50,28.16,19.76,19.30,7.21,1.56,0.14,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.87,1.51,-0.77,2.23,60.54
DJ Mediaprint,543193,DJML,Transport Services,Logistics Solution Provider,70.91,233.85,91.57,18.14,19.81,21.84,31.10,3.62,1.05,8.13,0.28,13.49,39.32,0.22,25.66,15.98,19.79,4.75,-0.03,-0.16,1.51,66.57
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,98.50,135.40,347.25,49.12,14.15,13.61,5.92,0.69,0.06,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,19.34,0.00,-0.05,2.98,75.64
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",7.62,2771.28,522.18,64.87,12.42,24.74,51.26,3.20,113.91,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.62,0.01,-2.09,0.51,59.92
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,78.62,4860.17,6433.74,677.61,10.53,14.34,9.80,0.82,0.35,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.14,0.04,-1.01,3.08,54.09
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,461.70,2563.86,926.49,226.20,24.41,26.31,15.71,2.46,0.48,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,8.83,-0.05,-0.02,0.72,54.60
Frog Cellsat,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,167.00,259.76,219.39,35.57,16.21,16.21,15.08,1.63,0.88,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,12.77,0.12,-0.09,0.37,63.54
G M Polyplast,543239,,Industrial Products,Plastic Products - Industrial,79.25,106.67,97.86,11.62,11.87,12.17,14.57,2.50,0.69,16.52,0.05,20.97,34.04,0.06,19.48,4.77,14.53,9.87,0.00,0.00,0.20,53.35
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,432.55,1806.77,331.07,151.83,45.86,46.00,30.76,2.64,-9.29,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.24,-0.04,-0.15,1.51,59.00
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,31.36,120.57,1451.84,329.58,22.70,23.86,1.17,0.20,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,23.80,0.14,4.25,4.66,96.33
GLEN Industries,544444,,Industrial Products,Packaging,81.99,197.28,166.04,40.24,24.24,24.24,11.05,1.43,0.16,9.62,0.84,36.35,63.70,0.62,31.97,3.25,64.84,12.69,,,3.47,50.26
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,551.40,2978.06,866.54,267.57,30.88,31.95,33.74,4.02,0.88,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,4.95,0.43,-1.08,3.25,52.14
Haz.Multi Proj.,532467,,Realty,"Residential, Commercial Projects",28.56,669.27,696.47,76.93,11.05,13.96,28.65,1.37,,4.24,0.79,11.37,680.20,4.47,136.62,325.61,21.57,5.64,-0.34,1.94,6.57,52.32
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,116.60,213.77,126.71,24.47,19.31,19.38,12.89,2.31,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,9.39,-0.88,-0.02,1.43,53.51
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1774.30,1884.31,730.19,99.87,13.68,13.83,22.38,5.80,0.30,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,6.32,0.19,0.01,0.10,53.22
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,124.01,248.66,118.56,19.75,16.66,18.24,14.73,2.87,0.32,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,6.81,0.00,0.00,1.47,68.07
Insolation Ener,543620,,Power,Power Generation,162.10,3572.60,1498.48,182.38,12.17,12.09,24.64,5.19,0.15,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,5.16,0.13,-0.15,1.36,62.74
International Ge,544311,IGIL,Commercial Services & Supplies,Diversified Commercial Services,320.60,13855.04,1174.43,697.61,59.40,57.00,27.12,11.19,,40.56,0.11,54.37,808.10,46.47,209.90,41.46,1.48,5.07,-0.29,0.37,0.19,50.09
ION Exchange,500214,IONEXCHANG,Other Utilities,Water Supply & Management,364.45,5345.26,2842.20,292.24,10.28,10.86,25.44,4.14,3.00,7.68,0.33,18.66,772.29,56.57,1044.63,728.08,386.14,5.60,0.20,-0.42,1.40,51.03
Jindal Saw,500378,JINDALSAW,Industrial Products,Iron & Steel Products,165.40,10577.47,18636.17,2796.81,15.01,16.58,7.70,0.88,0.12,7.13,0.43,16.31,3482.24,125.62,3073.75,2125.19,5528.69,14.84,-0.42,0.23,2.25,51.75
Kay Cee,,KCEIL,Construction,Civil Construction,190.50,232.87,198.15,34.55,17.44,17.78,10.96,2.49,0.14,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,12.93,-9.48,-0.81,1.56,54.51
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,998.35,316.83,56.06,8.55,15.25,16.29,55.20,10.13,1.18,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.55,0.00,0.00,0.42,61.17
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,33.47,158.36,125.92,18.23,14.48,17.03,19.36,13.67,0.30,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,8.26,0.00,0.00,2.26,61.46
KNR Construct.,532942,KNRCON,Construction,Civil Construction,170.38,4791.68,3082.53,852.58,27.66,33.86,6.95,1.01,0.16,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,13.83,-3.59,0.46,2.43,52.52
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,179.75,216.13,493.81,72.86,14.75,14.49,4.46,1.65,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,29.67,-0.14,0.00,0.10,72.91
Krishca Strapp.,,KRISHCA,Industrial Products,Iron & Steel Products,191.20,272.12,178.17,28.12,15.78,15.17,21.80,2.48,0.22,9.81,0.76,16.55,-0.06,1.85,38.69,16.38,32.82,6.23,0.02,-0.01,3.75,50.21
Lagnam Spintex,,LAGNAM,Textiles & Apparels,Other Textile Products,68.61,121.23,583.78,66.81,11.44,10.81,9.16,1.00,-0.39,2.34,3.21,11.26,13.52,0.32,67.43,14.55,118.20,9.88,0.00,0.00,7.72,53.91
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,126.15,127.21,182.10,23.29,12.79,14.15,8.33,1.26,0.06,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.15,-1.44,-0.19,2.43,66.13
Man Infra,533169,MANINFRA,Construction,Civil Construction,130.07,5250.49,867.78,244.55,28.18,27.13,19.34,2.40,2.04,14.42,0.01,17.49,1867.29,160.27,55.80,51.16,576.26,8.20,-0.09,0.93,0.08,50.51
Manoj Ceramic,544073,,Consumer Durables,Ceramics,101.50,139.13,179.73,24.48,13.62,13.76,11.39,0.98,0.10,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,12.66,0.00,3.12,2.39,55.57
Maruti Interior,543464,,Consumer Durables,Houseware,92.00,138.92,57.62,9.90,17.18,19.02,23.67,3.61,1.37,10.64,0.18,14.45,13.50,0.26,11.43,4.20,9.53,5.97,0.00,0.00,0.81,59.91
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,49.55,112.68,77.69,11.01,14.17,16.94,13.15,1.58,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.06,-0.65,-0.91,0.81,51.87
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,2.80,207.50,147.63,17.41,11.79,11.09,22.53,1.47,0.11,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,6.83,0.00,0.00,2.97,85.46
Meta Infotech,544441,,IT - Services,IT Enabled Services,123.30,232.81,218.82,25.11,11.48,11.48,17.28,3.20,0.24,23.82,0.44,42.60,44.02,-1.11,198.77,142.72,23.43,9.29,,,1.35,50.68
Mishtann Foods,539594,,Food Products,Packaged Foods,5.06,545.27,1426.65,339.17,23.77,24.64,1.63,0.47,,36.46,0.04,44.10,1189.15,0.14,1869.49,619.87,3.11,57.42,0.00,0.00,0.14,68.14
Multibase India,526169,,Chemicals & Petrochemicals,Specialty Chemicals,234.75,296.25,68.39,13.00,19.01,20.98,25.52,3.54,0.79,12.60,0.00,13.78,71.70,3.75,13.01,6.11,12.11,6.53,0.00,0.00,0.00,62.25
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,408.30,742.39,230.90,66.74,28.90,30.93,14.72,5.42,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,8.56,-0.05,-0.02,0.43,67.85
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,94.07,115.75,98.42,13.48,13.70,19.31,11.95,1.09,1.09,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,16.11,0.00,0.00,0.00,73.00
PMC Fincorp,534060,,Finance,Non Banking Financial Company (NBFC),1.88,133.87,20.28,17.16,84.62,93.31,12.52,0.76,0.13,8.05,0.26,10.10,45.95,0.00,0.00,0.00,0.40,12.79,0.00,0.00,2.72,54.92
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,260.55,623.19,759.86,85.02,11.19,15.56,11.74,1.36,0.56,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,19.52,0.00,-0.46,0.16,54.62
Premier Polyfilm,514354,PREMIERPOL,Industrial Products,Plastic Products - Industrial,39.30,411.64,272.69,41.32,15.15,14.29,15.67,3.12,0.41,17.57,0.00,24.45,69.94,0.00,34.05,9.55,31.53,8.93,0.00,-0.02,0.00,54.07
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,104.77,994.79,787.35,111.25,14.13,15.43,10.86,1.58,0.39,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,12.70,0.00,-0.17,0.09,54.88
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,79.79,1425.65,323.30,67.20,20.79,18.37,26.45,4.36,0.72,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,5.42,2.10,2.22,0.25,74.05
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",518.00,3448.52,565.18,61.03,10.80,10.80,47.70,2.57,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.61,-1.84,-4.33,9.25,50.91
Refractory Shap.,,REFRACTORY,Industrial Products,Electrodes & Refractories,53.75,117.18,69.67,12.73,18.27,17.56,15.84,2.37,0.56,10.05,0.42,18.54,24.54,0.72,19.54,9.06,21.41,8.19,0.00,0.00,1.89,53.26
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,838.00,257.01,151.89,17.93,11.80,16.82,24.59,2.02,1.37,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,8.90,0.00,0.00,1.94,61.82
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,568.40,598.34,406.48,65.97,16.23,16.67,14.72,4.73,0.05,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,9.67,0.21,-0.22,1.16,53.18
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,211.70,179.70,83.60,13.72,16.41,19.01,24.45,3.95,0.10,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,5.60,0.00,0.00,0.91,62.70
Rolex Rings,543325,ROLEXRINGS,Auto Components,Auto Components & Equipments,107.63,2931.12,1106.73,219.90,19.87,20.84,16.32,2.51,1.31,15.62,0.00,19.05,717.57,25.10,186.72,93.67,262.36,7.91,-1.01,-0.18,0.00,50.72
Route Mobile,543228,ROUTE,Telecom - Services,Other Telecom Services,692.95,4365.42,4529.04,481.56,10.63,11.56,14.87,1.73,0.57,9.55,0.01,14.48,1651.09,-101.73,968.51,595.32,0.00,13.49,-0.67,-0.62,0.05,53.96
Sanjiv.Parant.,531569,,Pharmaceuticals & Biotechnology,Pharmaceuticals,181.85,223.39,68.92,10.05,14.58,14.78,29.95,4.98,1.61,14.95,0.15,24.58,25.18,0.94,13.03,2.19,5.99,4.50,-0.13,0.00,0.65,54.19
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,86.05,207.52,133.07,17.08,12.84,14.22,18.66,1.76,0.20,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,8.53,-2.07,-0.21,0.27,69.16
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",43.70,353.96,110.26,31.41,28.49,26.77,17.94,2.21,0.12,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,7.78,0.00,0.00,4.83,50.96
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,473.80,608.20,106.47,36.71,34.48,36.10,29.76,3.96,1.55,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,4.90,0.00,0.00,1.21,50.13
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,297.75,1077.39,860.63,91.00,10.57,10.72,25.79,2.04,0.79,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,5.91,-0.70,0.10,2.52,60.00
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",279.55,1335.51,583.36,190.23,32.61,36.91,14.41,1.40,0.26,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,10.26,-0.52,-0.48,2.89,61.74
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",32.84,569.50,66.58,26.29,39.49,39.83,28.18,6.94,0.66,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,4.32,0.00,0.00,2.39,76.53
Suyog Gurbaxani,543391,,Construction,Civil Construction,110.00,273.48,57.39,23.70,41.30,33.05,19.21,8.87,0.40,6.77,5.24,43.19,138.75,0.01,1.28,9.08,0.96,4.74,0.00,0.00,9.45,59.93
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,679.55,760.39,202.71,121.27,59.82,57.19,20.55,1.75,-30.67,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.33,-0.09,-1.80,3.24,65.49
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,89.75,180.38,115.91,24.91,21.49,25.21,13.94,1.38,0.55,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-66.18,0.00,0.00,0.97,57.76
Systematix Corp.,526506,SYSTMTXC,Capital Markets,Stockbroking & Allied,154.06,2103.50,166.79,59.19,35.49,38.30,44.91,6.50,1.18,12.54,0.06,20.43,246.49,9.55,31.11,76.51,0.00,3.51,0.00,-0.03,0.31,54.14
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,307.90,9242.11,2225.20,355.78,15.99,16.24,37.32,6.87,0.25,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,4.02,-0.09,0.27,0.97,52.65
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,89.60,162.70,254.32,28.91,11.37,11.26,9.94,1.46,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,11.91,-0.61,-0.02,3.13,59.73
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,429.45,742.14,119.00,29.45,24.75,24.53,38.22,12.78,0.24,12.09,0.22,21.96,55.20,0.73,63.36,11.60,2.32,3.85,-2.34,-0.18,0.44,74.28
Trust Fintech,,TRUST,IT - Software,Software Products,54.00,128.66,34.86,9.86,28.28,31.32,15.81,1.12,0.18,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,9.15,-0.71,-0.01,0.00,72.16
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),82.01,164.61,99.66,12.70,12.74,17.58,15.40,1.46,0.83,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,9.22,0.00,0.00,1.75,59.15
Urban Enviro,,URBAN,Other Utilities,Waste Management,161.60,139.95,155.77,25.69,16.49,17.76,11.94,3.42,0.14,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,11.19,0.00,-0.02,1.55,53.51
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,619.10,15042.20,1423.06,639.31,44.93,46.35,39.03,8.74,5.21,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.67,-0.15,-0.12,0.81,59.05
Vertoz,,VERTOZ,Media,Advertising & Media Agencies,70.90,604.28,274.13,41.09,14.99,15.00,22.06,2.64,0.38,10.65,0.08,13.99,108.61,6.36,56.03,37.23,0.00,5.42,0.00,-0.62,0.55,58.87
Wendt India,505412,WENDT,Industrial Products,Abrasives & Bearings,8187.00,1637.40,237.75,43.33,18.23,22.73,59.35,6.59,5.97,12.37,0.00,15.11,134.84,7.03,51.93,24.28,45.31,2.33,0.46,-0.54,0.01,54.60
