Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bharat Road,540700,BRNL,Construction,19.08,160.18,401.39,218.86,54.53,52.49,0.95,0.48,0.03,6.53,1.31,54.19,-127.79,21.94,0.94,3.35,0.00,43.30,0.00,0.01,2.58,64.59
Bodhi Tree,543767,BTML,Entertainment,8.22,148.37,89.31,11.34,12.70,10.11,23.18,4.53,1.57,6.41,0.66,16.27,25.29,1.43,23.35,24.94,24.01,7.35,3.29,-0.19,1.73,57.93
CapitalNumbers,544343,,IT - Software,115.80,282.86,99.73,29.72,29.80,29.80,10.96,1.80,0.60,21.77,0.00,23.00,145.64,5.96,6.42,1.01,0.00,17.54,,,0.00,57.74
Cenlub Industrie,522251,,Industrial Manufacturing,320.70,149.54,68.25,10.24,15.00,15.85,18.67,2.31,2.17,10.65,0.07,14.83,5.75,2.76,16.34,6.34,8.85,8.05,0.00,0.00,0.37,50.81
Chemtech Indust.,537326,,Industrial Manufacturing,103.85,186.28,38.66,7.98,20.64,19.76,23.73,1.94,0.16,9.04,0.00,10.74,81.94,3.95,11.32,3.83,2.42,9.01,0.00,0.00,0.00,68.14
Coral Labs.,524506,,Pharmaceuticals & Biotechnology,446.00,159.22,102.17,17.70,17.32,22.82,8.63,0.79,0.20,11.37,0.02,13.06,151.59,8.82,33.64,6.62,9.87,30.54,0.00,0.00,0.14,55.36
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,219.29,1550.07,250.18,146.53,58.57,58.57,14.93,5.87,0.22,33.74,0.01,48.67,155.38,-0.04,24.77,0.24,0.00,10.65,-0.85,-1.49,0.03,52.00
Danlaw Tech.,532329,,Industrial Manufacturing,917.55,446.91,226.35,32.82,14.50,14.57,23.62,5.82,0.19,13.10,0.46,28.11,59.46,1.04,49.07,26.00,36.86,6.02,0.00,0.00,1.28,59.38
DCG Cables,,DCG,Industrial Products,70.50,127.95,127.56,16.04,12.57,12.57,15.80,1.62,0.09,7.92,0.44,15.69,40.39,1.12,13.28,0.86,36.48,9.03,0.00,0.00,2.42,53.77
Delaplex,,DELAPLEX,IT - Software,129.30,117.79,55.76,10.87,19.49,19.49,11.39,1.63,0.60,14.82,0.00,15.10,32.54,3.31,26.56,0.20,0.00,12.07,0.00,0.00,0.00,56.10
Delta Auto.,,DELTIC,Automobiles,67.35,102.98,83.19,10.99,13.21,13.21,12.26,1.41,,14.25,0.05,18.49,71.46,0.82,16.61,3.86,18.26,15.55,,,0.34,63.35
DJ Mediaprint,543193,DJML,Transport Services,101.28,334.00,84.59,17.25,20.39,21.84,47.71,5.17,1.61,8.13,0.28,13.49,39.32,0.22,25.66,15.98,19.79,3.21,0.00,-0.24,1.60,52.25
Dolat Algotech,505526,DOLATALGO,Capital Markets,79.69,1402.54,488.78,302.49,61.89,65.62,7.68,1.40,0.88,20.82,0.07,24.00,532.94,0.70,0.00,0.00,0.00,20.64,0.01,-0.01,0.22,57.27
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,126.80,174.30,274.74,36.48,13.28,13.28,10.27,0.94,0.10,7.63,0.64,12.54,91.91,2.10,89.52,13.71,27.97,13.39,0.00,0.00,3.15,68.64
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,8.32,3025.86,548.51,98.65,17.99,24.74,39.71,4.09,88.24,10.66,0.05,16.21,485.31,18.21,296.19,130.95,2.07,3.53,-0.43,-1.15,0.36,62.52
Ecos (India),544239,ECOSMOBLTY,Transport Services,268.85,1613.10,660.01,90.99,13.79,14.27,27.90,7.42,0.31,18.58,0.07,29.45,159.80,9.97,78.84,68.62,0.00,4.88,0.10,0.11,0.18,54.72
Electrost.Cast.,500128,ELECTCAST,Industrial Products,97.38,6019.88,6865.75,852.43,12.42,14.34,10.51,1.04,0.38,7.62,0.37,13.15,1780.49,127.00,1482.74,556.53,2463.97,10.44,-0.42,0.21,2.57,58.85
Emerald Finance,538882,,Finance,73.02,252.21,23.88,16.98,71.11,69.59,24.30,2.98,0.46,10.42,0.18,13.53,100.89,0.10,2.11,0.00,0.00,6.79,0.00,-3.40,0.92,56.44
Energy-Mission,,EMMIL,Industrial Manufacturing,181.80,205.92,150.49,21.27,14.13,14.13,16.38,2.43,0.30,10.50,0.29,21.05,52.26,0.46,17.01,14.18,69.52,8.37,2.34,-0.06,1.30,68.74
Forbes Precision,544186,,Industrial Manufacturing,168.90,871.43,233.30,49.84,21.36,22.01,31.44,5.24,,12.65,0.14,18.84,14.39,5.04,33.04,23.42,31.93,4.60,0.00,-0.16,0.55,51.95
G M Polyplast,543239,,Industrial Products,81.05,109.09,96.16,11.70,12.17,12.17,14.66,2.78,0.69,16.52,0.02,20.97,31.99,0.08,21.12,4.31,13.75,9.66,0.00,0.00,0.08,57.33
Gem Enviro,544199,,Other Utilities,62.10,140.04,59.20,7.35,12.42,12.42,23.00,2.86,-3.54,12.12,0.00,14.67,46.59,0.83,29.21,9.09,6.58,6.24,-0.94,-0.01,0.00,70.97
Gensol Engineer.,542851,GENSOL,Electrical Equipment,37.68,144.87,1451.84,329.58,22.70,23.86,1.41,0.24,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,23.34,0.14,4.25,4.66,96.12
Geojit Fin. Ser.,532285,GEOJITFSL,Capital Markets,71.29,1989.86,720.00,256.35,35.60,38.09,13.20,1.72,3.66,8.50,0.13,16.83,725.61,1.43,114.51,48.44,0.00,20.32,0.67,0.11,0.69,55.27
IIRM Holdings,526530,,Commercial Services & Supplies,81.19,553.26,221.69,46.03,20.76,20.76,26.70,4.19,,13.13,0.22,18.59,78.31,0.37,72.38,3.61,0.00,5.78,0.00,0.00,0.89,52.78
Indian Emuls,,IEML,Chemicals & Petrochemicals,145.00,177.22,101.23,19.62,19.38,19.38,13.32,2.16,0.02,14.67,0.31,24.08,47.64,1.43,30.61,6.41,36.41,9.28,-1.13,-1.27,1.36,60.38
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,1730.40,1837.68,693.56,91.94,13.26,13.83,23.82,6.55,0.32,15.50,0.03,25.66,215.14,17.39,122.56,62.30,137.26,5.98,-0.25,-0.08,0.08,54.38
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,149.14,299.06,109.88,20.71,18.85,18.24,16.81,3.81,0.37,17.85,0.19,23.03,70.39,0.16,15.00,1.16,70.68,6.30,0.00,0.00,0.75,61.60
Insolation Ener,543620,,Power,221.00,4869.58,1269.56,159.92,12.60,12.60,39.91,11.11,0.25,42.22,0.06,49.87,333.37,2.77,32.12,14.66,22.46,3.38,0.27,-0.42,0.16,53.47
Jai Balaji Inds.,532976,JAIBALAJI,Ferrous Metals,103.26,9420.31,5989.66,678.01,11.32,13.65,22.45,4.43,0.18,15.40,0.26,30.74,414.24,74.11,430.28,713.59,1248.21,6.60,0.00,0.07,0.86,56.97
Jay Bee Laminati,,JAYBEE,Industrial Products,217.95,491.86,367.45,43.00,11.70,11.70,19.37,3.33,0.32,14.12,0.16,24.13,117.82,0.92,78.14,45.04,76.23,8.07,-0.98,-3.43,0.57,52.20
Josts Engg. Co.,505750,,Industrial Manufacturing,307.30,363.43,238.09,27.00,11.34,12.29,24.77,4.62,0.43,12.55,0.30,26.40,38.67,0.70,80.87,43.20,13.09,6.36,0.00,0.00,0.96,53.59
Kabra Jewels,,KKJEWELS,Consumer Durables,96.50,101.18,210.88,26.60,12.61,12.61,8.87,1.26,0.31,6.92,1.19,20.50,97.87,0.33,2.18,7.66,150.24,13.92,,,3.74,63.58
Kamdhenu,532741,KAMDHENU,Industrial Products,28.15,792.09,758.74,81.93,10.80,10.09,11.85,2.47,0.38,18.66,0.00,21.99,238.29,12.51,44.67,27.26,17.15,11.88,0.14,-4.12,0.01,58.17
Kaycee Inds.,504084,,Electrical Equipment,1240.35,393.63,54.49,8.48,15.56,16.29,68.22,13.56,1.46,15.59,0.02,22.25,16.33,0.78,16.24,5.74,3.74,2.08,0.00,0.00,0.07,74.67
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,37.47,177.28,120.10,19.08,15.89,17.03,20.21,22.30,0.31,9.61,4.27,2912.12,-6.25,2.08,30.38,41.13,31.31,8.42,0.00,0.00,1.91,56.86
Kody Technolab,,KODYTECH,IT - Software,740.45,943.89,71.77,25.15,35.04,35.04,53.57,11.93,0.26,22.82,0.17,30.32,16.22,1.25,34.78,10.00,6.67,2.62,0.06,0.03,0.52,64.23
Lakshya Powertec,,LAKSHYA,Construction,130.00,131.09,160.10,22.64,14.14,14.14,8.29,1.38,0.06,13.54,0.27,25.05,87.09,1.20,67.18,22.63,39.96,15.03,-3.83,-4.27,1.09,65.51
Lorenzini Appar.,540952,LAL,Textiles & Apparels,10.26,177.23,57.43,6.84,11.91,12.27,35.88,3.72,0.14,8.66,0.20,15.88,45.26,3.49,11.45,7.42,40.48,4.49,0.00,-0.07,1.14,71.42
Macfos,543787,,Retailing,764.00,719.45,257.43,26.13,10.15,9.59,37.93,10.23,0.85,22.69,0.28,36.72,48.26,2.78,5.72,10.20,55.60,3.77,0.30,0.00,0.72,50.01
Madhav Infra,539894,,Construction,11.46,308.94,629.88,67.39,10.70,10.95,11.65,1.45,0.18,4.34,0.75,12.89,130.98,7.87,88.69,147.98,97.59,16.10,0.00,0.00,2.67,52.05
Manoj Ceramic,544073,,Consumer Durables,112.25,139.27,164.33,22.55,13.72,13.72,12.91,1.20,0.11,7.31,0.54,15.93,118.82,0.17,73.20,19.05,49.47,11.99,0.00,-0.81,2.59,50.86
Marksans Pharma,524404,MARKSANS,Pharmaceuticals & Biotechnology,168.60,7640.34,2652.22,501.52,18.91,20.16,21.82,3.10,0.80,12.91,0.13,16.77,1726.04,59.89,540.04,305.70,845.52,6.55,0.95,-2.30,0.68,53.00
Maruti Interior,543464,,Consumer Durables,95.00,143.45,43.68,8.31,19.02,19.02,29.76,4.01,1.73,10.64,0.22,14.45,11.97,0.19,11.89,4.50,8.93,4.72,0.00,0.00,1.09,58.61
Maxposure,,MAXPOSURE,Entertainment,57.25,130.19,53.90,10.88,20.19,20.19,15.54,2.01,0.07,10.86,0.12,13.87,18.11,1.38,15.40,2.29,0.38,9.06,-0.32,-2.70,0.68,58.81
Mehai Technology,540730,,Commercial Services & Supplies,14.90,552.09,135.80,15.27,11.24,11.09,66.36,4.76,0.33,7.49,0.39,10.63,30.04,0.35,34.27,1.07,17.18,2.55,0.00,0.00,2.56,56.19
Mishtann Foods,539594,,Food Products,5.88,633.64,1382.05,351.02,25.40,24.64,1.83,0.66,,36.46,0.05,44.10,962.93,0.15,1158.45,128.02,2.92,51.53,0.00,-1.37,0.13,62.97
Multibase India,526169,,Chemicals & Petrochemicals,235.80,297.58,68.28,13.63,19.96,20.89,22.82,3.79,0.71,12.57,0.00,13.75,67.35,5.00,10.10,4.79,13.91,7.10,0.00,0.00,0.00,62.08
Newgen Software,540900,NEWGEN,IT - Software,883.20,12513.07,1492.82,373.52,25.02,25.30,39.42,8.25,1.67,16.52,0.04,22.50,707.17,70.41,556.68,50.47,0.00,3.37,0.33,-0.22,0.13,50.90
Nirman Agri,,NIRMAN,Agricultural Food & other Products,139.75,111.94,236.52,26.55,11.23,11.23,4.43,1.02,0.04,32.15,0.00,34.34,97.31,0.18,37.50,0.34,37.05,30.16,0.00,0.01,0.02,69.35
Nutricircle,530219,,Food Products,114.55,114.55,4.90,0.53,10.82,4.07,216.13,19.75,6.38,2.93,0.14,16.33,6.58,0.00,0.18,0.10,0.01,0.47,0.00,0.00,1.51,54.53
Owais Metal,,OWAIS,Ferrous Metals,442.95,805.39,213.41,65.90,30.88,30.88,16.17,7.21,,34.51,0.23,55.32,78.94,-2.45,90.33,41.31,41.01,7.87,-0.21,-0.12,0.39,71.05
Paisalo Digital,532900,PAISALO,Finance,30.09,2714.47,803.26,621.59,77.38,77.99,13.23,1.77,0.37,4.26,2.32,13.93,52.13,0.78,21.21,34.27,0.00,9.97,-0.43,-2.30,5.79,53.33
Pakka,516030,PAKKA,"Paper, Forest & Jute Products",145.68,654.80,391.23,47.29,12.09,14.71,23.87,2.14,54.25,7.40,0.53,14.92,110.30,13.79,43.74,12.37,86.47,5.83,0.00,-0.30,3.62,59.93
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,96.41,118.63,104.42,18.83,18.03,19.31,8.38,1.20,0.63,12.09,0.00,14.47,38.29,3.92,16.71,10.89,6.11,20.99,0.00,0.00,0.00,72.33
Pix Transmission,500333,PIXTRANS,Industrial Products,1380.20,1881.21,583.05,145.17,24.90,27.73,16.61,3.15,0.93,16.51,0.06,20.73,255.56,33.17,121.61,27.25,119.77,8.38,-0.01,0.23,0.23,50.71
PMC Fincorp,534060,,Finance,2.11,150.25,22.34,20.11,90.02,93.31,10.65,0.89,0.11,8.05,0.27,10.10,45.98,0.00,0.00,0.00,0.39,13.42,0.00,0.00,2.31,59.81
Prakash Pipes,542684,PPL,Industrial Products,313.35,749.48,779.08,101.11,12.98,15.08,11.02,1.69,0.52,15.53,0.09,20.55,311.33,9.37,87.16,43.38,66.56,18.52,0.00,-0.29,0.39,53.09
Quest Flow,543982,,Industrial Products,323.80,328.98,67.21,12.47,18.55,18.55,48.38,,,7.16,0.29,10.74,55.39,0.73,46.22,13.12,8.97,2.84,0.05,4.23,2.01,67.46
Rajasthan Gases,526873,,Petroleum Products,38.00,292.12,18.07,17.78,98.40,97.69,17.51,8.13,0.11,21.27,0.00,21.67,5.40,0.00,0.00,0.00,0.00,6.09,0.00,0.00,0.00,50.14
Rajeshwari Cans,543285,,Industrial Products,134.75,141.38,40.24,4.70,11.68,11.68,73.64,11.78,1.03,7.56,0.80,17.41,2.39,0.18,6.74,6.22,5.75,2.26,0.00,0.00,2.82,61.77
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,101.21,1808.37,287.86,58.03,20.16,18.37,37.94,10.17,1.03,13.82,0.00,26.30,95.67,5.95,15.09,30.03,130.36,3.47,4.45,3.72,0.00,69.60
RBM Infracon,,RBMINFRA,Commercial Services & Supplies,450.90,455.54,321.75,42.95,13.35,13.35,15.46,3.23,0.11,11.48,0.08,24.93,117.75,0.78,67.27,47.84,69.13,9.01,0.00,0.01,0.28,57.02
Redtape,543957,REDTAPE,Consumer Durables,122.10,6749.78,2046.40,347.60,16.99,16.59,37.88,8.56,0.47,8.92,0.92,23.66,356.56,35.01,112.40,504.31,1220.80,3.98,0.02,0.11,2.44,50.26
Refractory Shap.,,REFRACTORY,Industrial Products,64.40,140.39,58.77,10.30,17.53,17.53,23.20,3.12,0.82,10.05,0.38,18.54,22.33,1.05,12.69,5.39,16.76,5.79,-0.15,0.37,1.92,67.13
Resgen,543805,,Petroleum Products,81.10,170.11,65.16,15.38,23.60,23.60,21.32,2.95,0.18,11.71,0.08,14.89,37.16,0.00,19.79,2.91,23.90,6.82,0.00,0.00,0.39,55.65
Revathi Equip,544246,RVTH,Industrial Manufacturing,830.60,254.74,148.77,20.50,13.78,16.82,20.01,2.02,1.12,8.49,0.29,17.37,12.62,10.74,25.15,29.51,68.46,10.17,0.00,-0.04,1.28,77.37
RKEC Projects,,RKEC,Construction,64.83,167.39,390.41,49.31,12.63,12.90,9.26,0.81,0.20,4.01,1.01,11.22,123.13,7.17,176.67,120.27,199.45,14.98,0.00,-0.13,4.09,56.34
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,203.80,115.33,55.44,10.50,18.94,18.94,21.20,2.85,0.09,11.52,0.18,14.40,25.22,0.11,9.28,2.24,25.68,6.60,-0.18,-0.03,0.93,69.12
Rolex Rings,543325,ROLEXRINGS,Auto Components,1361.80,3708.63,1135.62,231.07,20.35,20.84,20.10,3.46,1.57,15.76,0.01,19.22,611.56,20.20,192.69,90.13,243.95,6.29,-0.09,-0.12,0.06,51.26
Rossell India,533168,ROSSELLIND,Agricultural Food & other Products,64.90,244.65,195.11,26.70,13.68,14.35,11.97,1.29,-2.09,7.50,0.45,10.85,-46.29,5.18,0.18,4.82,9.13,8.26,0.00,0.00,3.16,64.69
Route Mobile,543228,ROUTE,Telecom - Services,847.95,5341.88,4523.03,480.84,10.63,11.56,17.46,2.20,0.67,9.55,0.19,14.48,1425.43,45.81,932.77,684.43,0.00,10.18,-0.26,-0.85,1.03,50.36
Sar Televenture,,SARTELE,Telecom - Services,193.90,913.41,349.93,55.40,15.83,15.83,19.48,1.07,0.02,7.73,0.01,10.13,92.15,6.26,75.27,44.92,10.66,5.76,4.37,-0.96,0.16,53.13
Share India Sec.,540725,SHAREINDIA,Capital Markets,145.56,3185.22,1375.81,508.31,36.95,35.68,10.31,1.36,0.60,9.87,0.22,16.06,1935.41,17.40,33.66,413.29,0.00,40.97,-0.66,-0.90,1.01,57.78
Shivalic Power,,SPCL,Electrical Equipment,107.00,258.04,132.36,18.82,14.22,14.22,20.78,2.29,0.23,11.33,0.05,16.12,97.68,1.53,28.53,7.04,57.01,7.70,-0.34,-1.34,0.28,61.65
Spright Agro,531205,,Commercial Services & Supplies,1.46,156.44,174.03,25.80,14.83,12.23,6.96,1.20,0.01,19.04,0.00,19.95,96.21,0.34,81.69,4.72,19.34,16.69,0.00,0.00,0.02,94.45
Srivari Spices &,,SSFL,Food Products,156.95,134.51,111.92,18.36,16.40,16.40,13.84,2.29,0.10,14.20,0.28,23.51,41.00,0.07,29.84,2.29,26.41,10.94,0.26,0.00,1.00,57.45
Starlineps Enter,540492,,Metals & Minerals Trading,6.63,171.97,73.35,7.37,10.05,10.05,26.18,5.24,,15.87,0.00,22.22,25.04,1.44,5.20,18.78,23.91,5.58,0.00,0.00,0.00,63.31
Std. Capital Mkt,511700,,Finance,0.62,152.18,140.86,122.72,87.12,84.54,3.67,0.30,0.01,2.60,3.21,11.02,-225.18,19.98,0.00,0.00,0.00,11.20,0.00,0.00,8.02,62.87
Sterling Tools,530759,STERTOOLS,Auto Components,303.50,1098.19,936.70,99.61,10.63,10.68,22.47,2.20,0.69,7.77,0.31,12.31,231.84,12.54,65.45,62.31,174.06,6.79,-2.15,-0.42,2.07,59.22
Sula Vineyards,543711,SULA,Beverages,249.45,2105.99,567.86,133.41,23.49,25.78,36.62,3.59,3.58,6.65,0.54,12.30,160.41,3.65,234.41,92.17,216.07,4.22,-0.01,-1.29,3.11,50.75
Suraj Estate,544054,SURAJEST,Realty,293.00,1399.76,547.89,188.93,34.48,36.91,15.32,1.55,0.27,6.60,0.51,14.12,1209.53,3.88,56.54,42.86,904.06,10.34,-0.54,-0.14,2.45,64.61
Suraj Products,518075,,Industrial Products,290.20,330.83,314.44,33.57,10.68,11.40,17.12,2.21,-5.45,11.62,0.14,15.31,74.65,0.57,14.11,3.88,42.81,7.91,0.00,0.00,0.80,53.57
Suratwwala Busi.,543218,SBGLP,Realty,37.38,648.23,38.76,14.68,37.87,41.22,54.47,9.46,1.26,7.76,0.88,16.98,74.54,2.14,1.84,12.17,103.46,2.32,0.00,-0.05,3.67,73.87
Suyog Gurbaxani,543391,,Construction,108.00,268.51,53.01,17.50,33.01,33.01,30.90,10.97,0.64,6.76,3.52,43.19,47.91,0.01,0.92,8.77,0.96,3.08,0.00,0.00,7.90,60.66
Suyog Telematics,537259,SUYOG,Telecom - Services,799.20,894.27,198.20,116.53,58.79,57.19,21.98,2.22,-32.81,6.90,0.53,11.61,60.85,8.40,63.02,17.10,7.98,7.01,-0.01,-0.02,2.83,59.41
Swastika Investm,530585,,Capital Markets,110.45,221.99,128.39,30.70,23.91,25.21,13.14,1.70,0.52,5.64,0.05,20.72,57.87,0.63,26.21,224.10,2.45,-374.32,0.00,-0.09,0.18,52.80
Symphony,517385,SYMPHONY,Consumer Durables,933.30,6435.76,1189.00,218.00,18.33,19.80,31.42,8.46,1.18,19.29,0.19,32.36,-23.90,18.00,141.16,179.09,284.01,3.99,-0.08,0.30,0.54,50.38
Systematix Corp.,526506,,Capital Markets,117.65,1606.37,147.74,46.63,31.56,38.30,29.49,5.36,0.77,12.54,0.07,20.43,242.95,29.49,35.00,88.13,0.00,5.34,0.00,0.11,0.28,64.97
Taylormade Renew,541228,,Industrial Manufacturing,194.95,241.69,84.64,21.88,25.85,28.45,21.68,2.55,0.07,10.60,0.09,15.52,76.16,0.10,60.21,20.32,22.57,8.03,0.00,0.00,0.42,63.96
TBI Corn,,TBI,Agricultural Food & other Products,85.60,155.44,211.60,23.75,11.22,11.22,11.40,1.53,,9.68,0.64,18.90,83.03,2.11,45.53,12.02,70.33,10.76,-1.91,-1.27,2.74,66.15
Techknowgreen,543991,,Commercial Services & Supplies,161.95,119.56,32.99,10.13,30.71,30.71,15.61,3.38,0.17,21.89,0.07,24.26,17.72,0.24,10.68,1.23,2.31,7.89,0.00,0.00,0.27,53.60
Teerth Gopicon,,TGL,Construction,96.60,115.92,118.27,24.61,20.81,20.81,9.03,1.53,0.03,8.32,0.44,26.96,61.27,0.29,27.43,6.82,62.79,13.86,0.00,-0.21,1.64,87.52
Tejas Networks,540595,TEJASNET,Telecom -  Equipment & Accessories,583.55,10313.35,7562.42,892.13,11.80,14.10,58.87,2.68,0.54,4.79,0.89,12.77,1701.68,41.94,4443.85,1183.95,2367.19,4.11,-0.13,-0.94,6.20,60.03
Tinna Rubber,530475,TINNARUBR,Industrial Products,801.65,1444.23,499.61,72.28,14.47,15.21,32.36,7.71,0.78,14.62,0.76,31.20,12.26,6.97,41.23,46.91,63.17,4.45,4.84,0.02,1.92,55.44
Trident Techlabs,,TECHLABS,IT - Software,556.90,962.38,76.57,18.78,24.53,24.53,83.76,16.57,0.52,12.09,0.22,21.96,55.20,0.73,63.36,11.60,2.32,1.88,-3.25,0.02,0.70,66.65
Trust Fintech,,TRUST,IT - Software,58.85,140.21,31.26,9.79,31.32,31.32,15.58,1.27,0.18,10.55,0.00,11.57,73.70,4.37,15.18,1.47,2.06,9.00,-0.67,-0.44,0.00,79.43
Twamev Constr.,532738,TICL,Construction,24.90,385.95,88.88,27.36,30.78,33.14,3.94,1.27,0.02,14.28,1.12,35.61,-185.01,35.36,44.78,15.05,25.00,14.68,0.15,0.00,3.22,57.96
Upsurge Invest.,531390,,Finance,100.25,201.22,116.18,23.41,20.15,17.58,10.51,1.92,0.54,19.96,0.00,20.91,47.43,2.20,0.01,0.12,21.41,14.48,0.00,0.00,0.01,50.06
Urban Enviro,,URBAN,Other Utilities,153.30,132.76,141.05,25.05,17.76,17.76,12.94,4.16,0.15,13.13,0.85,38.35,29.06,0.47,41.28,4.13,0.00,11.22,0.00,-0.04,1.55,55.90
Vedant Fashions,543463,MANYAVAR,Retailing,740.95,18001.62,1427.86,650.51,45.56,46.35,45.43,10.08,6.07,14.35,0.27,22.26,497.16,89.52,618.61,102.34,201.97,3.16,0.51,-0.26,0.83,51.00
Venus Pipes,543528,VENUSPIPES,Industrial Products,1194.40,2447.58,994.80,164.47,16.53,17.49,27.17,4.59,0.63,10.52,0.31,19.81,177.87,13.56,192.01,239.87,342.78,6.11,0.43,-0.88,1.03,51.18
Vertoz,,VERTOZ,Media,76.94,655.76,265.52,37.48,14.12,14.28,24.14,3.44,0.39,11.37,0.11,14.92,99.99,7.24,61.09,31.81,0.00,4.76,0.00,-0.28,0.67,80.02
Vishnusurya Pro.,,VISHNUINFR,Other Construction Materials,180.05,443.10,270.63,48.79,18.03,18.03,15.13,2.80,0.26,13.10,0.35,20.23,45.71,0.76,43.94,20.92,4.45,8.96,0.00,-0.01,1.27,54.76
Vraj Iron,544204,VRAJ,Ferrous Metals,147.26,485.70,498.75,54.34,10.90,13.10,13.44,1.22,0.87,12.64,0.01,14.76,125.40,7.16,21.19,8.07,50.74,11.08,0.00,-0.02,0.05,50.37
Waaree Renewab.,534618,WAAREERTL,Electrical Equipment,1023.60,10670.68,1964.29,387.30,19.72,19.47,36.71,23.37,0.29,25.59,0.06,64.95,202.61,13.20,496.98,234.30,6.45,3.78,-0.10,0.18,0.07,50.67
Zenith Drugs,,ZENITHDRUG,Pharmaceuticals & Biotechnology,68.55,117.56,133.32,13.58,10.19,10.19,15.87,1.69,0.49,5.01,0.70,11.26,35.88,2.36,60.58,40.18,39.61,7.97,0.00,-0.36,3.67,55.60
