Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bodhi Tree,543767,BTML,Entertainment,Digital Entertainment,8.15,147.11,98.60,12.41,12.59,10.48,21.92,1.83,1.49,6.41,0.32,16.26,35.85,1.14,13.72,16.03,21.67,7.81,-0.01,0.06,1.96,54.11
C2C Advanced,,C2C,Aerospace & Defense,Aerospace & Defense,432.65,734.14,137.99,57.18,41.44,36.01,17.16,3.25,0.12,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,7.50,-1.86,-0.06,0.82,54.65
CapitalNumbers,544343,,IT - Software,Computers - Software & Consulting,106.80,260.88,102.21,26.33,25.76,29.80,9.69,1.52,0.75,18.93,0.00,20.00,160.62,10.92,8.46,0.81,0.00,20.82,-0.87,-1.50,0.00,61.02
Ceinsys Tech,538734,,IT - Software,Computers - Software & Consulting,876.95,1564.58,574.23,113.89,19.83,19.19,16.12,3.35,0.18,13.91,0.16,19.46,336.03,27.68,172.91,132.63,0.84,8.77,0.03,-0.11,0.58,58.34
Cenlub Industrie,522251,,Industrial Manufacturing,Industrial Products,221.80,103.42,72.49,10.06,13.88,15.85,12.83,1.52,1.54,10.56,0.06,14.72,5.10,2.71,12.05,8.87,8.72,11.37,0.00,0.00,0.36,60.31
Chemkart India,544442,,Food Products,Other Food Products,114.65,138.72,193.38,26.80,13.86,16.12,7.28,1.14,0.11,34.75,0.01,58.97,112.18,1.38,56.19,10.28,22.81,28.51,,,0.05,56.24
Chemtech Indust.,537326,,Industrial Manufacturing,Industrial Products,79.17,142.01,35.27,6.43,18.23,19.83,18.88,1.42,0.13,9.04,0.00,10.74,74.60,5.22,4.40,2.78,3.10,14.20,0.05,0.00,0.00,67.29
Chetana Educa.,,CHETANA,Printing & Publication,Printing & Publication,57.60,117.50,102.93,19.42,18.87,22.72,9.14,1.33,,12.58,0.06,25.94,83.44,0.23,67.63,1.98,20.78,15.29,-1.40,0.94,0.26,55.35
Cohance Life,543064,COHANCE,Pharmaceuticals & Biotechnology,Pharmaceuticals,529.65,20262.67,2252.45,579.88,25.74,31.34,58.99,5.35,-3.64,8.86,0.12,12.67,1177.66,33.65,589.69,313.28,592.88,2.30,9.41,-0.72,0.95,60.12
Credo Brands,544058,MUFTI,Retailing,Speciality Retail,96.79,632.72,592.40,167.91,28.34,29.29,11.04,1.52,0.42,9.36,0.58,18.41,303.28,7.88,269.01,22.75,105.25,12.03,-1.29,-0.04,2.36,50.03
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,Stockbroking & Allied,207.40,1466.03,278.28,165.75,59.56,58.51,13.07,4.73,0.19,33.97,0.01,49.22,210.57,0.06,94.72,45.72,0.00,12.55,0.05,-0.06,0.03,54.61
Danlaw Tech.,532329,,Industrial Manufacturing,Industrial Products,748.35,364.50,237.35,34.83,14.67,14.74,18.32,4.25,0.15,13.19,0.37,28.31,68.49,1.00,49.89,28.61,36.47,7.79,0.00,0.00,1.09,53.78
De Neers Tools,,DENEERS,Industrial Products,Iron & Steel Products,151.00,129.96,142.50,28.16,19.76,19.30,7.36,1.59,0.14,11.87,0.77,32.56,110.39,0.87,39.62,13.85,114.36,14.66,1.51,-0.77,2.23,59.71
DJ Mediaprint,543193,DJML,Transport Services,Logistics Solution Provider,69.23,238.00,91.57,18.14,19.81,21.84,31.65,3.22,1.07,8.13,0.23,13.49,50.19,0.22,29.34,2.43,27.56,4.71,-0.03,-0.16,1.36,67.36
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,Diversified Commercial Services,100.00,137.46,347.25,49.12,14.15,13.61,6.01,0.70,0.06,7.60,0.76,12.47,108.40,2.21,111.92,15.46,48.32,19.18,0.00,-0.05,2.98,74.48
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,"Tour, Travel Related Services",7.60,2764.01,522.18,64.87,12.42,24.74,51.12,3.19,113.60,10.70,0.04,16.21,410.27,-19.97,257.93,106.18,2.87,2.63,0.01,-2.09,0.51,58.36
Eco Recyc.,530643,,Other Utilities,Waste Management,464.80,896.91,43.35,25.83,59.58,70.66,43.75,8.86,0.31,23.12,0.07,84.05,43.87,3.71,12.82,2.05,10.66,3.19,-0.04,-0.02,0.24,55.44
Electrost.Cast.,500128,ELECTCAST,Industrial Products,Iron & Steel Products,74.11,4581.37,6433.74,677.61,10.53,14.34,9.24,0.78,0.33,7.62,0.38,13.15,1971.69,201.01,1283.78,601.47,2730.56,11.64,0.04,-1.01,3.08,50.56
Emerald Finance,538882,,Finance,Non Banking Financial Company (NBFC),73.81,254.94,25.78,18.89,73.27,70.34,21.39,2.81,0.40,10.60,0.17,13.76,106.31,0.09,4.20,0.00,0.00,7.12,0.00,-4.22,0.79,55.97
EMS,543983,EMSLIMITED,Other Utilities,Waste Management,447.85,2486.95,926.49,226.20,24.41,26.31,15.24,2.39,0.46,17.21,0.16,20.69,705.51,12.58,398.78,27.78,102.46,9.10,-0.05,-0.02,0.72,53.36
Espire Hospi,532016,,Leisure Services,Hotels & Resorts,235.00,350.68,132.43,21.88,16.52,18.80,116.89,8.95,0.31,6.59,3.26,35.33,51.26,0.60,2.82,13.28,0.31,3.17,0.00,0.00,8.47,62.10
Fluidomat,522017,,Industrial Manufacturing,Industrial Products,705.60,347.86,66.38,22.52,33.93,38.69,18.00,4.09,0.29,27.08,0.00,31.44,44.82,4.45,18.07,2.91,4.56,7.54,0.00,0.00,0.00,50.27
Frog Innovations,,FROG,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,160.00,248.87,219.39,35.57,16.21,16.21,14.45,1.56,0.84,12.08,0.08,16.07,69.32,2.84,44.16,21.01,35.77,13.31,0.12,-0.09,0.37,65.07
Gem Aromatics,544491,GEMAROMA,Chemicals & Petrochemicals,Specialty Chemicals,148.36,774.99,503.95,88.45,17.55,17.55,18.90,1.70,0.97,11.81,0.32,20.73,221.06,1.69,92.98,47.72,226.44,9.36,,,1.74,57.56
Genesys Intl.,506109,GENESYS,IT - Services,IT Enabled Services,432.10,1804.89,331.07,151.83,45.86,46.00,30.73,2.64,-9.28,7.94,0.21,10.76,390.92,7.06,209.38,33.94,0.00,5.25,-0.04,-0.15,1.51,59.04
Gensol Engineer.,542851,GENSOL,Electrical Equipment,Other Electrical Equipment,27.07,104.07,1451.84,329.58,22.70,23.86,1.01,0.17,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,24.13,0.14,4.25,4.66,96.60
GLEN Industries,544444,,Industrial Products,Packaging,74.76,179.88,182.08,41.87,23.00,24.24,9.98,1.30,0.14,9.62,0.84,36.35,63.70,0.80,31.97,3.25,64.84,14.15,,,3.33,54.65
Go Fashion (I),543401,GOCOLORS,Retailing,Speciality Retail,458.65,2477.12,866.54,267.57,30.88,31.95,28.06,3.34,0.73,7.65,0.72,14.32,441.59,24.99,126.23,38.20,241.67,5.82,0.43,-1.08,3.25,55.73
GRP,509152,GRPLTD,Industrial Products,Rubber,1680.40,896.21,548.71,66.04,12.04,12.51,32.54,4.95,0.46,8.28,1.12,17.44,48.41,2.36,95.87,20.08,49.73,4.67,-0.38,-0.01,3.96,52.46
H.G. Infra Engg.,541019,HGINFRA,Construction,Civil Construction,733.30,4779.00,5012.43,991.58,19.78,20.93,11.87,1.55,1.31,7.01,1.84,18.28,1301.98,39.51,444.24,1177.16,419.98,8.47,-0.04,-0.11,6.55,53.02
Hi-Green Carbon,,HIGREEN,Other Utilities,Waste Management,133.00,332.37,129.70,22.71,17.51,20.00,31.50,3.64,,8.14,0.62,12.38,21.39,3.01,9.04,17.01,29.27,4.00,-0.01,-0.29,3.64,60.99
Indian Emuls,,IEML,Chemicals & Petrochemicals,Specialty Chemicals,90.60,166.10,126.71,24.47,19.31,19.38,10.01,1.80,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,11.70,1.81,-0.06,1.43,58.17
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,Heavy Electrical Equipment,1541.90,1637.50,730.19,99.87,13.68,13.83,19.45,5.04,0.26,15.50,0.04,25.66,253.35,18.51,153.74,82.34,169.01,7.32,0.19,0.01,0.10,59.35
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,Other Agricultural Products,119.89,240.40,118.56,19.75,16.66,18.24,14.24,2.77,0.31,17.85,0.32,23.03,77.75,0.17,33.39,1.10,60.87,7.03,0.00,0.00,1.47,68.03
Insolation Ener,543620,,Power,Power Generation,129.85,2861.82,1498.48,182.38,12.17,12.09,19.74,4.16,0.12,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,6.40,0.13,-0.15,1.36,66.62
International Ge,544311,IGIL,Commercial Services & Supplies,Diversified Commercial Services,316.10,13660.57,1174.43,697.61,59.40,57.00,26.74,11.04,,40.56,0.11,54.37,808.10,46.47,209.90,41.46,1.48,5.14,-0.29,0.37,0.19,50.79
Jupiter Wagons,533272,JWL,Industrial Manufacturing,Railway Wagons,253.95,10780.13,3120.18,424.54,13.61,14.16,38.40,3.86,0.40,11.13,0.21,16.96,1162.24,40.81,538.27,359.77,1002.14,3.94,-0.36,-0.03,1.37,53.70
Kamdhenu,532741,KAMDHENU,Industrial Products,Iron & Steel Products,22.08,622.40,759.70,89.21,11.74,10.09,8.93,1.71,0.28,18.66,0.00,21.99,276.67,10.28,52.44,20.22,10.53,15.60,-0.32,-1.91,0.01,58.06
Kay Cee,,KCEIL,Construction,Civil Construction,145.25,177.55,198.15,34.55,17.44,17.78,8.36,1.90,0.11,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,16.24,-9.48,-0.81,1.56,64.43
Kaycee Inds.,504084,,Electrical Equipment,Other Electrical Equipment,908.00,288.15,56.06,8.55,15.25,16.29,50.20,9.21,1.07,15.59,0.11,22.25,18.52,0.69,18.64,7.30,4.59,2.80,0.00,0.00,0.42,52.13
Kaytex Fabrics,,KAYTEX,Textiles & Apparels,Garments & Apparels,74.95,110.17,157.63,31.13,19.75,20.01,6.17,1.02,0.10,15.31,0.40,40.49,93.42,1.04,49.83,20.26,54.31,23.21,,,1.55,52.23
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,Pharmaceuticals,30.21,142.93,125.92,18.23,14.48,17.03,17.47,12.34,0.27,9.10,3.11,186.78,-6.20,1.38,28.18,47.87,34.65,8.97,0.00,0.00,2.26,65.22
KNR Construct.,532942,KNRCON,Construction,Civil Construction,142.10,3996.34,3082.53,852.58,27.66,33.86,5.80,0.84,0.13,17.05,0.49,27.24,2574.81,54.70,874.47,261.32,158.57,15.63,-3.59,0.46,2.43,60.19
Kore Digital,,KDL,Telecom - Services,Telecom - Infrastructure,173.25,208.32,493.81,72.86,14.75,14.49,4.30,1.59,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,30.77,-0.14,0.00,0.10,72.83
Lagnam Spintex,,LAGNAM,Textiles & Apparels,Other Textile Products,69.87,123.45,583.78,66.81,11.44,10.81,9.32,1.02,-0.40,2.34,3.21,11.26,13.52,0.32,67.43,14.55,118.20,9.84,0.00,0.00,7.72,53.07
Lakshya Powertec,,LAKSHYA,Construction,Civil Construction,122.60,123.63,182.10,23.29,12.79,14.15,8.10,1.23,0.06,13.54,0.57,25.41,92.16,1.16,60.13,22.83,55.87,13.42,-1.44,-0.19,2.43,67.09
Laxmi Dental,544339,LAXMIDENTL,Healthcare Equipment & Supplies,Medical Equipment & Supplies,260.40,1431.21,260.21,42.08,16.17,17.84,55.56,6.24,0.79,12.31,0.04,21.88,91.80,6.74,42.24,8.91,19.09,2.32,-2.45,-1.20,0.27,55.41
Likhitha Infra.,543240,LIKHITHA,Construction,Civil Construction,180.08,710.42,486.44,83.04,17.07,18.49,11.77,1.78,0.78,17.94,0.00,20.29,367.03,4.86,82.73,32.74,173.00,12.91,0.00,0.00,0.01,51.55
Magellanic Cloud,538891,MCLOUD,IT - Software,Computers - Software & Consulting,26.06,1535.11,636.17,211.53,33.25,34.26,14.31,2.63,0.28,12.17,0.47,22.23,180.08,4.68,293.79,39.80,18.55,9.80,0.00,0.04,1.57,75.28
Man Infra,533169,MANINFRA,Construction,Civil Construction,126.72,5115.26,867.78,244.55,28.18,27.13,18.84,2.34,1.99,14.42,0.01,17.49,1867.29,160.27,55.80,51.16,576.26,8.44,-0.09,0.93,0.08,51.78
Manoj Ceramic,544073,,Consumer Durables,Ceramics,90.30,123.77,179.73,24.48,13.62,13.76,10.13,0.87,0.09,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,13.76,0.00,2.82,2.39,60.47
Maxposure,,MAXPOSURE,Entertainment,Media & Entertainment,48.00,109.16,77.69,11.01,14.17,16.94,12.74,1.53,,9.76,0.12,12.87,27.13,0.77,21.70,4.47,0.95,10.39,-0.65,-0.91,0.81,53.38
Mazda,523792,MAZDA,Industrial Manufacturing,Industrial Products,214.14,428.82,200.77,32.27,16.07,15.50,16.84,1.82,3.14,9.84,0.00,11.24,159.49,6.21,39.83,29.53,66.81,8.20,0.00,-0.07,0.00,50.07
Mehai Technology,540730,,Commercial Services & Supplies,Trading & Distributors,1.57,116.35,147.63,17.41,11.79,11.09,12.63,0.83,0.06,7.49,0.36,10.63,52.89,0.65,34.28,5.74,23.67,10.68,0.00,0.00,2.97,91.85
Meta Infotech,544441,,IT - Services,IT Enabled Services,117.40,221.67,218.82,25.11,11.48,11.48,16.46,3.04,0.23,23.82,0.44,42.60,44.02,-1.11,198.77,142.72,23.43,9.72,,,1.35,53.04
Monarch Surve.,544453,,Commercial Services & Supplies,Consulting Services,211.00,298.69,176.64,57.92,32.79,33.16,7.56,1.43,0.08,27.84,0.06,38.11,48.37,2.43,52.99,8.66,0.00,18.34,,,0.24,51.49
Network People,544396,NPST,IT - Services,IT Enabled Services,1400.00,2917.85,127.89,38.81,30.35,34.73,103.54,7.00,0.49,40.09,0.02,56.01,368.93,7.23,58.80,19.63,0.07,1.51,9.38,0.08,0.18,52.54
Newgen Software,540900,NEWGEN,IT - Software,Computers - Software & Consulting,834.85,11881.40,1532.45,392.92,25.64,25.30,36.14,7.43,1.53,16.52,0.03,22.50,1287.10,65.11,514.75,64.27,0.00,3.66,0.12,-1.52,0.12,53.59
Nisus Finance,544296,,Finance,Holding Company,273.10,652.11,172.19,77.83,45.20,65.21,14.52,2.89,0.08,28.55,1.19,33.26,191.18,3.11,303.07,183.92,248.60,8.32,-0.54,-0.22,3.69,52.21
Owais Metal,,OWAIS,Ferrous Metals,Ferro & Silica Manganese,273.40,497.11,230.90,66.74,28.90,30.93,9.86,3.63,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,12.56,-0.05,-0.02,0.43,77.66
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,Pharmaceuticals,105.11,129.33,98.42,13.48,13.70,19.31,13.35,1.22,1.22,11.38,0.00,13.62,44.92,3.38,17.63,9.02,5.28,13.82,0.00,0.00,0.00,52.22
Prakash Pipes,542684,PPL,Industrial Products,Plastic Products - Industrial,238.08,569.45,759.86,85.02,11.19,15.56,10.73,1.24,0.51,15.49,0.03,20.50,319.07,5.07,88.63,41.48,76.80,22.59,0.00,-0.46,0.16,55.50
Premier Polyfilm,514354,PREMIERPOL,Industrial Products,Plastic Products - Industrial,39.84,417.29,272.69,41.32,15.15,14.29,15.88,3.16,0.41,17.57,0.00,24.45,69.94,0.00,34.05,9.55,31.53,8.81,0.00,-0.02,0.00,53.44
Pro FX,,PROFX,Consumer Durables,Consumer Electronics,60.00,105.02,129.38,17.40,13.45,13.45,8.58,1.30,0.20,21.75,0.00,39.72,79.30,0.68,27.69,14.12,39.41,23.58,-2.78,-1.41,0.00,56.17
Pudumjee Paper,539785,PDMJEPAPER,"Paper, Forest & Jute Products",Paper & Paper Products,94.56,897.85,787.35,111.25,14.13,15.43,9.80,1.42,0.35,12.18,0.02,16.74,311.89,28.23,78.26,65.18,143.40,14.07,0.00,-0.17,0.09,59.03
Rainbow Foundat.,531694,,Realty,"Residential, Commercial Projects",49.14,243.82,176.16,43.93,24.94,25.31,30.90,2.95,0.17,1.18,6.99,10.51,77.50,0.97,71.69,55.48,642.45,5.45,0.00,0.00,12.99,64.69
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,Industrial Products,64.35,1149.78,323.30,67.20,20.79,18.37,21.33,3.51,0.58,13.72,0.05,26.12,101.69,8.12,21.93,49.89,141.68,6.86,2.10,2.22,0.25,76.60
Ramkrishna Forg.,532527,RKFORGE,Auto Components,Auto Components & Equipments,478.35,8659.60,3943.78,484.12,12.28,13.90,38.83,2.82,1.42,6.93,0.89,14.40,134.02,24.48,941.43,825.65,1301.82,1.76,-0.10,-1.74,13.61,53.10
Raymond Realty,544420,RAYMONDREL,Realty,"Residential, Commercial Projects",471.00,3135.62,565.18,61.03,10.80,10.80,43.38,2.34,,1.65,0.42,72.31,2674.02,2.12,103.10,520.26,2367.27,1.75,-1.84,-4.33,9.25,55.36
Revathi Equip,544246,RVTH,Industrial Manufacturing,Industrial Products,718.95,220.50,151.89,17.93,11.80,16.82,21.10,1.73,1.18,8.49,0.42,17.37,74.03,11.94,7.97,22.77,63.33,10.11,0.00,0.00,1.94,67.25
RMC Switchgears,540358,,Electrical Equipment,Other Electrical Equipment,415.45,437.34,406.48,65.97,16.23,16.67,10.76,3.46,0.04,14.83,0.59,37.54,94.01,1.85,91.50,56.81,28.22,12.76,0.21,-0.22,1.16,65.75
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,Trading & Distributors,223.65,206.20,83.60,13.72,16.41,19.01,28.05,4.17,0.12,11.52,0.21,14.40,28.01,0.12,12.70,2.43,28.11,4.90,0.00,0.00,0.91,60.60
S J Logistics (I,,SJLOGISTIC,Transport Services,Logistics Solution Provider,350.70,536.33,560.48,94.24,16.81,15.05,8.73,2.10,,23.48,0.32,31.86,197.24,0.36,194.83,8.50,0.00,14.70,0.17,0.00,0.89,50.95
Sahana Systems,,SAHANA,IT - Services,IT Enabled Services,938.85,829.67,228.97,74.35,32.47,33.58,13.14,4.11,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,9.45,0.04,-0.04,0.18,54.42
Sayaji (Indore),544080,,Leisure Services,Hotels & Resorts,711.00,216.61,104.50,24.75,23.68,24.46,19.80,3.37,0.03,8.60,1.23,18.54,-18.66,0.63,3.65,3.44,2.58,6.46,0.00,0.00,4.22,50.57
Shivalic Power,,SPCL,Electrical Equipment,Other Electrical Equipment,78.30,188.83,133.07,17.08,12.84,14.22,16.98,1.60,0.18,11.33,0.04,16.12,101.77,1.37,41.99,14.53,61.61,9.43,-2.07,-0.21,0.27,71.94
Shradha Infrapr.,,SHRADHA,Realty,"Residential, Commercial Projects",41.62,337.11,110.26,31.41,28.49,26.77,17.09,2.11,0.12,5.41,1.15,12.73,198.07,10.88,46.80,11.86,240.37,8.05,0.00,0.00,4.83,53.29
Shree Ganesh Rem,540737,,Pharmaceuticals & Biotechnology,Pharmaceuticals,433.50,556.51,106.47,36.71,34.48,36.10,27.23,3.62,1.42,12.53,0.24,17.01,63.74,4.35,24.57,9.51,22.14,5.34,0.00,0.00,1.21,54.37
Silicon Rental,543615,,Commercial Services & Supplies,Diversified Commercial Services,120.00,137.03,108.68,42.58,39.18,44.34,13.04,1.31,1.82,12.98,0.04,15.26,56.67,0.63,31.41,0.00,0.54,13.65,0.00,0.00,0.30,57.65
Solarium Green,544354,,Construction,Civil Construction,215.80,450.27,265.01,27.70,10.45,11.40,22.20,2.97,0.20,11.93,0.77,23.01,143.14,3.59,115.78,16.08,52.95,6.22,-3.01,-2.65,3.86,55.41
Spectrum Electr.,544386,SPECTRUM,Industrial Manufacturing,Industrial Products,1189.60,1869.32,442.56,61.01,13.79,13.18,60.75,8.67,1.29,6.56,0.76,13.70,41.66,6.41,91.66,53.54,104.62,2.84,0.00,0.22,2.85,50.43
Stallion India,544342,STALLION,Chemicals & Petrochemicals,Industrial Gases,204.36,1621.09,452.75,62.93,13.90,12.64,36.15,5.10,2.37,12.12,0.00,15.17,284.40,1.85,107.80,26.12,116.73,4.13,-4.68,0.33,0.02,51.82
Sterling Tools,530759,STERTOOLS,Auto Components,Auto Components & Equipments,263.80,954.54,860.63,91.00,10.57,10.72,22.85,1.80,0.70,7.77,0.32,12.28,203.30,23.11,94.13,61.30,145.32,6.64,-0.70,0.10,2.52,60.53
Sula Vineyards,543711,SULA,Beverages,Breweries & Distilleries,210.23,1775.33,566.41,125.27,22.12,25.78,36.19,3.14,3.54,6.65,0.71,12.30,136.12,3.72,244.48,45.71,187.84,4.30,-0.24,-2.63,4.32,51.43
Suraj Estate,544054,SURAJEST,Realty,"Residential, Commercial Projects",230.95,1103.33,583.36,190.23,32.61,36.91,11.91,1.15,0.21,6.53,0.57,13.98,1398.64,4.19,67.73,46.18,909.27,11.73,-0.52,-0.48,2.89,64.36
Suratwwala Busi.,543218,SBGLP,Realty,"Residential, Commercial Projects",39.49,684.82,66.58,26.29,39.49,39.83,33.89,8.34,0.79,6.81,0.79,16.75,107.45,2.01,14.48,22.01,142.57,3.65,0.00,0.00,2.39,71.77
Suyog Telematics,537259,SUYOG,Telecom - Services,Telecom - Infrastructure,644.45,721.12,202.71,121.27,59.82,57.19,19.49,1.66,-29.09,6.90,0.54,11.61,94.76,4.41,60.89,19.57,7.16,7.63,-0.09,-1.80,3.24,67.27
Swastika Investm,530585,,Capital Markets,Stockbroking & Allied,71.52,143.74,115.91,24.91,21.49,25.21,11.11,1.10,0.44,5.64,0.18,20.72,60.91,0.67,28.38,249.65,2.72,-33.26,0.00,0.00,0.97,66.34
T R I L,532928,TARIL,Electrical Equipment,Heavy Electrical Equipment,282.10,8467.68,2225.20,355.78,15.99,16.24,34.19,6.29,0.23,12.75,0.27,23.45,814.58,53.37,527.05,320.01,632.40,4.38,-0.09,0.27,0.97,56.61
Taurian MPS,,TAURIAN,Industrial Manufacturing,Industrial Products,200.15,177.80,75.61,15.66,20.71,20.51,19.12,2.39,0.25,16.71,0.12,35.01,62.67,0.17,27.70,5.26,28.82,8.46,,,0.66,52.91
TBI Corn,,TBI,Agricultural Food & other Products,Other Agricultural Products,81.85,148.63,254.32,28.91,11.37,11.26,9.08,1.33,,9.68,0.78,18.90,88.97,1.88,59.95,0.74,73.03,12.68,-0.61,-0.02,3.13,60.63
Trident Techlabs,,TECHLABS,IT - Software,Computers - Software & Consulting,301.45,520.94,119.00,29.45,24.75,24.53,26.82,7.69,0.17,12.09,0.26,21.96,69.84,0.73,51.06,10.04,2.31,5.55,-2.34,-0.18,0.61,81.95
Trust Fintech,,TRUST,IT - Software,Software Products,50.25,119.72,34.86,9.86,28.28,31.32,14.71,1.04,0.17,10.55,0.00,11.57,69.88,4.07,20.23,1.50,0.77,9.86,-0.71,-0.01,0.00,72.59
Tuticorin Alkali,506808,,Chemicals & Petrochemicals,Commodity Chemicals,47.89,583.47,318.90,70.52,22.11,20.06,18.48,3.64,0.38,9.44,0.59,40.21,-90.54,3.39,19.98,87.75,69.93,9.69,0.00,0.08,1.43,55.53
Twamev Constr.,532738,TICL,Construction,Civil Construction,25.86,400.83,88.91,30.16,33.92,33.14,3.97,1.30,0.02,14.59,1.14,36.37,-184.68,35.52,48.65,13.46,33.18,14.55,-0.01,0.00,3.24,56.34
Upsurge Invest.,531390,,Finance,Non Banking Financial Company (NBFC),65.91,132.29,99.66,12.70,12.74,17.58,12.38,1.18,0.66,19.53,0.23,20.45,64.89,2.20,0.17,0.00,32.89,11.53,0.00,0.00,1.75,67.17
Urban Enviro,,URBAN,Other Utilities,Waste Management,145.50,126.00,155.77,25.69,16.49,17.76,10.75,3.08,0.12,13.12,0.71,38.31,36.95,0.65,52.25,5.23,0.00,12.20,0.00,-0.02,1.55,58.05
Vedant Fashions,543463,MANYAVAR,Retailing,Speciality Retail,583.05,14166.55,1423.06,639.31,44.93,46.35,36.76,8.23,4.91,14.35,0.27,22.26,990.30,90.20,643.38,59.97,186.48,3.89,-0.15,-0.12,0.81,56.64
Vertoz,,VERTOZ,Media,Advertising & Media Agencies,73.07,622.78,274.13,41.09,14.99,15.00,22.74,2.72,0.39,10.65,0.08,13.99,108.61,6.36,56.03,37.23,0.00,5.26,0.00,-0.62,0.55,52.46
