Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,103.05,25.84,231.87,72.73,19.67,27.05,26.49,14.73,2.44,0.16,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,10.97,-1.57,-0.84,0.04,63.46
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,118.85,48.54,189.09,75.39,19.62,26.02,30.64,21.68,2.30,0.12,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,6.48,0.32,-1.46,0.00,66.07
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,217.55,45.25,439.32,138.34,30.32,21.92,21.99,14.47,2.83,0.31,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,13.53,0.00,-0.90,0.01,59.26
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,59.38,35.67,371.79,63.57,7.83,12.32,9.09,75.72,7.49,1.59,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,2.48,0.00,0.00,0.53,56.34
Antelopus Selan,530075,ANTELOPUS,INE818A01017,Oil,Oil Exploration & Production,395.55,39.95,1390.85,231.46,108.87,47.04,52.57,24.70,2.37,0.26,13.99,0.01,17.18,162.06,12.62,34.40,7.86,34.83,5.83,0.00,-2.21,0.05,53.57
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),401.05,45.11,149.70,26.12,10.73,41.08,42.33,23.03,2.10,-1.36,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.04,0.00,0.08,1.79,54.30
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,133.75,38.20,226.92,61.20,15.64,25.56,11.49,17.71,5.41,0.10,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,7.56,-0.01,0.00,0.00,64.60
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,133.85,28.58,331.07,272.00,39.93,14.68,15.37,19.28,2.37,0.23,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,9.25,-0.36,0.00,2.38,55.50
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,119.00,34.51,297.25,369.67,74.84,20.25,20.28,6.83,1.87,0.07,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,17.13,0.10,-0.03,2.46,54.98
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,117.40,44.07,153.48,170.36,21.49,12.61,15.24,12.42,1.06,0.42,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,9.86,0.00,0.00,3.00,54.85
Bharat Road,540700,BRNL,INE727S01012,Construction,Civil Construction,22.11,42.29,185.61,342.28,163.37,47.73,20.63,1.03,0.45,0.03,6.47,1.05,53.67,278.70,83.88,0.19,3.72,0.00,118.55,0.00,-0.01,2.34,58.97
Bodhi Tree,543767,BTML,INE0EEJ01023,Entertainment,Digital Entertainment,8.29,48.96,149.63,98.60,12.41,12.59,10.48,22.30,1.86,1.51,6.41,0.32,16.26,35.85,1.14,13.72,16.03,21.67,7.69,-0.01,0.06,1.96,53.32
C2C Advanced,,C2C,INE0U7V01015,Aerospace & Defense,Aerospace & Defense,470.70,40.05,798.70,137.99,57.18,41.44,36.01,18.67,3.54,0.13,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,6.93,-1.86,-0.06,0.82,50.66
CapitalNumbers,544343,,INE0WXM01011,IT - Software,Computers - Software & Consulting,107.00,48.98,261.37,102.21,26.33,25.76,29.80,9.71,1.52,0.75,18.93,0.00,20.00,160.62,10.92,8.46,0.81,0.00,20.76,-0.87,-1.50,0.00,60.95
