Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,133.5,66.26,300.38,77.23,21.92,28.38,26.49,17.01,3.17,0.19,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,8.73,-0.43,0.19,0.03,52.66
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,160.5,48.67,324.1,138.05,29.53,21.39,21.99,10.71,2.1,0.23,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,21.38,-0.48,-0.21,0.01,66.25
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,55.52,59.14,347.63,52.43,8.54,16.29,9.09,68.98,7.0,1.45,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.8,0.0,0.0,0.5,55.95
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,563.0,55.56,696.02,239.64,35.66,14.88,14.88,31.11,5.73,0.62,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,3.86,0.0,0.0,0.0,50.96
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,116.0,50.81,320.98,108.21,33.32,30.79,11.49,12.61,7.41,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,10.51,0.0,0.0,0.0,69.3
Aurionpro Sol.,532668.0,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,831.45,50.02,4594.78,1392.47,281.45,20.21,20.61,22.51,2.91,0.59,11.26,0.02,15.3,790.03,11.26,387.51,96.67,33.19,5.68,0.36,-0.48,0.11,50.09
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,358.0,41.87,124.61,96.93,27.5,28.37,28.79,12.81,2.3,0.32,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,11.01,0.0,0.0,1.16,65.28
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,98.0,52.33,244.81,369.67,74.84,20.25,20.28,5.65,1.56,0.06,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,19.0,0.08,0.0,2.46,55.05
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,349.34,63.18,2499.2,1423.03,513.97,36.12,33.7,42.65,5.02,1.03,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.26,-0.04,-0.99,5.97,51.41
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,231.3,54.71,584.38,417.47,84.91,20.34,21.3,10.76,1.88,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,14.48,-0.75,0.11,0.84,54.63
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,85.45,57.51,373.69,98.56,21.94,22.26,20.29,25.35,4.98,0.87,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.55,0.0,0.0,0.74,54.6
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,84.45,48.0,110.4,170.36,21.49,12.61,15.24,8.93,0.78,0.3,6.34,0.44,11.7,109.44,0.7,41.0,31.61,145.07,12.25,0.0,0.0,3.0,60.02
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,64.25,49.47,119.51,111.27,16.03,14.41,15.52,11.76,1.59,0.06,28.92,0.13,69.41,69.4,0.66,32.02,5.89,16.0,15.29,0.11,-0.04,0.62,50.14
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1393.6,47.79,2316.35,1240.35,189.2,15.25,14.95,16.3,1.96,-1.23,8.99,0.08,11.09,894.53,18.46,483.4,120.28,298.62,7.96,-0.38,0.11,0.47,54.01
