Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,101.65,29.61,228.72,77.23,21.92,28.38,26.49,12.97,2.41,0.14,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,12.50,-1.57,-0.84,0.03,63.95
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,66.00,21.28,113.65,78.14,12.86,16.46,13.15,13.47,2.37,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,9.87,-1.15,-0.03,1.22,57.58
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,143.90,27.46,290.59,138.05,29.53,21.39,21.99,9.60,1.87,0.20,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,26.71,0.00,-0.90,0.01,69.74
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,37.42,34.58,234.29,52.43,8.54,16.29,9.09,46.49,4.72,0.98,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,4.17,0.00,0.00,0.50,70.31
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,495.55,43.29,612.63,202.86,38.80,19.13,32.27,22.47,5.40,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.12,0.00,0.00,0.00,56.83
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),372.00,45.66,138.86,22.93,11.21,48.89,42.33,20.07,1.95,-1.18,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.89,0.00,0.00,1.70,57.61
Arihant Super.,506194,ARIHANTSUP,INE643K01018,Realty,"Residential, Commercial Projects",231.40,26.84,1000.80,522.23,118.05,22.60,20.90,22.04,2.85,2.28,3.91,2.38,18.84,1083.45,6.64,128.83,89.20,817.55,6.71,0.03,0.04,6.85,50.57
Arkade,544261,ARKADE,INE0QRL01017,Realty,"Residential, Commercial Projects",105.75,23.89,1963.39,751.28,195.61,26.04,30.17,13.26,2.06,0.28,17.03,0.18,25.75,861.03,12.61,23.06,34.35,906.97,9.62,0.03,-0.04,0.88,50.51
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,369.55,31.23,557.57,216.02,70.25,32.52,36.42,10.85,2.63,0.10,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,14.08,0.10,0.02,0.04,54.82
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,113.45,46.38,313.91,108.21,33.32,30.79,11.49,12.39,7.23,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,10.86,-0.01,0.00,0.00,69.97
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,304.25,41.40,613.37,570.41,78.67,13.79,12.90,11.32,4.59,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.10,0.45,-0.79,0.42,53.48
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,384.15,31.16,133.72,96.93,27.50,28.37,28.79,13.74,2.49,0.35,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,10.59,0.00,0.00,1.16,62.74
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,93.10,39.98,232.56,369.67,74.84,20.25,20.28,5.34,1.46,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.16,0.10,-0.03,2.46,57.29
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,278.80,34.15,1994.55,1423.03,513.97,36.12,33.70,34.00,4.00,0.82,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,7.22,-1.62,2.30,5.97,61.22
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,309.30,25.12,976.87,612.44,93.91,15.33,15.28,18.67,2.01,-1.06,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,7.01,-0.03,0.06,2.83,58.48
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,397.90,36.59,827.63,560.92,78.83,14.05,15.90,15.72,2.00,0.76,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,9.56,0.00,-0.02,0.66,54.26
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,210.40,32.63,531.58,417.47,84.91,20.34,21.30,9.79,1.72,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,16.35,-0.59,-0.03,0.84,58.73
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,81.31,45.72,355.60,98.56,21.94,22.26,20.29,24.14,4.73,0.83,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,5.91,0.00,0.00,0.74,56.80
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,92.30,39.11,120.67,170.36,21.49,12.61,15.24,9.76,0.84,0.33,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,11.66,0.00,0.00,3.00,61.51
Bhadora Indust.,,BHADORA,INE0ZRC01017,Industrial Products,Cables - Electricals,63.90,44.53,118.85,111.27,16.03,14.41,15.52,11.70,1.58,0.06,28.92,0.13,69.41,69.40,0.66,32.02,5.89,16.00,14.99,0.03,-1.09,0.62,50.41
Bharat Rasayan,590021,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1361.20,24.72,2262.46,1240.35,189.20,15.25,14.95,15.94,1.92,-1.21,8.99,0.08,11.09,894.53,18.46,483.40,120.28,298.62,8.42,-0.23,-0.04,0.47,55.08
Blue Jet Health,544009,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,374.70,39.69,6499.75,1053.10,362.80,34.45,36.67,22.14,5.18,1.22,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,6.30,1.02,-0.69,0.05,63.56
C.E. Info System,543425,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,990.00,20.51,5417.44,472.61,160.30,33.92,37.99,41.05,6.50,1.59,14.74,0.01,17.62,432.31,57.89,174.44,62.90,10.71,3.56,0.88,-0.73,0.05,54.31
