Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,11.65,46.05,744.21,256.21,38.07,14.86,14.86,38.42,4.35,0.8,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,4.81,0.01,0.66,2.42,0.05,50.55
Aaron Industries,,AARON,INE721Z01010,Industrial Manufacturing,Industrial Products,118.16,42.33,247.52,92.01,17.69,19.23,19.23,36.39,5.1,4.55,7.82,0.57,14.84,9.66,0.2,7.01,7.67,24.42,5.12,0.0,0.0,1.98,0.51,54.2
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,224.95,48.34,494.09,298.68,39.85,13.34,13.34,37.23,3.2,0.41,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.42,0.0,0.0,5.12,0.0,55.72
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,102.0,41.11,229.51,84.77,24.5,28.9,28.9,11.45,2.16,0.3,24.37,0.03,27.74,57.94,3.43,44.63,5.36,0.0,12.6,-0.43,0.19,0.1,0.0,63.83
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,74.0,47.8,127.43,118.21,12.04,10.19,10.19,17.87,2.53,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.72,0.0,0.0,2.18,0.0,52.44
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,140.5,48.42,283.73,137.87,24.6,17.84,17.84,10.62,1.68,0.33,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,23.53,-0.48,-0.21,0.01,1.06,63.93
Almondz Global,531400.0,ALMONDZ,INE326B01035,Capital Markets,Stockbroking & Allied,13.03,40.97,227.89,173.54,25.31,14.58,14.58,7.93,0.85,0.36,7.82,0.18,11.25,94.43,17.79,54.13,9.15,0.0,13.87,0.12,-0.04,1.32,0.0,52.08
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,44.0,33.25,275.47,50.55,8.77,17.35,17.35,55.2,5.29,4.05,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,3.31,0.0,0.0,4.28,0.0,59.98
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,293.3,35.45,591.28,688.95,92.55,13.43,13.43,10.45,3.63,0.07,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,13.71,-0.1,0.0,0.52,0.03,51.11
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,338.0,42.83,117.64,100.59,28.1,27.94,27.94,13.01,2.0,1.21,9.15,0.57,16.72,5.58,1.14,19.08,5.34,0.0,10.43,0.0,0.0,2.18,0.05,67.22
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,67.7,33.59,169.13,420.75,77.19,18.35,18.35,4.03,0.95,0.08,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,19.97,0.08,0.0,2.76,0.0,68.94
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,303.5,48.1,2171.96,1493.48,549.76,36.81,36.81,30.64,3.93,0.58,2.62,2.72,14.01,-312.77,92.64,137.73,307.7,0.72,7.12,-0.04,-0.99,5.81,0.0,54.46
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,204.35,43.34,516.29,407.8,85.2,20.89,20.89,10.11,1.55,0.45,12.55,0.32,19.05,193.8,7.4,138.2,23.6,0.0,14.48,-0.75,0.11,1.34,0.0,59.92
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1368.5,45.1,2274.61,1241.84,199.12,16.03,16.03,14.49,1.82,2.67,11.25,0.0,13.34,924.04,22.4,385.41,96.76,330.56,9.33,-0.38,0.11,0.01,0.03,54.84
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,839.15,45.22,4595.25,474.1,168.77,35.6,35.6,34.24,5.14,3.05,13.54,0.01,15.82,451.42,52.4,176.41,62.46,17.45,4.11,0.36,-0.75,0.04,0.4,58.04
C2C Advanced,,C2C,INE0U7V01015,Aerospace & Defense,Aerospace & Defense,395.05,49.72,670.34,137.99,57.18,41.44,36.01,15.68,2.95,0.11,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,8.15,-1.77,1.24,0.82,0.0,55.51
Ceinsys Tech,538734.0,CEINSYS,INE016Q01014,IT - Software,Computers - Software & Consulting,914.45,42.98,1914.67,660.7,146.03,22.1,22.1,14.24,2.85,0.22,17.82,0.08,24.76,536.19,27.72,149.59,155.53,0.82,9.69,-0.04,5.92,0.35,0.38,53.15
CIAN Agro,519477.0,,INE052V01019,Agricultural Food & other Products,Edible Oil,1761.0,52.59,4928.32,2234.35,475.99,21.3,21.3,22.1,2.3,0.03,5.28,0.56,10.81,-88.45,44.65,441.57,253.83,414.28,7.04,0.0,0.02,2.9,0.0,51.53
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,87.46,59.14,571.97,592.1,154.19,26.04,26.04,11.82,1.34,-0.81,6.15,0.52,11.39,309.76,9.45,236.29,26.73,110.35,12.06,1.03,0.0,2.52,3.43,50.59
DSM Fresh,544568.0,,INE0SUM01015,Food Products,Meat Products including Poultry,81.37,36.38,181.36,220.82,31.12,14.09,14.09,12.44,1.57,0.19,10.46,0.55,17.64,80.72,1.16,55.63,7.21,8.53,12.92,-4.31,-5.2,2.12,0.0,60.88
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,133.0,52.42,798.0,808.16,93.93,11.62,11.62,13.87,3.02,1.2,15.26,0.03,23.66,207.42,11.29,107.02,88.01,0.05,9.82,-0.1,-0.58,0.1,1.81,62.89
Ellen.Indl.Gas,544421.0,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,269.5,54.3,3798.2,341.58,116.22,34.02,34.02,36.35,3.88,0.53,9.73,0.19,14.2,112.24,50.05,63.28,14.63,14.17,3.58,-2.4,0.48,1.27,0.0,57.74
Envirotech Sys.,,ENVIRO,INE0SUH01015,Industrial Products,Other Industrial Products,81.45,47.77,153.05,57.59,18.81,32.66,32.66,12.63,2.02,0.19,13.22,0.18,17.31,24.33,0.82,31.71,3.24,10.04,10.81,0.0,0.16,0.76,0.0,52.92
Eppeltone Ene.,,EEPL,INE11HF01010,Electrical Equipment,Other Electrical Equipment,95.8,43.38,124.15,134.74,19.4,14.4,14.4,10.03,1.37,0.08,7.98,0.43,18.94,61.54,0.8,68.93,47.72,58.57,11.5,0.23,0.0,2.1,0.0,62.36
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,173.8,31.55,259.35,134.25,25.08,18.68,18.68,31.94,5.08,0.15,3.9,2.76,17.17,47.71,6.81,2.49,6.45,0.3,5.34,0.0,0.0,6.65,0.0,71.97
G G Automotive,531399.0,,INE493B01017,Auto Components,Auto Components & Equipments,148.35,54.08,148.2,116.37,21.03,18.07,18.07,13.32,2.55,0.17,10.86,0.5,21.17,27.95,0.29,18.7,14.47,19.1,9.54,0.0,0.0,1.79,0.0,54.07
Ganesh Infra.,,GANESHIN,INE0TVT01024,Construction,Civil Construction,99.65,59.34,425.72,835.55,105.18,12.59,12.59,5.57,1.66,,10.74,1.94,35.06,219.19,4.05,337.48,105.2,111.97,11.53,0.35,-0.16,4.69,0.0,64.39
GLEN Industries,544444.0,,INE0UMC01019,Industrial Products,Packaging,73.0,56.34,175.64,203.13,37.03,18.23,18.23,10.65,1.25,0.14,6.53,0.86,16.66,47.64,2.03,37.17,13.42,78.42,11.78,-2.41,-0.22,3.89,0.0,55.72
Globe Civil,544424.0,GLOBECIVIL,INE0V3U01015,Construction,Civil Construction,44.99,52.95,268.68,376.53,53.83,14.3,14.3,11.53,1.11,0.18,5.26,0.63,13.54,187.47,3.22,204.52,79.55,162.4,13.27,0.46,0.02,2.9,0.0,52.64
Globe Intl. Car.,,GICL,INE947T01022,Transport Services,Logistics Solution Provider,18.09,17.68,202.54,174.93,19.45,11.12,11.12,20.67,2.05,0.29,7.75,0.49,12.49,83.12,1.72,51.99,9.85,29.62,7.67,0.0,0.02,2.32,0.0,65.48
Indo Thai Sec.,533676.0,INDOTHAI,INE337M01021,Capital Markets,Stockbroking & Allied,229.55,42.3,2975.35,103.81,86.04,82.88,82.88,44.96,4.43,0.35,21.98,0.09,28.57,130.57,0.45,6.92,49.73,0.98,2.96,0.3,-0.06,0.29,0.04,51.16
Indo US Bio-Tech,541304.0,INDOUS,INE250Z01010,Agricultural Food & other Products,Other Agricultural Products,89.0,33.08,178.46,110.44,17.01,15.4,15.4,13.6,1.93,0.62,11.36,0.4,15.34,81.17,0.05,13.76,0.45,99.05,7.72,0.0,0.18,2.29,0.28,56.8
Indogulf Cropsci,544432.0,IGCL,INE05J901018,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,59.39,51.36,375.47,704.63,74.01,10.5,10.5,9.39,0.83,0.44,5.27,0.4,10.87,317.94,7.58,240.57,127.89,343.46,12.51,-0.03,0.03,2.62,0.0,51.32
Infollion Resea.,,INFOLLION,INE0NNZ01013,Commercial Services & Supplies,Diversified Commercial Services,171.55,32.69,166.5,100.32,14.32,14.27,14.27,13.3,2.47,0.29,18.81,0.0,20.68,59.18,2.72,18.38,1.44,0.0,13.83,0.34,-0.01,0.0,0.0,68.87
Innovana Think.,544302.0,INNOVANA,INE403Y01018,IT - Software,Computers - Software & Consulting,309.6,37.11,639.63,132.31,45.71,34.55,34.55,16.77,2.34,0.94,11.38,0.21,15.96,50.67,13.27,43.75,11.69,11.54,7.13,0.0,0.07,1.2,0.0,52.33
Insolation Ener,543620.0,INA,INE0LGX01024,Power,Power Generation,113.3,42.35,2497.73,2146.02,287.12,13.38,13.38,12.47,3.12,0.08,13.36,1.1,28.19,651.42,17.5,281.59,292.73,379.05,9.25,0.19,0.3,3.3,0.09,59.82
Kamat Hotels,526668.0,KAMATHOTEL,INE967C01018,Leisure Services,Hotels & Resorts,183.0,62.36,539.47,385.63,96.85,25.11,25.11,12.62,1.74,-0.71,6.08,0.74,14.38,5.46,14.17,15.19,14.84,4.86,11.38,0.0,0.16,2.81,0.0,50.4
Kellton Tech,519602.0,KELLTONTEC,INE164B01030,IT - Services,IT Enabled Services,15.39,48.69,817.86,1216.94,135.49,11.13,11.13,8.91,0.99,0.95,9.55,0.24,13.65,578.24,8.45,393.23,27.99,0.09,13.1,0.0,-0.17,1.49,0.0,53.57
