Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,120.45,42.52,271.03,77.23,21.92,28.38,26.49,15.36,2.85,0.17,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,10.25,-1.57,-0.84,0.03,57.29
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,156.00,29.84,315.03,138.05,29.53,21.39,21.99,10.41,2.03,0.22,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,23.01,0.00,-0.90,0.01,67.19
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,39.67,33.02,248.38,52.43,8.54,16.29,9.09,49.28,5.00,1.04,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.94,0.00,0.00,0.50,68.53
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,510.65,42.66,631.30,202.86,38.80,19.13,32.27,23.16,5.57,0.12,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,4.96,0.00,0.00,0.00,55.52
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),404.15,52.92,150.86,22.93,11.21,48.89,42.33,21.80,2.11,-1.29,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.34,0.00,0.00,1.70,53.95
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,116.34,43.06,321.91,108.21,33.32,30.79,11.49,12.70,7.41,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,10.59,-0.01,0.00,0.00,69.21
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,316.20,38.61,637.46,570.41,78.67,13.79,12.90,11.76,4.77,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,11.65,0.45,-0.79,0.42,51.65
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,421.80,29.24,146.82,96.93,27.50,28.37,28.79,15.09,2.73,0.38,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,9.73,0.00,0.00,1.16,59.09
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,96.95,38.62,242.17,369.67,74.84,20.25,20.28,5.57,1.52,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,19.64,0.10,-0.03,2.46,55.53
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,298.30,26.30,2134.05,1423.03,513.97,36.12,33.70,36.38,4.28,0.88,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.93,-1.62,2.30,5.97,58.51
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,339.60,34.40,1072.57,612.44,93.91,15.33,15.28,20.50,2.21,-1.16,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.49,-0.03,0.06,2.83,54.42
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,420.10,42.44,873.81,560.92,78.83,14.05,15.90,16.60,2.11,0.80,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,9.03,0.00,-0.02,0.66,51.71
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,224.15,27.16,566.31,417.47,84.91,20.34,21.30,10.43,1.83,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,15.25,-0.59,-0.03,0.84,56.03
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,79.57,34.41,347.99,98.56,21.94,22.26,20.29,23.62,4.63,0.81,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,6.03,0.00,0.00,0.74,57.72
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,102.20,48.04,133.61,170.36,21.49,12.61,15.24,10.81,0.93,0.37,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,10.88,0.00,0.00,3.00,57.38
Bharat Road,540700,BRNL,INE727S01012,Construction,Civil Construction,19.42,36.26,163.03,152.66,20.46,13.40,20.63,5.69,0.39,0.15,6.47,1.05,53.67,278.70,85.34,0.19,3.72,0.00,33.09,0.00,0.00,9.80,51.17
Blue Jet Health,544009,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,399.75,44.74,6934.28,1053.10,362.80,34.45,36.67,23.62,5.52,1.30,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,5.90,1.02,-0.69,0.05,61.12
C.E. Info System,543425,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,1046.80,19.48,5728.26,472.61,160.30,33.92,37.99,43.41,6.88,1.69,14.74,0.01,17.62,432.31,57.89,174.44,62.90,10.71,3.37,0.88,-0.73,0.05,51.69
C2C Advanced,,C2C,INE0U7V01015,Aerospace & Defense,Aerospace & Defense,356.40,37.21,604.75,137.99,57.18,41.44,36.01,14.14,2.68,0.10,16.56,0.22,21.05,188.15,4.11,166.92,2.14,56.88,8.98,-1.86,-0.06,0.82,59.86
CapitalNumbers,544343,,INE0WXM01011,IT - Software,Computers - Software & Consulting,84.66,23.10,206.80,102.21,26.33,25.76,29.80,7.68,1.20,0.60,18.93,0.00,20.00,160.62,10.92,8.46,0.81,0.00,30.44,-0.87,-1.50,0.00,61.29
Ceinsys Tech,538734,,INE016Q01014,IT - Software,Computers - Software & Consulting,972.50,42.88,1735.05,632.38,132.56,20.96,19.19,14.56,3.72,0.16,13.91,0.16,19.46,336.03,27.20,172.91,132.63,0.84,9.02,-0.75,-0.23,0.50,50.18
Cenlub Industrie,522251,,INE627F01011,Industrial Manufacturing,Industrial Products,214.75,45.37,100.14,71.71,8.99,12.54,15.85,13.93,1.47,1.67,10.56,0.06,14.72,5.10,2.66,12.05,8.87,8.72,10.60,0.00,0.00,0.40,54.11
Chemkart India,544442,,INE0VWL01017,Food Products,Other Food Products,105.95,43.21,128.19,193.38,26.80,13.86,16.12,6.73,1.06,0.10,34.75,0.01,58.97,112.18,1.38,56.19,10.28,22.81,32.01,,,0.05,59.56
Chemtech Indust.,537326,,INE212P01011,Industrial Manufacturing,Industrial Products,63.99,34.33,114.78,32.47,5.12,15.77,19.83,18.48,1.15,0.13,9.04,0.00,10.74,74.60,5.36,4.40,2.78,3.10,19.67,0.00,0.00,0.00,57.31
Clean Science,543318,CLEAN,INE227W01023,Chemicals & Petrochemicals,Specialty Chemicals,720.50,29.89,7657.22,863.60,368.98,42.73,43.31,28.18,4.92,3.30,19.65,0.00,21.88,468.31,38.94,145.65,69.96,104.64,4.75,0.79,-1.13,0.00,54.97
CLN Energy,544347,,INE0WDX01010,Auto Components,Auto Components & Equipments,329.00,39.75,347.20,296.35,30.83,10.40,11.56,20.59,3.37,0.40,8.08,0.97,23.42,67.56,1.09,123.13,46.68,66.20,5.99,-0.34,0.00,3.92,50.08
