Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Balaxi Pharma,,BALAXI,Pharmaceuticals & Biotechnology,46.77,258.21,297.68,31.29,10.51,11.04,13.68,1.11,-0.71,8.85,0.23,11.61,188.24,-3.64,110.80,16.18,78.48,9.47,0.00,-7.15,2.07,63.30
Beacon Trust.,,BEACON,Capital Markets,57.70,104.23,25.85,7.25,28.05,28.05,19.20,2.32,1.33,13.83,0.00,16.96,5.35,1.30,5.48,0.38,0.00,7.46,0.00,-0.70,0.02,56.29
BEW Engg,,BEWLTD,Industrial Manufacturing,163.30,213.49,134.36,20.40,15.18,15.18,17.56,1.55,0.60,6.31,0.42,11.64,100.97,0.92,40.40,11.26,117.31,7.48,0.00,0.00,2.86,56.60
Bharat Road,540700,BRNL,Construction,21.01,176.38,401.39,218.86,54.53,52.49,1.05,0.53,0.03,6.53,1.31,54.19,-127.79,21.94,0.94,3.35,0.00,41.57,0.00,0.01,2.58,61.01
Bodhi Tree,543767,BTML,Entertainment,7.96,143.68,89.31,11.34,12.70,10.11,22.45,4.38,1.52,6.41,0.66,16.27,25.29,1.43,23.35,24.94,24.01,7.55,3.29,-0.19,1.73,59.26
CapitalNumbers,544343,,IT - Software,121.05,295.69,99.73,29.72,29.80,29.80,11.46,1.88,0.63,21.77,0.00,23.00,145.64,5.96,6.42,1.01,0.00,16.46,,,0.00,55.82
Chemtech Indust.,537326,,Industrial Manufacturing,105.60,189.42,38.66,7.98,20.64,19.76,24.13,1.98,0.17,9.04,0.00,10.74,81.94,3.95,11.32,3.83,2.42,8.79,0.00,0.00,0.00,67.61
Coral Labs.,524506,,Pharmaceuticals & Biotechnology,473.30,168.97,102.17,17.70,17.32,22.82,9.15,0.84,0.21,11.37,0.02,13.06,151.59,8.82,33.64,6.62,9.87,27.33,0.00,0.00,0.14,52.62
Dam Capital Advi,544316,DAMCAPITAL,Capital Markets,224.08,1583.93,250.18,146.53,58.57,58.57,15.26,6.00,0.23,33.74,0.01,48.67,155.38,-0.04,24.77,0.24,0.00,10.38,-0.85,-1.49,0.03,50.96
Danlaw Tech.,532329,,Industrial Manufacturing,928.35,452.17,226.35,32.82,14.50,14.57,23.90,5.89,0.20,13.10,0.46,28.11,59.46,1.04,49.07,26.00,36.86,5.95,0.00,0.00,1.28,58.90
DCG Cables,,DCG,Industrial Products,72.70,131.95,127.56,16.04,12.57,12.57,16.29,1.67,0.09,7.92,0.44,15.69,40.39,1.12,13.28,0.86,36.48,8.81,0.00,0.00,2.42,52.33
Delaplex,,DELAPLEX,IT - Software,131.20,119.52,55.76,10.87,19.49,19.49,11.56,1.65,0.61,14.82,0.00,15.10,32.54,3.31,26.56,0.20,0.00,11.89,0.00,0.00,0.00,55.45
Delta Auto.,,DELTIC,Automobiles,67.20,102.75,83.19,10.99,13.21,13.21,12.23,1.41,,14.25,0.05,18.49,71.46,0.82,16.61,3.86,18.26,15.60,,,0.34,63.43
DJ Mediaprint,543193,DJML,Transport Services,104.64,345.08,84.59,17.25,20.39,21.84,49.30,5.35,1.67,8.13,0.28,13.49,39.32,0.22,25.66,15.98,19.79,3.11,0.00,-0.24,1.60,50.66
Dolat Algotech,505526,DOLATALGO,Capital Markets,82.00,1443.20,488.78,302.49,61.89,65.62,7.90,1.44,0.90,20.82,0.07,24.00,532.94,0.70,0.00,0.00,0.00,20.08,0.01,-0.01,0.22,56.03
DRC Systems,543268,DRCSYSTEMS,IT - Software,17.39,233.17,68.31,21.89,32.05,31.72,14.97,3.60,0.08,16.94,0.00,26.83,-2.60,0.54,9.74,2.09,0.00,7.55,0.00,0.01,0.01,50.46
Dynamic Services,,DYNAMIC,Commercial Services & Supplies,148.45,204.06,274.74,36.48,13.28,13.28,12.02,1.10,0.12,7.63,0.64,12.54,91.91,2.10,89.52,13.71,27.97,12.12,0.00,0.00,3.15,63.29
Easy Trip Plann.,543272,EASEMYTRIP,Leisure Services,8.95,3171.95,548.51,98.65,17.99,24.74,41.63,4.40,92.51,10.66,0.05,16.21,485.31,18.21,296.19,130.95,2.07,3.36,-0.43,-1.15,0.36,59.68
Eco Recyc.,530643,,Other Utilities,601.65,1160.99,41.80,27.85,66.63,70.47,50.92,13.20,0.71,24.46,0.08,30.46,29.69,4.68,7.62,1.26,11.85,2.70,0.06,-0.19,0.23,50.49
Ecos (India),544239,ECOSMOBLTY,Transport Services,292.05,1752.30,660.01,90.99,13.79,14.27,30.31,8.06,0.34,18.58,0.07,29.45,159.80,9.97,78.84,68.62,0.00,4.49,0.10,0.11,0.18,50.81
Edvenswa Enter,517170,,IT - Software,43.87,128.17,135.81,16.52,12.16,13.30,9.25,1.00,0.15,11.24,0.00,12.99,63.30,0.03,9.97,3.04,0.00,15.17,0.00,0.00,0.00,51.40
Electrost.Cast.,500128,ELECTCAST,Industrial Products,103.26,6383.37,6865.75,852.43,12.42,14.34,11.15,1.10,0.40,7.62,0.37,13.15,1780.49,127.00,1482.74,556.53,2463.97,9.98,-0.42,0.21,2.57,56.37
Emerald Finance,538882,,Finance,78.96,272.73,23.88,16.98,71.11,69.59,26.27,3.23,0.50,10.42,0.18,13.53,100.89,0.10,2.11,0.00,0.00,6.28,0.00,-3.40,0.92,52.90
Energy-Mission,,EMMIL,Industrial Manufacturing,192.00,217.47,150.49,21.27,14.13,14.13,17.30,2.56,0.31,10.50,0.29,21.05,52.26,0.46,17.01,14.18,69.52,7.97,2.34,-0.06,1.30,66.98
Forbes Precision,544186,,Industrial Manufacturing,173.15,893.36,233.30,49.84,21.36,22.01,32.23,5.37,,12.65,0.14,18.84,14.39,5.04,33.04,23.42,31.93,4.49,0.00,-0.16,0.55,51.49
G M Polyplast,543239,,Industrial Products,81.05,109.09,96.16,11.70,12.17,12.17,14.66,2.78,0.69,16.52,0.02,20.97,31.99,0.08,21.12,4.31,13.75,9.66,0.00,0.00,0.08,57.33
Gem Enviro,544199,,Other Utilities,63.82,143.92,59.20,7.35,12.42,12.42,23.63,2.94,-3.64,12.12,0.00,14.67,46.59,0.83,29.21,9.09,6.58,6.06,-0.94,-0.01,0.00,71.64
Gensol Engineer.,542851,GENSOL,Electrical Equipment,39.67,152.52,1451.84,329.58,22.70,23.86,1.49,0.26,0.01,3.16,2.33,22.38,224.48,3.86,308.51,167.81,3.88,23.20,0.14,4.25,4.66,96.08
Geojit Fin. Ser.,532285,GEOJITFSL,Capital Markets,73.46,2050.43,720.00,256.35,35.60,38.09,13.61,1.77,3.77,8.50,0.13,16.83,725.61,1.43,114.51,48.44,0.00,19.27,0.67,0.11,0.69,53.91
Go Fashion (I),543401,GOCOLORS,Retailing,694.10,3748.76,850.90,264.52,31.09,31.95,43.04,5.38,1.12,7.65,0.73,14.32,473.33,24.81,105.73,31.56,245.06,4.05,1.31,-2.02,3.11,50.70
IIRM Holdings,526530,,Commercial Services & Supplies,85.90,585.36,221.69,46.03,20.76,20.76,28.25,4.43,,13.13,0.22,18.59,78.31,0.37,72.38,3.61,0.00,5.48,0.00,0.00,0.89,50.04
Indian Emuls,,IEML,Chemicals & Petrochemicals,142.10,173.68,101.23,19.62,19.38,19.38,13.06,2.12,0.02,14.67,0.31,24.08,47.64,1.43,30.61,6.41,36.41,9.45,-1.13,-1.27,1.36,61.48
Indo Tech.Trans.,532717,INDOTECH,Electrical Equipment,1865.10,1980.74,693.56,91.94,13.26,13.83,25.68,7.06,0.35,15.50,0.03,25.66,215.14,17.39,122.56,62.30,137.26,5.53,-0.25,-0.08,0.08,50.83
Indo US Bio-Tech,541304,INDOUS,Agricultural Food & other Products,150.79,302.36,109.88,20.71,18.85,18.24,17.00,3.85,0.37,17.85,0.19,23.03,70.39,0.16,15.00,1.16,70.68,6.24,0.00,0.00,0.75,61.18
Jai Balaji Inds.,532976,JAIBALAJI,Ferrous Metals,102.53,9353.71,5989.66,678.01,11.32,13.65,22.29,4.40,0.18,15.40,0.26,30.75,414.24,74.11,430.28,713.59,1248.21,6.64,0.00,0.07,0.86,57.28
Jay Bee Laminati,,JAYBEE,Industrial Products,216.65,488.93,367.45,43.00,11.70,11.70,19.26,3.31,0.31,14.12,0.16,24.13,117.82,0.92,78.14,45.04,76.23,8.12,-0.98,-3.43,0.57,52.49
Kabra Jewels,,KKJEWELS,Consumer Durables,99.75,104.59,210.88,26.60,12.61,12.61,9.17,1.30,0.32,6.92,1.19,20.50,97.87,0.33,2.18,7.66,150.24,13.67,,,3.74,62.36
Kamdhenu,532741,KAMDHENU,Industrial Products,28.33,797.16,758.74,81.93,10.80,10.09,11.92,2.48,0.38,18.66,0.00,21.99,238.29,12.51,44.67,27.26,17.15,11.80,0.14,-4.12,0.01,57.90
Kaycee Inds.,504084,,Electrical Equipment,1368.10,434.17,54.49,8.48,15.56,16.29,75.25,14.96,1.61,15.59,0.02,22.25,16.33,0.78,16.24,5.74,3.74,1.88,0.00,0.00,0.07,72.06
Kimia Bioscien.,530313,,Pharmaceuticals & Biotechnology,37.38,176.86,120.10,19.08,15.89,17.03,20.17,22.25,0.31,9.61,4.27,2912.12,-6.25,2.08,30.38,41.13,31.31,8.44,0.00,0.00,1.91,56.96
Kody Technolab,,KODYTECH,IT - Software,720.50,918.46,71.77,25.15,35.04,35.04,52.13,11.61,0.25,22.82,0.17,30.32,16.22,1.25,34.78,10.00,6.67,2.69,0.06,0.03,0.52,65.19
Lakshya Powertec,,LAKSHYA,Construction,139.60,140.77,160.10,22.64,14.14,14.14,8.90,1.48,0.06,13.54,0.27,25.05,87.09,1.20,67.18,22.63,39.96,14.14,-3.83,-4.27,1.09,62.97
Lorenzini Appar.,540952,LAL,Textiles & Apparels,10.65,183.96,57.43,6.84,11.91,12.27,37.24,3.87,0.14,8.66,0.20,15.88,45.26,3.49,11.45,7.42,40.48,4.34,0.00,-0.07,1.14,70.33
Macfos,543787,,Retailing,719.85,677.87,257.43,26.13,10.15,9.59,35.73,9.64,0.80,22.69,0.28,36.72,48.26,2.78,5.72,10.20,55.60,3.99,0.30,0.00,0.72,52.90
Madhav Infra,539894,,Construction,11.87,319.99,629.88,67.39,10.70,10.95,12.07,1.50,0.19,4.34,0.75,12.89,130.98,7.87,88.69,147.98,97.59,15.64,0.00,0.00,2.67,50.33
Maruti Interior,543464,,Consumer Durables,95.00,143.45,43.68,8.31,19.02,19.02,29.76,4.01,1.73,10.64,0.22,14.45,11.97,0.19,11.89,4.50,8.93,4.72,0.00,0.00,1.09,58.61
Maxposure,,MAXPOSURE,Entertainment,59.45,135.19,53.90,10.88,20.19,20.19,16.13,2.09,0.07,10.86,0.12,13.87,18.11,1.38,15.40,2.29,0.38,8.72,-0.32,-2.70,0.68,57.23
Mehai Technology,540730,,Commercial Services & Supplies,15.64,579.51,135.80,15.27,11.24,11.09,69.65,5.00,0.34,7.49,0.39,10.63,30.04,0.35,34.27,1.07,17.18,2.43,0.00,0.00,2.56,54.01
Mishtann Foods,539594,,Food Products,6.01,647.65,1382.05,351.02,25.40,24.64,1.87,0.67,,36.46,0.05,44.10,962.93,0.15,1158.45,128.02,2.92,50.49,0.00,-1.37,0.13,62.32
Multibase India,526169,,Chemicals & Petrochemicals,242.90,306.54,68.28,13.63,19.96,20.89,23.51,3.90,0.73,12.57,0.00,13.75,67.35,5.00,10.10,4.79,13.91,6.85,0.00,0.00,0.00,60.94
Newgen Software,540900,NEWGEN,IT - Software,866.45,12275.76,1492.82,373.52,25.02,25.30,38.68,8.09,1.64,16.52,0.04,22.50,707.17,70.41,556.68,50.47,0.00,3.44,0.33,-0.22,0.13,51.83
Nirman Agri,,NIRMAN,Agricultural Food & other Products,146.40,117.26,236.52,26.55,11.23,11.23,4.64,1.07,0.04,32.15,0.00,34.34,97.31,0.18,37.50,0.34,37.05,28.41,0.00,0.01,0.02,69.14
Nutricircle,530219,,Food Products,114.55,114.55,4.90,0.53,10.82,4.07,216.13,19.75,6.38,2.93,0.14,16.33,6.58,0.00,0.18,0.10,0.01,0.47,0.00,0.00,1.51,55.88
Owais Metal,,OWAIS,Ferrous Metals,467.15,849.39,213.41,65.90,30.88,30.88,17.06,7.60,,34.51,0.23,55.32,78.94,-2.45,90.33,41.31,41.01,7.47,-0.21,-0.12,0.39,70.21
Paisalo Digital,532900,PAISALO,Finance,30.32,2735.22,803.26,621.59,77.38,77.99,13.33,1.78,0.37,4.26,2.32,13.93,52.13,0.78,21.21,34.27,0.00,9.93,-0.43,-2.30,5.79,53.14
Pakka,516030,PAKKA,"Paper, Forest & Jute Products",159.39,716.43,391.23,47.29,12.09,14.71,26.12,2.34,59.36,7.40,0.53,14.92,110.30,13.79,43.74,12.37,86.47,5.40,0.00,-0.30,3.62,56.16
Panch.Organics,531726,,Pharmaceuticals & Biotechnology,151.45,199.49,105.35,18.19,17.27,16.41,14.80,1.49,0.81,8.56,0.04,10.65,64.45,2.32,34.80,16.39,45.90,9.13,-0.98,0.00,0.30,51.13
Par Drugs & Che.,,PAR,Pharmaceuticals & Biotechnology,96.50,118.74,104.42,18.83,18.03,19.31,8.39,1.20,0.64,12.09,0.00,14.47,38.29,3.92,16.71,10.89,6.11,20.96,0.00,0.00,0.00,72.31
Pix Transmission,500333,PIXTRANS,Industrial Products,1379.40,1880.12,583.05,145.17,24.90,27.73,16.60,3.15,0.93,16.51,0.06,20.73,255.56,33.17,121.61,27.25,119.77,8.39,-0.01,0.23,0.23,50.73
PMC Fincorp,534060,,Finance,2.14,152.39,22.34,20.11,90.02,93.31,10.80,0.90,0.11,8.05,0.27,10.10,45.98,0.00,0.00,0.00,0.39,13.23,0.00,0.00,2.31,59.24
Prakash Pipes,542684,PPL,Industrial Products,327.60,783.57,779.08,101.11,12.98,15.08,11.52,1.77,0.54,15.53,0.09,20.55,311.33,9.37,87.16,43.38,66.56,17.40,0.00,-0.29,0.39,50.95
Pratham EPC,,PRATHAM,Construction,141.00,256.80,118.90,17.41,14.64,14.64,18.66,3.36,0.41,14.79,0.16,20.32,62.12,3.88,30.71,3.87,37.00,7.62,-0.02,-1.13,0.60,50.96
Quest Flow,543982,,Industrial Products,294.30,299.01,67.21,12.47,18.55,18.55,43.97,,,7.16,0.29,10.74,55.39,0.73,46.22,13.12,8.97,3.11,0.05,4.23,2.01,71.29
Rajeshwari Cans,543285,,Industrial Products,134.75,141.38,40.24,4.70,11.68,11.68,73.64,11.78,1.03,7.56,0.80,17.41,2.39,0.18,6.74,6.22,5.75,2.26,0.00,0.00,2.82,61.77
Rajoo Engineers,522257,RAJOOENG,Industrial Manufacturing,105.67,1888.06,287.86,58.03,20.16,18.37,39.62,10.62,1.07,13.82,0.00,26.30,95.67,5.95,15.09,30.03,130.36,3.32,4.45,3.72,0.00,68.26
RBM Infracon,,RBMINFRA,Commercial Services & Supplies,469.00,473.83,321.75,42.95,13.35,13.35,16.08,3.36,0.11,11.48,0.08,24.93,117.75,0.78,67.27,47.84,69.13,8.66,0.00,0.01,0.28,55.29
Refractory Shap.,,REFRACTORY,Industrial Products,54.45,118.70,58.77,10.30,17.53,17.53,19.62,2.64,0.70,10.05,0.38,18.54,22.33,1.05,12.69,5.39,16.76,6.75,-0.15,0.37,1.92,73.70
Resgen,543805,,Petroleum Products,81.89,171.76,65.16,15.38,23.60,23.60,21.52,2.98,0.18,11.71,0.08,14.89,37.16,0.00,19.79,2.91,23.90,6.76,0.00,0.00,0.39,55.21
Revathi Equip,544246,RVTH,Industrial Manufacturing,865.55,265.46,148.77,20.50,13.78,16.82,20.85,2.10,1.16,8.49,0.29,17.37,12.62,10.74,25.15,29.51,68.46,9.80,0.00,-0.04,1.28,76.42
RKEC Projects,,RKEC,Construction,63.10,162.93,390.41,49.31,12.63,12.90,9.02,0.79,0.19,4.01,1.01,11.22,123.13,7.17,176.67,120.27,199.45,15.20,0.00,-0.13,4.09,57.51
Rockingdeals Cir,,ROCKINGDCE,Commercial Services & Supplies,231.40,130.95,55.44,10.50,18.94,18.94,24.07,3.23,0.10,11.52,0.18,14.40,25.22,0.11,9.28,2.24,25.68,5.85,-0.18,-0.03,0.93,65.96
Rolex Rings,543325,ROLEXRINGS,Auto Components,1385.70,3773.72,1135.62,231.07,20.35,20.84,20.45,3.52,1.60,15.76,0.01,19.22,611.56,20.20,192.69,90.13,243.95,6.18,-0.09,-0.12,0.06,50.40
Rossell India,533168,ROSSELLIND,Agricultural Food & other Products,66.34,250.08,195.11,26.70,13.68,14.35,12.23,1.32,-2.13,7.50,0.45,10.85,-46.29,5.18,0.18,4.82,9.13,8.12,0.00,0.00,3.16,63.91
Sar Televenture,,SARTELE,Telecom - Services,198.70,936.03,349.93,55.40,15.83,15.83,19.96,1.10,0.02,7.73,0.01,10.13,92.15,6.26,75.27,44.92,10.66,5.61,4.37,-0.96,0.16,51.97
Share India Sec.,540725,SHAREINDIA,Capital Markets,152.25,3331.62,1375.81,508.31,36.95,35.68,10.78,1.42,0.62,9.87,0.22,16.06,1935.41,17.40,33.66,413.29,0.00,36.64,-0.66,-0.90,1.01,55.84
Shivalic Power,,SPCL,Electrical Equipment,108.20,260.93,132.36,18.82,14.22,14.22,21.01,2.31,0.23,11.33,0.05,16.12,97.68,1.53,28.53,7.04,57.01,7.61,-0.34,-1.34,0.28,61.77
Spright Agro,531205,,Commercial Services & Supplies,1.47,157.51,174.03,25.80,14.83,12.23,7.00,1.21,0.01,19.04,0.00,19.95,96.21,0.34,81.69,4.72,19.34,16.57,0.00,0.00,0.02,95.68
Srivari Spices &,,SSFL,Food Products,157.30,134.81,111.92,18.36,16.40,16.40,13.87,2.30,0.10,14.20,0.28,23.51,41.00,0.07,29.84,2.29,26.41,10.92,0.26,0.00,1.00,57.36
Star Delta Trans,539255,,Electrical Equipment,578.05,173.43,137.46,14.21,10.34,10.34,16.79,2.06,0.39,11.82,0.03,13.45,79.12,1.59,43.86,3.95,23.72,9.07,0.00,0.00,0.15,55.38
Starlineps Enter,540492,,Metals & Minerals Trading,6.38,165.48,73.35,7.37,10.05,10.05,25.19,5.04,,15.87,0.00,22.22,25.04,1.44,5.20,18.78,23.91,5.82,0.00,0.00,0.00,70.00
Std. Capital Mkt,511700,,Finance,0.63,154.64,140.86,122.72,87.12,84.54,3.73,0.31,0.01,2.60,3.21,11.02,-225.18,19.98,0.00,0.00,0.00,11.18,0.00,0.00,8.02,63.37
Sterling Tools,530759,STERTOOLS,Auto Components,320.20,1158.62,936.70,99.61,10.63,10.68,23.71,2.32,0.72,7.77,0.31,12.31,231.84,12.54,65.45,62.31,174.06,6.43,-2.15,-0.42,2.07,56.98
Suraj Estate,544054,SURAJEST,Realty,318.60,1522.06,547.89,188.93,34.48,36.91,16.66,1.69,0.30,6.60,0.51,14.12,1209.53,3.88,56.54,42.86,904.06,9.69,-0.54,-0.14,2.45,61.52
Suraj Products,518075,,Industrial Products,266.60,303.92,314.44,33.57,10.68,11.40,15.73,2.03,-5.01,11.62,0.14,15.31,74.65,0.57,14.11,3.88,42.81,8.60,0.00,0.00,0.80,57.34
Suratwwala Busi.,543218,SBGLP,Realty,39.04,677.02,38.76,14.68,37.87,41.22,56.89,9.88,1.32,7.76,0.88,16.98,74.54,2.14,1.84,12.17,103.46,2.23,0.00,-0.05,3.67,72.71
Suyog Gurbaxani,543391,,Construction,117.05,291.01,53.01,17.50,33.01,33.01,33.49,11.89,0.70,6.76,3.52,43.19,47.91,0.01,0.92,8.77,0.96,2.89,0.00,0.00,7.90,57.36
Suyog Telematics,537259,SUYOG,Telecom - Services,874.40,978.42,198.20,116.53,58.79,57.19,24.05,2.43,-35.90,6.90,0.53,11.61,60.85,8.40,63.02,17.10,7.98,6.50,-0.01,-0.02,2.83,55.59
Systematix Corp.,526506,,Capital Markets,125.80,1717.65,147.74,46.63,31.56,25.08,31.53,5.73,0.83,12.42,0.07,20.24,243.61,29.49,35.00,88.13,0.00,4.94,0.00,0.11,0.28,62.55
Taylormade Renew,541228,,Industrial Manufacturing,209.20,259.36,84.64,21.88,25.85,28.45,23.26,2.74,0.07,10.60,0.09,15.52,76.16,0.10,60.21,20.32,22.57,7.49,0.00,0.00,0.42,61.33
TBI Corn,,TBI,Agricultural Food & other Products,90.90,165.06,211.60,23.75,11.22,11.22,12.11,1.63,,9.68,0.64,18.90,83.03,2.11,45.53,12.02,70.33,10.31,-1.91,-1.27,2.74,67.52
Techknowgreen,543991,,Commercial Services & Supplies,153.15,113.07,32.99,10.13,30.71,30.71,14.76,3.19,0.16,21.89,0.07,24.26,17.72,0.24,10.68,1.23,2.31,8.33,0.00,0.00,0.27,56.12
Teerth Gopicon,,TGL,Construction,108.10,129.72,118.27,24.61,20.81,20.81,10.10,1.71,0.03,8.32,0.44,26.96,61.27,0.29,27.43,6.82,62.79,12.67,0.00,-0.21,1.64,86.03
Tejas Networks,540595,TEJASNET,Telecom -  Equipment & Accessories,621.15,10977.87,7562.42,892.13,11.80,14.10,62.67,2.85,0.58,4.79,0.89,12.77,1701.68,41.94,4443.85,1183.95,2367.19,3.91,-0.13,-0.94,6.20,57.45
Tinna Rubber,530475,TINNARUBR,Industrial Products,845.05,1522.42,499.61,72.28,14.47,15.21,34.11,8.12,0.82,14.62,0.76,31.20,12.26,6.97,41.23,46.91,63.17,4.24,4.84,0.02,1.92,54.25
Titan Biotech,524717,,Chemicals & Petrochemicals,445.95,368.52,159.84,25.92,16.22,16.25,16.75,2.40,-72.83,13.00,0.02,15.01,61.30,4.01,18.82,5.22,50.72,7.02,0.02,0.00,0.11,56.19
Trident Techlabs,,TECHLABS,IT - Software,568.20,981.91,76.57,18.78,24.53,24.53,85.46,16.91,0.53,12.09,0.22,21.96,55.20,0.73,63.36,11.60,2.32,1.84,-3.25,0.02,0.70,65.98
Trust Fintech,,TRUST,IT - Software,61.85,147.36,31.26,9.79,31.32,31.32,16.37,1.33,0.18,10.55,0.00,11.57,73.70,4.37,15.18,1.47,2.06,8.55,-0.67,-0.44,0.00,79.42
Twamev Constr.,532738,TICL,Construction,25.97,402.54,88.88,27.36,30.78,33.14,4.11,1.33,0.02,14.28,1.12,35.61,-185.01,35.36,44.78,15.05,25.00,14.35,0.15,0.00,3.22,56.15
Urban Enviro,,URBAN,Other Utilities,153.00,132.50,141.05,25.05,17.76,17.76,12.91,4.16,0.15,13.13,0.85,38.35,29.06,0.47,41.28,4.13,0.00,11.24,0.00,-0.04,1.55,55.98
Vertoz,,VERTOZ,Media,80.91,689.60,265.52,37.48,14.12,14.28,25.38,3.62,0.41,11.37,0.11,14.92,99.99,7.24,61.09,31.81,0.00,4.53,0.00,-0.28,0.67,78.98
Vishnusurya Pro.,,VISHNUINFR,Other Construction Materials,171.05,420.95,270.63,48.79,18.03,18.03,14.37,2.66,0.25,13.10,0.35,20.23,45.71,0.76,43.94,20.92,4.45,9.39,0.00,-0.01,1.27,57.02
Zenith Drugs,,ZENITHDRUG,Pharmaceuticals & Biotechnology,73.00,125.19,133.32,13.58,10.19,10.19,16.89,1.80,0.53,5.01,0.70,11.26,35.88,2.36,60.58,40.18,39.61,7.62,0.00,-0.36,3.67,52.72
