Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,124.00,45.93,279.01,77.23,21.92,28.38,26.49,15.82,2.93,0.18,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,9.91,-1.57,-0.84,0.03,56.03
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,159.80,33.59,322.70,138.05,29.53,21.39,21.99,10.66,2.08,0.23,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,22.06,0.00,-0.90,0.01,66.39
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,40.44,36.45,253.20,52.43,8.54,16.29,9.09,50.24,5.10,1.06,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.86,0.00,0.00,0.50,67.92
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,509.25,42.38,629.57,202.86,38.80,19.13,32.27,23.10,5.55,0.12,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,4.98,0.00,0.00,0.00,55.64
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),390.00,48.31,145.57,22.93,11.21,48.89,42.33,21.04,2.04,-1.24,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,7.57,0.00,0.00,1.70,55.56
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,408.60,37.84,616.49,216.02,70.25,32.52,36.42,12.00,2.91,0.11,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,12.60,0.10,0.02,0.04,50.05
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,120.65,46.65,333.83,108.21,33.32,30.79,11.49,13.17,7.69,0.08,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,10.21,-0.01,0.00,0.00,68.07
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,303.15,35.42,611.15,570.41,78.67,13.79,12.90,11.28,4.58,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.14,0.45,-0.79,0.42,53.65
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,410.60,28.00,142.92,96.93,27.50,28.37,28.79,14.69,2.66,0.37,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,9.97,0.00,0.00,1.16,60.17
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,95.80,37.68,239.30,369.67,74.84,20.25,20.28,5.50,1.50,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,19.79,0.10,-0.03,2.46,56.06
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,297.35,26.12,2127.26,1423.03,513.97,36.12,33.70,36.26,4.26,0.88,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,6.94,-1.62,2.30,5.97,58.64
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,331.80,31.14,1047.93,612.44,93.91,15.33,15.28,20.03,2.15,-1.13,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.62,-0.03,0.06,2.83,55.46
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,418.65,41.82,870.79,560.92,78.83,14.05,15.90,16.54,2.10,0.80,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,9.06,0.00,-0.02,0.66,51.88
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,216.50,24.82,546.99,417.47,84.91,20.34,21.30,10.07,1.77,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,15.84,-0.59,-0.03,0.84,57.53
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,81.75,40.02,357.53,98.56,21.94,22.26,20.29,24.27,4.76,0.83,9.71,0.21,19.89,20.50,1.27,26.86,16.54,29.84,5.88,0.00,0.00,0.74,56.56
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,98.35,42.56,128.58,170.36,21.49,12.61,15.24,10.40,0.89,0.35,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,11.17,0.00,0.00,3.00,58.99
Bharat Road,540700,BRNL,INE727S01012,Construction,Civil Construction,19.35,35.69,162.44,152.66,20.46,13.40,20.63,5.67,0.39,0.15,6.47,1.05,53.67,278.70,85.34,0.19,3.72,0.00,33.24,0.00,0.00,9.80,51.35
