Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,225.46,14.8,495.18,279.41,38.05,13.62,10.04,37.52,3.32,2.74,4.11,0.93,11.16,78.54,3.82,57.25,9.24,74.11,4.65,0.0,0.0,4.67,0.0,55.62
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,123.7,52.01,278.33,77.23,21.92,28.38,26.49,15.78,2.91,0.18,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,9.52,-0.43,0.19,0.03,0.0,56.13
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,80.75,49.29,128.47,75.39,19.62,26.02,30.64,14.73,1.56,0.08,11.21,0.0,13.08,-2.28,2.68,0.48,2.12,0.0,9.18,-0.04,-0.01,0.0,0.0,54.16
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,76.5,51.54,131.73,78.14,12.86,16.46,13.15,15.61,2.75,,11.68,0.32,18.36,24.85,0.83,16.1,5.58,18.78,8.64,0.0,0.0,1.22,0.0,50.84
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,160.0,46.66,323.12,138.05,29.53,21.39,21.99,10.67,2.08,0.23,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,21.72,-0.48,-0.21,0.01,0.94,66.35
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,53.85,57.47,337.17,52.43,8.54,16.29,9.09,66.9,6.78,1.41,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.78,0.0,0.0,0.5,0.0,57.28
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,120.0,63.11,332.01,108.21,33.32,30.79,11.49,13.05,7.66,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,9.79,0.0,0.0,0.0,0.0,68.24
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,499.0,71.79,173.68,96.93,27.5,28.37,28.79,17.87,3.24,0.45,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,8.56,0.0,0.0,1.16,0.03,51.6
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,85.9,38.15,214.58,369.67,74.84,20.25,20.28,4.93,1.36,0.05,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,20.74,0.08,0.0,2.46,0.0,60.6
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,234.75,54.2,593.09,417.47,84.91,20.34,21.3,10.93,1.93,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,14.22,-0.75,0.11,0.84,0.0,53.95
