Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,226.73,14.85,497.98,279.41,38.05,13.62,10.04,37.74,3.37,2.76,4.11,0.93,11.16,78.54,3.82,57.25,9.24,74.11,4.64,0.0,0.0,4.67,0.0,55.37
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,128.7,55.4,289.59,77.23,21.92,28.38,26.49,16.41,3.05,0.18,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,9.3,-0.43,0.19,0.03,0.0,54.36
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,85.0,52.43,135.23,75.39,19.62,26.02,30.64,15.52,1.65,0.09,11.21,0.0,13.08,-2.28,2.68,0.48,2.12,0.0,8.88,-0.04,-0.01,0.0,0.0,51.75
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,76.5,45.95,131.74,78.14,12.86,16.46,13.15,15.62,2.75,,11.68,0.32,18.36,24.85,0.83,16.1,5.58,18.78,8.99,0.0,0.0,1.22,0.0,50.84
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,161.2,47.54,325.51,138.05,29.53,21.39,21.99,10.77,2.07,0.23,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,21.43,-0.48,-0.21,0.01,0.91,66.1
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,56.4,54.57,353.12,52.43,8.54,16.29,9.09,70.06,7.09,1.47,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.85,0.0,0.0,0.5,0.0,55.26
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,125.75,57.67,347.93,108.21,33.32,30.79,11.49,13.73,7.99,0.08,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,10.18,0.0,0.0,0.0,0.0,66.72
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,484.95,68.39,168.8,96.93,27.5,28.37,28.79,17.33,3.11,0.44,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,8.88,0.0,0.0,1.16,0.04,52.96
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,89.0,38.72,222.33,369.67,74.84,20.25,20.28,5.14,1.4,0.05,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,20.66,0.08,0.0,2.46,0.0,59.17
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,239.05,55.07,603.98,417.47,84.91,20.34,21.3,11.14,1.94,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,14.13,-0.75,0.11,0.84,0.0,53.11
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,92.8,55.52,405.87,98.56,21.94,22.26,20.29,27.57,5.4,0.94,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.47,0.0,0.0,0.74,0.11,50.69
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,87.55,52.7,114.46,170.36,21.49,12.61,15.24,9.27,0.79,0.32,6.34,0.44,11.7,109.44,0.7,41.0,31.61,145.07,12.06,0.0,0.0,3.0,0.0,58.56
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1475.0,53.16,2451.64,1240.35,189.2,15.25,14.95,17.29,2.09,-1.31,8.99,0.08,11.09,894.53,18.46,483.4,120.28,298.62,7.88,-0.38,0.11,0.47,0.03,51.32
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,490.45,75.07,8507.58,1053.1,362.8,34.45,36.67,28.98,6.75,1.6,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,4.78,-0.14,-0.25,0.05,0.24,52.3
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,956.45,55.53,5237.65,472.61,160.3,33.92,37.99,39.68,6.29,1.54,14.74,0.01,17.62,432.31,57.89,174.44,62.9,10.71,3.64,0.36,-0.75,0.05,0.36,55.86
CapitalNumbers,544343.0,,INE0WXM01011,IT - Software,Computers - Software & Consulting,91.59,49.1,223.74,102.21,26.33,25.76,29.8,8.31,1.3,0.64,18.93,0.0,20.0,160.62,10.92,8.46,0.81,0.0,26.6,-1.11,-0.57,0.0,1.09,50.4
Cenlub Industrie,522251.0,,INE627F01011,Industrial Manufacturing,Industrial Products,223.0,51.83,103.96,71.71,8.99,12.54,15.85,14.4,1.5,1.73,10.56,0.06,14.72,5.1,2.66,12.05,8.87,8.72,10.59,0.0,0.0,0.4,0.0,52.35
Cohance Life,543064.0,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,488.3,69.44,18680.73,2489.85,557.53,22.39,31.34,62.1,4.9,-3.83,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,2.2,0.22,-0.42,1.09,0.0,58.62
Concord Enviro,544315.0,CEWATER,INE037Z01029,Other Utilities,Waste Management,313.15,53.04,648.09,558.81,67.98,12.17,15.66,11.65,1.15,0.25,6.98,0.3,12.03,371.38,18.69,179.31,145.7,201.33,11.08,-3.42,1.02,2.05,0.0,52.88
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,82.61,61.81,540.0,583.01,153.78,26.38,29.29,11.49,1.28,0.43,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,11.71,1.03,0.0,2.71,3.62,56.29
Deepak Builders,544276.0,DBEIL,INE0OPA01019,Construction,Civil Construction,83.61,62.9,389.45,542.35,76.68,14.14,19.2,10.75,0.9,0.23,8.16,0.35,19.81,404.62,5.37,100.81,100.4,387.34,13.96,6.85,-0.07,2.02,1.2,54.95
Digitide Solutio,544413.0,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,99.0,60.28,1476.19,3012.75,337.2,11.19,14.53,45.41,1.71,,,0.51,15.62,318.52,-60.66,409.33,66.02,0.0,8.64,-0.39,0.06,2.67,0.0,64.6
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,147.83,57.55,886.98,753.68,95.12,12.62,14.5,14.9,3.84,0.17,17.86,0.03,28.31,171.07,10.64,92.92,87.09,0.0,9.43,-0.1,-0.58,0.1,1.54,58.75
Ellen.Indl.Gas,544421.0,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,284.75,68.67,4013.09,336.62,113.65,33.76,35.15,40.25,4.36,1.69,10.57,0.13,17.76,183.51,46.89,77.29,10.19,13.23,3.38,-2.4,0.48,0.86,0.0,55.35
Eppeltone Ene.,,EEPL,INE11HF01010,Electrical Equipment,Other Electrical Equipment,112.5,45.09,145.79,120.45,19.38,16.09,14.33,10.83,1.74,0.04,11.22,0.36,33.95,58.99,0.85,45.92,48.37,63.39,10.76,0.23,0.0,1.61,0.0,58.01
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,220.0,43.29,328.31,132.21,28.13,21.28,18.8,39.07,8.37,0.1,6.59,3.26,35.33,51.26,0.98,2.82,13.28,0.31,4.73,0.0,0.0,5.89,0.0,64.52
Ganesh Infra.,,GANESHIN,INE0TVT01024,Construction,Civil Construction,82.45,45.18,352.24,764.6,90.0,11.77,9.73,5.55,1.66,,21.63,0.35,36.18,188.22,4.59,188.81,66.32,49.46,21.47,0.35,-0.16,0.82,0.0,70.53
Gem Aromatics,544491.0,GEMAROMA,INE06XZ01023,Chemicals & Petrochemicals,Specialty Chemicals,165.65,49.51,865.34,458.28,69.56,15.18,17.55,29.29,1.89,2.83,11.81,0.32,20.73,221.06,2.91,92.98,47.72,226.44,5.82,0.22,0.27,2.52,0.0,52.62
Genesys Intl.,506109.0,GENESYS,INE727B01026,IT - Services,IT Enabled Services,262.0,54.3,1094.87,317.76,125.01,39.34,46.0,25.36,1.58,-7.66,7.94,0.21,10.76,390.92,11.25,209.38,33.94,0.0,6.63,0.66,-2.99,1.88,0.0,65.41
GLEN Industries,544444.0,,INE0UMC01019,Industrial Products,Packaging,74.08,46.86,178.24,182.08,41.87,23.0,24.24,9.89,1.3,0.14,9.62,0.84,36.35,63.7,0.8,31.97,3.25,64.84,14.39,-2.41,-0.22,3.33,0.0,55.06
Grand Continent,,GCHOTELS,INE12E301017,Leisure Services,Hotels & Resorts,104.0,59.74,259.17,96.49,13.52,14.01,26.45,38.57,2.38,0.26,9.98,0.24,15.56,22.66,2.07,9.56,6.18,1.56,4.68,-0.91,-0.12,1.95,0.0,59.22
H.G. Infra Engg.,541019.0,HGINFRA,INE926X01010,Construction,Civil Construction,626.65,65.0,4083.95,5168.75,1013.24,19.6,20.93,10.74,1.35,1.19,7.01,1.84,18.28,1301.98,39.01,444.24,1177.16,419.98,9.22,-0.49,-0.53,6.45,0.32,50.85
Iconik Sports,511260.0,,INE088P01015,Finance,Other Financial Services,38.75,43.94,131.11,39.86,7.03,17.64,28.17,20.63,1.94,0.12,9.49,0.0,15.02,34.61,0.21,24.9,1.65,0.0,5.53,0.0,0.0,0.0,0.0,57.43
Indian Emuls,,IEML,INE0RRU01016,Chemicals & Petrochemicals,Specialty Chemicals,82.0,55.88,150.32,126.71,24.47,19.31,19.38,9.05,1.62,0.02,14.67,0.35,24.08,64.26,0.52,58.94,10.77,28.01,12.63,-1.07,-0.16,1.43,0.0,52.82
Infollion Resea.,,INFOLLION,INE0NNZ01013,Commercial Services & Supplies,Diversified Commercial Services,219.0,28.14,212.56,100.32,14.32,14.27,14.27,16.98,3.17,0.38,18.81,0.0,20.68,59.18,2.72,18.38,1.44,0.0,10.25,0.34,-0.01,0.0,0.0,60.25
Insolation Ener,543620.0,INA,INE0LGX01024,Power,Power Generation,138.62,56.22,3055.11,1498.48,182.38,12.17,12.09,17.24,4.38,0.11,22.76,0.37,34.87,206.93,20.69,237.65,139.18,181.77,6.0,0.19,0.3,1.36,0.07,50.84
Interiors & More,,INM,INE0OPC01015,Consumer Durables,"Furniture, Home Furnishing",162.45,45.03,227.27,63.26,17.18,27.16,29.85,20.83,3.24,,13.81,0.71,19.56,55.43,0.24,19.9,3.9,60.21,5.48,0.0,-0.53,3.2,0.3,52.84
Jaro Institute,544534.0,JARO,INE00YJ01010,Other Consumer Services,E-Learning,398.25,45.7,883.27,273.88,72.1,26.33,26.33,16.74,2.49,0.25,15.0,0.02,19.9,365.54,11.12,13.69,20.82,0.0,8.52,-2.62,-1.16,0.11,0.49,55.25
Kamat Hotels,526668.0,KAMATHOTEL,INE967C01018,Leisure Services,Hotels & Resorts,175.24,55.84,516.62,367.9,89.77,24.4,29.4,16.54,1.84,0.28,7.48,0.92,18.61,4.24,6.61,10.68,17.79,5.23,9.7,0.0,0.16,3.61,0.0,52.5
Kay Cee,,KCEIL,INE0RCG01017,Construction,Civil Construction,119.9,45.65,146.57,198.15,34.55,17.44,17.78,6.89,1.55,0.09,12.27,0.59,32.11,89.54,0.69,38.27,24.25,37.76,18.97,-0.51,0.0,1.56,0.0,69.1
Kaytex Fabrics,,KAYTEX,INE13ZD01013,Textiles & Apparels,Garments & Apparels,70.5,55.14,103.64,157.63,31.13,19.75,20.01,5.8,0.96,0.09,15.31,0.4,40.49,93.42,1.04,49.83,20.26,54.31,23.77,-1.59,-0.81,1.55,0.0,55.07
Kellton Tech,519602.0,KELLTONTEC,INE164B01030,IT - Services,IT Enabled Services,16.15,54.57,858.23,1189.38,139.75,11.75,11.63,9.39,1.23,2.23,11.0,0.18,16.29,603.46,3.73,362.78,21.41,0.28,13.83,0.0,-0.17,1.02,0.0,51.28
Khaitan Chemical,507794.0,KHAICHEM,INE745B01028,Fertilizers & Agrochemicals,Fertilizers,59.14,60.1,573.6,1001.63,113.0,11.28,11.28,8.35,2.01,0.37,10.56,1.05,26.79,177.59,-2.66,62.38,55.13,223.44,11.88,0.0,0.02,2.92,0.0,56.51
Kimia Bioscien.,530313.0,,INE285U01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,38.0,57.72,179.78,125.92,19.79,15.72,17.03,19.88,15.52,0.3,9.1,3.11,186.78,-6.2,1.06,28.18,47.87,34.65,8.3,0.0,0.0,2.1,0.0,56.25
Kore Digital,,KDL,INE0O4R01018,Telecom - Services,Telecom - Infrastructure,157.6,61.47,189.49,493.81,72.86,14.75,14.49,3.92,1.44,,16.13,0.05,35.48,72.22,0.11,224.09,151.17,13.59,32.88,-0.02,0.0,0.1,0.0,57.96
Laxmi Dental,544339.0,LAXMIDENTL,INE0WO601020,Healthcare Equipment & Supplies,Medical Equipment & Supplies,215.1,64.61,1182.25,264.58,39.42,14.9,17.84,44.07,5.14,0.63,12.31,0.04,21.88,91.8,2.45,42.24,8.91,19.09,2.66,-0.3,-1.25,0.28,0.0,57.82
Magellanic Cloud,538891.0,MCLOUD,INE613C01026,IT - Software,Computers - Software & Consulting,27.34,61.23,1610.51,648.68,208.52,32.15,34.26,14.81,2.77,0.29,12.17,0.47,22.23,180.08,4.05,293.79,39.8,18.55,9.22,0.02,-0.04,1.61,0.11,74.07
Manoj Ceramic,544073.0,,INE0A6N01026,Consumer Durables,Ceramics,76.0,46.92,104.93,179.73,24.48,13.62,13.76,8.59,0.74,0.07,7.31,0.45,16.23,139.71,0.23,99.55,16.61,58.93,15.41,0.66,-0.52,2.39,0.0,66.73
Mehai Technology,540730.0,,INE062Y01020,Commercial Services & Supplies,Trading & Distributors,1.49,49.7,110.41,85.14,9.3,10.92,11.58,22.4,0.76,0.11,8.17,0.23,10.02,27.92,0.64,28.25,1.32,18.01,6.93,0.0,0.0,3.27,0.0,88.84
Meta Infotech,544441.0,,INE162901016,IT - Services,IT Enabled Services,83.5,52.03,157.64,218.82,25.11,11.48,11.48,11.7,2.17,0.16,23.82,0.44,42.6,44.02,-1.11,198.77,142.72,23.43,12.98,-2.45,-0.87,1.35,0.0,66.6
Methodhub Software,544637.0,,INE0QZR01017,IT - Software,Computers - Software & Consulting,85.02,44.87,160.29,134.86,17.15,12.72,12.72,13.93,,,16.28,0.68,42.72,51.92,1.16,61.32,12.17,0.0,9.95,-5.48,-2.49,2.17,0.0,50.56
Newgen Software,540900.0,NEWGEN,INE619B01017,IT - Software,Computers - Software & Consulting,503.0,57.97,7158.52,1574.4,405.78,25.77,25.77,21.66,4.02,0.91,14.79,0.02,20.15,1464.27,23.58,708.24,55.07,0.0,6.46,-0.83,-2.86,0.09,1.0,63.53
Nisus Finance,544296.0,,INE0DQN01013,Finance,Holding Company,208.3,52.13,497.38,172.19,77.83,45.2,65.21,11.08,2.2,0.06,28.55,1.19,33.26,191.18,3.11,303.07,183.92,248.6,9.91,0.55,-0.27,3.69,0.0,52.11
Nova Agritech,544100.0,NOVAAGRI,INE02H701025,Fertilizers & Agrochemicals,Fertilizers,29.46,56.91,272.55,287.03,33.35,11.62,14.51,14.8,1.18,0.57,8.65,0.23,13.28,170.16,1.39,194.17,65.46,93.4,9.54,0.0,0.18,1.74,0.0,53.13
Orient Cement,535754.0,ORIENTCEM,INE876N01018,Cement & Cement Products,Cement & Cement Products,141.47,52.32,2906.65,2793.12,545.39,19.53,19.53,8.5,1.38,0.21,11.52,0.03,17.3,608.93,16.74,839.96,473.95,229.18,11.18,0.16,0.56,0.21,0.36,60.7
Oswal Agro Mills,500317.0,OSWALAGRO,INE142A01012,Commercial Services & Supplies,Trading & Distributors,47.51,52.68,637.74,117.73,86.06,73.1,82.88,7.34,0.64,0.09,12.51,0.0,12.62,244.6,17.51,0.0,0.0,62.12,21.62,-0.01,0.03,0.01,0.0,57.12
Oswal Pumps,544418.0,OSWALPUMPS,INE0BYP01024,Industrial Products,"Compressors, Pumps & Diesel Engines",411.3,67.13,4687.87,1919.3,494.67,25.77,29.36,13.46,3.15,0.09,35.49,0.08,87.5,1368.29,13.63,958.99,118.59,204.44,10.74,-2.18,-1.79,0.25,0.0,53.76
Owais Metal,,OWAIS,INE0R8M01017,Ferrous Metals,Ferro & Silica Manganese,188.0,59.96,341.84,230.9,66.74,28.9,30.93,6.77,2.51,,34.54,0.21,55.32,108.67,-2.02,116.08,21.13,45.25,17.72,0.03,-0.32,0.43,0.0,73.44
PC Jeweller,534809.0,PCJEWELLER,INE785M01021,Consumer Durables,"Gems, Jewellery And Watches",9.51,54.38,9234.72,3124.56,651.71,20.86,17.65,14.06,0.97,0.27,7.38,0.22,12.68,6502.94,178.14,1002.07,14.8,6913.32,7.6,-2.33,6.97,1.97,0.0,51.6
R M Drip & Sprin,544456.0,RMDRIP,INE219Y01026,Industrial Products,Plastic Products - Industrial,19.42,35.02,831.66,184.35,54.64,29.64,27.4,23.57,9.59,0.12,21.8,0.41,39.7,99.89,2.08,101.54,17.76,22.09,6.0,-0.25,1.35,0.66,0.15,73.11
R&B Denims,538119.0,RNBDENIMS,INE012Q01039,Textiles & Apparels,Other Textile Products,13.4,23.38,361.69,428.06,46.45,10.85,12.24,11.56,1.87,5.9,8.77,0.45,12.33,79.31,17.21,65.94,6.93,69.01,10.74,0.18,1.44,1.81,0.0,80.79
Rainbow Foundat.,531694.0,,INE230F01014,Realty,"Residential, Commercial Projects",46.51,51.32,230.76,180.35,45.44,25.2,25.31,30.9,2.79,0.17,1.18,6.99,10.51,77.5,0.16,71.69,55.48,642.45,5.72,0.0,0.0,12.59,0.0,66.58
Rajoo Engineers,522257.0,RAJOOENG,INE535F01024,Industrial Manufacturing,Industrial Products,61.55,45.93,1099.74,344.25,61.18,17.77,17.77,23.07,3.24,0.36,9.79,0.07,18.77,88.97,12.42,9.97,46.52,204.86,6.81,-0.22,-0.09,0.36,0.24,57.87
Refex Industries,532884.0,REFEX,INE056I01025,Chemicals & Petrochemicals,Industrial Gases,263.0,65.04,3606.45,1983.23,262.16,13.22,8.5,19.16,2.88,,12.19,0.14,18.91,1090.7,10.02,583.37,204.11,59.97,7.96,-0.03,-0.66,0.64,0.18,50.75
Route Mobile,543228.0,ROUTE,INE450U01017,Telecom - Services,Other Telecom Services,551.85,71.81,3476.78,4408.21,537.25,12.19,12.19,10.68,1.25,-34.45,9.45,0.02,12.46,1885.8,-81.78,909.4,496.8,0.0,21.8,-1.97,-0.24,0.08,1.99,52.42
Sahana Systems,,SAHANA,INE0LEX01011,IT - Services,IT Enabled Services,820.0,38.73,724.65,228.97,74.35,32.47,33.58,11.46,3.58,,22.79,0.07,30.52,156.48,5.85,72.23,25.65,1.99,10.93,-0.01,0.52,0.18,0.12,52.6
Sh. Jagdamba Pol,512453.0,,INE564J01026,Industrial Products,Packaging,583.0,45.09,510.57,434.97,59.65,13.71,14.38,11.21,1.63,-4.81,14.04,0.03,17.73,189.5,11.23,101.9,17.04,33.28,12.42,0.0,0.0,0.18,0.13,54.45
