Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,97.90,27.43,220.28,77.23,21.92,28.38,26.49,12.49,2.32,0.14,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,13.07,-1.57,-0.84,0.03,65.28
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,87.25,35.34,138.82,75.39,19.62,26.02,30.64,15.92,1.69,0.09,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,8.93,0.32,-1.46,0.00,51.80
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,64.50,20.03,111.07,78.14,12.86,16.46,13.15,13.16,2.32,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,10.07,-1.15,-0.03,1.22,58.55
Ahm. Steelcraft,522273,,INE868C01018,Industrial Products,Iron & Steel Products,150.50,39.19,227.14,234.56,26.13,11.14,7.03,12.01,1.83,0.07,14.03,0.00,18.35,119.92,0.01,184.33,62.84,0.00,11.52,0.00,0.00,0.00,50.33
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,141.65,26.24,286.05,138.05,29.53,21.39,21.99,9.45,1.84,0.20,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,27.53,0.00,-0.90,0.01,70.21
Alpex Solar,,ALPEXSOLAR,INE0R4701017,Electrical Equipment,Other Electrical Equipment,716.80,40.39,1830.92,1878.71,284.30,15.13,16.18,9.88,3.87,0.01,23.71,0.37,47.72,338.75,4.86,235.67,123.77,189.17,14.60,0.06,0.43,0.64,50.56
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,36.42,35.57,228.03,52.43,8.54,16.29,9.09,45.24,4.59,0.95,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,4.28,0.00,0.00,0.50,71.11
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,487.90,41.53,603.17,202.86,38.80,19.13,32.27,22.13,5.32,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.20,0.00,0.00,0.00,57.50
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),352.85,41.05,131.71,22.93,11.21,48.89,42.33,19.03,1.84,-1.12,8.09,0.30,11.44,-7.49,2.25,0.00,0.72,0.00,8.26,0.00,0.00,1.70,59.80
Arihant Super.,506194,ARIHANTSUP,INE643K01018,Realty,"Residential, Commercial Projects",220.90,23.09,945.19,522.23,118.05,22.60,20.90,20.81,2.72,2.16,3.91,2.38,18.84,1083.45,6.64,128.83,89.20,817.55,6.92,0.03,0.04,6.85,52.81
Arkade,544261,ARKADE,INE0QRL01017,Realty,"Residential, Commercial Projects",104.48,25.09,1940.72,751.28,195.61,26.04,30.17,13.10,2.03,0.27,17.03,0.18,25.75,861.03,12.61,23.06,34.35,906.97,9.72,0.03,-0.04,0.88,51.11
Arrow Greentech,516064,ARROWGREEN,INE570D01018,Industrial Products,Packaging,354.05,27.39,533.60,216.02,70.25,32.52,36.42,10.38,2.52,0.10,35.18,0.01,39.57,168.00,7.91,12.22,7.23,23.61,14.79,0.10,0.02,0.04,56.71
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,115.85,48.41,320.55,108.21,33.32,30.79,11.49,12.65,7.38,0.07,10.06,0.00,17.78,40.55,1.47,49.72,48.37,4.95,10.63,-0.01,0.00,0.00,69.34
ASM Technologies,526433,,INE867C01010,IT - Software,Computers - Software & Consulting,2177.20,32.64,3175.81,507.91,100.96,19.88,16.39,52.03,10.78,2.39,9.39,0.18,16.85,200.50,2.88,126.51,27.95,38.79,2.95,0.28,-0.03,0.57,52.62
Assoc.Alcohols,507526,ASALCBR,INE073G01016,Beverages,Breweries & Distilleries,717.90,28.06,1364.01,1023.39,138.12,13.50,11.91,15.62,2.32,1.47,12.19,0.13,17.27,115.08,5.53,54.42,44.25,114.32,8.48,-0.03,-0.16,0.62,51.55
Atlantaa,532759,ATLANTAA,INE285H01022,Construction,Civil Construction,34.33,24.83,279.71,68.56,12.01,17.52,48.06,,1.45,,8.16,1.53,23.10,80.80,18.16,54.57,5.31,101.00,-3.32,0.00,0.00,-20.37,53.22
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,131.70,38.25,325.75,272.00,39.93,14.68,15.37,18.97,2.33,0.23,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,9.38,-0.36,0.00,2.38,50.86
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,304.45,41.87,613.77,570.41,78.67,13.79,12.90,11.33,4.60,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.09,0.45,-0.79,0.42,53.45
Autoriders Intl.,512277,,INE340U01010,Transport Services,Logistics Solution Provider,369.95,29.36,128.77,96.93,27.50,28.37,28.79,13.23,2.40,0.33,10.00,0.34,19.99,3.26,1.28,18.24,4.98,0.00,10.96,0.00,0.00,1.16,64.12
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,93.80,41.06,234.30,369.67,74.84,20.25,20.28,5.39,1.47,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.06,0.10,-0.03,2.46,56.97
AWFIS Space,544181,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,270.10,33.45,1938.74,1423.03,513.97,36.12,33.70,33.05,3.87,0.80,2.44,2.91,26.07,-270.82,93.58,122.33,257.89,0.64,7.34,-1.62,2.30,5.97,62.43
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,283.95,17.80,897.40,612.44,93.91,15.33,15.28,17.15,1.84,-0.97,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,7.51,-0.03,0.06,2.83,61.89
Bajaj Steel Inds,507944,,INE704G01024,Industrial Manufacturing,Industrial Products,372.45,27.37,774.69,560.92,78.83,14.05,15.90,14.71,1.87,0.71,11.01,0.12,17.87,192.54,13.26,36.31,69.31,161.51,10.26,0.00,-0.02,0.66,57.19
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,200.35,28.78,506.19,417.47,84.91,20.34,21.30,9.32,1.64,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.00,17.25,-0.59,-0.03,0.84,60.70
