Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,130.50,53.77,293.64,72.73,19.67,27.05,26.49,18.66,3.09,0.21,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,8.35,-1.57,-0.84,0.04,53.72
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,102.15,32.00,162.52,75.39,19.62,26.02,30.64,18.64,1.98,0.11,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.58,0.32,-1.46,0.00,65.89
Akme Fintrade,544200,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),4.88,12.29,208.25,124.17,94.88,76.41,77.01,5.76,0.52,0.06,5.98,0.96,10.98,101.70,0.00,0.00,0.30,0.00,18.05,0.00,-0.17,4.08,52.67
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,190.30,33.45,384.30,138.34,30.32,21.92,21.99,12.66,2.47,0.27,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,16.56,0.00,-0.90,0.01,62.30
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,40.45,21.51,253.26,63.57,7.83,12.32,9.09,51.58,5.10,1.09,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,3.62,0.00,0.00,0.53,67.91
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,464.05,21.47,573.69,202.86,38.80,19.13,32.27,21.05,5.06,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.46,0.00,0.00,0.00,59.58
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),397.30,49.41,148.30,26.12,10.73,41.08,42.33,22.82,2.08,-1.35,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.10,0.00,0.00,1.79,54.73
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,96.90,26.25,164.40,61.20,15.64,25.56,11.49,12.83,3.92,0.07,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,10.46,-0.01,0.00,0.00,74.35
Atmastco Ltd,,ATMASTCO,INE05DH01017,Construction,Civil Construction,142.60,50.76,352.72,272.00,39.93,14.68,15.37,20.54,2.52,0.25,5.58,0.62,16.78,114.64,0.44,95.19,84.71,145.97,8.77,-0.36,0.00,2.38,51.50
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,309.85,33.19,624.66,570.41,78.67,13.79,12.90,11.53,4.68,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,11.88,0.45,-0.79,0.42,52.62
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,91.20,23.73,227.81,369.67,74.84,20.25,20.28,5.24,1.43,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,20.42,0.10,-0.03,2.46,59.19
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,360.50,38.36,1138.58,612.44,93.91,15.33,15.28,21.76,2.34,-1.23,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.18,-0.03,0.06,2.83,51.61
Balu Forge,531112,BALUFORGE,INE011E01029,Industrial Products,Castings & Forgings,391.90,28.05,4506.53,1058.14,297.77,28.14,27.19,18.49,3.58,0.21,20.75,0.07,25.38,413.10,18.71,371.43,110.81,133.64,6.83,-0.03,-0.39,0.26,50.01
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,83.23,38.49,364.00,95.04,21.23,22.34,20.29,25.93,4.84,0.89,9.71,0.21,19.89,20.50,1.19,26.86,16.54,29.84,5.56,0.00,0.00,0.77,55.78
