Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,222.05,7.9,487.7,279.41,38.05,13.62,10.04,36.98,3.31,2.7,4.11,0.93,11.16,78.54,3.82,57.25,9.24,74.11,4.83,0.0,0.0,4.67,56.29
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,130.4,53.0,293.42,77.23,21.92,28.38,26.49,16.63,3.11,0.18,35.51,0.01,47.28,75.9,2.58,44.68,7.37,0.0,9.49,-0.43,0.19,0.03,53.76
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,85.5,50.0,136.03,75.39,19.62,26.02,30.64,15.6,1.65,0.09,11.21,0.0,13.08,-2.28,2.68,0.48,2.12,0.0,9.12,-0.04,-0.01,0.0,51.46
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,73.15,47.31,125.97,78.14,12.86,16.46,13.15,14.92,2.62,,11.68,0.32,18.36,24.85,0.83,16.1,5.58,18.78,8.9,0.0,0.0,1.22,52.99
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,163.0,50.55,329.17,138.05,29.53,21.39,21.99,10.89,2.12,0.23,18.15,0.0,22.39,136.31,11.92,19.01,8.19,0.0,20.44,-0.48,-0.21,0.01,65.72
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,55.0,56.5,344.35,52.43,8.54,16.29,9.09,68.33,6.95,1.44,10.42,0.1,11.49,45.54,1.87,15.13,8.85,2.29,2.81,0.0,0.0,0.5,56.37
Amal,506597.0,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,564.0,50.1,697.26,239.64,35.66,14.88,14.88,31.15,5.8,0.62,16.23,0.0,20.39,43.03,2.25,19.56,18.17,12.12,4.05,0.0,0.0,0.0,50.87
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,118.0,43.62,326.52,108.21,33.32,30.79,11.49,12.85,7.55,0.07,10.06,0.0,17.78,40.55,1.47,49.72,48.37,4.95,11.02,0.0,0.0,0.0,68.77
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,460.0,62.86,160.12,96.93,27.5,28.37,28.79,16.45,2.95,0.42,10.0,0.34,19.99,3.26,1.28,18.24,4.98,0.0,9.37,0.0,0.0,1.16,55.38
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,89.35,38.22,223.2,369.67,74.84,20.25,20.28,5.14,1.39,0.05,12.64,1.14,30.2,79.37,4.14,85.02,20.02,81.79,20.71,0.08,0.0,2.46,59.01
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,239.65,58.13,605.49,417.47,84.91,20.34,21.3,11.14,1.95,0.04,21.82,0.21,24.79,250.68,-2.26,112.05,9.89,0.0,13.82,-0.75,0.11,0.84,52.99
Bemco Hydraulics,522650.0,,INE142E01022,Industrial Manufacturing,Industrial Products,86.5,56.77,378.31,98.56,21.94,22.26,20.29,25.69,5.04,0.88,9.71,0.21,19.89,20.5,1.27,26.86,16.54,29.84,5.45,0.0,0.0,0.74,54.04
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,82.25,44.71,107.51,170.36,21.49,12.61,15.24,8.68,0.75,0.3,6.34,0.44,11.7,109.44,0.7,41.0,31.61,145.07,12.5,0.0,0.0,3.0,61.07
Bharat Rasayan,590021.0,BHARATRAS,INE838B01021,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1431.55,42.38,2379.39,1240.35,189.2,15.25,14.95,16.78,2.03,-1.27,8.99,0.08,11.09,894.53,18.46,483.4,120.28,298.62,8.31,-0.38,0.11,0.47,52.76
Blue Jet Health,544009.0,BLUEJET,INE0KBH01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,488.55,75.52,8474.65,1053.1,362.8,34.45,36.67,28.94,6.79,1.6,24.16,0.02,30.24,748.98,57.96,311.83,40.65,196.79,4.78,-0.14,-0.25,0.05,52.48
C.E. Info System,543425.0,MAPMYINDIA,INE0BV301023,IT - Software,Software Products,952.5,50.1,5216.0,472.61,160.3,33.92,37.99,39.56,6.21,1.54,14.74,0.01,17.62,432.31,57.89,174.44,62.9,10.71,3.75,0.36,-0.75,0.05,56.04
CapitalNumbers,544343.0,,INE0WXM01011,IT - Software,Computers - Software & Consulting,91.0,49.58,222.31,102.21,26.33,25.76,29.8,8.26,1.31,0.64,18.93,0.0,20.0,160.62,10.92,8.46,0.81,0.0,26.42,-1.11,-0.57,0.0,50.72
Chatterbox Tech,544546.0,,INE1B4801017,Media,Advertising & Media Agencies,71.5,67.87,101.14,68.14,13.52,19.84,20.02,10.32,,0.07,27.75,0.0,41.77,27.49,0.19,18.15,15.35,0.0,15.17,-0.49,-0.06,0.0,54.39
Classic Electrod,,CLASSICEIL,INE0UQ601012,Industrial Products,Other Industrial Products,56.75,53.65,101.95,222.41,22.51,10.12,10.68,8.51,1.16,0.08,11.21,0.36,29.5,53.69,1.04,39.97,3.68,41.82,16.36,-2.22,-2.02,1.52,50.18
Cohance Life,543064.0,COHANCE,INE03QK01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,483.95,65.25,18514.35,2489.85,557.53,22.39,31.34,61.5,4.89,-3.8,8.86,0.12,12.67,1177.66,19.24,589.69,313.28,592.88,2.34,0.22,-0.42,1.09,58.99
Concord Enviro,544315.0,CEWATER,INE037Z01029,Other Utilities,Waste Management,310.25,45.59,642.08,558.81,67.98,12.17,15.66,11.57,1.16,0.25,6.98,0.3,12.03,371.38,18.69,179.31,145.7,201.33,11.6,-3.42,1.02,2.05,53.32
Credo Brands,544058.0,MUFTI,INE220Q01020,Retailing,Speciality Retail,82.14,53.3,536.98,583.01,153.78,26.38,29.29,11.43,1.27,0.43,9.36,0.58,18.41,303.28,8.11,269.01,22.75,105.25,12.1,1.03,0.0,2.71,56.54
Deepak Builders,544276.0,DBEIL,INE0OPA01019,Construction,Civil Construction,85.14,64.3,396.57,542.35,76.68,14.14,19.2,10.91,0.93,0.23,8.16,0.35,19.81,404.62,5.37,100.81,100.4,387.34,13.92,6.85,-0.07,2.02,54.13
Digitide Solutio,544413.0,DIGITIDE,INE0U4701011,IT - Services,IT Enabled Services,103.38,63.03,1540.48,3012.75,337.2,11.19,14.53,47.36,1.86,,,0.51,15.62,318.52,-60.66,409.33,66.02,0.0,8.59,-0.39,0.06,2.67,63.04
Ecos (India),544239.0,ECOSMOBLTY,INE06HJ01020,Transport Services,Road Transport,135.39,50.59,812.34,753.68,95.12,12.62,14.5,13.76,3.49,0.16,17.86,0.03,28.31,171.07,10.64,92.92,87.09,0.0,9.91,-0.1,-0.58,0.1,62.22
Ellen.Indl.Gas,544421.0,ELLEN,INE236E01022,Chemicals & Petrochemicals,Industrial Gases,277.25,59.72,3907.45,336.62,113.65,33.76,35.15,39.13,4.24,1.64,10.57,0.13,17.76,183.51,46.89,77.29,10.19,13.23,3.69,-2.4,0.48,0.86,56.52
Eppeltone Ene.,,EEPL,INE11HF01010,Electrical Equipment,Other Electrical Equipment,111.2,42.7,144.11,120.45,19.38,16.09,14.33,10.71,1.7,0.04,11.22,0.36,33.95,58.99,0.85,45.92,48.37,63.39,10.87,0.23,0.0,1.61,58.49
Escorp Asset Mgt,540455.0,,INE953W01016,Finance,Other Financial Services,104.05,44.75,115.68,4.76,4.3,90.34,97.55,24.86,1.63,0.61,26.65,0.0,28.07,21.66,1.29,0.02,0.04,0.0,6.0,0.0,0.0,0.0,51.14
Espire Hospi,532016.0,,INE176O01011,Leisure Services,Hotels & Resorts,219.9,39.09,328.13,132.21,28.13,21.28,18.8,39.09,8.38,0.1,6.59,3.26,35.33,51.26,0.98,2.82,13.28,0.31,4.88,0.0,0.0,5.89,64.53
G G Automotive,531399.0,,INE493B01017,Auto Components,Auto Components & Equipments,158.95,41.13,158.79,129.04,24.66,19.11,15.18,13.72,3.01,0.08,8.78,0.39,19.7,16.68,0.02,17.98,17.3,24.91,11.01,0.0,0.0,1.04,50.79
