Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,112.80,39.63,253.81,72.73,19.67,27.05,26.49,16.13,2.67,0.18,35.51,0.01,47.28,75.90,2.20,44.68,7.37,0.00,9.87,-1.57,-0.84,0.04,60.00
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,106.40,35.95,169.28,75.39,19.62,26.02,30.64,19.41,2.06,0.11,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,7.27,0.32,-1.46,0.00,65.34
Akme Fintrade,544200,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),4.96,11.97,211.67,124.17,94.88,76.41,77.01,5.86,0.53,0.06,5.98,0.96,10.98,101.70,0.00,0.00,0.30,0.00,17.93,0.00,-0.17,4.08,51.89
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,196.25,35.96,396.31,138.34,30.32,21.92,21.99,13.05,2.55,0.28,18.15,0.00,22.39,136.31,12.39,19.01,8.19,0.00,15.78,0.00,-0.90,0.01,61.12
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,48.77,24.82,305.36,63.57,7.83,12.32,9.09,62.19,6.15,1.31,10.42,0.10,11.49,45.54,1.79,15.13,8.85,2.29,3.01,0.00,0.00,0.53,61.31
Amal,506597,,INE841D01013,Chemicals & Petrochemicals,Specialty Chemicals,494.45,24.66,611.27,202.86,38.80,19.13,32.27,22.42,5.39,0.11,25.97,0.00,35.03,34.31,1.78,19.26,13.79,5.29,5.13,0.00,0.00,0.00,56.93
Apollo Finvest,512437,,INE412D01013,Finance,Non Banking Financial Company (NBFC),383.40,41.82,143.11,26.12,10.73,41.08,42.33,22.02,2.00,-1.30,8.09,0.30,11.44,-7.49,2.16,0.00,0.72,0.00,7.32,0.00,0.00,1.79,56.32
Artificial Elect,526443,,INE072B01027,IT - Software,Software Products,113.00,35.14,191.71,61.20,15.64,25.56,11.49,14.97,4.57,0.09,10.06,0.00,17.78,40.55,1.44,49.72,48.37,4.95,8.96,-0.01,0.00,0.00,70.09
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,300.10,21.88,605.00,570.41,78.67,13.79,12.90,11.16,4.53,0.08,27.13,0.23,57.82,99.13,2.22,107.60,71.04,29.97,12.27,0.45,-0.79,0.42,54.11
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,98.00,27.10,244.80,369.67,74.84,20.25,20.28,5.63,1.54,0.05,12.64,1.14,30.20,79.37,4.14,85.02,20.02,81.79,19.50,0.10,-0.03,2.46,56.14
Bajaj Healthcare,539872,BAJAJHCARE,INE411U01027,Pharmaceuticals & Biotechnology,Pharmaceuticals,349.20,23.22,1102.89,612.44,93.91,15.33,15.28,21.08,2.27,-1.19,4.98,0.49,10.69,187.63,15.22,231.94,82.79,156.31,6.35,-0.03,0.06,2.83,53.13
Balu Forge,531112,BALUFORGE,INE011E01029,Industrial Products,Castings & Forgings,379.30,15.85,4361.64,1058.14,297.77,28.14,27.19,17.89,3.46,0.20,20.75,0.07,25.38,413.10,18.71,371.43,110.81,133.64,7.06,-0.03,-0.39,0.26,51.62
Bemco Hydraulics,522650,,INE142E01022,Industrial Manufacturing,Industrial Products,84.34,38.14,368.85,95.04,21.23,22.34,20.29,26.27,4.91,0.90,9.71,0.21,19.89,20.50,1.19,26.86,16.54,29.84,5.49,0.00,0.00,0.77,55.19
BEW Engg,,BEWLTD,INE0HQI01014,Industrial Manufacturing,Industrial Products,101.80,33.52,133.09,170.36,21.49,12.61,15.24,10.77,0.92,0.37,6.34,0.44,11.70,109.44,0.70,41.00,31.61,145.07,10.91,0.00,0.00,3.00,57.55
