Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1114.20,32.07,8823.56,2604.99,1927.47,73.99,75.29,14.08,1.89,0.82,3.27,3.08,14.11,2153.46,2.50,7.79,3.22,0.00,8.86,0.17,-1.16,7.63,50.22
Adcounty Media.,544435,,INE0W1601012,Media,Web based media and service,109.00,44.86,245.26,77.23,21.92,28.38,26.49,13.90,2.58,0.15,35.51,0.01,47.28,75.90,2.58,44.68,7.37,0.00,11.51,-1.57,-0.84,0.03,61.35
Addictive Learn,,ADDICTIVE,INE0RDH01021,Other Consumer Services,E-Learning,67.50,22.57,107.39,75.39,19.62,26.02,30.64,12.32,1.31,0.07,11.21,0.00,13.08,-2.28,2.68,0.48,2.12,0.00,11.69,0.32,-1.46,0.00,62.55
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,63.80,27.49,109.86,78.14,12.86,16.46,13.15,13.02,2.29,,11.68,0.32,18.36,24.85,0.83,16.10,5.58,18.78,10.17,-1.15,-0.03,1.22,59.00
Agarwal Toughene,,AGARWALTUF,INE0P8X01016,Industrial Products,Glass - Industrial,85.20,30.93,150.59,78.90,27.61,34.99,36.38,7.00,1.41,0.03,16.49,0.20,27.42,79.76,5.17,23.18,1.16,18.91,19.13,0.00,-0.28,0.70,51.05
AGI Greenpac,500187,AGI,INE415A01038,Industrial Products,Packaging,484.00,34.12,3131.35,2627.76,596.34,22.69,24.28,9.26,1.41,0.50,9.27,0.21,16.24,352.10,73.95,490.66,194.64,494.83,14.11,0.02,-0.25,0.91,52.03
Ahm. Steelcraft,522273,,INE868C01018,Industrial Products,Iron & Steel Products,134.80,34.33,203.44,234.56,26.13,11.14,7.03,10.75,1.64,0.06,14.03,0.00,18.35,119.92,0.01,184.33,62.84,0.00,12.87,0.00,0.00,0.00,55.51
Ajmera Realty,513349,AJMERA,INE298G01035,Realty,"Residential, Commercial Projects",104.42,27.41,2054.94,810.61,234.36,28.91,31.26,17.20,1.63,0.43,5.92,0.52,12.01,1710.97,7.56,322.18,62.60,1386.04,9.09,-0.01,-0.25,2.74,52.84
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,138.05,32.01,278.78,138.05,29.53,21.39,21.99,9.21,1.79,0.20,18.15,0.00,22.39,136.31,11.92,19.01,8.19,0.00,28.96,0.00,-0.90,0.01,70.97
Alphalogic Tech.,542770,,INE08E401029,IT - Software,Computers - Software & Consulting,40.05,50.36,250.76,52.43,8.54,16.29,9.09,49.75,5.05,1.05,10.42,0.10,11.49,45.54,1.87,15.13,8.85,2.29,3.90,0.00,0.00,0.50,68.23
